Title: Philotas
Number of all lemmas: 2565
Nummber of different lemmas: 1130

Lemma	POS	Frequency	Tokens
versprechen	VVFIN, VVINF	5	verspricht, versprechen
Herz	NN	5	Herzen, Herz
Unglück	NN	5	Unglück
Seite	NN	5	Seite, Seiten
Gedanke	NN	5	Gedanken, Gedanke
Ursache	NN	5	Ursachen, Ursache
meinig	PPOSS	5	meinigen, Meinigen, meinige
fangen	VVPP	5	gefangen
fürchten	VVPP, VVFIN, VVINF	5	gefürchtet, fürchte, fürchten
Brust	NN	5	Brust
stürzen	VVINF, VVPP	5	stürzen, gestürzt
Sieg	NN	5	Sieges, Siege, Sieg
fühlen	VVFIN, VVINF, VVIMP	5	fühlte, fühlen, fühl
Schande	NN	5	Schande
wahr	ADJD, ADJA	5	wahr, wahre, wahrer
Auge	NN	5	Auge, Augen
Krieg	NN	5	Krieg
Ha	NE	5	Ha
Jugend	NN	5	Jugend
Schicksal	NN	5	Schicksal, Schicksals
jung	ADJA, ADJD	5	junge, junger, jungen, jung
schicken	VVFIN, VVINF	4	schicken, schicke
wählen	VVFIN, VVINF	4	wählte, wählen
Recht	NN	4	Recht
Land	NN	4	Ländern, Landes, Länder
verlieren	VVINF, VVPP, VVFIN	4	verlieren, verloren
würdig	ADJA, ADJD	4	würdiger, würdig
Scham	NN	4	Scham
erstaunen	VVFIN, VVINF	4	erstaune, erstaunen
spielen	VVINF, VVFIN, VVPP	4	spielen, spielte, gespielt
brauchen	VVIMP, VVFIN, VVINF	4	brauch, braucht, brauchen
Gehorsam	NN	4	Gehorsam, Gehorsame
werd	VVFIN	4	ward
Gewalt	NN	4	Gewalt
lernen	VVINF, VVFIN	4	lernen, lernt
Weg	NN	4	Weg, Weges
Freude	NN	4	Freude, Freuden
weiter	PTKVZ, ADV	4	weiter
bestechen	VVINF, VVFIN	4	bestechen
Fehler	NN	4	Fehler
Herold	NN	4	Herold, Herolde, Herolds
gar	ADV	4	gar
ziehen	VVFIN, VVINF, VVPP	4	zogen, ziehen, gezogen
bewundern	VVINF, VVFIN	4	bewundern, bewunderte
lehren	VVPP, VVINF	4	gelehrt, lehren
weinen	VVFIN, VVINF	4	weine, weinen
zärtlich	ADJA, ADJD	4	zärtliche, zärtlicher, zärtlich
männlich	ADJA	4	männliche, männlichen
lachen	VVINF, VVFIN	4	lachen, lache
freilich	ADV	4	freilich, Freilich
Beste	NN	4	Besten, Bestes
stark	ADJA, ADJD	4	stärkere, stark, starke
Hand	NN	4	Hand, Hände
helfen	VVFIN, VVINF	4	half, helfen, Hülfe
erinnern	VVFIN, VVINF	4	erinnert, erinnern, erinnere, erinnerst
erscheinen	VVINF, VVFIN	4	erscheinen
Ehre	NN	4	Ehre
Itzt	NE, NN	4	Itzt
Weib	NN	3	Weibe, Weiber, Weib
tödlich	ADJD	3	tödlich
jugendlich	ADJA	3	jugendlicher, jugendlichen, jugendliche
Tat	NN	3	Taten, Tat
Kleinigkeit	NN	3	Kleinigkeiten, Kleinigkeit
schrecklich	ADJA, ADJD	3	schrecklichsten, schrecklich, schreckliche
ehrlich	ADJA	3	ehrlicher
Gefangenschaft	NN	3	Gefangenschaft
Miene	NN	3	Miene
lange	ADV	3	lange
voll	ADJD, ADJA	3	voll, voller
alsdenn	NE, VVIMP	3	alsdenn
sieben	CARD	3	sieben
edel	ADJA, ADJD	3	edler, edel
zwischen	APPR	3	zwischen
Verstand	NN	3	Verstand
Antwort	NN	3	Antwort
werfen	VVFIN	3	warf, wirft
unselig	ADJA	3	Unseliges, Unseliger, unseliger
eben	ADJA, ADV	3	Ebene, Eben, eben
feindlich	ADJA	3	feindlichen
ersparen	VVFIN, VVINF	3	erspare, ersparen
verächtlich	ADJD, ADJA	3	verächtlich, verächtliche
schlagen	VVFIN, VVPP	3	schlug, geschlagen, schlägt
Verderben	NN	3	Verderben
Feuer	NN	3	Feuer
umsonst	ADV	3	umsonst, Umsonst
verbinden	VVPP, VVINF	3	verbunden, verbinden
Umstand	NN	3	Umstände, Umständen
zurück	PTKVZ	3	zurück
reden	VVFIN, VVINF	3	reden, rede
wehen	VVFIN	3	Wehe, wehe
stehen	VVFIN	3	stehet, steht, stehe
fassen	VVPP, VVFIN	3	gefaßt, Fasse
zeigen	VVFIN, VVINF	3	zeigte, zeigen
schimpflich	ADJD, ADJA	3	schimpflich, schimpflichen
erkaufen	VVINF	3	erkaufen
Krieger	NN	3	Krieger, Kriegers
rufen	VVFIN, VVPP	3	rufe, gerufen, ruft
Frucht	NN	3	Früchte, Frucht
finden	VVFIN	3	findest, finde
Dank	NN	3	Dank
Staat	NN	3	Staats, Staates
Heft	NN	3	Heft
Sache	NN	3	Sache
zwingen	VVPP, VVFIN, VVINF	3	gezwungen, zwingst, zwingen
zehn	CARD	3	zehn
Grund	NN	3	Grunde, Gründe
Aristodem	VVIMP, VVFIN, ADJD	3	Aristodem
überlegen	ADJD, VVINF	3	überlegen
Liebe	NN	3	Liebe
umringen	VVFIN	3	umringt
richten	VVINF	3	richten
einzig	ADJA	3	einzigen, einzige
bewegen	VVFIN, VVINF	3	bewegte, bewegen
verwunden	VVPP	3	verwundet
Untertan	NN	3	Untertanen
wenden	VVFIN, VVINF	3	wendest, wenden
Eisen	NN	3	Eisen
Knabe	NN	3	Knabe
verweigern	VVFIN, VVINF	3	verweigert, verweigern
künftig	ADJD, ADJA	3	künftig, künftigen
gewinnen	VVPP, VVINF	3	gewonnen, gewinnen
bluten	VVINF, VVPP	3	bluten, geblutet
Bote	NN	3	Boten
beschwören	VVPP, VVFIN	3	beschworen, Beschwöre
vergeben	VVINF	3	vergeben
Gesicht	NN	3	Gesicht
schaffen	VVINF, VVFIN	3	schaffen, Schaffe
fast	ADV	3	fast
Welt	NN	3	Welt
Gold	NN	3	Gold
leicht	ADJD	3	leicht
treten	VVFIN	3	Tritt, tritt
Himmel	NN	3	Himmel
mächtig	ADJD, ADJA	3	mächtiger, Mächtige, mächtigen
Nachricht	NN	3	Nachrichten, Nachricht
Erstaunen	NN	3	Erstaunen
Thron	NN	3	Throne
Pferd	NN	3	Pferde, Pferden
wunderbar	ADJA	3	Wunderbare, wunderbaren, wunderbarer
erfahren	VVPP	2	erfahren
Traum	NN	2	Traum, Träume
nähern	VVFIN, VVPP	2	nähert, genähert
Schlacht	NN	2	Schlacht
deswegen	PAV	2	deswegen
geschehen	VVFIN	2	geschieht
voraus	PTKVZ, ADV	2	voraus
Regierung	NN	2	Regierung
Ding	NN	2	Ding, Dingen
Andenken	NN	2	Andenken
früh	ADJA, ADJD	2	frühe, früh
versetzen	VVINF, VVPP	2	versetzen, versetzt
streng	ADJA, ADJD	2	strengen, strenger
Waffe	NN	2	Waffen
ernsthaft	ADJD	2	ernsthaft
herzlich	ADJD	2	herzlich
Kindheit	NN	2	Kindheit
Verzeihung	NN	2	Verzeihung
prahlen	VVFIN, VVINF	2	prahlen
wachen	VVFIN, VVINF	2	wachen
grausam	ADJA, ADJD	2	grausamen, grausam
Absicht	NN	2	Absicht, Absichten
Teil	NN	2	Teil
Befehlshaber	NN	2	Befehlshaber
eilen	VVPP, VVFIN	2	geeilt, eile
Lache|Lachen	NN	2	Lachen
aufs	APPRART	2	Aufs, aufs
rächen	VVFIN, VVINF	2	rächte, rächen
Wohl	NN	2	Wohle
erklären	VVINF, VVFIN	2	erklären, Erkläre
schön	ADJA	2	schönes, schöne
zerschmettern	VVINF	2	zerschmettern
redlich	ADJA	2	redliche, redlichen
sicher	ADJA	2	sichersten
klagen	VVINF	2	klagen
nützen	VVINF	2	nützen
Zelt	NN	2	Zelt
stolz	ADJD, ADJA	2	stolz, stolze
vergessen	VVINF	2	vergessen
herab	ADV	2	herab
Strom	NN	2	Strom, Ströme
nahe	PTKVZ	2	nahe
kehren	VVFIN	2	kehrt, kehre
Greis	NN	2	Greis
zeihen|ziehen	VVFIN	2	zieht
kurz	ADJD	2	kurz
Reich	NN	2	Reich
Folge	NN	2	Folgen
still	ADJA, ADJD	2	stiller, Still
auslösen	VVINF, VVIZU	2	auslösen, auszulösen
unendlich	ADJA	2	unendlicher
sehnen	VVFIN	2	sehnte
dienen	VVINF	2	dienen
Beute	NN	2	Beute
Zunge	NN	2	Zunge
ruhen	VVINF, PTKVZ	2	ruhen
tausend	CARD	2	Tausend
drücken	VVFIN, VVINF	2	drückte, drücken
Gebet	NN	2	Gebet
unverdächtig	ADJA	2	unverdächtigen
warten	VVFIN, VVINF	2	warte, warten
fahren|führen	VVFIN	2	führe, führen
verzögern	VVFIN	2	Verzögere, verzögere
töten	VVFIN, VVINF	2	Töte, töten
Elend	NN	2	Elend
Vorsatze	NN	2	Vorsatze
reißen	VVFIN, VVPP	2	riß, gerissen
Feldherr	NN	2	Feldherr, Feldherrn
frei	ADJD	2	frei
aufreißen	VVFIN	2	aufriß
zweit	ADJA	2	zweiten, zweite
Befehl|Befehlen	NN	2	Befehlen
fallen	VVFIN, VVINF	2	falle, fallen
blind	ADJA, ADJD	2	blinden, blind
wagen	VVINF, VVPP	2	wagen, gewagt
schaudern	VVFIN	2	schaudert
behalten	VVFIN, VVINF	2	behält, behalten
Verwünschung	NN	2	Verwünschungen, Verwünschung
ach	ITJ	2	Ach
tot	ADJD	2	tot
nennen	VVFIN, VVINF	2	nannte, nennen
jen	PDAT, PDS	2	jene, Jener
Keim	NN	2	Keime, Keim
euer	PPOSAT	2	euer
fordern	VVINF, VVFIN	2	fordern, forderte
ruhig	ADJD	2	ruhig
Mittel	NN	2	Mittel
lebendig	ADJD	2	lebendig
ungehalten	ADJD	2	ungehalten
Verlust	NN	2	Verlust, Verlustes
Erfahrung	NN	2	Erfahrung
Name	NN	2	Namen
Glied	NN	2	Glieder
menschlich	ADJA	2	menschliche
Träne	NN	2	Träne
bedenken	VVFIN	2	Bedenke, bedenke
wacker	ADJA, ADJD	2	wackere, wacker
Gegenteil	NN	2	Gegenteil
befehlen	VVIMP	2	Befiehl, befiehl
genießen	VVINF	2	genießen
Ader	NN	2	Adern
Schwert	NN	2	Schwertern, Schwerts
betrachten	VVPP	2	betrachtet
kriegerisch	ADJA	2	kriegerischen, kriegerischer
finster	ADJD	2	finster
verachten	VVPP, VVFIN	2	verachtet, verachte
Körper	NN	2	Körper
wert	ADJD	2	wert
Schwerde	NN	2	Schwerde
Fuß	NN	2	Fuße, Füßen
vollenden	VVINF	2	vollenden
Helm	NN	2	Helm
Zukunft	NN	2	Zukunft
trauen	VVFIN, VVINF	2	traue, trauen
ertappen	VVPP	2	ertappt
einst	ADV	2	einst
hiermit	PAV	2	hiermit
kindisch	ADJA	2	kindisches, kindischer
Zweck	NN	2	Zweck
diese	PDS	2	dieser, diese
sogleich	ADV	2	sogleich, Sogleich
erfüllen	VVINF	2	erfüllen
teuer	ADJD	2	teurer, teuer
unglücklich	ADJD, ADJA	2	unglücklicher, unglücklichen
vollkommen	ADJD	2	vollkommen
erleben	VVFIN, VVINF	2	erlebe, erleben
verzeihen	VVIMP	2	Verzeih
Lösegeld	NN	2	Lösegeld
vergönnen	VVINF	2	vergönnen
selig	ADJA	2	selige, seligen
Anbetung	NN	2	Anbetung
blutig	ADJD, ADJA	2	blutig, blutigen
Freundschaft	NN	2	Freundschaft
Verzweiflung	NN	2	Verzweiflung
wenig	ADV	2	wenig
ändern	VVFIN	2	Ändere, ändere
Gefährt|Gefährte	NN	2	Gefährten, Gefährte
manche	PIAT	2	manche, mancher
entwaffnen	VVPP	2	entwaffnet
scheinet	VVFIN	2	scheinet
Schlag	NN	2	Schlage, Schlag
schimpfliche	ADJA	2	schimpfliche
zittern	VVFIN	2	zitterte, zitterst
toden	ADJA	2	toden
Befehl	NN	2	Befehl
überall	ADV	2	Überall
Streich	NN	2	Streich
Dienst	NN	2	Dienstes, Dienst
Flamme	NN	2	Flamme
Tugend	NN	2	Tugend
Stahl	NN	2	Stahl
gering	ADJA	2	geringste, geringsten
erwarten	VVFIN, VVINF	2	erwarte, erwarten
begegnen	VVINF	2	begegnen
Art	NN	2	Art
bloß	ADJD	2	Bloß, bloß
Luft	NN	2	Luft
denken|gedenken	VVPP	2	gedacht
wozu	PWAV	2	Wozu
wünschen	VVFIN, VVPP	2	wünschest, Gewünscht
verschwinden	VVFIN, VVINF	2	verschwindet, verschwinden
entgegen	ADV, PTKVZ	2	entgegen
feurig	ADJA	2	feuriger
niederschlagen	VVINF	2	niederschlagen
deinigen	NN	2	deinigen
Frieden	NN	2	Frieden, Friedens
Bildung	NN	2	Bildung
Geschichte	NN	2	Geschichte
ehe	KOUS	2	ehe
Ende	NN	2	Ende
gehören	VVFIN	2	gehören, gehört
zählen	VVFIN, VVINF	2	zähle, zählen
melden	VVINF	2	melden
ersticken	VVINF, VVFIN	2	ersticken, ersticke
offen	ADJD, ADJA	2	offen, offenes
fort	PTKVZ	2	fort
Vertrauen	NN	2	Vertrauens, Vertrauen
seit	APPR	2	seit, Seit
Volk	NN	2	Volkes, Volk
Vorsicht	NN	2	Vorsicht
bestärken	VVINF	2	bestärken
kleiden	VVFIN, VVINF	2	kleidet, kleiden
sparen	VVFIN, VVIMP	2	sparet, spar
Einsicht	NN	2	Einsicht
gehöret	ADJD	2	gehöret
vortrefflich	ADJA, ADJD	2	vortrefflicher, Vortrefflich
müde	ADJD	2	müde
Verräter	NN	2	Verräter
erblicken	VVFIN, VVINF	2	erblickten, erblicken
Feuersbrunst	NN	1	Feuersbrunst
heute	ADV	1	Heut
gallose	ADJA	1	gallose
Gut	NN	1	Güter
Unbedachtsamkeit	NN	1	Unbedachtsamkeit
Schöpfer	NN	1	Schöpfer
Nachteil	NN	1	Nachteile
aushören	VVFIN	1	aushören
steigen	VVFIN	1	stieg
verweilen	VVFIN	1	verweilten
brennend	ADJA	1	brennende
bitter	ADJA	1	bitteres
Geschwader	NN	1	Geschwader
Unehre	NN	1	Unehre
inbrünstig	ADJA	1	inbrünstiges
Sprache	NN	1	Sprache
Bedenklichkeit	NN	1	Bedenklichkeit
Lykus	NN	1	Lykus
Kriegsmann	NN	1	Kriegsmann
gestürzet	VVPP	1	gestürzet
unschädlich	ADJD	1	unschädlich
minder	ADJD	1	minder
treulich	ADJD	1	treulich
abgehet	VVFIN	1	abgehet
Ruhm	NN	1	Ruhmes
schenket	VVFIN	1	schenket
listig	ADJA	1	listigen
vertraut	ADJA	1	vertraute
träumen	VVINF	1	träumen
begreifen	VVIMP	1	begreif
Richter	NN	1	Richter
Ärgernis	NN	1	Ärgernis
Weltweise	NN	1	Weltweise
zweideutig	ADJA	1	zweideutigen
gewahr	ADJD	1	gewahr
fortfährest	VVFIN	1	fortfährest
Blitz	NN	1	Blitz
trägst	ADJD	1	trägst
Methymna	NE	1	Methymna
verabscheuen	VVINF	1	verabscheuen
Tal	NN	1	Tals
einfältig	ADJA	1	einfältige
ten	NE	1	ten
Sehnsucht	NN	1	Sehnsucht
Wohlfahrt	NN	1	Wohlfahrt
winden	VVINF	1	winden
schenken	VVFIN	1	Schenke
gütig	ADJD	1	gütig
auswechseln	VVPP	1	ausgewechselt
Gemüt	NN	1	Gemüt
spornen	VVPP	1	gespornt
betäuben	VVPP	1	betäubt
unsicher	ADJA	1	unsicheres
Monarch	NN	1	Monarch
Bruder	NN	1	Brüder
durchstechen	VVFIN	1	durchsticht
Vorsatz	NN	1	Vorsatz
unmöglich	ADJD	1	Unmöglich
zurückspringt	VVFIN	1	zurückspringt
würdigster	VVFIN	1	würdigster
Beweine	NN	1	Beweine
hauen	VVINF	1	hauen
Lehre	NN	1	Lehre
annehmen	VVINF	1	annehmen
taurest	VVFIN	1	taurest
leid	ADJD	1	leid
Läger	NN	1	Läger
Wunder	NN	1	Wunder
höhnisch	ADJA	1	höhnisches
verführerisch	ADJA	1	verführerischen
unerfahrner	ADJA	1	unerfahrner
drei	CARD	1	drei
veruneinigten	ADJA	1	veruneinigten
treffen	VVFIN	1	trifft
vernichten	VVINF	1	vernichten
bedürfen	VVFIN	1	bedarf
vervielfältiget	VVFIN	1	vervielfältiget
bange	ADJA	1	bange
Barmherzigkeit	NN	1	Barmherzigkeit
Stunde|Stunden	NN	1	Stunden
Wut	NN	1	Wut
verbreiten	VVPP	1	verbreitet
blühende	ADJA	1	blühende
Lorbeern	NN	1	Lorbeern
erhitzen	VVINF	1	erhitzen
sprechend	ADJA	1	sprechendes
erweisest	ADJD	1	erweisest
entsank	VVFIN	1	entsank
Felsen	NN	1	Felsen
getrauen	VVFIN	1	getraue
versöhnen	VVPP	1	versöhnt
murren	VVFIN	1	Murre
zukommen	VVINF	1	zukommen
Verzögerung	NN	1	Verzögerung
ablegen	VVIZU	1	abzulegen
weigern	VVFIN	1	weigerte
reichen	VVINF	1	reichen
Entsetzen	NN	1	Entsetzen
Beschönigungen	NN	1	Beschönigungen
Ersetzung	NN	1	Ersetzung
befohlne	ADJA	1	befohlne
Allzugütigen	NN	1	Allzugütigen
unparteiisch	ADJA	1	unparteiisches
schaden	VVINF	1	schaden
dreißig	CARD	1	dreißig
quälend	ADJA	1	quälenden
erkläret	ADJD	1	erkläret
Mannschaft	NN	1	Mannschaft
Urteil	NN	1	Urteil
anfeuernd	ADJA	1	anfeuernden
darum	PAV	1	darum
Ebene	NN	1	Ebene
langweilig	ADJA	1	langweiligen
Blind	NE	1	Blind
Begleiter	NN	1	Begleiter
nichtswürdig	ADJD	1	Nichtswürdiger
würdigen	VVINF	1	würdigen
gegenwärtig	ADJD	1	gegenwärtig
Angriff	NN	1	Angriff
Person	NN	1	Person
Mast	NN	1	Maste
stockblind	ADJD	1	stockblind
Geschäft	NN	1	Geschäft
Jammer	NN	1	Jammer
gestern	ADV	1	Gestern
strecken	VVPP	1	gestreckt
Ausschlag	NN	1	Ausschlag
kümmern	VVFIN	1	kümmert
niedrigern	NN	1	niedrigern
wallet	VVFIN	1	wallet
Schatten	NN	1	Schatten
gelehrt	ADJA	1	gelehrter
großmütig	ADJD	1	großmütig
daurende	ADJA	1	daurende
springen	VVFIN	1	sprang
Auswechselung	NN	1	Auswechselung
Streiter	NN	1	Streitern
Bubenstück	NN	1	Bubenstück
erbittern	VVINF	1	erbittern
fein	ADJD	1	fein
liebenswürdig	ADJA	1	Liebenswürdige
würdigest	VVFIN	1	würdigest
Zurücksinkend	ADJD	1	Zurücksinkend
satt	ADJD	1	satt
eng	ADJD	1	eng
Grausame	NN	1	Grausame
empfindlich	ADJD	1	empfindlich
hoffen	VVFIN	1	hoffte
merken	VVFIN	1	merke
angreifen	VVPP	1	angegriffen
seltsam	ADJA	1	Seltsame
Fall	NN	1	Fall
Aufenthalt	NN	1	Aufenthalt
vorbei	ADV	1	vorbei
trösten	VVINF	1	trösten
vereiteln	VVINF	1	vereiteln
unwidersprechlich	ADJD	1	unwidersprechlich
tief	ADJA	1	tiefe
anvertrauen	VVINF	1	anvertrauen
Hülfe	NN	1	Hülfe
Göttin	NN	1	Göttin
Elysium	NN	1	Elysium
schlimm	ADJA	1	schlimmster
Erde	NN	1	Erde
persönlich	ADJA	1	persönliche
versehen	VVPP	1	versehen
Gesellschaft	NN	1	Gesellschaft
Augenblick	NN	1	Augenblicken
gelassen	ADJD	1	gelassen
Vernünfteln	NN	1	Vernünfteln
treuherzig	ADJD	1	treuherziger
heischen	VVFIN	1	heischen
Stärke	NN	1	Stärke
trefflich	ADJA	1	trefflicher
vollends	ADV	1	vollends
abgewunden	VVPP	1	abgewunden
schnellesten	ADJA	1	schnellesten
Schwerdern	NN	1	Schwerdern
frostig	ADJA	1	frostige
Tausch	NN	1	Tausche
enthüllen	VVFIN	1	enthüllt
ablösen	VVINF	1	ablösen
Trost	NN	1	Trost
verlangen	VVFIN	1	verlange
etwa	ADV	1	etwa
Frage	NN	1	Frage
Fallstrick	NN	1	Fallstricke
arm	ADJA	1	armer
neunzig	CARD	1	neunzig
Wille	NN	1	Willen
Verlieret	VVFIN	1	Verlieret
regieren	VVINF	1	regieren
Anblick	NN	1	Anblick
böse	ADJD	1	böse
befallen	VVFIN	1	befällt
abgehen	VVPP	1	abgegangen
befolgen	VVPP	1	befolgt
gelehret	VVFIN	1	gelehret
unsterblich	ADJA	1	unsterblichen
Spitze	NN	1	Spitze
Vaterland	NN	1	Vaterland
Hass	NN	1	Haß
Gehirn	NN	1	Gehirn
halt	ADV	1	Halt
erkennen	VVFIN	1	erkenne
einstimmen	VVINF	1	einstimmen
Mädchen	NN	1	Mädchen
halb	ADJD	1	halb
Gewicht	NN	1	Gewichte
Meinung	NN	1	Meinung
ungelockten	ADJA	1	ungelockten
erzeugen	VVPP	1	erzeugt
erschrecklich	ADJD	1	erschrecklich
Ärmste	NN	1	Ärmster
verwaiset	VVFIN	1	verwaiset
rennen	VVINF	1	rennen
beglei	ADJA	1	beglei
durchstreifen	VVINF	1	durchstreifen
versteinern	VVPP	1	versteinert
hauend	ADJD	1	hauend
Bewusstsein	NN	1	Bewußtsein
nötigen	VVFIN	1	nötige
entschließen	VVPP	1	entschlossen
schwer	ADJD	1	schwer
Nachbar	NN	1	Nachbar
ermuntern	VVFIN	1	Ermuntere
erteiltest	VVFIN	1	erteiltest
Erwartung	NN	1	Erwartungen
Menschenliebe	NN	1	Menschenliebe
aufhalten	VVPP	1	aufgehalten
erkaufe	VVFIN	1	erkaufe
begraben	VVPP	1	begraben
kindlich	ADJA	1	kindliche
Übereilung	NN	1	Übereilung
begeben	VVFIN	1	begibt
eifersüchtig	ADJA	1	eifersüchtige
Schmeichelei	NN	1	Schmeicheleien
Suche	NN	1	Suche
Ross	NN	1	Roß
ruhmvoller	ADJA	1	ruhmvoller
schämen	VVFIN	1	schämst
Fichte	NN	1	Fichte
schöners	NN	1	schöners
siehet	VVFIN	1	siehet
seligste	ADJA	1	seligste
erhalten	VVINF	1	erhalten
erziehen	VVFIN	1	erzog
Ware	NN	1	Waren
Übel	NN	1	Übel
verkürzen	VVPP	1	verkürzt
erfechten	VVFIN	1	erfechten
anbelangen	VVFIN	1	anbelangt
Staatsmann	NN	1	Staatsmann
gefährlich	ADJA	1	gefährlichen
kriegen	VVFIN	1	Kriege
geliebt	ADJA	1	geliebten
spalten	VVPP	1	gespalten
begleiten	VVINF	1	begleiten
entwachsen	VVPP	1	entwachsen
verwaisen	VVPP	1	verwaist
Anfang	NN	1	Anfang
Bequemlichkeit	NN	1	Bequemlichkeiten
zeiget	VVFIN	1	zeiget
Schritt	NN	1	Schritt
beißen	VVFIN	1	beißt
sahe	VVFIN	1	sahe
ertragen	VVINF	1	ertragen
auflegen	VVIZU	1	aufzulegen
Haar	NN	1	Haare
tiefsinnig	ADJA	1	tiefsinnigen
Arbeit	NN	1	Arbeit
Ansehen	NN	1	Ansehen
pfropfet	VVFIN	1	pfropfet
wirken	VVINF	1	wirken
widerrufen	VVPP	1	widerrufen
Sieger	NN	1	Sieger
Beruhige	NN	1	Beruhige
kömmst	VVFIN	1	kömmst
Atem	NN	1	Atem
Faust	NN	1	Fäuste
Feiger	NN	1	Feiger
liefern	VVFIN	1	liefert
Opfer	NN	1	Opfer
Kriegesglück	NN	1	Kriegesglück
Entschlossenheit	NN	1	Entschlossenheit
armselig	ADJA	1	Armseliger
Lamm	NN	1	Lamm
Mittelspersonen	NN	1	Mittelspersonen
wunderlich	ADJA	1	wunderliche
einen	ADJA	1	einen
gedenken	VVFIN	1	Gedenke
Nachtwache	NN	1	Nachtwache
Warnung	NN	1	Warnung
endlich	ADV	1	endlich
heilig	ADJD	1	heiligsten
doppelt	ADJA	1	doppelte
grässlich	ADJA	1	gräßlichsten
begnügen	VVINF	1	begnügen
Arm|Arme	NN	1	Armes
