Title: Miß Sara Sampson
Number of all lemmas: 10095
Nummber of different lemmas: 2615

Lemma	POS	Frequency	Tokens
lesen	VVIMP, VVFIN, VVINF, VVPP	29	lies, liest, lasen, lesen, Lesen, gelesen
Leben	NN	29	Lebens, Leben
bleiben	VVFIN, VVINF, VVPP, VVIMP	29	bleibt, Bliebe, bleiben, geblieben, Bleiben, bleib, bleibet, Bleib, bleibst, bleibe
Auge	NN	29	Augen, Auge
bitten	VVFIN, VVINF, VVPP	28	bitte, bitten, bittet, Bitten, gebeten, bat
Tag	NN	28	Tag, Tage, Tagen
Betty	NE	28	Betty
nehmen	VVFIN, VVINF, VVPP	27	nimmt, nehmen, Nehmen, genommen, nehme, nahm
lang	ADJD, ADJA	27	länger, langen, lang, längsten, längste, lange, langem
halten	VVINF, VVFIN, VVPP	27	halten, Halten, gehalten, hielt, hielte, halte, hältst, hält
finden	VVFIN, VVINF, VVPP	26	fand, Fand, finden, finde, gefunden, findet, Finden
sprechen	VVPP, VVINF, VVFIN, VVIMP	26	gesprochen, sprechen, spricht, sprichst, Sprich, sprich
denken	VVFIN, VVINF	26	denke, denken, denkt, dächte, dächten, Denken
stehen	VVFIN, VVINF	26	stehen, Stehen, stand, stehet, steht, stehe, stünde, stehst, Steht
Herr	NN	25	Herren, Herr, Herrn
Sir	NN	25	Sir
ab	PTKVZ	25	ab
wenige	PIS, PIAT	25	wenig, weniger, wenigen
Norton	NE	24	Norton
immer	ADV	24	immer
gleich	ADJD, ADJA	24	gleich, gleichen, gleicher, gleiche
unglücklich	ADJD, ADJA	23	unglücklich, unglücklichen, unglückliches, unglückliche, unglücklicher, unglücklichsten, Unglücklicher
viele	PIS, PIAT	23	viel, vieler, vieles, Vieles, viele, vielen
wünschen	VVINF, VVFIN, VVPP	23	wünschen, wünscht, wünschte, wünsche, gewünscht, wünschten, Wünsche, Wünschen
Welt	NN	23	Welt
nie	ADV	22	nie, Nie
Tugend	NN	22	Tugenden, Tugend
letzt	ADJA	22	letzte, letzten
hören	VVFIN, VVINF, VVIMP	21	höre, hören, hörte, Hören, Höre, hör, Hör, hört, hörst
kennen	VVINF, VVFIN, VVPP	21	kennen, kannten, kenne, gekannt, kennt, Kenne
vergeben	VVINF, VVPP, VVFIN	21	vergeben, vergab, vergibt
alt	ADJA, ADJD	21	alter, alte, alten, alt
Gott	NN	21	Gott, Göttern, Gottes
Fuß	NN	20	Fuße, Fuß, Füßen, Fußes
klein	ADJA, ADJD	20	kleinste, kleinen, kleiner, kleine, klein
lange	ADV	20	lange
Kind	NN	20	Kind, Kindes, Kinder
verlassen	VVPP, VVINF, VVFIN, VVIMP	20	verlassen, Verläßt, Verlaß, verläßt
weit	ADJD, ADJA	20	weit, weiteres
O	NN	20	O
zurück	PTKVZ, ADV	20	zurück
leben	VVPP, VVINF, VVFIN	20	gelebt, leben, Leben, lebe, lebt, Lebt, lebte
neu	ADJA, ADJD	19	neue, neuen, neuem, neuer, neu
wider	APPR	19	wider
Mann	NN	19	Mann, Mannes
verlieren	VVFIN, VVINF, VVPP	19	verlor, verlieren, verloren, verlöre
fühlen	VVFIN, VVINF, VVIMP	19	fühle, fühlte, fühlt, fühlen, Fühlen, fühl
zärtlich	ADJA, ADJD	19	zärtlichen, zärtliche, zärtlichste, zärtlich, zärtlichsten, zärtlicher
setzen	VVFIN, VVINF, VVPP	19	setze, setzen, gesetzt, setzt, Gesetzt, setzte
sterben	VVINF, VVPP, VVIMP, VVFIN	18	sterben, gestorben, stirb, starb, stirbt, sterbe
Wort	NN	18	Wort, Worte, Worten
Name	NN	18	Namen, Name
Himmel	NN	18	Himmels, Himmel
Träne|Tränen	NN	18	Tränen
bald	ADV	18	bald, Bald
erinnern	VVINF, VVFIN, VVPP	17	erinnern, erinnere, Erinnerst, erinnerst, erinnerte, erinnert, Erinnern
grausam	ADJD, ADJA	17	grausamer, grausam, grausame, grausamen, Grausamer, grausamere, Grausame, grausamste, grausamsten
helfen	VVFIN, VVINF, VVIMP	17	hilft, half, helfen, hilf, Hülfe, Hilf
Zweifel	NN	16	Zweifel, Zweifels
Art	NN	16	Arten, Art
einzig	ADJA, ADJD	16	einzige, einziger, einzigen, einziges, Einzige, einzig
erlauben	VVFIN, VVINF, VVPP	16	erlaube, Erlauben, erlauben, erlaubte, erlaubt
Hannah	NE	16	Hannah
Mutter	NN	16	Mutter
Verbrechen	NN	16	Verbrechen, Verbrechens
ruhig	ADJD	16	ruhiger, ruhig, Ruhiger
gar	ADV	16	gar
Frauenzimmer	NN	16	Frauenzimmer
wenigstens	ADV	16	wenigstens, Wenigstens
gern	ADV	16	gern
suchen	VVFIN, VVINF, VVPP	16	suchen, sucht, gesucht, suche
annehmen	VVIZU, VVINF, VVPP	15	anzunehmen, annehmen, angenommen
ewig	ADJA, ADJD	15	ewigen, ewig, ewige
hoffen	VVFIN, VVINF, VVPP	15	hoffe, hoffen, gehofft
möglich	ADJD	15	möglich
Unglück	NN	15	Unglück, Unglücke, Unglücks
eigen	ADJD, ADJA	14	eigen, eignen, eigne, eigenen, eignem, eigner
Arm|Arme	NN	14	Armen, Arme
Zeit	NN	14	Zeit, Zeiten
groß	ADJA, ADJD	14	größten, groß, große, großes, größtes, größer
verzeihen	VVFIN, VVINF	14	verzieh, verzeihen, verzeiht, Verzeihen
Ehre	NN	14	Ehre
elend	ADJA, ADJD	14	elenden, Elenden, elende, Elende, elend, elender, Elender
endlich	ADV, ADJA	14	endlich, Endlich, endliche
nennen	VVFIN, VVINF, VVPP	14	nenne, Nennen, nennen, nennt, genannt, nannte
recht	ADJD	14	recht, Recht
erwarten	VVFIN, VVINF	14	erwarte, erwarten, Erwarten
Gesicht	NN	14	Gesichter, Gesicht, Gesichtern, Gesichte, Gesichts
eher	ADV	14	eher, Eher
davon	PAV, PTKVZ	14	davon
schreiben	VVPP, VVINF, VVFIN	13	geschrieben, schreiben, schreibt, schriebe, schreibet
Vermögen	NN	13	Vermögen, Vermögens
schrecklich	ADJA, ADJD	13	schreckliche, schrecklichsten, schrecklicher, Schreckliche, schrecklichen, schrecklich
wegen	APPO, APPR	13	wegen
verdienen	VVFIN, VVPP, VVINF	13	verdient, verdienen, verdiene
empfinden	VVINF, VVFIN, VVPP	13	empfinden, empfindet, empfand, empfunden, empfinde
Arabellen	NN	13	Arabellen
wagen	VVINF, VVFIN, VVPP, VVIMP	13	wagen, wagten, gewagt, Gewagt, wagte, wag
Freude	NN	13	Freude, Freuden
kömmt	VVFIN, ADJD	13	kömmt
scheinen	VVINF, VVFIN	13	scheinen, Scheine, scheine, scheint, schien
darauf	PAV	13	darauf
Glück	NN	13	Glück, Glücks
Seite	NN	12	Seite, Seiten
fürchten	VVFIN, VVINF, VVPP	12	fürchten, fürchte, gefürchtet
Ende	NN	12	Ende
fehlen	VVINF, VVFIN	12	fehlen, fehlt, fehlte, fehle
fliehen	VVINF, VVFIN, VVIMP	12	fliehen, fliehe, Fliehen, flohen, Flieh, flieht
folgen	VVFIN, VVINF, VVPP	12	folgen, folgt, folgte, folgten, gefolgt, folge
kurz	ADJA, ADJD	12	kurze, kurz, kurzen, kurzer, Kurz
lernen	VVFIN, VVPP, VVIMP, VVINF	12	lernte, gelernt, lern, lernen, lerne
weinen	VVFIN, VVINF, VVPP	12	weinen, weint, weinst, weine, geweint
beide	PIAT, PIS	12	beiden, beide, beides
Vorwurf	NN	12	Vorwürfe, Vorwurf
entdecken	VVPP, VVFIN, VVINF	12	entdeckt, entdecke, entdeckte, entdecken, Entdecken
oft	ADV	12	oft
Mensch	NN	12	Menschen, Mensch
Person	NN	11	Person, Personen
Hülfe	NN, NE	11	Hülfe
Gedanke	NN	11	Gedanken, Gedanke
angenehm	ADJD, ADJA	11	angenehm, angenehme, angenehmer, angenehmen
verstehen	VVFIN, VVINF, VVPP	11	verstehe, verstehen, versteht, verstanden
deswegen	PAV	11	deswegen, Deswegen
werd	VVFIN	11	ward, Ward
ansehen	VVPP, VVINF, VVFIN, VVIZU	11	angesehen, ansehen, ansehe, ansieht, anzusehen
ehe	KOUS	11	ehe
Tod	NN	11	Todes, Tod, Tode
reden	VVFIN, VVINF, VVPP	11	reden, redet, rede, Reden, geredet
Fehler	NN	11	Fehler
Sampson	NN	11	Sampson
danken	VVFIN, VVIMP, VVINF	11	dankt, danke, Dank, danken, Danken
daran	PAV	11	daran
Dolch	NN	10	Dolch, Dolche
Vergnügen	NN	10	Vergnügens, Vergnügen
erhalten	VVINF, VVPP, ADJA, VVFIN	10	erhalten, erhaltenen, Erhalten
Geschlecht	NN	10	Geschlecht, Geschlechte, Geschlechts
führen	VVFIN, VVINF	10	führt, führen, führte
unsre	PPOSAT	10	unsern
leicht	ADJD, ADJA	10	leicht, leichte, leichter
geschwind	ADJD	10	Geschwind, geschwind, geschwinder
erfahren	VVINF, VVFIN, VVPP	10	erfahren, erfuhr
Besuch	NN	10	Besuch, Besuche, Besuchs
Dienst	NN	10	Dienst, Diensten, Dienste
verlangen	VVFIN, VVINF	10	verlange, verlangen, verlangt
Einbildung	NN	10	Einbildungen, Einbildung
Blick	NN	10	Blick, Blicke
versprechen	VVFIN	9	verspreche, versprach, verspricht
brauchen	VVFIN, VVINF	9	braucht, brauchen, brauchte, Brauchen
Empfindung	NN	9	Empfindungen, Empfindung
Schmerz	NN	9	Schmerzes, Schmerzen, Schmerz
schweigen	VVIMP, VVPP, VVFIN	9	schweig, geschwiegen, Schweig, schweigen, schweige
väterlich	ADJA	9	väterliches, väterlichen, väterliche
teuer	ADJA, ADJD	9	Teuerste, teuer, teuerste, teurer
zittern	VVFIN, VVINF	9	zitterte, zittere, Zittern, zittern
gering	ADJA	9	geringsten, geringeres, geringste
Schicksal	NN	9	Schicksal, Schicksale, Schicksals
besitzen	VVINF, VVPP, VVFIN	9	besitzen, besessen, besitze, besäßen, besitzt
List	NN	9	List
bekommen	VVFIN, VVPP, VVINF	9	bekomme, bekommen, bekam
Bediente	NN	9	Bedienter, Bedienten, Bediente
erschrecken	VVFIN, VVINF, VVPP	9	erschrecke, erschrecken, erschrocken
fast	ADV	9	fast, Fast
fallen|gefallen	VVPP	9	gefallen
geschehen	VVINF, VVPP, VVFIN	9	geschehen, geschieht
Seele	NN	9	Seele
Bella	NE	9	Bella
Hoffnung	NN	9	Hoffnung
Kraft	NN	9	Kraft, Kräften, Kräfte
erkennen	VVFIN, VVINF, VVIMP	9	erkannte, erkenne, erkennen, Erkennen, erkenn
natürlich	ADV, ADJA	9	natürlich, natürliche
Sprache	NN	8	Sprache
Antwort	NN	8	Antwort
plötzlich	ADJD, ADJA	8	Plötzlich, plötzlich, plötzliche, plötzlicher
Mädchen	NN	8	Mädchens, Mädchen
William	NE	8	William, Williams
frei	ADJA, ADJD	8	freien, freier, freies, frei, freie
gefährlich	ADJA, ADJD	8	gefährlichen, gefährliche, gefährlich, Gefährlich
durchaus	ADV	8	durchaus
Gewalt	NN	8	Gewalt
dafür	PAV	8	dafür
Verbindung	NN	8	Verbindung, Verbindungen
legen	VVPP, VVFIN, VVINF	8	gelegt, Legen, legen, legte
gönnen	VVFIN, VVINF	8	gönnte, gönnen, gönne, Gönnen
Ha	NE	8	Ha
lieset	VVFIN	8	lieset
tugendhaft	ADJD, ADJA	8	tugendhaft, tugendhafte, tugendhaften, tugendhafter
fort	ADV, PTKVZ	8	fort, Fort
Schwachheit	NN	8	Schwachheiten, Schwachheit
böse	ADJA, ADJD	8	Böse, böse, bösen
behalten	VVINF, VVFIN	8	behalten, Behalten, behalte
schlagen	VVFIN, VVPP	8	schlägt, schlüge, geschlagen, Schlagen
Leute	NN	8	Leute, Leuten
Mitleiden	NN	8	Mitleiden
darin	PAV	8	darin
Jahr	NN	8	Jahre, Jahr, Jahren
Mund	NN	8	Mund, Munde, Mundes
bloß	ADJD, ADJA	8	bloß, Bloß, bloße
Traum	NN	8	Träume, Traumes, Traume, Traum
wohin	PWAV	8	wohin, Wohin
Wut	NN	8	Wut
darüber	PAV	8	darüber, Darüber
Ursache	NN	8	Ursache, Ursachen
Vergebung	NN	8	Vergebung
Zimmer	NN	8	Zimmer, Zimmers
Unglückliche	NN	8	Unglückliche, Unglücklicher
Anverwandte	NN	8	Anverwandte, Anverwandten
Madam	NN	8	Madam
liegen	VVFIN, VVPP	8	liegt, liegen, liege, gelegen
reißen	VVFIN, VVINF	8	reißt, riß, reißen
zeigen	VVINF, VVFIN, VVPP	8	zeigen, gezeigt, zeigt
Solmes	NN	8	Solmes
Freund	NN, NE	8	Freunde, Freund
Nachricht	NN	8	Nachrichten, Nachricht
Haus	NN	8	Haus, Hause
Miene	NN	7	Miene, Mienen
Rache	NN	7	Rache
wann	PWAV	7	wann, Wann
Blut	NN	7	Bluts, Blute
Wille	NN	7	Willen, Willens
falsch	ADJD, ADJA	7	falsch, falschen
weniger	ADV	7	weniger
Gesinnung	NN	7	Gesinnungen
schwach	ADJD, ADJA	7	schwach, schwache, schwächer
enthalten	VVPP, VVFIN, VVINF	7	enthalten, enthielte
kosten	VVPP, VVINF, VVFIN	7	gekostet, kosten, kostet
nunmehr	ADV	7	Nunmehr, nunmehr
Freundin	NN	7	Freundin, Freundinnen
Verstellung	NN	7	Verstellung
Gerechtigkeit	NN	7	Gerechtigkeit
außer	APPR, KOUS	7	außer
Vorstellung	NN	7	Vorstellungen, Vorstellung
Klage|Klagen	NN	7	Klagen
Nacht	NN	7	Nacht
Wollust	NN	7	Wollust
fragen	VVFIN, VVINF, VVIMP	7	fragen, Frag, Fragen, fragst
nötig	ADJD	7	nötig, nötiger
Gift	NN	7	Gift
eilen	VVFIN, VVINF	7	eilt, Eilt, eile, eilen, eilte
Mühe	NN	7	Mühe
Gewissen	NN	7	Gewissen, Gewissens
werfen	VVFIN, VVPP, VVINF	7	warfen, geworfen, werfen
fallen	VVFIN, VVINF, VVIMP	7	fiel, falle, fallen, fall
vollkommen	ADJD, ADJA	7	vollkommen, Vollkommen, vollkommenste
genießen	VVINF, VVPP	7	genießen, genossen
arm	ADJA	7	armen, arme, Armes
seh	XY, NE, FM	7	seh
heute	ADV	7	heute
Natur	NN	7	Natur
vermuten	VVFIN	7	vermuten, vermute, vermutete
allzu	PTKA	7	allzu
verführen	VVPP, VVFIN, VVINF	7	verführt, verführte, verführen
aufopfern	VVPP, VVIZU, VVINF	7	aufgeopfert, aufzuopfern, Aufzuopfern, aufopfern
dahin	PAV	7	dahin
erklären	VVINF, VVFIN, VVPP	7	erklären, erkläre, erklärt, erklärten
befehlen	VVFIN, VVPP, VVINF	7	befahl, befohlen, befehlen, befiehlt
schön	ADJA, ADJD	7	schönste, schönes, schöne, schönen, schön
Aufenthalt	NN	7	Aufenthalte, Aufenthalt
Gefahr	NN	7	Gefahr
verbinden	VVFIN, VVPP, VVINF	7	verband, verbunden, verbinden
aufhören	VVPP, VVFIN, VVINF	7	aufgehört, aufhöre, aufhören
Geist	NN	7	Geist, Geister
weder	KON	7	weder
jung	ADJA, ADJD	7	jungen, junges, jung, junge
jemals	ADV	6	jemals
vorwerfen	VVIZU, VVINF, VVFIN	6	vorzuwerfen, vorwerfen, vorwerfe
sicher	ADJD	6	sicher, sichersten, sicherer, sichrer
kehren	VVFIN, VVINF	6	kehre, kehrtest, kehren, Kehre
nahe	PTKVZ	6	nahe
verraten	VVPP, VVFIN	6	verraten, verrät, verrieten
anfangen	VVFIN, VVINF	6	anfange, anfangen
fangen	VVFIN, VVINF	6	fängt, fangen
fest	ADJA, ADJD	6	festesten, festes, fest, festen
Schande	NN	6	Schande
kalt	ADJA, ADJD	6	kalter, kalt, kaltem, kalte
erscheinen	VVPP, VVINF, VVFIN	6	erschienen, erscheinen, erscheint, Erscheint
Tat	NN	6	Taten, Tat
Flucht	NN	6	Flucht
Absicht	NN	6	Absichten, Absicht
verbergen	VVINF, VVFIN	6	verbergen, verbarg, verbirgt
gnädig	ADJA, ADJD	6	Gnädiger, gnädiger, gnädig
aufhalten	VVFIN, VVINF	6	aufhält, aufhalten
tadeln	VVFIN, VVINF	6	Tadle, tadelt, tadeln, tadle
schuldig	ADJD, ADJA	6	schuldig, schuldige
befinden	VVINF, VVFIN, VVPP	6	befinden, befindest, befinde, befanden, befunden
Laster	NN	6	Laster
traurig	ADJA, ADJD	6	traurigen, traurig, Trauriger
antworten	VVPP, VVINF	6	geantwortet, antworten
merken	VVFIN, VVINF	6	merke, merken, merkte
fallen|fällen	VVFIN	6	fällt
je	ADV	6	Je, je
Sache	NN	6	Sache, Sachen
sogleich	ADV	6	sogleich
dabei	PAV	6	dabei
London	NE	6	London
darum	PAV	6	darum
Schritt	NN	6	Schritten, Schritte, Schritt
unruhig	ADJA, ADJD	6	unruhige, unruhig, unruhiger
hassen	VVFIN, VVINF	6	haßt, hasse, hassen
messen|missen	VVIMP	6	Miß
schlafen	VVFIN, VVINF	6	schläft, schlafen, schlief
meinig	PPOSS	6	meinigen, Meinigen, meinige
empfangen	VVINF, VVPP	6	empfangen
Reue	NN	6	Reue
dadurch	PAV	6	Dadurch, dadurch
unschuldig	ADJA, ADJD	6	unschuldigste, unschuldig, unschuldige
Freundschaft	NN	6	Freundschaft
meinetwegen	ADV	6	meinetwegen, Meinetwegen
verursachen	VVINF, VVPP	6	verursachen, verursacht
nah	ADJA, ADJD	6	nähere, näher, näherer
Zug	NN	6	Zug, Züge
gestehen	VVINF	6	gestehen
Bedenken	NN	6	Bedenken
Folge	NN	6	Folge, Folgen
Woche	NN	6	Wochen, Woche
Anteil	NN	6	Anteil
selten	ADJD	6	selten
retten	VVFIN, VVINF	6	rettete, retten, Retten
Gelegenheit	NN	6	Gelegenheit, Gelegenheiten
freilich	ADV	6	freilich, Freilich
zweifeln	VVFIN, VVINF, VVPP	6	zweifeln, gezweifelt, zweifle
süß	ADJA, ADJD	6	süßesten, süße, süß, süßen
vortrefflich	ADJD, ADJA	6	Vortrefflich, vortrefflich, vortrefflichste, vortreffliche
spät	ADJA, ADJD	5	späte, später, spät
laß	ADJD	5	laß
wirklich	ADJA, ADJD	5	wirkliche, wirklich
niemand	PIS	5	niemand, Niemand
tragen	VVINF, VVFIN, VVPP	5	tragen, Tragen, getragen
geliebt	ADJA	5	geliebten, geliebteste
Rede|Reden	NN	5	Reden
bitter	ADJD, ADJA	5	bitter, bittere
schenken	VVINF, VVFIN	5	schenken, schenkt
Abscheu	NN	5	Abscheu
Grund	NN	5	Grunde, Grund, Gründen
Hälfte	NN	5	Hälfte
schließen	VVFIN, VVINF	5	schloß, schließen, schließe
niemals	ADV	5	niemals
Leidenschaft	NN	5	Leidenschaften, Leidenschaft
Angst	NN	5	Angst
trennen	VVINF, VVFIN	5	trennen, trennten
Wohltat	NN	5	Wohltat, Wohltaten
wiederholen	VVFIN	5	wiederholte, Wiederhole, wiederholen
Morgen	NN	5	Morgen, Morgens
Verlangen	NN	5	Verlangen
Glückseligkeit	NN	5	Glückseligkeiten, Glückseligkeit
würdig	ADJD, ADJA	5	würdig, würdigen, würdiger
still	ADJD	5	Still, still
halb	ADJD	5	halb
Schrecken	NN	5	Schrecken
Schlinge	NN	5	Schlinge
fassen	VVINF, VVFIN, VVPP	5	fassen, Fassen, gefaßt
betrachten	VVINF, VVPP, VVFIN	5	betrachten, betrachtet, Betrachte
großmütig	ADJA, ADJD	5	großmütigen, großmütig, großmütiger, großmütige
Qual	NN	5	Qualen
Zwang	NN	5	Zwang
schnell	ADJD, ADJA	5	Schnell, schnell, schnellen
Stich	NN	5	Stiche, Stich
teilen	VVPP, VVFIN, VVINF	5	geteilt, Teilen, teilen, teile
warten	VVFIN, VVINF	5	wartet, warten, warte
sauer	ADJA, ADJD	5	sauern, saurer, sauer
schicken	VVPP, VVFIN	5	geschickt, schicken, schickt, schickte
Itzt	ADJD, NE	5	Itzt
stark	ADJA, ADJD	5	stärkere, stärksten, stark
Schönheit	NN	5	Schönheit
Bitte|Bitten	NN	5	Bitten
Sohn	NN	5	Sohn
Strafe	NN	5	Strafe
Wert	NN	5	Wert
krank	ADJD	5	krank
Vergeben	NN	5	Vergebens, Vergeben
edel	ADJD, ADJA	5	edel, edler, edelste
Geliebte	NN	5	Geliebten, Geliebte
Anblick	NN	5	Anblick, Anblicke
tausend	CARD	5	tausend
Mut	NN	5	Mut
ersparen	VVINF, VVPP	5	ersparen, erspart
heißen	VVFIN, VVINF	5	heißt, heißen
Verführer	NN	5	Verführer
zufrieden	ADJD	5	zufrieden
anwenden	VVINF, VVFIN	5	anwenden, anwende, anwendet
Umstand	NN	5	Umstand, Umständen, Umstände
Freiheit	NN	5	Freiheit
scheinet	VVFIN	5	scheinet
strafen	VVINF	5	strafen
Dank	NN	5	Dank, Danke
göttlich	ADJA, ADJD	5	göttlichen, göttlicher, Göttliche
Begierde	NN	5	Begierden, Begierde
früh	ADJD	5	früh
schmeicheln	VVFIN	5	schmeichelt, schmeichle, Schmeicheln
morgen	ADV	5	morgen, Morgen
gleichgültig	ADJD, ADJA	5	gleichgültig, gleichgültigen
Beleidigung	NN	5	Beleidigungen, Beleidigung
entschließen	VVPP	5	entschlossen
aufgeben	VVINF, VVIZU	5	aufgeben, aufzugeben
umsonst	ADV	5	Umsonst, umsonst
übrig	ADJA, ADJD	5	übrigen, übrig
rege	ADJD	5	rege
vorstellen	VVPP, VVIZU, VVINF, VVFIN	5	vorgestellt, vorzustellen, vorstellen, vorstellte, vorstelltest
Schmeichelei	NN	5	Schmeichelei, Schmeicheleien
fremd	ADJA	5	fremden, fremde
überlegen	VVFIN	5	überlegen, überlegte
vergebens	ADV	5	vergebens
treten	VVPP, VVFIN, VVINF	5	getreten, trat, treten, Treten
längst	ADV	5	längst
ziehen	VVFIN, VVINF	5	zog, ziehen
handeln	VVFIN, VVINF	5	handle, handeln, handelt
Diener	NN	5	Diener
Vergleich	NN	5	Vergleich, Vergleichs, Vergleiche
Denkungsart	NN	4	Denkungsart
fürchterlich	ADJD, ADJA	4	fürchterlich, fürchterlichen, fürchterliche
vorig	ADJA	4	vorigen, vorige, voriger
Arabella	NE	4	Arabella
überzeugen	VVPP, VVINF	4	überzeugt, überzeugen
Recht|Rechte	NN	4	Rechten, Rechte
Acht	NN	4	Acht
Weise	NN	4	Weise, Weisen
sahe	VVFIN	4	sahe
schmeichelhaft	ADJD, ADJA	4	schmeichelhaft, schmeichelhafte
Erbschaft	NN	4	Erbschaft
entschuldigen	VVINF, VVFIN	4	entschuldigen, entschuldigt
Einfall	NN	4	Einfall
Sarchen	NN	4	Sarchen
Unwille	NN	4	Unwillens, Unwillen, Unwille
wenig	ADV	4	wenig
desto	KON	4	desto
wenden	VVFIN, VVINF	4	wandte, wenden
gefällig	ADJD, ADJA	4	gefällig, gefällige
Stahl	NN	4	Stahl
widerfahren	VVPP, VVINF, VVFIN	4	widerfahren
verschwinden	VVINF, VVPP	4	verschwinden, verschwunden
Drohung	NN	4	Drohungen
überwinden	VVPP, VVINF	4	überwunden, überwinden
Genuss	NN	4	Genusses, Genuß
Betrübnis	NN	4	Betrübnis
erholen	VVINF, VVFIN	4	erholen, erholten, erholt
Bitte	NN	4	Bitte
Wirkung	NN	4	Wirkung, Wirkungen
Vetter	NN	4	Vetters, Vetter
umarmen	VVPP, VVINF, VVFIN	4	umarmt, umarmen
Verderben	NN	4	Verderben
ungern	ADV	4	ungern
Stelle	NN	4	Stelle
etwa	ADV	4	etwa, Etwa
erweisen	VVPP, VVINF	4	erwiesen, erweisen
Verräter	NN	4	Verräter
schlecht	ADJA, ADJD	4	schlechte, schlechter, schlecht
freuen	VVINF, VVFIN	4	freuen, freue
Busen	NN	4	Busen
bereits	ADV	4	bereits
schwer	ADJA, ADJD	4	schwere, schwer, schwerer
Hitze	NN	4	Hitze
Güte	NN	4	Güte
zugleich	ADV	4	zugleich
seufzen	VVINF, VVFIN	4	seufzen, seufze
Erbarmen	NN	4	Erbarmen
Luft	NN	4	Luft
erzeigen	VVINF, ADJD, VVFIN	4	erzeigen
wozu	PWAV	4	wozu, Wozu
diejenig	PDAT	4	diejenige, derjenigen
her	PTKVZ	4	her
gleichwohl	ADV	4	Gleichwohl, gleichwohl
zitternd	ADJA, ADJD	4	zitternde, zitternd, zitterndes
treffen	VVINF, VVFIN	4	treffen, trifft
aufs	APPRART	4	aufs, Aufs
