Title: EntireCorpus-Lemmas
Number of all lemmas: 81305
Nummber of different lemmas: 10215

Lemma	POS	Frequency	Tokens
lieb	ADJD, ADJA, PTKVZ	390	lieber, Lieben, liebsten, liebster, Liebster, liebe, lieben, liebste, lieb, Lieber, liebes, Liebes, Liebste, Liebe, liebst
geben	VVFIN, VVINF, VVPP, VVIMP	382	gäbe, geben, gegeben, gäben, gibt, gebe, gib, gaben, Gib, gibst, Gibst, gab, Geben, Gebe, Gibt, gabt, gebt, Gegeben, Gebt
O	NN	373	O
Mann	NN, NE	365	Mann, Manne, Männern, Mannes, Männer, Manns
glauben	VVFIN, VVINF, VVPP, VVIMP	356	glauben, glaube, Glauben, geglaubt, glaubt, glaubte, Glaube, glaubten, glaubst, Glaubt, glaub, Glaubst, Glaub
gewiss	ADJD, ADJA	319	gewiß, gewissen, Gewiß, gewisse, gewisses, gewisser, Gewisse, Gewisser, Gewissen
nein	PTKANT	315	Nein, nein
gar	ADV	304	gar, Gar
nehmen	VVFIN, VVINF, VVPP, VVIMP	303	nahm, nehmen, Nehmen, nähmen, nehme, genommen, nimmt, nehmt, nimm, Nimm, nimmst, nähme, Nimmt, nahmen, Nehmt
mögen	VMFIN	297	möchte, mögen, mag, möge, möchten, magst, möchtest, Möchte, Mögen, Mögt, mögt, mochte, Mag, Mochte, möchtet, Magst, Möchtest
eben	ADV, ADJA	296	eben, Eben, ebenen, Ebene
erst	ADV, ADJA	276	erst, erste, ersten, Erst, erstes, erster
denken	VVFIN, VVINF, VVIMP	275	dächte, denkt, denken, Denkt, denke, dachte, Denken, denkst, dächten, denk, dachten, Denkst, Denke, Denk, dachtet
gleich	ADJD, ADJA, APPR, PTKVZ	261	gleich, gleicher, gleichem, gleichen, Gleich, gleiche
kennen	VVFIN, VVINF, VVPP, VVIMP	260	kenne, kennen, kennten, gekannt, Kennen, kennet, kennt, Kennst, kennst, kenn, kennte, Kenn, kennest, kannte, kannten, Kenne, Kennt
Gott	NN	260	Gott, Gottes, Göttern, Götter
viele	PIAT, PIS	252	viel, vielem, viele, vieler, vielen, vieles, Vieles, Viel
sprechen	VVFIN, VVPP, VVIMP, VVINF	249	spricht, gesprochen, sprachen, sprachst, sprichst, Sprich, sprechen, sprach, sprich, Spricht, spreche, sprächen, Sprechen, spräche, Sprach
wahr	ADJD, ADJA	242	wahr, wahre, wahren, wahres, Wahr, wahrer
Freund	NN, NE	239	Freunde, Freundes, Freund, Freunden, Freunds
lieben	VVINF, VVFIN, VVPP, VVIMP	235	lieben, geliebt, liebe, liebt, liebte, liebet, liebten, Lieben, Lieb, liebst
Hand	NN	232	Händen, Hand, Hände
bleiben	VVFIN, VVPP, VVINF, VVIMP	232	blieben, geblieben, bleibe, bleiben, bleibt, blieb, Bleiben, bliebe, Bleib, bleib, Bleibt, bleibst, Bliebe, bleibet, Blieb
allein	ADV, PTKVZ	231	Allein, allein
bringen	VVINF, VVPP, VVFIN, VVIMP	229	bringen, gebracht, brächten, brachte, bringt, Bringen, bringe, brächte, Bringst, bringst, Bringe, bring, Bring, brachten
recht	ADJD, PTKVZ, ADJA	224	recht, Recht, rechter
verstehen	VVINF, VVFIN, VVIMP, VVPP	221	verstehen, verstehe, verstehst, versteht, Versteh, versteh, verstanden, verstünde, Verstehst, Verstehen, verstand, Versteht
warum	PWAV	215	warum, Warum
dürfen	VMFIN, VMINF	207	dürfte, darf, Darf, dürfen, dürft, dürfe, durfte, durften, Darfst, dürften, darfst, Dürft
bald	ADV	204	bald, Bald
wenige	PIS, PIAT	204	wenig, weniger, wenigen, wenige, Wenig, wenigem, weniges
ach	ITJ	202	Ach, ach
halten	VVFIN, VVINF, VVPP	201	halten, Halten, halte, Halte, gehalten, hält, Hält, hielt, haltet, hältst, hielte, hielten, Hältst, hieltest
Liebe	NN	201	Liebe, Lieber
Herz	NN	199	Herz, Herzen, Herzens, Herze
Wort	NN	194	Wort, Worte, Wortes, Worten, Wörter, Worts
vielleicht	ADV	194	vielleicht, Vielleicht
finden	VVFIN, VVINF, VVPP	191	Findet, finden, finde, gefunden, findet, Findest, Finde, fand, findest, fände, fanden, Fand, Finden
Sohn	NN	186	Sohn, Sohnes, Sohne, Sohns, Söhne, Söhnen
Tochter	NN	183	Töchtern, Töchter, Tochter
genug	ADV	182	genug, Genug
Prinz	NE, NN	180	Prinz, Prinzen
kömmt	VVFIN, ADJA, VVINF, ADJD, NN	175	kömmt
gern	ADV	175	gern, Gern
Fräulein	NN	174	Fräulein, Fräuleins
stehen	VVFIN, VVINF, VVIMP	170	stünde, steht, stehet, stünden, stehen, stehe, Stehen, stand, Stehst, stehst, Steht, Steh, steh, standen
immer	ADV	168	immer, Immer
Auge	NN	166	Augen, Auge
reden	VVFIN, VVINF, VVPP	166	redete, Reden, redet, reden, rede, geredet, redest, Rede, Redet
Mensch	NN	162	Mensch, Menschen
groß	ADJA, ADJD	161	größte, größten, groß, große, größtes, großen, großer, großes, Größten, größer, Große, größter, größere, Größer, großem, Großen, Groß
schön	ADJD, ADJA	154	schön, schöner, schöne, schönste, schönsten, schönen, schönes, Schön, Schönste, schönstes
alt	ADJA, ADJD	154	alten, alter, alte, altes, ältesten, alt, älter, Alten, altem, Alte
Zeit	NN	153	Zeit, Zeiten
ab	PTKVZ, APPR, ADV	152	ab
gnädig	ADJD, ADJA	152	gnädig, gnädigen, gnädiges, gnädiger, Gnädiger, gnädige, Gnädige, gnädigster, Gnädiges
Haus	NN	149	Haus, Hause, Häusern, Häuser, Hauses
Kind	NN	147	Kind, Kinder, Kindern, Kindes, Kinde
klein	ADJA, ADJD	146	kleiner, klein, kleines, kleine, kleinen, kleinste, Kleine
Mellefont	ADJD, VVFIN, NN, VVIMP, ADJA, NE, VVINF	144	Mellefont
Jahr	NN	143	Jahre, Jahr, Jahren, Jahres, Jahrs
lang	ADJD, ADJA	142	länger, lang, Länger, lange, langen, langes, langer, längste, längsten, langem
Geld	NN	141	Gelder, Geldern, Geld, Geldes, Gelde, Gelds
Major	NN	139	Major, Majors
Tag	NN	137	Tagen, Tage, Tag, Tages, Tags
je	ADV, KOUS, APPR	137	Je, je
heißen	VVFIN, VVINF, VVPP	136	heißt, heißen, heiße, hieß, Heißt, hieße, heißet, geheißen, Hieß
Welt	NN	136	Welt
Brief	NN	135	Briefe, Brief, Briefes
beide	PIS, PIAT	134	beide, Beide, beiden, beider, beides, Beides
bitten	VVINF, VVFIN, VVPP, VVIMP	133	bitten, bittet, bitte, gebeten, Bitte, bat, Bitten
weit	ADJD, ADJA	131	weit, weiter, weite, weiteres, Weit, weitesten, weitere, weitem, weiteste, weiten
Ha	NE	129	Ha
Lelio	NE	129	Lelio
freilich	ADV	128	freilich, Freilich
glücklich	ADJA, ADJD	127	glücklichste, glücklichsten, glücklich, glücklichen, glückliche, glücklicher, glückliches, Glücklich, Glückliche, Glücklicher
Frau	NN	126	Frau
Lisette	NE	126	Lisette
setzen	VVPP, VVINF, VVFIN, VVIMP	125	gesetzt, setzen, Setzen, Gesetzt, setzten, setzt, setze, Setzt, setzte, setzet, setz, Setz
vergessen	VVPP, VVINF, VVFIN, VVIMP	123	vergessen, vergißt, vergesse, vergiß, vergeßt, Vergessen, Vergiß, vergaß, Vergeßt, Vergißt
nie	ADV	122	nie, Nie
Bruder	NN	121	Brüdern, Bruders, Bruder, Brüder
Augenblick	NN	121	Augenblick, Augenblicke, Augenblicken
Miss	NN	120	Miß
lange	ADV	119	lange
Adrast	VVFIN, ADJD, VVPP, NN, TRUNC, ADJA, VVIMP, NE	118	Adrast
ha	NE, ITJ, NN	118	ha, Ha
Sache	NN	117	Sachen, Sache
Himmel	NN	115	Himmel, Himmels
Name	NN	114	Namen, Name, Namens
Ehre	NN	113	Ehre
davon	PAV, PTKVZ	113	davon, Davon
verlieren	VVPP, VVFIN, VVINF	113	verloren, verliert, verlieren, verlöre, verlören, verliere, Verloren, verlor
suchen	VVFIN, VVINF, VVPP, VVIMP	111	suchte, suchen, sucht, suchten, suche, suchst, gesucht, suchet, Suchen, such, Such, Sucht
leben	VVFIN, VVIMP, VVINF, VVPP	110	Lebt, Leb, Leben, leben, lebt, lebe, Lebe, gelebt, lebte, lebten, leb, lebet
Glück	NN	110	Glück, Glücks
Marwood	NE	109	Marwood
Schwester	NN	109	Schwestern, Schwester
einzig	ADJA, ADJD	109	einzige, einziger, einzigen, einzig, einziges, einzigem, Einzige
Leben	NN	109	Leben, Lebens
Unglück	NN	108	Unglück, Unglücke, Unglücks
brauchen	VVINF, VVFIN, VVIMP	103	brauchen, Brauchen, braucht, brauchte, brauche, brauchst, brauch, Brauch
heute	ADV	103	Heute, heute, Heut
Art	NN	103	Art, Arten
darauf	PAV	102	darauf, Darauf
nennen	VVFIN, VVPP, VVINF, VVIMP	102	nennen, nennt, Nennen, nenne, genannt, nannten, nennst, nennte, Nenne, nannte, nenn, Nennt, Genannt, Nenn, Nannte
lesen	VVFIN, VVPP, VVINF, VVIMP	101	lese, gelesen, lesen, läse, Gelesen, liest, las, lies, Lesen, Lies, lasen
Leute	NN	101	Leute, Leuten, Leut
bekommen	VVINF, VVFIN, VVPP	101	bekommen, bekomme, bekam, Bekomme, bekäme
liegen	VVPP, VVFIN, VVINF, PTKVZ	100	gelegen, liegen, liegt, lag, läge, liege, Liegt, lagen
kurz	ADJA, ADJD	100	kurzem, Kurz, kurzen, kurz, kürzer, kurzer, kurze
Mutter	NN	99	Mutter, Mütter
Mädchen	NN	97	Mädchen, Mädchens
wann	PWAV	96	Wann, wann
wenigstens	ADV	95	wenigstens, Wenigstens
ehrlich	ADJA, ADJD	95	ehrlicher, ehrliche, ehrlichen, ehrlichsten, ehrlich, ehrlichste, ehrliches
verzeihen	VVFIN, VVINF, VVPP, VVIMP	95	verzeihen, verziehen, verzeiht, Verzeihen, Verzieh, Verzeih, verzeihe, Verzeiht, verzeih, verzieh, Verzeihe, Verzeihet
fragen	VVINF, VVFIN, VVPP, VVIMP	94	fragen, gefragt, fragst, frage, Fragst, fragte, fragt, frag, Fragen, fragten, Frag
Freundschaft	NN	93	Freundschaft
Nathan	NE	92	Nathan
Seite	NN	92	Seite, Seiten
ah	ITJ	91	Ah, ah
Recht	NN	91	Recht, Rechts, Rechtes
bloß	ADJA, ADJD	91	bloßer, bloß, bloße, Bloß, bloßen, bloßes
endlich	ADV, ADJA	90	endlich, Endlich, endlichen, endliche
fort	ADV, PTKVZ	90	fort, Fort
Leander	NE	90	Leander
Seele	NN	89	Seelen, Seele
unglücklich	ADJD, ADJA	87	unglücklich, unglücklichste, unglückliche, unglückliches, Unglückliche, unglücklicher, unglücklichen, Unglücklicher, unglücklichsten
Ding	NN	86	Dinge, Dingen, Dinger, Ding, Dings
Theophan	NE, NN	86	Theophan
Jude	NN	86	Jude, Juden
Graf	NN, NE	86	Grafen, Graf
oft	ADV	85	oft, Oft
wegen	APPR, APPO	81	wegen, Wegen
eher	ADV	81	eher, Eher
jung	ADJA, ADJD	81	jungen, junge, junger, jung, junges, jünger, Junger
her	APZR, PTKVZ, ADV	80	her
Juliane	NE	80	Juliane
Ring	NN	80	Ring, Ringe, Ringes, Rings
zurück	PTKVZ, ADV	79	zurück, Zurück
Franziska	NE	79	Franziska
Marinelli	NE	79	Marinelli
geschwind	ADJD, ADJA	78	geschwind, Geschwind, geschwinden, geschwinder
Gedanke	NN	77	Gedanken, Gedanke
Valer	NE	77	Valer
Tellheim	NN	77	Tellheim, Tellheims
verlassen	VVFIN, VVPP, VVINF, VVIMP, ADJD, ADJA	77	Verlassen, verlasse, verlassen, verließen, verließe, Verlaß, verließ, verlassene, Verläßt, verläßt, verlaß
wünschen	VVINF, VVFIN, VVIMP, VVPP	77	wünschen, wünschte, wünsche, Wünschen, wünscht, wünsch, gewünscht, wünschten, Wünsche, Wünscht, Wünsch, wünschest, Gewünscht
möglich	ADJA, ADJD	76	möglichstes, möglich, mögliche, möglichen, Möglich, möglicher
verdienen	VVPP, VVFIN, VVINF, VVIMP	76	verdient, verdienten, verdienst, verdienen, Verdienen, verdiene, verdiente, verdien
antworten	VVINF, VVFIN, VVPP	75	antworten, antworte, Antworte, antwortest, geantwortet, antwortet, Antworten, antworteten, antwortete
neu	ADJA, ADJD	75	neue, neuem, neuer, neuen, neu, neuste, neues, Neu
schuldig	ADJD, ADJA	74	schuldig, schuldige
versprechen	VVPP, VVFIN, VVINF, VVIMP	73	versprochen, versprechen, versprach, verspreche, verspricht, versprichst, versprachen, Versprechen, versprich, Versprach
arm	ADJA, ADJD	73	armen, armer, arm, arme, armes, Armer, Armes, ärmer
bezahlen	VVPP, VVINF, VVFIN, VVIMP	72	bezahlt, bezahlen, bezahle, bezahlte, Bezahlt, Bezahle, Bezahl, bezahl
Person	NN	72	Person, Personen
Gesicht	NN	72	Gesichte, Gesicht, Gesichts, Gesichter, Gesichtern
ei	NE, FM	72	Ei, ei
böse	ADJA, ADJD	72	bösen, böse, böses, bösesten, böser, Böse
itzt	VVFIN, ADJD, VVIMP, NN	71	itzt
scheinen	VVFIN, VVINF, VVPP	71	scheint, schien, scheinen, scheine, Schien, geschienen, schienen, Scheine, Scheint, schiene
ruhig	ADJA, ADJD	71	ruhige, ruhig, Ruhig, ruhiger, Ruhiger
Frauenzimmer	NN	70	Frauenzimmer, Frauenzimmern
folgen	VVFIN, VVINF, VVIMP, VVPP	69	folgten, folgen, folgt, gefolgt, folge, Folgen, folgte, folg, Folge
König	NN, NE	69	Königen, Könige, König, Königs
leicht	ADJD, ADJA	69	leicht, leichter, leichte, Leicht
warten	VVFIN, VVINF, VVPP	69	warten, warteten, Warte, Warten, wartet, warte, gewartet, wartete, Wartet
lernen	VVINF, VVFIN, VVPP, VVIMP	69	lernen, Lernen, gelernt, Lerne, lerne, lernt, lernte, lern
helfen	VVFIN, VVINF, VVPP, VVIMP	69	hilft, helfen, geholfen, Hülfe, Helfen, hilf, Hilf, Hilft, hülfe, half
wirklich	ADJD, ADJA	68	wirklich, Wirklich, wirkliche, wirklicher
Julianen	NN	68	Julianen
dabei	PAV, PTKVZ	68	dabei, Dabei
erlauben	VVFIN, VVINF, VVPP	68	Erlauben, erlauben, erlaubt, erlaube, erlaubte, Erlaubt, Erlaubst
Wahrheit	NN	68	Wahrheit, Wahrheiten
daran	PAV	68	daran, Daran
Lady	NN	67	Lady
Kopf	NN	67	Kopf, Kopfe, Köpfe
erfahren	VVPP, VVINF, VVFIN, VVIMP	67	erfahren, erfuhr, erfährt, erführe, erfahre, erführen, erfahr
einander	PRF	67	einander
hoffen	VVFIN, VVINF, VVIMP, VVPP	67	hoffe, hoffen, Hoffe, hoffte, hoff, gehofft, hofft
sehnen	VVIMP, VVFIN	67	sehn, Sehn, sehne, sehnte
danken	VVINF, VVFIN, VVPP, VVIMP	67	danken, danke, gedankt, Danken, dankt, Dank, dankte, danket
merken	VVFIN, VVPP, VVINF, VVIMP	66	merke, gemerkt, merken, merkt, merkst, merkte, merk, Merken, Merkst
verlangen	VVFIN, VVPP, VVINF	66	verlangen, verlangt, verlange, verlangst, Verlangt
letzt	ADJA, NN	65	letztere, letzten, letzte, Letzt, letzter, letztem
Dienst	NN	65	Dienste, Dienst, Diensten, Dienstes
Vetter	NE, NN	65	Vetter, Vettern, Vetters
wahrhaftig	ADJD	64	Wahrhaftig, wahrhaftig
gehören	VVFIN	64	gehören, gehöre, gehört, gehörst, gehörte, Gehört
zwei	CARD	64	zwei, Zwei, zweien
eigen	ADJA, ADJD	63	eigenen, eigen, eignen, eigne, eigner, eigene, eignes, eigenes, eignem
wider	PTKVZ, APPR	63	wider, Wider
Jungfer	NN	63	Jungfer, Jungfern
heiraten	VVINF, VVFIN, VVPP	63	heiraten, heiratet, heirate, heiratete, geheiratet, Heirate
Fuß	NN	62	Füßen, Fuß, Füße, Fuße, Fußes
darum	PAV	62	darum, Darum
Tugend	NN	61	Tugend, Tugenden
Wirt	NN	61	Wirte, Wirt, Wirts
Dank	NN	61	Dank, Danke, Dankes, Danks
etwa	ADV	61	etwa, Etwa
nu	ITJ	61	Nu, nu
fallen	VVFIN, VVINF, VVIMP	61	falle, fallen, Fallen, fiel, fall, fallt, fiele, Fiel
erwarten	VVINF, VVFIN, VVPP	61	erwarten, erwarte, erwartet, erwarteten, erwartete, Erwarten
Emilia	NE	60	Emilia
ichs	ADJD, ADJA	60	ichs
schweigen	VVFIN, VVIMP, VVINF, VVPP	60	schwiegen, schweig, schweigt, schweigen, Schweig, schweige, Schweigt, geschwiegen
Verstand	NN	60	Verstand, Verstandes, Verstande
niemand	PIS	60	niemand, Niemand, niemanden
desto	KON	59	desto, Desto
Taler	NN	59	Taler, Talern
Zweifel	NN	59	Zweifel, Zweifels
selber	ADV	59	selber
Vermögen	NN	59	Vermögen, Vermögens
spielen	VVFIN, VVPP, VVINF, VVIMP	59	spielte, spielt, spielst, spielen, gespielt, spiel, spiele
nah	ADJD, ADJA, APPR	59	näher, nächsten, nächster, nähere, nahen, nahe, nächste, nahes, nah, näherer, Näher, naher
Weib	NN	59	Weib, Weiber, Weibern, Weibes, Weibe
sterben	VVFIN, VVPP, VVINF, VVIMP	58	sterbe, gestorben, starb, sterben, stirbt, stirb, Stirb
Tat	NN	58	Taten, Tat
fehlen	VVFIN, VVPP, VVINF, VVIMP	58	fehlt, fehlte, gefehlt, fehlen, Gefehlt, fehle, Fehlt, fehl
Patriarch	NN	58	Patriarchen, Patriarch
Saladin	NE	58	Saladin
Damis	NE, NN, VVFIN	58	Damis
vortrefflich	ADJD, ADJA	58	vortrefflich, vortrefflichsten, vortreffliche, Vortrefflich, vortreffliches, vortrefflicher, vortrefflichen, Vortrefflicher, vortrefflichste
unmöglich	ADJD, ADJA	57	unmöglich, Unmöglich, Unmögliche
wär	VVFIN, ADJD	57	wär
werd	VVFIN, NE	57	ward, werd, Ward
dafür	PAV	57	dafür, Dafür
Vergnügen	NN	56	Vergnügen, Vergnügens
laß	ADJD, ADJA	56	laß, Laß, lassen
schlecht	ADJD, ADJA	56	schlecht, schlechte, Schlechtere, schlechten, schlechter, Schlecht, schlechteste
lachen	VVFIN, VVIMP, VVINF, VVPP	56	lacht, lache, Lacht, lach, lachen, lachst, gelacht, Lachen
anfangen	VVINF, VVIZU, VVFIN, VVPP	55	anfangen, anzufangen, anfängt, anfange, angefangen, anfängst
Kerl	NN	55	Kerl, Kerls, Kerlen, Kerle
geschehen	VVPP, VVFIN, VVINF, ADJA	55	geschehen, geschieht, geschähe, geschehenen, Geschieht
unsre	PPOSAT	55	Unsre, unsre, unsern
übel	ADJD, ADJA	55	übel, Übel, übler, üble
gering	ADJA, ADJD	55	geringstes, gering, geringste, geringsten, geringe, geringes, geringen, geringer, geringeres
schicken	VVPP, VVINF, VVFIN	55	geschickt, schicken, schickte, schickt, schicke, Schicken, schickten, Schickt
deswegen	PAV	54	deswegen, Deswegen
Teufel	NN	54	Teufel, Teufels
schreiben	VVPP, VVINF, VVIMP, VVFIN	54	geschrieben, schreiben, schreib, schreibt, schrieb, schreibst, schreibe, Schreibt, schrieben, schriebe, schreibet, Geschrieben
schlagen	VVINF, VVFIN, VVPP	54	schlagen, schlüge, schlage, geschlagen, Schlagt, schlägt, Schlagen, schlug, Schlägt, schlägst, schlagt, Schlug
erinnern	VVFIN, VVINF, VVPP	54	erinnern, erinnere, erinnerten, erinnert, erinnerte, Erinnern, erinnerst, Erinnerst, Erinnert
Umstand	NN	54	Umständen, Umstände, Umstand
Tod	NN	54	Tode, Todes, Tod
Buch	NN	53	Buch, Bücher, Büchern, Buchs
weißen	VVFIN	53	weißt, Weißt
tausend	CARD	53	tausend, Tausend
heraus	ADV, PTKVZ	53	heraus, Heraus
zeigen	VVFIN, VVINF, VVPP	53	zeigen, zeigt, zeigst, Zeige, zeige, Zeigen, zeigte, gezeigt, Zeigt
kaum	ADV	53	kaum, Kaum
Christ	NN, NE	52	Christen, Christ
fühlen	VVFIN, VVINF, VVIMP	52	fühle, fühlte, fühlt, fühlen, Fühlen, fühl, Fühlt
Grund	NN	52	Grund, Grunde, Gründe, Gründen
annehmen	VVINF, VVFIN, VVPP, VVIZU	51	annehmen, annimmt, angenommen, anzunehmen, annähme, annimmst
erkennen	VVINF, VVFIN, VVPP, VVIMP	51	erkennen, erkenne, erkannte, erkannt, erkennt, Erkennen, Erkennst, erkenn
Nachricht	NN	51	Nachricht, Nachrichten
fürchten	VVFIN, VVINF, VVPP	51	fürchten, fürchtest, fürchte, Fürchten, fürchtete, fürchtet, fürchteten, gefürchtet
erklären	VVINF, VVFIN, VVPP, VVIMP	50	erklären, erklärten, erklärt, erklärte, Erklären, Erkläre, erkläre, Erklärt, Erklär
Stadt	NN	50	Stadt, Städten
Mund	NN	50	Munde, Mund, Mundes
darüber	PAV	50	darüber, Darüber
befehlen	VVPP, VVINF, VVFIN, VVIMP	50	befohlen, befehlen, befehle, befiehlt, befahl, befehlt, Befiehl, befiehl
zärtlich	ADJD, ADJA	50	zärtlicher, zärtlichen, zärtlichste, zärtlichsten, zärtlich, zärtliches, zärtliche, Zärtlich
führen	VVFIN, VVINF, VVPP	50	führt, führen, Führen, geführt, führte, führtest
klug	ADJD, ADJA	50	klug, klüger, klügsten, klügere, kluges
Bediente	NN	50	Bediente, Bedienten, Bedienter
Feind	NN	50	Feinde, Feindes, Feind, Feinden
werfen	VVINF, VVFIN, VVPP	49	werfen, wirft, warf, geworfen, Wirft, werfe, warfen
schämen	VVFIN, VVINF, VVPP, VVIMP	49	schäme, schämen, schämt, Schämen, geschämt, schämte, schäm, schämst
ewig	ADJD, ADJA	49	ewig, ewige, ewigen, ewiger, ewiges
ansehen	VVFIN, VVPP, VVINF, VVIZU	49	ansiehst, angesehen, ansieht, ansehen, anzusehen, ansehe
Wille	NN	48	Willen, Wille, Willens
treten	VVFIN, VVINF, VVPP	48	treten, tritt, Trete, trete, Tritt, Treten, trat, getreten, Tretet
Ursache	NN	48	Ursache, Ursachen
hoch	ADJD, ADJA, PTKVZ	48	hoch, höchste, hohe, hohen, höchsten, höher, höchstes, Höchsten, höhere
eins	CARD	48	eins, einem, Eins, ein, einer, einen
Schlag	NN	48	Schläge, Schlage, Schlag, Schlägen
Gnade	NN	47	Gnade, Gnaden
seit	KOUS, APPR	47	Seit, seit
drei	CARD	47	drei, Drei
wert	ADJD	47	wert
Freude	NN	47	Freude, Freuden
nötig	ADJD, ADJA	46	nötig, nötige, nötigen, nötigsten, nötiger
Sultan	NN	46	Sultan, Sultans
Mühe	NN	46	Mühe
vergeben	VVINF, VVFIN, VVPP, VVIMP	46	vergeben, Vergeben, vergebe, vergib, Vergib, vergab, vergibt, vergebt
recht|rechts	ADJA	46	rechten, rechte
legen	VVFIN, VVPP, VVINF, VVIMP	46	Legen, gelegt, legen, lege, legte, legt, Legt, leg
Gewalt	NN	46	Gewalt
Stand	NN	45	Stande, Standes, Stand, Ständen, Stände
Sara	NE	45	Sara
richtig	ADJA, ADJD	45	richtige, richtig, Richtig, richtiges, richtiger, richtigsten
Ei	NN	45	Ei
Arm|Arme	NN	45	Armen, Arme, Armes
Gelegenheit	NN	45	Gelegenheit, Gelegenheiten
fein	ADJD, ADJA	44	Fein, fein, feine, feines, feiner, feinen, feinste
umsonst	ADV	44	umsonst, Umsonst
fahren	VVFIN, VVPP, VVIMP, VVINF	44	Fahren, gefahren, fahren, fahr, fährt, fuhr, Fährt, Fahret
Tempelherr	NN	44	Tempelherr, Tempelherrn, Tempelherren
meinig	PPOSS	44	meinige, meinigen, Meinigen, Meinige
Kleinigkeit	NN	44	Kleinigkeit, Kleinigkeiten
Daja	NE	44	Daja
retten	VVFIN, VVINF, VVPP	44	rettete, retten, Retten, gerettet, Gerettet
tot	ADJD, ADJA	44	tot, tote, toten, Tot
Geschlecht	NN	44	Geschlechts, Geschlecht, Geschlechte, Geschlechtern, Geschlechter
gleichwohl	ADV, KOUS	43	gleichwohl, Gleichwohl
seh	XY, FM, NE	43	seh, Seh
reich	ADJA, ADJD	43	reichen, reich, reiche, reichsten, reichste, reicher, reichere
entdecken	VVFIN, VVINF, VVPP	43	entdeckten, entdecken, Entdecken, entdeckt, entdecke, entdeckte, Entdeckt
Streich	NN	43	Streich, Streiche
wagen	VVFIN, VVPP, VVINF, VVIMP	43	wagt, gewagt, wagen, wagst, wag, wage, wagten, Gewagt, wagte
überlegen	VVFIN, VVINF, VVPP, ADJD	43	Überlegen, Überlege, überlegen, überlegt, überlege, überlegte
frei	ADJD, ADJA, PTKVZ	43	frei, freie, freiem, freien, freier, freies
Capitaine	NN	43	Capitaine
wohin	PWAV	43	wohin, Wohin
treffen	VVINF, VVFIN	42	treffen, treffe, trifft, träfe, traf, trefft
weder	KON	42	weder, Weder
erhalten	VVPP, VVFIN, VVINF, ADJA	42	erhalten, erhielte, erhält, erhielten, erhaltenen, Erhalten, erhielt
erzählen	VVFIN, VVINF, VVPP, VVIMP	42	erzähle, erzählen, Erzähle, erzählt, Erzählen, erzählte, erzählst, Erzähl, erzähl
Damon	NE	42	Damon
besitzen	VVFIN, VVPP, VVINF	42	besäße, besitze, besitzen, besessen, besitzt, besaß, besäßen, Besitzt
sicher	ADJD, ADJA	42	sicherer, sichersten, sicher, sichere, sichrer, sichern, Sicher
fallen|fällen	VVFIN	42	fällt, Fällt
edel	ADJA, ADJD	42	edlere, edler, edle, edel, edles, Edle, Edles, edlen, edelste, Edler
Henker	NN	42	Henker
Ja	NN	42	Ja
