Title: Der Misogyn
Number of all lemmas: 5055
Nummber of different lemmas: 2136

Lemma	POS	Frequency	Tokens
Erfahrung	NN	6	Erfahrung
antworen	VB	6	antworten
Gott	NN	6	Gott
gern	RB, IN	6	gern
Hause	NN, NNP	6	Hause
Leichtgläubigkeit	NN	6	Leichtgläubigkeit
Glück	NN	6	Glück
Gewiss	UH	6	Gewiß
vortrefflich	JJ	6	vortrefflich, vortreffliche
andre	NN	5	andre
schöne	NN	5	schöne
Wasser	NN, JJ	5	Wasser
vergleichen	VB	5	vergleichen, vergliche
los	RP, RB	5	los
gehabt	NN, NNP	5	gehabt
Geschlecht	NN	5	Geschlecht
Lisette	NN	5	Lisette
unserm	PRP$	5	unserm
Torheit	NN	5	Torheit
wegen	RP, IN	5	wegen
ähnlich	JJ	5	ähnlich
Bitte	NNS, NN	5	Bitten, Bitte
merken	VB, VBN	5	merkt, merken, gemerkt
liebster	JJ, NN	5	liebster
geschwind	RP, RB	5	geschwind
besser	RP, RB, IN	5	besser
schicken	VB, VBN	5	geschickt, schicken
Verdruss	NN	5	Verdruß
Stadt	NN	5	Stadt
Stille	NN	5	Stille
bloss	RB, JJ, IN	5	bloß, bloße
darüber	RB	5	darüber
Bedingung	NN	5	Bedingung
arm	JJ	5	arm, armes, armen
lass	JJ, NN	5	laß, lasse
Schaden	NN	5	Schaden
warum	WRB	5	warum
reisen	VB	5	reisen
darauf	RB	5	darauf
Gesicht	NN	5	Gesicht
Seele	NN	5	Seele
verbinden	VB, VBN	5	verbinde, verbunden
verlangen	VB, RP	5	verlangen, verlangt
Höre	NN	5	Höre
Adam	NNP	5	Adam
Lust	NN	5	Lust
jemals	IN, RB	4	jemals
Miene	NNS, NN	4	Mienen, Miene
vorher	RB	4	vorher
bösen	NN	4	bösen
Antwort	NN	4	Antwort
weniger	RP, RB	4	weniger
Vergnügen	NN	4	Vergnügen
Mamsell	NN	4	Mamsell
Vernunft	JJ, NN	4	Vernunft
best	JJ, NN	4	besten
erzählen	VB	4	erzählt, erzählen, erzählte
Schmeicheleien	NN	4	Schmeicheleien
nie	RB	4	nie
sprechen	VB, PRP$	4	sprechen
niemals	RB, RP	4	niemals
Sagen	NN	4	Sagen
stiften	VB	4	stiften
Ende	NN	4	Ende
verdienen	VBN, VB	4	verdient, verdienen
fort	RP	4	fort
deswegen	RB, RP	4	deswegen
Tat	NN	4	Tat
lächerlich	JJ	4	lächerliche, lächerlich
unsere	PRP$	4	unsere
Sage	NN	4	Sage
Einwilligung	NN	4	Einwilligung
st	PRP$	4	st
entbehren	VB	4	entbehren
lieben	VB, NN	4	lieben, liebe
zweit	JJ	4	zweite, zweiten
Geduld	NN	4	Geduld
ansehen	VB, RP	4	ansehen, angesehen
versichert	NN	4	versichert
Hätte	NN	4	Hätte
hernach	NN	4	hernach
Weibern	NN	4	Weibern
her	IN	4	her
Ehre	NN	4	Ehre
alt	JJ	4	alten, alte
Braut	NN	4	Braut
Körper	NN	4	Körper
besitzen	VB	4	besitzen
St	PRP$	4	St
List	NN	4	List
Leanders	NN	4	Leanders
nötigen	VB, VBN	4	nötigen, nötig
nein	RP, RB	4	nein
vollkomm	JJ	4	vollkommen
Gehorsam	NN	4	Gehorsam
Tage	NN	4	Tage
Manne	NN	4	Manne
fürchte	NN	4	fürchte
Tagen	NN	4	Tagen
besonders	RB	4	besonders
erklären	VB	4	erklären
fein	JJ	4	fein, feinen
danken	VB	4	danken
Verstand	NN	4	Verstand
erstaunen	VB	4	erstaunen
Mannsperson	NN	4	Mannsperson
kaum	RB	4	kaum
gelten	VB	4	gelten, gilt
ungeduldig	JJ	4	ungeduldig
zärtlich	JJ	4	zärtlich, zärtlichen, zärtliche
begehen	VB, VBN	4	begehen, begangen
etwa	IN, RB	4	etwa
seit	IN	4	seit
grau	JJ	4	graue, grau
gefallen	VB, RP	4	gefallen
gebe	NN	4	gebe
sollst	RB, RP	4	sollst
gleichwohl	RB, IN	4	gleichwohl
Weibsbild	NN	4	Weibsbild
Allein	NN	4	Allein
Gelegenheit	NN	4	Gelegenheit
Ohr	NN	4	Ohr
zwei	CD	4	zwei
geringsten	NN	4	geringsten
freilich	RB, IN	4	freilich
ha	NN	4	ha
jung	JJ	4	junge, jung, jungen, junger
voraus	JJ, RB	3	voraus
Unrecht	NN	3	Unrecht
wahrhaftig	JJ	3	wahrhaftig
Merken	NN	3	Merken
Acht	NN	3	Acht
schiehen	VB, RB	3	geschieht
spät	JJ	3	spät
hintergehen	NN, VB	3	hintergehen, hintergeht
vergessen	VBN, RP	3	vergessen
verschwiegen	NN	3	verschwiegen
Hülfe	NN	3	Hülfe
versprechen	VB	3	versprechen, versprachen
Mädchen	NN	3	Mädchen
Rechte	NN	3	Rechte
Gönner	NNP	3	Gönner
geliebt	NN	3	geliebt
wussen	VB	3	wußte
Ganz	NN	3	Ganz
abgeschmackt	JJ	3	abgeschmackt
Sei	NN	3	Sei
entschuldigen	VB	3	entschuldigt, entschuldigen
dafür	RB	3	dafür
Macht	NN	3	Macht
Bruders	NN	3	Bruders
Leute	NN	3	Leute
Freilich	JJ	3	Freilich
anfangen	RP, VB	3	anfängt, anfangen
enthalten	VBN, VB	3	enthalten, enthielt
wider	IN	3	wider
Sies	RB, RP	3	Sies
dächte	NN	3	dächte
Garten	NN	3	Garten
Beweis	NNS, NN	3	Beweise, Beweis
schäme	NN	3	schäme
Eigenschaft	NNS	3	Eigenschaften
weiss	VB	3	weiß
schwarz	JJ	3	schwarze, schwarz
darausen	VB	3	daraus
Schulden	NN	3	Schulden
leiden	VB	3	leiden
Dingen	NN	3	Dingen
gestraft	NN	3	gestraft
Sachte	PRP$	3	Sachte
ehrlich	JJ	3	ehrlichen, ehrlicher
versuchen	RB, VBN, VB	3	versucht, versuchen
Weiberfeinde	NN	3	Weiberfeinde
liebte	NN	3	liebte
liebern	VB	3	lieber
Advokat	NN	3	Advokat
schlassen	VB	3	schließen, schließt
Verdacht	NN	3	Verdacht
Gesellschaft	NN	3	Gesellschaft
Beste	NN	3	Beste
schuldig	JJ	3	schuldig
blind	JJ	3	blinden, blind
Nase	NN	3	Nase
schlecht	JJ	3	schlechte
Kurz	NN	3	Kurz
Treten	NN	3	Treten
Furcht	NN	3	Furcht
lernen	RB, VB	3	lernt, lernen
führen	PRP$, VB	3	führen
bereits	RB, IN	3	bereits
Mädel	NN	3	Mädel
Erlauben	NN	3	Erlauben
Glücke	NN	3	Glücke
darin	RB	3	darin
tragen	VBN, VB	3	getragen, tragen, trägt
hochzuehrender	NNP	3	hochzuehrender
dabei	RB	3	dabei
erschaffen	VB	3	erschaffen
Ankunft	NN	3	Ankunft
Falle	NN	3	Falle
darf	VB, RB	3	darf
erzeigen	NN	3	erzeigen
zuvor	RB	3	zuvor
vergeben	VB	3	vergeben
unangenehm	JJ	3	unangenehm
überzeugt	JJ, RB	3	überzeugt
zuerst	RB, RP	3	zuerst
Darf	NN	3	Darf
richtig	JJ	3	richtig, richtiges
breit	JJ	3	breit
übel	JJ	3	übel
worden	VBN	3	worden
meist	DT	3	meisten
Auchen	RB, VB	3	Auch
alsdenn	RB	3	alsdenn
streiten	VB	3	streiten
grösst	JJ	3	größte
schlechten	NN, JJ	3	schlechten
halte	NN	3	halte
dreimal	RB	3	dreimal
heiraten	VB	3	heiraten
Alter	NN	3	Alter
närrisch	JJ	3	närrisch
ernsthaft	JJ, RB	3	ernsthaft
fallen	VB	3	fallen
wagen	VB, VBN	3	wagen, gewagt
Erzählung	NN	3	Erzählung
bedenken	VB	3	bedenken
Umstand	NNS	3	Umstände
Ursache	NN	3	Ursache
selb	DT	3	selber
unsinnig	JJ	3	unsinnige, unsinnig
Hören	NN	3	Hören
seh	PRP$	3	seh
finde	NN	3	finde
zusammen	RB, RP	3	zusammen
Freundschaft	NN	3	Freundschaft
abern	RP, VBN, RB	3	aber
Gegenwart	NN	3	Gegenwart
verlassen	VB	3	verlassen
Wette	NN	3	Wette
Namen	NN	3	Namen
erwarten	VB	3	erwarten, erwartet
acht	CD	3	acht
daraus	RB	3	daraus
Geheimnis	NNS, NN	3	Geheimnisse, Geheimnis
helfen	VB	3	helfen, hilft
erlangen	VB, VBN	3	erlangten, erlangt, erlangen
endlichen	VB, VBN	3	endlich
liebst	NN, RP, RB	3	liebste, liebst
Gewogenheit	NN	3	Gewogenheit
Familie	NN	3	Familie
Brief	NNS	3	Briefe
gütig	JJ	3	gütig
schön	JJ	3	schön
genassen	VB	3	genießen
Brautwerber	NN	3	Brautwerber
Fragen	NN	3	Fragen
Register	NN	3	Register
Hochedelgeborner	NN	3	Hochedelgeborner
Übel	NN	3	Übel
geheim	JJ	3	geheim, geheime
hinderlich	JJ	3	hinderlich
dahin	RB	3	dahin
ichs	NN	3	ichs
zurück	RP, RB, IN	3	zurück
jemand	RB, DT	3	jemand
Vielleicht	IN, RB, RP	3	Vielleicht
leben	VB	3	leben, lebt
dochen	VBN, RB	3	doch
Untreue	NN	3	Untreue
wäre	VB	3	wäre
Wahrheit	NN	3	Wahrheit
besinnen	VB	3	besonnen, besinnen
Freund	NNS, NNP	3	Freunde, Freund
Kopf	NN	3	Kopf
insonders	NN	3	insonders
heeissen	VB	3	heißt
erkennen	VB, VBN	3	erkennen, erkannt
erstaune	NN	3	erstaune
hängen	VB	3	gehangen, hängen
Vertrauen	NN	3	Vertrauen
Weiberfeindschaft	NN	3	Weiberfeindschaft
Mensch	NN	3	Mensch
davon	RB	3	davon
Ihrigen	NN	3	Ihrigen
Indemen	RB, VB	2	Indem
Sprache	NN	2	Sprache
Farbe	NN	2	Farbe
Wuchs	NN	2	Wuchs
Weibsbilde	NN	2	Weibsbilde
angefangen	NN	2	angefangene, angefangen
überzeugen	VB	2	überzeugt, überzeugen
Unglücke	NN	2	Unglücke
reichen	VB	2	reiche, reichen
welch	WDT	2	welche, welches
Verderbens	NN	2	Verderbens
sicher	RP, RB	2	sicher
Zweifel	NN	2	Zweifel
wann	WRB	2	wann
Scham	NN	2	Scham
Jungen	NN	2	Jungen
verbindlich	JJ	2	verbindlich
Weise	NN	2	Weise
Schätzbarste	NN	2	Schätzbarste
Drei	CD	2	Drei
Lisettchen	JJ, VB	2	Lisettchen
gröss	JJ	2	größer
Seite	NN	2	Seite
völlig	JJ	2	völlig
Bleib	NN	2	Bleib
unterscheiden	VB, VBN	2	unterscheiden, unterschieden
brauchen	VB	2	brauchen, braucht
Verkleidung	NN	2	Verkleidung
herkommen	VB	2	herkommen
albern	JJ	2	albern, albernes
vieles	NN	2	vieles
leugnen	PRP$, VB	2	leugnen
stellen	VB	2	stellen
Anschlag	NN	2	Anschlag
Einfall	NN	2	Einfall
recht	RB, NN	2	recht
Liebhaber	NN	2	Liebhaber
Sinne	NN	2	Sinne
daher	RB	2	daher
sieh	NN	2	sieh
Ehen	NN	2	Ehen
vielmehr	RB, RP	2	vielmehr
schämen	VB	2	schämen
Sohne	PRP$	2	Sohne
erhalten	VB	2	erhalten
daranen	RB, VB	2	daran
Unglücklicher	NN	2	Unglücklicher
könne	VB	2	könne
Handlung	NN	2	Handlung
Sieh	NN	2	Sieh
vergeb	NN	2	vergeb
vertrauen	VB	2	vertrauen
wüsste	NN	2	wüßte
legen	VBN	2	gelegt
ankommen	VB, VBN	2	ankommen
unglücklich	JJ	2	unglückliches, unglücklich
Streit	NNS, NN	2	Streite, Streit
Stolz	NN	2	Stolz
gönnen	VB	2	gönnen
verwünschte	NN	2	verwünschte
Zärtlichkeit	NN	2	Zärtlichkeit
Ha	NN	2	Ha
Schwager	NN	2	Schwager
darunter	RB	2	darunter
bestärkt	NN	2	bestärkt
nochmals	RB	2	nochmals
bös	JJ, NN	2	böse, bösen
woran	WDT	2	woran
schweigen	VB	2	schweigen, schweigt
wahrscheinlicher	NNP, NN	2	wahrscheinlicher
Bauer	NN	2	Bauer
behandeln	VBN, VB	2	behandelt
woher	WRB, RB	2	woher
dritt	JJ	2	dritten, dritte
erscheinen	VB	2	erschienen, erscheinen
Taler	NN	2	Taler
dacht	RB	2	dacht
Uneinigkeit	NN	2	Uneinigkeit
Erstaunen	NN	2	Erstaunen
offenbar	JJ	2	offenbar, offenbare
Eben	NN	2	Eben
Mademoisell	NN	2	Mademoisell
gehorchen	VB	2	gehorchen
herzlich	JJ	2	herzlich
mache	NN	2	mache
gerechteste	NN	2	gerechteste
Gütigkeit	NN	2	Gütigkeit
Wahrhaftig	JJ	2	Wahrhaftig
Tölpel	NN	2	Tölpel
Gange	NN	2	Gange
stolz	JJ	2	stolz
ausgegangen	RB, NN	2	ausgegangen
ungern	NN	2	ungern
Probe	NN	2	Probe
küsst	NN	2	küßt
Schlimmen	NN	2	Schlimmen
Antworten	NN	2	Antworten
Sachen	NN	2	Sachen
Kuppeln	NN	2	Kuppeln
verheiratet	JJ	2	verheiratet
bemerken	VB, VBN	2	bemerken, bemerkt
gehn	NN	2	gehn
erbitten	VB	2	erbitten
geht	VB	2	geht
sau	JJ	2	sauer
fassen	VBN, VB	2	gefaßt
Ähnlichkeit	NN	2	Ähnlichkeit
dazuen	VB	2	dazu
betrachten	VB	2	betrachten
Alters	NN	2	Alters
verdrüsslichen	VBN	2	verdrüßlich
väterlich	JJ	2	väterlichen, väterliche
verdrüsslich	JJ	2	verdrüßlichen
einräumen	VB	2	einräumen
Partes	NN	2	Partes
Anverwandten	NN	2	Anverwandten
Jahr	NN	2	Jahr
sichs	NN	2	sichs
tue	NN	2	tue
Verbeugung	NN	2	Verbeugung
Hast	NN	2	Hast
Unmöglich	JJ, RB	2	Unmöglich
Mund	NN	2	Mund
zugleich	RB	2	zugleich
Höflichkeit	NN	2	Höflichkeit
öffentlich	JJ	2	öffentlich, öffentlichen
darübern	VB, RB	2	darüber
glücklichen	VBN	2	glücklich
bereden	NN	2	bereden
begegnen	VB	2	begegnen
Getroffen	NN	2	Getroffen
Nebenbuhler	NN	2	Nebenbuhler
unschuldigen	PRP$	2	unschuldigen
Kinder	NN	2	Kinder
habt	NN	2	habt
wärst	NN	2	wärst
fragen	RP, VB	2	gefragt, fragen
nötig	JJ, VB	2	nötig, nötiger
diejenig	JJ, WDT	2	diejenige, diejenigen
Neigung	NN	2	Neigung
dabeien	VB	2	dabei
Nu	NN	2	Nu
Schönheit	NN	2	Schönheit
Küche	NN	2	Küche
schönen	VB, PRP$	2	schönen
Aufwartung	NN	2	Aufwartung
Wissen	NN	2	Wissen
zanken	NN	2	zanken
pfui	UH	2	pfui
sagst	NN	2	sagst
notwendig	JJ, RB	2	notwendig
empfindlich	JJ	2	empfindliches, empfindliche
liebste	NN	2	liebste
laut	JJ	2	lauter, laut
frei	JJ	2	frei
aufzuwickeln	NN	2	aufzuwickeln
zweimal	RB	2	zweimal
Türe	NN	2	Türe
Ähnliches	NN	2	Ähnliches
leid	JJ	2	leid
Jahren	NN	2	Jahren
Pfui	NN	2	Pfui
darum	RB	2	darum
Gewissen	NN	2	Gewissen
mirs	NN	2	mirs
fürchtete	NN	2	fürchtete
hochschätze	NN	2	hochschätze
irren	VB	2	irren
Augenschein	NN	2	Augenschein
insgesamt	RB, IN	2	insgesamt
ihrentwegen	PRP$	2	ihrentwegen
verschieden	RB, JJ	2	verschieden, verschiedene
weitläuftig	JJ	2	weitläuftig
nimmermehr	NN	2	nimmermehr
Tag	NN	2	Tag
ersparen	VB	2	ersparen
geringste	NN	2	geringste
lässen	VB	2	läßt
versteh	NN	2	versteh
überall	RB, RP	2	überall
Vergebung	NN	2	Vergebung
schamrot	NN	2	schamrot
Vollkommenheiten	NN	2	Vollkommenheiten
hitzig	JJ	2	hitzigen, hitzig
Achtung	NN	2	Achtung
Händen	NN	2	Händen
hie	JJ, RB	2	hier
bedient	NN	2	bedient
Anschlage	NN	2	Anschlage
Gesichtsbildung	NN	2	Gesichtsbildung
Tode	NN	2	Tode
Fehler	NN	2	Fehler
dadurch	RB	2	dadurch
zwingen	VB	2	zwingen
vergehen	VB	2	vergeht, vergehen
Lisettch	JJ, VB	2	Lisettchen
erfährt	NN	2	erfährt
Schlimmste	NN	2	Schlimmste
Ding	NN, JJ	2	Ding, Dingen
ungehalten	NN	2	ungehalten
bekomme	NN	2	bekomme
Aufrichtigkeit	NN	2	Aufrichtigkeit
andermal	RB	2	andermal
Sollen	MD, NN	2	Soll, Sollen
künftig	JJ	2	künftigen
Rate	NN	2	Rate
Lass	NN	2	Laß
Wiedersehen	NN	2	Wiedersehen
Nehmen	VB	2	Nehmen
mehreres	NN	2	mehreres
Schicksal	NN	2	Schicksal
sähe	NN	2	sähe
Feind	NN	2	Feind
heimlich	JJ	2	heimlich
häuslich	JJ	2	häuslichen
Gebieterin	NN	2	Gebieterin
bedacht	NN	2	bedacht
prozessieren	VB	2	prozessieren
weder	CC	2	weder
hieher	NN	2	hieher
mitgeben	NN	2	mitgeben
Leben	NN	2	Leben
zuversichtlich	JJ	2	zuversichtlich
Mache	NN	2	Mache
Komödienschreiber	NN	2	Komödienschreiber
reich	JJ	2	reich
wünscht	JJ	2	wünscht, wünschte
verwickelt	NN	2	verwickelt
verdammten	NN	2	verdammten
demjenigen	NN	2	demjenigen
verwickeln	NN	2	verwickeln
Hut	NN	2	Hut
befehlen	VB	2	befehlen
weswegen	IN, WRB	2	weswegen
verschonen	VB	2	verschonen
Willen	NN	2	Willen
Freude	NN	2	Freude
triumphierenden	NN	2	triumphierenden
Äusserlichen	NN	2	Äußerlichen
wette	NN	2	wette
Sobald	NN	2	Sobald
hiervon	RB	2	hiervon
wundern	VB	2	wunderten, wundern
unbekannt	JJ	2	unbekannten
eifersüchtig	JJ	2	eifersüchtig
liegen	VB	2	liegt
Liebkosungen	NN	2	Liebkosungen
geraten	RP, VB	2	geraten
heraus	RP, JJ	2	heraus
wunderlich	JJ	2	wunderlich, wunderlichen
gedenken	VB, VBN	2	gedenken, gedacht
hässlich	JJ	2	häßlichen, häßlich
aufrichtig	JJ, NN	2	aufrichtig, aufrichtiges
zufried	JJ	2	zufrieden
einbilden	NN	2	einbilden
weisen	VB	2	weisen
Zuflucht	NN	2	Zuflucht
nied	JJ	2	nieder
hierin	NN	2	hierin
verlor	JJ	2	verloren
vorstellen	VBN, VB	2	vorgestellt, vorstellen
Kaufmann	NN	2	Kaufmann
Schelm	NN	2	Schelm
jetzen	VBN, RB	2	jetzt
trauen	VB	2	trauen
bessern	VBN	2	gebessert, besser
Rolle	NN, JJ	2	Rolle
verständiger	NNP, NN	2	verständiger
Schöne	NN	2	Schöne
Sentenz	NN	2	Sentenz
Geh	NN	2	Geh
hassen	VB	2	hassen
Hoffnung	NN	2	Hoffnung
ziehen	VBN	2	gezogen
Reiz	NNS	2	Reize
Vors	NN	2	Vors
erweisen	VBN, VB	2	erweisen, erwies
feurig	JJ	2	feurig
Vergleichen	RB, VB	2	Vergleichen
daran	RB	2	daran
eins	CD	2	eins
Bildung	NN	2	Bildung
Lebhaftigkeit	NN	2	Lebhaftigkeit
melden	VB	2	melden
aussterben	VB	2	aussterben
Gehülfin	NN	2	Gehülfin
Haus	NN	2	Haus
Unsinnigkeit	NN	2	Unsinnigkeit
Blumenstrausse	NN	2	Blumenstrauße
Respekt	NN	1	Respekt
herausreissen	NN	1	herausreißen
eheleiblich	JJ	1	eheleiblichen
Liebste	NN	1	Liebste
Ehr	TRUNC	1	Ehr-
versprichst	NN	1	versprichst
Kleid	NNS	1	Kleider
euerm	NNP	1	euerm
Platz	NN	1	Platz
richten	VB	1	richten
ausserordentlich	RB	1	außerordentlich
Trotz	IN	1	Trotz
gerade	IN	1	gerade
pflegen	VB	1	pflegen
Denkungsart	NNP	1	Denkungsart
zweideutig	JJ	1	zweideutig
Fortspielen	VB	1	Fortspielen
nachgelesen	NN	1	nachgelesen
Handelsmann	NN	1	Handelsmann
anfang	JJ	1	anfangen
versprach	NN	1	versprach
verfolgen	VB	1	verfolgen
Unzeit	NN	1	Unzeit
sehren	VB	1	sehr
Rufen	NN	1	Rufen
warne	NN	1	warne
Flattergeist	NN	1	Flattergeist
Kindheit	NN	1	Kindheit
äusserlich	JJ	1	äußerlichen
toll	RB	1	toll
annehmen	VB	1	annehmen
neu	JJ	1	neue
begucken	NN	1	begucken
allzuwohl	CC	1	allzuwohl
verspreche	NN	1	verspreche
Vorteil	NN	1	Vorteil
gelebt	NN	1	gelebt
Gestehen	NN	1	Gestehen
Mangel	NN	1	Mangel
gesinnt	NN	1	gesinnt
putzen	RP	1	geputzt
müd	JJ	1	müde
Frist	NN	1	Frist
ungebetn	NN	1	ungebetne
Gefälligkeit	NN	1	Gefälligkeit
Jed	JJ	1	Jeder
sicherer	NN	1	sicherer
ausfallen	VB	1	ausfallen
Sirene	NN	1	Sirene
hieren	VBN	1	hier
arme	NN	1	arme
Dinge	NN	1	Dinge
Fingers	JJ	1	Fingers
warm	JJ	1	warm
hole	VB	1	hole
Stube	NN	1	Stube
richtete	NN	1	richtete
untreu	JJ	1	untreu
Habit	NN	1	Habit
springen	VB	1	springe
heirate	NN	1	heirate
anstehen	NN	1	anstehen
Närrisch	JJ	1	Närrisches
Höflichkeitsbezeigungen	NN	1	Höflichkeitsbezeigungen
Sähe	NN	1	Sähe
niemand	DT	1	niemand
satt	JJ	1	satt
Maskerade	NN	1	Maskerade
höre	VB	1	höre
hoh	JJ	1	hohen
Legen	NN	1	Legen
Raserei	NN	1	Raserei
fleissig	JJ	1	fleißig
überhaupt	RB	1	überhaupt
standhaft	NN	1	standhaft
Anstatt	NN	1	Anstatt
billig	JJ	1	billig
Rückzuge	NN	1	Rückzuge
wegkommen	VB	1	wegkommen
dreimaligen	NN	1	dreimaligen
antreffen	NN	1	antreffen
Augenblick	NN	1	Augenblick
Ansuch	JJ	1	Ansuchen
verstellt	NN	1	verstellt
gütige	NN	1	gütige
Trost	NN	1	Trost
Frage	NN	1	Frage
