word	emotion	arousel
Vorbilt	1.1	2.777777778
Republicke	-0.147058824	2.388888889
Gespührt	1.735294118	2.466666667
Sehertz	0.35	2.8
Beqveemen	1.7	1.944444444
Matterer	-1.1	1.578947368
Essest	1.558823529	3.526315789
Hemde	0.68	1.95
Gehöhrete	0.058823529	2.210526316
beginsen	1.3	2.789473684
Gebots	0.2	2.777777778
Waer	-0.6	2.421052632
Campinen	1.65	1.5
weichest	-0.764705882	2.0
Crantze	0.86	2.23
Geboth	0.2	2.777777778
Zwekloser	-2.0	2.210526316
Liebeste	2.2	2.166666667
Gollen	-1.6	2.823529412
Feyertägen	1.9	1.941176471
räuchen	-1.029411765	3.19047619
Tante	0.8	1.894736842
Referat	-0.6	3.285714286
Theilnahma	0.823529412	2.368421053
Lucrativ	1.7	2.5
Führeren	-2.176470588	3.888888889
Anträger	0.3	3.058823529
Anträgen	0.3	3.058823529
Anbahnten	0.2	2.944444444
Fried	2.529411765	1.611111111
erlau-ben	0.647058824	1.894736842
Hrabe	-0.68	3.09
Verlör	-1.558823529	3.0
Augustens	1.5	2.210526316
Seyppel	0.18	2.18
Verlöw	0.36	4.05
Turpane	-0.32	2.41
Geburdt	1.9	4.176470588
wonend	1.411764706	1.964285714
Frahgte	0.676470588	2.380952381
Schmuzz	-1.1	2.888888889
Herstelt	0.676470588	2.052631579
Entstands	1.176470588	2.105263158
Οὗπεϱ	0.735294118	3.095238095
enthieltst	-0.352941176	2.19047619
Ziehstu	-0.294117647	1.842105263
Weychind	-0.764705882	2.0
Pensen	-0.4	2.65
Versolget	-1.735294118	3.7
Glaübte	1.088235294	2.631578947
Cammer	-0.823529412	2.052631579
Fordet	-0.882352941	2.736842105
Gfiehl	1.529411765	2.392857143
Htadt	-0.5	3.0
Folternd	-2.8	4.444444444
Cammel	1.1	2.277777778
Monarch	-0.4	2.611111111
Durst	-1.1	3.45
Erjnnerten	1.352941176	3.0
Hofth	1.647058824	2.392857143
Räbell	0.15	4.0
Academiens	0.588235294	3.142857143
Ligest	0.823529412	2.238095238
Näblichten	-0.7	2.526315789
Linte	1.35	1.444444444
Scheyttern	-1.941176471	3.678571429
Gehiert	0.058823529	2.210526316
Kistens	0.45	1.888888889
Tempose	0.4	3.529411765
essest	1.558823529	3.526315789
Jacken	0.68	2.18
Anmuthigstem	1.9	2.333333333
Schwams	0.14	1.95
Anmuthigsten	1.9	2.333333333
Wonendt	1.411764706	1.964285714
Widerstands	0.205882353	3.210526316
Erfindere	1.3	2.666666667
Musikern	1.3	2.222222222
Schwamb	0.14	1.95
Musikers	1.3	2.222222222
behütsam	1.2	1.684210526
vergessend	-0.970588235	2.904761905
Anmuthigstes	1.9	2.333333333
Widerstande	0.205882353	3.210526316
Satir	0.5	3.380952381
Gelaunet	0.1	2.555555556
Erkantniss	1.764705882	3.428571429
Miesset	-2.0	3.555555556
Bosshaftige	-1.9	3.944444444
Übergabest	-0.588235294	2.157894737
Auffgehört	-0.558823529	2.142857143
Brennestu	-1.529411765	3.464285714
Stürtztet	-1.617647059	3.357142857
Juwel	1.5	2.842105263
Zeleggen	-0.2	2.736842105
Lebendigerm	2.5	3.055555556
Fängts	-0.529411765	2.964285714
Aergernuss	-1.9	3.789473684
Befallener	-1.4	3.333333333
Bedingungen	-0.911764706	2.578947368
Märkten	0.8	2.380952381
Erfolg	2.1	3.315789474
Schleuchtern	-0.2	3.555555556
Fähret	0.970588235	2.619047619
Manntz	1.2	2.388888889
Byschof	-0.823529412	2.052631579
Löfen	1.058823529	2.631578947
Löfel	0.59	2.14
Mbus	-1.382352941	2.80952381
Befallenen	-1.4	3.333333333
Haus-Thieren	1.2	2.222222222
Stössestu	-0.764705882	1.947368421
Monien	-1.25	3.777777778
Inn-Halt	0.0	2.25
Rastloss	-1.5	3.166666667
abend	1.65	1.833333333
Rastlose	-1.5	3.166666667
Annehmnn	0.735294118	2.380952381
Lch	1.0	2.91
Auflebest	1.8	2.888888889
Genaden	1.0	2.25
Entwürffe	0.6	2.052631579
Abficht	0.6	2.578947368
Stralete	2.2	2.555555556
feeln	-1.529411765	2.866666667
Gefillt	0.529411765	2.107142857
bereichen	0.029411765	1.777777778
Frohster	1.8	2.277777778
Kugln	0.45	2.0
Βάσις	0.35	1.722222222
Verkleinet	-0.2	2.789473684
Anheizte	0.5	2.833333333
Zorns	-1.8	4.117647059
Bleib en	0.823529412	1.789473684
Bebten	-1.2	4.0
Mohnungen	-1.4	3.944444444
Zohen	-0.294117647	1.842105263
Themen	0.15	2.222222222
Themel	1.0	2.222222222
Zitter	-1.5	3.555555556
Zorne	-1.8	4.117647059
Bebtet	-1.2	4.0
Fühletet	0.529411765	2.107142857
Paradox	-0.4	2.888888889
Asylen	-0.3	3.388888889
Ueberwunden	0.970588235	2.789473684
Erinnerten	1.352941176	3.0
Lukratifen	1.7	2.5
Vergaste	-2.8	4.0
Asyles	-0.3	3.388888889
Fühleten	0.529411765	2.107142857
Kuffers	0.7	2.315789474
Steige	0.882352941	2.0
Erihnerungen	1.411764706	2.947368421
Hogeln	-1.1	3.0
Dinten	-1.088235294	2.476190476
Gerrettet	1.676470588	3.555555556
Eifrigstem	0.8	2.947368421
Weyblichs	1.9	2.888888889
Schwacherm	-1.6	2.611111111
tolls	2.0	3.055555556
Pretigen	-0.4	2.5
sankst	-1.264705882	3.263157895
Aussezet	-0.676470588	2.052631579
Verftand	1.9	2.722222222
Wasers	1.55	1.833333333
Nicktest	0.852941176	2.0
Hölt	2.1	3.5
Völkern	0.147058824	2.333333333
Überwind	0.970588235	2.789473684
Staiget	0.882352941	2.0
Stinckenste	-1.9	3.388888889
Leistest	0.617647059	2.428571429
Förderungen	1.147058824	2.523809524
Hobs	0.0	2.142857143
Zugebet	0.6	2.333333333
Theurstes	-1.1	3.4
Überwint	0.970588235	2.789473684
Anwidern	-2.0	3.526315789
Übersieh	-0.823529412	1.842105263
Völkers	0.147058824	2.333333333
Völkerr	0.147058824	2.333333333
Redseeligen	-0.1	2.5
Uebergeb	-0.588235294	2.157894737
Brieffen	1.5	2.222222222
Begnad	1.7	2.411764706
Leut'N	0.75	2.894736842
Wünfchen	1.6	2.45
Töbten	-1.1	3.631578947
Sürchtest	-1.647058824	3.857142857
Wünfchet	1.529411765	3.263157895
Springtest	-0.9	3.684210526
Umtrunck	1.3	2.777777778
Heimaths	1.7	1.8125
Zertreibet	-0.088235294	2.785714286
Bäden	0.382352941	2.619047619
Bezahle	-0.529411765	2.535714286
Compas	0.68	2.55
Bluts	-0.882352941	3.666666667
Prennent	-1.529411765	3.464285714
Verrieten	-1.647058824	3.888888889
Fallst	-1.058823529	2.578947368
Bezahln	-0.529411765	2.535714286
Blutt	-0.882352941	3.666666667
Bezahls	-0.529411765	2.535714286
Ertheilst	-0.323529412	1.789473684
Bluth	-0.882352941	3.666666667
Begleit	1.235294118	2.761904762
Bädet	0.382352941	2.619047619
Absender	0.0	2.117647059
Giraffae	1.36	2.82
Bäder	1.2	2.333333333
Blute	-0.882352941	3.666666667
Beyhülffe	0.5	3.19047619
Goth	1.5	2.5
Bericht'T	-0.029411765	2.277777778
Gekostet	-1.529411765	2.952380952
Auslöst	0.264705882	2.157894737
Zuzustimmen	0.970588235	2.473684211
Eifrige	0.8	2.947368421
Gearbeithet	-0.058823529	2.684210526
Gotz	1.5	2.5
Papagaien	1.55	3.18
Anfengen	0.8	3.0
Schoocke	-1.8	4.263157895
Portal	0.9	2.105263158
perfern	0.2	2.7
Gots	1.5	2.5
Bethet	2.0	2.166666667
Baar	0.823529412	3.157894737
Gott	1.5	2.5
schwachchen	-1.6	2.611111111
Einnahme	0.4	2.444444444
Wirffstu	-0.205882353	1.904761905
Fröuwet	2.205882353	3.107142857
mordend	-2.7	4.388888889
Verleyht	-0.176470588	2.142857143
Fröuwen	2.205882353	3.107142857
Selenen	1.8	2.352941176
Verleyhn	-0.176470588	2.142857143
Paussa	1.15	1.380952381
Miesse	-2.0	3.555555556
Erwarthe	0.470588235	2.666666667
Vffgefodert	-0.117647059	3.0
leimen	0.0	2.111111111
Tppich	0.36	1.82
Verleyhe	-0.176470588	2.142857143
richten	-0.852941176	2.761904762
Mächst	0.735294118	2.526315789
Geleiert	-1.2	1.894736842
Waarheit	2.5	3.0
Trawm	1.5	2.0
Kunstler	1.794117647	2.888888889
Saphieres	1.5	3.1
Wachsahmes	1.1	3.421052632
Verlampen	0.85	2.142857143
Saphieren	1.5	3.1
Πατηρ	-0.1	2.166666667
Trawr	-2.1	3.647058824
Waarheid	2.5	3.0
Teil'T	1.205882353	2.526315789
Knäbeln	-1.5	3.722222222
Thenstedt	-0.2	2.789473684
Gefchrieben	1.470588235	2.571428571
einsetzend	0.411764706	2.736842105
Erbytt	-0.2	2.722222222
Spaltetest	-0.7	2.833333333
Stieller	0.6	1.263157895
Ceneral	-1.352941176	2.833333333
Bekommst	1.029411765	2.105263158
Manye	-1.25	3.777777778
Pfauern	1.09	2.55
Anmuthigerer	1.9	2.333333333
Fürnähmen	0.647058824	2.523809524
Gespikt	-0.4	3.0
Anmuthigeren	1.9	2.333333333
Lernstu	0.8	2.526315789
Würffeln	0.45	2.82
Situatione	0.029411765	2.80952381
Thierre	1.117647059	2.611111111
Ab-Orth	-0.9	2.380952381
Aushört	-0.558823529	2.142857143
Hausthiers	1.2	2.222222222
fühlen 's	0.529411765	2.107142857
Gefengnüssen	-2.264705882	3.052631579
Empfohlener	1.088235294	2.285714286
Empfohlenes	1.088235294	2.285714286
Gemachet	0.735294118	2.526315789
Aushöre	-0.558823529	2.142857143
Maske	-0.1	3.444444444
Halfe	2.0	3.095238095
Halff	2.0	3.095238095
Maska	-0.1	3.444444444
Anboht	0.676470588	1.736842105
Strengste	-1.2	3.473684211
Φαλλήν	-1.058823529	2.578947368
Gäbeln	0.3	2.111111111
Geworsen	-0.205882353	1.904761905
Safftigsten	1.1	2.526315789
Bekömmst	1.029411765	2.105263158
Leichteres	0.8	2.095238095
Leichterer	0.8	2.095238095
Scenen	0.25	3.8
Börs	-0.647058824	2.052631579
Negativeren	-2.4	3.555555556
Arbeit'T	0.05	2.833333333
vorhabenss	0.970588235	2.789473684
Sonnabnts	2.088235294	2.904761905
Empfundenem	1.5	2.333333333
Zierliche	0.3	1.888888889
Rychtumb	1.5	3.352941176
Vernunnfft	1.5	2.611111111
Lupen	0.0	2.294117647
Archiu	0.45	1.894736842
Kobalde	0.6	2.473684211
Archiv	0.45	1.894736842
Zierlichs	0.3	1.888888889
Schwine	0.59	2.77
Vffgehöret	-0.558823529	2.142857143
Nihmst	0.088235294	2.0
Τιρ	1.117647059	2.611111111
Kenntnis	1.147058824	2.222222222
Schmertz'N	-1.735294118	4.166666667
Glaübete	1.088235294	2.631578947
Annähmest	0.735294118	2.380952381
Anfallt	-0.9	3.789473684
Uhrgen	0.088235294	1.789473684
Beweisestu	0.205882353	2.761904762
Stigh	-0.9	3.619047619
Streicht	-0.352941176	2.321428571
dienend	-1.088235294	2.476190476
Erzfeind	-2.5	3.666666667
Allerfeurigste	0.9	4.157894737
Nachfolgeren	-0.176470588	2.428571429
Tien	-1.088235294	2.476190476
Geligen	0.823529412	2.238095238
Scheuhes	1.0	2.05
Kryg	-2.9	4.571428571
Entsezte	-1.8	3.555555556
Bestählen	0.647058824	1.894736842
Erkenne	1.235294118	2.80952381
Würstgen	0.5	2.45
sanft	1.3	1.8
Launischer	-1.9	3.222222222
Launisches	-1.9	3.222222222
Todtfeindinn	-2.7	4.529411765
Erkenns	1.235294118	2.80952381
Schmukkes	1.3	2.555555556
Werthvollster	1.9	2.611111111
Werthvollstes	1.9	2.611111111
Rosteten	-1.1	2.55
Bestätigts	0.970588235	2.210526316
Moddern	0.0	2.789473684
Küken	1.77	3.05
Candidaturen	-0.352941176	2.8
möchtien	1.764705882	3.157894737
Kontst	1.676470588	2.736842105
Jnhälte	0.0	2.25
Lüther	0.5	1.888888889
Auffgiebt	-1.470588235	2.210526316
Kamels	1.1	2.277777778
Anreitzen	1.3	3.736842105
Rivalinn	-1.4	3.888888889
Beytruge	1.088235294	2.333333333
Rätters	2.0	3.5625
Jong	0.8	2.80952381
Uebergiebt	-0.588235294	2.157894737
Seltsahmes	-0.3	2.421052632
Kamele	1.1	2.277777778
Mimoseen	-1.5	2.526315789
Bleibs	0.823529412	1.789473684
Massens	-0.8	2.210526316
Pattern	-0.1	2.166666667
Umringeten	0.0	2.777777778
Zamem	0.5	1.368421053
Gelänge	1.676470588	2.578947368
Scherzte	1.6	2.833333333
Rett	1.676470588	3.555555556
Phasanen	1.0	2.05
Herrschaft	-1.941176471	3.157894737
Erkentnisses	1.764705882	3.428571429
Negger	-0.6	3.523809524
Ungeahndete	-0.1	2.833333333
Sprich 's	1.205882353	2.523809524
Mohnats	0.3	2.111111111
Stützten	0.882352941	2.047619048
überglegt	0.735294118	2.105263158
Schläfst	2.0	1.642857143
Luftraumes	0.6	2.105263158
Enthaltnem	-0.352941176	2.19047619
Sterbendt	-1.823529412	4.055555556
Eydechssen	0.32	2.82
spannendem	1.2	3.842105263
Bild	1.058823529	1.882352941
Zeittungs	0.6	2.571428571
Briff	1.5	2.222222222
Heyd	1.0	1.611111111
Brife	1.5	2.222222222
kaufend	0.823529412	3.157894737
Bilt	1.058823529	1.882352941
Halunken	-1.4	3.5
erfahrt 's	1.235294118	2.714285714
Brifs	1.5	2.222222222
Stö-Ren	-1.647058824	3.428571429
Rehter	2.0	3.5625
Flösset	0.911764706	2.047619048
Vorteihle	1.8	2.75
Predigeten	-0.4	2.5
verstand 's	1.9	2.722222222
erwartend	0.470588235	2.666666667
Rehten	1.676470588	3.555555556
Zwiest	-1.3	3.85
gedrängt	-1.323529412	3.933333333
Bstunden	1.0	2.789473684
Belibt	2.4	2.888888889
Fohrtgesetzet	0.852941176	2.333333333
Befihl	-2.0	3.75
Sagene	0.676470588	2.210526316
benöthigt	-0.294117647	2.315789474
Kospen	1.65	2.176470588
Konkurenz	-1.058823529	3.263157895
Mädgens	1.323529412	2.666666667
Häzer	-1.95	3.833333333
Σῶον	1.323529412	2.0
Gelytten	-1.941176471	3.833333333
Ehr-Geitze	1.5	3.555555556
Lehrhafter	0.5	2.444444444
Ladungs	0.15	2.764705882
Geizen	-1.6	3.611111111
Zermiess	-2.0	3.555555556
Stüzt	0.882352941	2.047619048
Gebebt	-1.2	4.0
Einfelle	1.5	3.058823529
Genuzt	0.823529412	2.263157895
Verweigr	-0.911764706	3.0
Beylen	-1.64	3.59
Lehrhaftem	0.5	2.444444444
Lehrhaften	0.5	2.444444444
Sichrung	0.882352941	2.473684211
Zitternd	-1.5	3.555555556
Fractione	-0.764705882	2.263157895
Eifriger	0.8	2.947368421
Eiver	0.8	3.052631579
Abzulehnen	-0.941176471	3.047619048
Angiebst	-1.382352941	2.761904762
Übergebne	-0.588235294	2.157894737
umringend	0.0	2.777777778
Zitternt	-1.5	3.555555556
Rauschs	0.0	3.473684211
Ford 're	-0.882352941	2.736842105
Grundung	0.705882353	2.473684211
Käntniss	1.147058824	2.222222222
Tzukunfft	2.2	3.705882353
Schavv	1.14	1.73
Naschtet	1.2	2.684210526
Liferen	0.6	2.107142857
Tragge	0.117647059	1.894736842
Saads	0.264705882	1.888888889
wolk 's	1.0	1.888888889
Verdienten	0.764705882	3.095238095
Vffsatz	0.1	2.388888889
Leg'T	0.205882353	1.842105263
Mithen	0.75	2.105263158
Gewunnene	1.676470588	3.210526316
Verdientet	0.764705882	3.095238095
Predigst	-0.4	2.5
Steht'T	0.205882353	2.105263158
Bedaurte	-1.0	2.526315789
Bekamen	1.029411765	2.105263158
Klaut	-2.0	3.631578947
Te	0.205882353	2.105263158
Redner	0.5	2.444444444
Abtens	0.2	1.526315789
Beeder	1.2	2.333333333
gekrigt	-0.5	3.19047619
Woollen	0.764705882	2.523809524
Streidts	-2.2	4.047619048
Κλίμα	0.25	2.210526316
Verleissen	-1.5	3.19047619
Schuhle	0.25	2.65
Teifun	-1.25	3.888888889
Cravatte	0.14	2.27
Stolpernd	-1.0	3.157894737
Geheül	-1.6	3.7
Gedjenet	-1.088235294	2.476190476
Schenckens	1.852941176	2.964285714
Regendten	0.1	2.9
Ungesund	-1.7	2.368421053
Ergebind	-0.529411765	2.45
Reihgen	1.05	2.105263158
Gegenossen	2.323529412	2.133333333
Daucht	0.941176471	2.684210526
Gehayssen	0.617647059	2.142857143
Einfalles	1.5	3.058823529
Allerwachsamster	1.1	3.421052632
Auffgehoret	-0.558823529	2.142857143
Gefählet	-1.529411765	2.866666667
Opfferet	-1.4	3.266666667
Nanntens	0.294117647	2.0
Opfferen	-2.1	3.904761905
Anormalem	-1.4	2.421052632
Schäzzten	0.787878788	2.1
Begrüben	-2.1	3.555555556
Wyteren	0.5	2.263157895
Erkanntnüss	1.764705882	3.428571429
Widerstandes	0.205882353	3.210526316
Straafen	-2.4	3.761904762
Sänken	-1.264705882	3.263157895
Flysch	-0.441176471	3.055555556
Allermatteste	-1.1	1.578947368
boshafftig	-1.9	3.944444444
Feuchterern	-0.4	3.45
hinweisen	0.5	2.470588235
eisrig	0.8	2.947368421
Reyter	1.0	2.555555556
Traenen	-0.617647059	3.789473684
Verdinste	0.941176471	3.052631579
Zeygete	0.588235294	2.238095238
Painen	-1.9	3.722222222
Nod	-2.0	3.944444444
Freüen	2.205882353	3.107142857
Heerd	0.91	2.64
Republiken	-0.147058824	2.388888889
Wortkarges	-0.9	1.631578947
Verbiets	0.1	2.315789474
Not	-2.0	3.944444444
Heerr	-0.294117647	2.555555556
Heert	0.91	2.64
Regierung	-0.852941176	2.842105263
Sagin	0.676470588	2.210526316
Raub-Thier	-0.2	3.882352941
Berufes	0.6	2.684210526
Nden	-0.941176471	2.761904762
Telephonen	1.27	2.73
Raab	-0.68	3.09
Bankerotter	-2.3	2.789473684
Elende	-2.1	4.1
Bekommener	1.029411765	2.105263158
Bankerotten	-2.3	2.789473684
Kwälen	1.5	2.058823529
Berühreten	1.794117647	2.892857143
Berufen	0.6	2.684210526
Ndes	-0.6	2.80952381
Trähne	-0.617647059	3.789473684
Elendt	-2.1	4.1
Ndet	-0.941176471	2.761904762
Entfernet	-0.705882353	2.866666667
Satiris	0.5	3.380952381
beliebt	2.4	2.888888889
Befällt	-1.4	3.333333333
Gemeyni	-1.9	3.9
Μητερ	0.15	2.157894737
Bestrittest	-0.970588235	2.684210526
Fangete	-0.529411765	2.964285714
Enthalt	-0.352941176	2.19047619
Rässe	-1.25	3.4
Genieen	1.9	3.705882353
Schlächte	-1.911764706	3.944444444
Küsstest	2.617647059	3.178571429
Raeter	2.0	3.5625
tempeln	1.0	2.222222222
Feyertag	1.9	1.941176471
Gelibter	1.5	3.777777778
Ersoffst	-2.4	3.421052632
Piene	1.15	2.388888889
Kuppffer	0.7	2.315789474
Schmuzes	-1.1	2.888888889
Camera	1.5	3.0
Inden	-0.941176471	2.761904762
Entzieheten	-1.0	1.947368421
Kehler	0.0	2.722222222
Camerad	1.5	2.4375
Minnute	0.029411765	2.277777778
Eynsame	-2.2	3.1
Kreiseln	0.68	2.86
Stellae	0.0	2.222222222
Festage	2.0	2.75
Erd-Beern	2.5	2.82
Erzihlet	0.588235294	2.476190476
Geburtstag	1.911764706	3.142857143
Accademien	0.588235294	3.142857143
Mey'Nt	0.558823529	2.315789474
Bedürsnisses	0.382352941	3.476190476
Landtschafften	2.0	2.842105263
Grif	0.088235294	2.133333333
Erzihlen	0.588235294	2.476190476
Aigentums	1.2	2.444444444
Gestogen	-1.4	3.566666667
Steuer	-1.0	2.842105263
gesprochchen	1.205882353	2.523809524
Familieii	1.8	2.277777778
Jrthümer	-1.058823529	3.222222222
Ewlgen	0.64	2.09
Einsams	-2.2	3.1
Ausbildung	1.147058824	3.380952381
Neyt	-1.9	3.555555556
Zerzart	1.7	2.222222222
Locken	0.0	2.888888889
Einsame	-2.2	3.1
Locket	0.0	2.888888889
Neyn	-1.6	3.333333333
Vffstands	-1.2	3.944444444
Dients	-1.088235294	2.476190476
Neyd	-1.9	3.555555556
Sags	0.676470588	2.210526316
Vffstandt	-1.2	3.944444444
Rennetet	0.441176471	2.666666667
Schwebn	0.8	2.210526316
Verbottnes	-1.558823529	3.238095238
Schärfferers	0.0	4.105263158
Froid	2.205882353	3.107142857
Bach	1.0	1.777777778
Freier	-1.1	3.444444444
schottig	-0.1	2.0
Freieu	-1.1	3.444444444
Verbottnem	-1.558823529	3.238095238
Schärfferern	0.0	4.105263158
Verbottnen	-1.558823529	3.238095238
Froit	2.205882353	3.107142857
Apsels	1.2	1.833333333
verbietend	-1.558823529	3.238095238
Doctor	0.8	3.428571429
Vornemb	0.9	2.263157895
Zwerck	-0.176470588	2.222222222
Entsteet	1.176470588	2.105263158
Negation	-1.2	2.722222222
Erinnnerte	1.352941176	3.0
Vorneme	0.9	2.263157895
Warntest	-0.2	4.0
Frommste	0.4	2.3
Schikksale	-0.441176471	3.035714286
schiessen	-2.088235294	3.866666667
Verlihssen	-1.5	3.19047619
Torheiten	-1.3	3.111111111
Haale	0.2	2.055555556
Tiure	-1.1	3.4
Liesert	0.6	2.107142857
Morräste	-1.1	2.777777778
Nekten	0.6	2.842105263
Eingehe	0.029411765	2.19047619
Mähres	1.8	2.666666667
Regirung	-0.852941176	2.842105263
zornig	-1.4	4.210526316
Eingehn	0.029411765	2.19047619
G'Schwor'N	0.0	3.35
Wuchse	1.264705882	2.333333333
Schaef	1.14	1.73
Schärfstes	0.0	4.105263158
Trawmes	1.5	2.0
Ubermüt	-0.1	3.722222222
Bakterie	-1.7	3.5
Sprengeten	-0.9	3.684210526
Wuchss	1.264705882	2.333333333
Cräyss	0.382352941	1.888888889
Leimbs	0.0	2.111111111
Steuffen	0.3	2.15
Fafset	0.058823529	2.052631579
Geschenke	2.3	3.470588235
Gelaunt	0.1	2.555555556
Nemme	0.088235294	2.0
Geschlaaffen	2.0	1.642857143
Armuet	-1.95	3.333333333
Beulle	-1.4	3.2
Angebannt	0.2	2.944444444
Geschenks	2.3	3.470588235
Meynnt	0.558823529	2.315789474
Zwing'T	-2.088235294	3.833333333
Krentze	0.86	2.23
Anlockt	0.4	2.433333333
narren	-0.7	2.736842105
Allerlebendigste	2.5	3.055555556
Vortrag	0.0	2.333333333
Karriere	1.9	3.176470588
Vmbfang	0.15	2.35
Demüt	-0.9	3.047619048
Empfindst	1.5	2.333333333
Vermieden	-0.617647059	2.105263158
Falda	-0.45	2.0
Weyns	1.8	2.333333333
Verdyenen	0.764705882	3.095238095
Weynt	-0.882352941	3.777777778
Empfängene	1.147058824	2.761904762
Blappern	-0.7	3.2
Winsch	1.529411765	3.263157895
Beweisete	0.205882353	2.761904762
empfehlen	1.088235294	2.285714286
Ausgesezt	-0.676470588	2.052631579
Besorgeten	-1.3	3.157894737
Sag'T	0.676470588	2.210526316
Honigs	1.8	1.5625
Sehnet	-0.8	3.315789474
Wärdt	1.058823529	2.5
Sag'N	0.676470588	2.210526316
Vertrehen	-1.0	2.315789474
Stahlern	-2.2	3.611111111
Bräche	-1.323529412	3.142857143
Beweisets	0.205882353	2.761904762
heit 'm	1.8	2.65
Glöve	0.8	3.105263158
Erheilte	0.852941176	2.052631579
Papagai	1.55	3.18
Haustiere	1.2	2.222222222
Perlohren	-1.558823529	3.0
Sawre	-0.9	3.526315789
Kronenn	1.15	2.555555556
Tapfres	1.7	3.105263158
Aufhalt	-0.411764706	2.157894737
Gefellst	1.529411765	2.392857143
Kärren	-0.558823529	2.2
Tapfrer	1.7	3.105263158
Reiztest	-0.4	3.8
Zimmmer	1.05	1.666666667
Branntet	-1.529411765	3.464285714
Wolluster	1.1	3.722222222
Zuefälle	0.7	2.464285714
Seyhl	0.18	2.18
Heirathen	1.382352941	3.789473684
Vbersiehet	-0.823529412	1.842105263
Säfftige	1.1	2.526315789
Guard	0.5	1.95
Heirathet	1.382352941	3.789473684
Dihnste	-0.764705882	2.142857143
Hänckten	-0.823529412	2.526315789
Brannten	-1.529411765	3.464285714
Zahnarztes	-1.5	4.117647059
Endtstehet	1.176470588	2.105263158
Wollusten	1.1	3.722222222
flegt	0.941176471	2.666666667
Erreihen	1.558823529	2.523809524
Fülten	0.529411765	2.107142857
Nickt	0.852941176	2.0
Vnheyls	-2.15	4.529411765
Zärt	1.7	2.222222222
Zaan	-0.5	2.73
Glicke	2.617647059	2.933333333
Brante	-1.529411765	3.464285714
Ἄϱσιν	-2.0	3.388888889
Tadell	-1.65	3.470588235
Flamingos	1.0	2.68
Bewerth	0.470588235	2.333333333
Quadern	0.1	1.882352941
Touffen	0.95	2.421052632
Gemain	-1.9	3.9
Tadele	-1.2	3.631578947
Naiveren	-0.8	2.315789474
Behorde	-1.529411765	3.055555556
Allergierigsten	-1.5	3.947368421
Naiveres	-0.8	2.315789474
Quaders	0.1	1.882352941
Pulffer	-0.15	2.842105263
Tadelt	-1.2	3.631578947
Gelecht	2.647058824	2.833333333
Tadels	-1.65	3.470588235
Vertrawt	1.9	1.611111111
Allerschlimmeste	-1.9	3.666666667
Wekket	-0.6	2.947368421
Wekker	-1.64	3.59
Mitleids	0.0	3.0
Kosmetik	0.3	2.176470588
Zuonimpt	-1.235294118	3.19047619
Sprizze	-1.3	3.388888889
Trmcken	1.424242424	2.523809524
Glicks	2.617647059	2.933333333
Wekken	-0.6	2.947368421
Venus	1.6	3.0
Unbeqvem	-1.6	3.111111111
Hauss-Frau	0.0	2.277777778
Halbtodtes	-2.0	2.789473684
Halbtodter	-2.0	2.789473684
Llug	-2.0	2.421052632
Vorgenommens	0.647058824	2.523809524
Ärung	1.15	2.9
g'sprochen	1.205882353	2.523809524
Eriden	0.1	3.526315789
Behandlete	0.382352941	2.421052632
taschen	1.27	2.32
Rumohrte	-0.9	2.684210526
Häuben	-0.1	2.157894737
Halbtodtem	-2.0	2.789473684
Geruches	0.0	2.684210526
Halbtodten	-2.0	2.789473684
Oile	0.64	2.09
Seitter	0.25	1.888888889
Merck-Mal	0.0	2.5
Gencckt	0.6	2.842105263
Muosz	-1.382352941	2.80952381
Stillir	0.6	1.263157895
Möhge	1.764705882	3.157894737
Einfal	1.5	3.058823529
k ammer	-0.823529412	2.052631579
Muost	-1.382352941	2.80952381
Gloken	0.64	2.41
Auswurfes	-0.9	2.368421053
uebergehend	-0.970588235	2.473684211
Seitten	0.25	1.888888889
bischof 's	-0.823529412	2.052631579
Bedürffet	-0.294117647	2.315789474
Palästern	1.7	2.611111111
Saltzigtem	-0.1	3.0
Verwandeltest	1.147058824	2.368421053
Kläge	-1.55	3.470588235
Magerste	-1.2	3.25
Anreize	1.3	3.736842105
Deeke	1.36	1.59
Stiefelgen	0.77	2.23
Muoss	-1.382352941	2.80952381
Φῆ	2.3	2.444444444
Einsezt	0.411764706	2.736842105
Fragente	0.676470588	2.380952381
Erfühlung	2.058823529	2.285714286
Glernet	0.8	2.526315789
Gelinek	1.676470588	2.578947368
Schwurst	0.0	3.35
Bettlet	-1.5	3.111111111
Ballasts	-1.1	2.944444444
Aufgiebet	-1.470588235	2.210526316
tugend	1.4	2.421052632
Erfahrnste	1.235294118	2.714285714
Kontaktes	1.4	2.777777778
Kommestu	1.117647059	2.631578947
Sinck'T	-1.264705882	3.263157895
Erzehlendt	1.352941176	2.842105263
Sonnabendt	2.088235294	2.904761905
Bequemerem	1.7	1.944444444
Tahffel	0.2	1.882352941
Vätern	2.1	2.666666667
Neyget	0.088235294	1.928571429
Anfal	-1.7	3.888888889
Väters	2.1	2.666666667
Mitttag	1.2	1.75
Wunnder	1.85	3.625
Bequemeres	1.7	1.944444444
Bequemerer	1.7	1.944444444
Animmt	0.735294118	2.380952381
Fett	-1.5	3.5
Gemeenen	-1.9	3.9
kind 's	1.8	2.444444444
Nahemen	0.588235294	2.210526316
