word	positive	negative	neutral
Qualitätsmerkmal	0.7	0	0
Heuschnupfen	0	1.0	0
Prädikatisieren	1.0	0	0
autonom	0.7	0	0
sittlichkeitsverbrechen	0	0.7	0
Einfuhrverbot	0	1.0	0
Geraufe	0	1.0	0
Sterblichkeit	0	0.7	0
Bewilligung	1.0	0	0
Dienstunfähigkeit	0	0.7	0
Einzigartigkeit	0.7	0	0
Fit	0.7	0	0
Kriegsverbrechen	0	0.7	0
Beule	0	0.7	0
beschuldigen	0	1.0	0
Schandtat	0	0.7	0
Todmüde	0	1.0	0
Instandsetzung	1.0	0	0
bekräftigen	0.7	0	0
zufried geben	1.0	0	0
Edelmütigkeit	1.0	0	0
Niederdrücken	0	1.0	0
Treuelos	0	1.0	0
Betrauern	0	1.0	0
empfindlich	0	1.0	0
Fehlinterpretieren	0	1.0	0
Vorzug	0.7	0	0
Schwindel	0	1.0	0
Entflammt	0.7	0	0
Atomkrieg	0	1.0	0
Boykott	0	0.7	0
runtermachen	0	1.0	0
elend	0	1.0	0
jammern	0	1.0	0
ermüdend	0	1.0	0
reputierlich	0.7	0	0
todunglücklich	0	1.0	0
heiss	0.7	0	0
Todesrate	0	1.0	0
Muskelkater	0	1.0	0
Missgestimmt	0	1.0	0
Umsatzsteigerung	0.7	0	0
prägen	0.7	0	0
Entladung	0	1.0	0
Nasenbluten	0	1.0	0
Liebesdienst	0.7	0	0
erziehungsberechtigt	1.0	0	0
leichtsinnig	0	1.0	0
Sanierung	1.0	0	0
Beglücken	1.0	0	0
notleidend	0	0.7	0
Befangenheit	0	1.0	0
verleumden	0	1.0	0
Tatenlosigkeit	0	1.0	0
ausgeglich	0.7	0	0
berühmt	1.0	0	0
Einsamkeit	0	1.0	0
Entführung	0	0.7	0
Heillos	0	0.7	0
Talentschmiede	0.7	0	0
Leid tragend	0	1.0	0
Erneuerung	0.7	0	0
Paralysiert	0	1.0	0
vernichten	0	1.0	0
lustig	1.0	0	0
Mopsen	0	1.0	0
sprunghaft	0	0.7	0
grüblerisch	0	1.0	0
brutal	0	1.0	0
Altklug	0	1.0	0
Benefizkonzert	0.7	0	0
Höhenangst	0	1.0	0
entwürdigend	0	1.0	0
Bölken	0	1.0	0
Mangelerscheinung	0	1.0	0
aufmüpfig	0	0.7	0
humanitär	1.0	0	0
unterlegt	1.0	0	0
Medikamenteneinnahme	0	1.0	0
Crash	0	1.0	0
Machwerk	0	1.0	0
Todesangst	0	1.0	0
Verlebt	0	1.0	0
Windpocken	0	1.0	0
Erkältungsbad	0.7	0	0
klären	0.7	0	0
wehmütig	0	1.0	0
Verpönen	0	1.0	0
Verschiessen	0	1.0	0
langweilig	0	1.0	0
Anschnauben	0	1.0	0
Richtigkeit	1.0	0	0
Amoklauf	0	0.7	0
doof	0	1.0	0
Herzlichkeit	1.0	0	0
lasziv	0	1.0	0
Hinauswerfen	0	1.0	0
unerschrock	1.0	0.7	0
Anschmieren	0	1.0	0
marktführend	1.0	0	0
bestmöglich	1.0	0	0
Erdreisten	0	0.7	0
anregen	0.7	0	0
Staunen	0	0.7	0
Luderhaft	0	1.0	0
ausnutzen	0	1.0	0
unbewohnbar	0	0.7	0
Freizügigkeit	1.0	0	0
Elitenförderung	0.7	0	0
Nutzen	1.0	0	0
Zweifelnd	0	1.0	0
Schwanzgesteuert	0	0.7	0
befürchten	0	1.0	0
Verknallt	0.7	0	0
unwillig	0	0.7	0
rachsüchtig	0	1.0	0
Agonie	0	0.7	0
kirchlich Hochzeit	0.7	0	0
Anfahren	0.7	0	0
Unverblümt	1.0	0	0
Illegitimität	0	0.7	0
Glücklichkeit	1.0	0	0
Wohlgeformt	1.0	0	0
Kugelhagel	0	1.0	0
Lungenerkrankung	0	1.0	0
abbauen	0	0.7	0
zustimmen	0.7	0	0
zusichern	1.0	0	0
Bewusstseinsstörung	0	1.0	0
Flegelhaft	0	1.0	0
schwindelerregend	1.0	0	0
Kreislaufkollaps	0	1.0	0
mannschaftstauglich	1.0	0	0
Unverfroren	0	1.0	0
akzeptabel	1.0	0	0
Mangelernährung	0	1.0	0
gelogen	0	1.0	0
blauäugig	0	0.7	0
Halsschmerz	0	1.0	0
durchmachen	0	0.7	0
Bereicherung	0.7	0	0
Wehklagen	0	1.0	0
Schauer	0	1.0	0
Bodenständigkeit	0.7	0	0
Herpes	0	0.7	0
Herabsehen	0	0.7	0
Koketterie	0	0.7	0
Ermatten	0	1.0	0
Hemmung	0	0.7	0
Entscheidungsfreiheit	0.7	0	0
ablehnen	0	1.0	0
gestört	0	1.0	0
Ärger	0	1.0	0
Leichtheit	0.7	0	0
Gutgelaunt	1.0	0	0
befremdlich	0	1.0	0
Schmeissen	0	0.7	0
Scheusslichkeit	0	0.7	0
zufriedenstellend	1.0	0	0
wohl tun	0.7	0	0
Kriminalität	0	1.0	0
Wohltätigkeitsveranstaltung	0.7	0	0
gewieft	1.0	0	0
verschlassen	0	0.7	0
unglaubwürdig	0	1.0	0
Unterrichtet	0.7	0	0
unvorsichtig	0	1.0	0
Revitalisierung	0.7	0	0
Fackeln	0	0.7	0
Anlasten	0	1.0	0
kriminell	0	1.0	0
selbstständig	0.7	0	0
akribisch	0.7	0	0
Überlastet	0	0.7	0
Tabellenaufstieg	0.7	0	0
Überlasten	0	0.7	0
unersättlich	0	1.0	0
gemeinschaftsschädigend	0	1.0	0
Konjunkturaufschwung	0.7	0	0
Schwerverletzt	0	1.0	0
geringfügig	0	1.0	0
Mühen	0	1.0	0
ungeschickt	0	1.0	0
unerträglich	0	1.0	0
Lustbetont	1.0	0	0
Jiu-Jitsu	0.7	0	0
Salmonellenvergiftung	0	1.0	0
Verdrängung	0	0.7	0
Bläuen	0	0.7	0
Bienenstich	0	0.7	0
Zuwiderhandeln	0	1.0	0
ertragen	0.7	0	0
propagandistisch	0	0.7	0
Waffenhandel	0	0.7	0
beeinträchtigt	0	1.0	0
Bedürfnislos	0.7	0	0
Repression	0	1.0	0
Keusch	1.0	0	0
Stellungskrieg	0	1.0	0
Lösungsvorschlag	0.7	0	0
Ungut	0	1.0	0
abberufen	0	0.7	0
unzweckmässig	0	1.0	0
Petzen	0	1.0	0
Entsetzt	0	1.0	0
leichtfüssig	1.0	0	0
glänzen	1.0	0	0
Pessimismus	0	1.0	0
Nikotinabhängigkeit	0	1.0	0
sehenswürdig	0.7	0	0
verhandlungsfähig	0.7	0	0
Fabulieren	0	0.7	0
Verwaltungsreform	1.0	0	0
störrisch	0	1.0	0
Edelmut	1.0	0	0
Vergöttern	1.0	0	0
Bestrafung	0	1.0	0
Fremdgehen	0	0.7	0
stiefmütterlich	0	0.7	0
Genauigkeit	0.7	0	0
Unecht	0	1.0	0
Belächeln	0	1.0	0
begierig	0	1.0	0
Poltern	0	1.0	0
Ausschmückung	0.7	0	0
einschmeicheln	0	0.7	0
suizidgefährdet	0	0.7	0
Spontaneität	0.7	0	0
Vermögenswert	0.7	0	0
Entsagungsvoll	0.7	0	0
retourkutschen	0	1.0	0
Flohstich	0	0.7	0
Entziehungserscheinungen	0	1.0	0
Aussperren	0	0.7	0
mässigen	1.0	0	0
Müllverbrennung	0	1.0	0
Machtergreifung	0	1.0	0
Aids	0	1.0	0
Seitenstiche	0	1.0	0
Verrufen	0	1.0	0
zahlungsunfähig	0	0.7	0
Energieverlust	0	1.0	0
Frömmigkeit	1.0	0	0
Wirklichkeitsfremd	0	1.0	0
freiwillig	0.7	0	0
einsichtig	0.7	0	0
Verscheissern	0	1.0	0
verscheiden	0	0.7	0
verantwortungsvoll	1.0	0	0
Entwurzelt	0	0.7	0
blenden	0	1.0	0
erbarmen	1.0	0	0
beklatschen	1.0	0	0
Wohlfühlkur	0.7	0	0
Betroffenheit	0	0.7	0
affig	0	1.0	0
Schauder	0	1.0	0
Fatal	0	1.0	0
Gespensterhaft	0	1.0	0
Behagen	1.0	0	0
Vereiteln	0	0.7	0
Sich-Wohl-Fühlen	1.0	0	0
Modernisierung	0.7	0	0
unbarmherzig	0	0.7	0
altehrwürdig	1.0	0	0
Truppenreduzierung	0	0.7	0
vertrauenserweckend	1.0	0	0
bannen	1.0	0	0
Prima	1.0	0	0
schwänzen	0	0.7	0
Schrecken erregend	0	1.0	0
Verkneifen	0	1.0	0
beschränkt	0	1.0	0
Zivilcourage	1.0	0	0
Schlüsselbeinbruch	0	1.0	0
Ausführlichkeit	0.7	0	0
Verneinen	0	1.0	0
Spass	1.0	0	0
Ausstand	0	0.7	0
herzbewegend	0.7	0	0
vernichtend	0	1.0	0
quicklebendig	0.7	0	0
sexgierig	0	0.7	0
begeisterungsfähig	1.0	0	0
Strassenkampf	0	0.7	0
Ausgepumpt	0	1.0	0
Altenbetreuung	0	1.0	0
körperbehindern	0	1.0	0
lee	0	1.0	0
Lepra	0	1.0	0
Einfallsreich	1.0	0	0
verraten	0	1.0	0
Rechtsempfinden	1.0	0	0
Grundlos	0	1.0	0
Ungebildet	0	1.0	0
Verstimmung	0	1.0	0
selbstgerecht	0	1.0	0
Unheilvoll	0	1.0	0
strafen	0	1.0	0
Schuften	0	0.7	0
Ungleichheit	0	0.7	0
Versöhnung	1.0	0	0
Halbherzigkeit	0	0.7	0
Zahnweh	0	1.0	0
Verständnisvoll	1.0	0	0
machtlos	0	1.0	0
Partisanenkrieg	0	1.0	0
Hauterkrankung	0	1.0	0
beeinflussbar	0	0.7	0
Verachtung	0	1.0	0
Abplagen	0	1.0	0
Rachsucht	0	1.0	0
Verwarnung	0	1.0	0
Neid	0	1.0	0
Vorliebnehmen	1.0	0	0
ergriffen	0.7	0	0
Hornissenstich	0	0.7	0
effizient	1.0	0	0
preisgegeben	0	0.7	0
Abschweifung	0	0.7	0
Wochenendarrest	0	1.0	0
vereinzelt	0	0.7	0
stürzen	0	1.0	0
Begünstigung	0	0.7	0
genügsam	0.7	0	0
verbrennen	0	0.7	0
Dankgefühl	1.0	0	0
kunstfertig	1.0	0	0
Schmiergeldzahlung	0	1.0	0
Lesenswert	1.0	0	0
Vollgestopft	0	0.7	0
Barsch	0	1.0	0
Plackerei	0	1.0	0
Normalisieren	1.0	0	0
beleidigen	0	1.0	0
Privileg	0.7	0	0
belästigen	0	1.0	0
Musikbegeistert	1.0	0	0
Ungunst	0	1.0	0
Beschwerde	0	0.7	0
anfällig	0	0.7	0
Schauerhaft	0	1.0	0
berechenbar	0.7	0	0
Unebenheit	0	0.7	0
Canceln	0	1.0	0
Profillos	0	0.7	0
Bitterkeit	0	1.0	0
Raserei	0	1.0	0
Häme	0	1.0	0
Zeitverlust	0	1.0	0
Bluff	0	1.0	0
rührig	0.7	0	0
Gebundenheit	0	0.7	0
Wettrüsten	0	1.0	0
Verunsicherung	0	1.0	0
Augendienerei	1.0	0	0
utopisch	0	1.0	0
Bombenattentat	0	1.0	0
kompetent	1.0	0	0
Habilitiert werden	0.7	0	0
beles	1.0	0	0
Verhetzung	0	0.7	0
bestrafen	0	1.0	0
Körperverletzung	0	1.0	0
flippig	0	0.7	0
Kurzweile	0	1.0	0
Kummer	0	1.0	0
Doppelspiel	0	1.0	0
Organisationsreform	1.0	0	0
Eifersucht	0	1.0	0
Konfliktfrei	0.7	0	0
Schummel	0	1.0	0
Abtrotzen	0	1.0	0
geschickt	1.0	0	0
wertlos	0	0.7	0
Missfallen	0	1.0	0
unansprechbar	0	0.7	0
Rückständigkeit	0	1.0	0
Verkraften	0	0.7	0
Vertrauensfördernd	1.0	0	0
Atomisierung	0	1.0	0
fangen nehmen	0	1.0	0
Tierliebe	1.0	0	0
Rechtsbeugung	0	0.7	0
Verdriessen	0	1.0	0
Pustel	0	0.7	0
Turbulenz	0	0.7	0
Furchtlosigkeit	1.0	0	0
Scheiss	0	1.0	0
verrückt	0	1.0	0
Entzündet	0	1.0	0
Penetranz	0	1.0	0
Penetrant	0	0.7	0
eingeladen	0.7	0	0
Wissensdurst	1.0	0	0
Leidgeprüft	0	1.0	0
Wehe	0	1.0	0
erwärmen	1.0	0	0
erprobt	1.0	0	0
Putzmunter	1.0	0	0
wissbegierig	1.0	0	0
Hebung	0.7	0	0
Selbstjustiz	0	1.0	0
gespenstig	0	1.0	0
zaghaft	0	0.7	0
Achthaben	0	1.0	0
Mitentscheiden	0.7	0	0
Langeweile	0	1.0	0
Einmaligkeit	0.7	0	0
bewaffnet Kampf	0	0.7	0
Clinch	0	0.7	0
aggressiv	0	1.0	0
Liquidierung	0	0.7	0
verfälschen	0	1.0	0
gesundheitsdienlich	1.0	0	0
Unheilbarkeit	0	1.0	0
Judenmord	0	0.7	0
Musterhaft	0.7	0	0
hinreissend	1.0	0	0
Geschäftstüchtigkeit	0.7	0	0
ohnmächtig	0	1.0	0
unangemess	0	1.0	0
angeregt	1.0	0	0
Charme	0.7	0	0
Kundenbetreuung	0	1.0	0
Abgerissen	0	1.0	0
voll gefressen	0	0.7	0
kiebig	0	0.7	0
Holocaust	0	1.0	0
link	0	0.7	0
Aura	1.0	0	0
Keimfrei	0.7	0	0
Zeremoniell	0.7	0	0
Vernichtung	0	1.0	0
Verfassungskonform	1.0	0	0
Beteuern	1.0	0	0
konsequent	0.7	0	0
Massregeln	0	1.0	0
Heimtücke	0	1.0	0
unzuverlässig	0	1.0	0
mitschuldig	0	1.0	0
zielstrebig	0.7	0	0
Ausschreitung	0	0.7	0
Eleganz	1.0	0	0
Mitgefühl	1.0	0	0
genial	1.0	0	0
integrieren	0.7	0	0
Kauflust	1.0	0	0
aberwitzig	0	1.0	0
Verheissen	0.7	0	0
Halsweh	0	1.0	0
Frusten	0	1.0	0
sichern	0.7	0	0
absorbieren	0	0.7	0
familienfeindlich	0	1.0	0
Krebsvorsorge	0.7	0	0
Gemeinsamkeit	0.7	0	0
Einschlag	0	1.0	0
Topform	0.7	0	0
Kriegsbegeisterung	0	1.0	0
konspirativ	0	0.7	0
Unkorrektheit	0	1.0	0
Seligkeit	1.0	0	0
Gemeinheit	0	1.0	0
Unzweifelhaft	0.7	0	0
Entzugserscheinungen	0	1.0	0
Durchfall	0	1.0	0
Krach	0	1.0	0
Zwanglosigkeit	0.7	0	0
Radau	0	1.0	0
Weiterbildung	1.0	0	0
Vertragstreue	0.7	0	0
unentschied	0	0.7	0
Anstrengungslos	0.7	0	0
Erstürmung	0	0.7	0
Gestalttherapie	0.7	0	0
Herbeizitieren	0	0.7	0
Gesittet	1.0	0	0
angemess	1.0	0	0
Gedächtnisschwund	0	1.0	0
Verdeckt	0	0.7	0
Grossherzigkeit	1.0	0	0
Prüderie	0	1.0	0
Bescheissen	0	1.0	0
partnerschaftlich	1.0	0	0
Standpauke	0	1.0	0
gemein	0	1.0	0
Zertrümmerung	0	1.0	0
Triumph	1.0	0	0
verleiden	0	1.0	0
Ganztagsbetreuung	0	1.0	0
gutmütig	1.0	0	0
abtrünnig	0	1.0	0
reich	1.0	0	0
Verhütung	0.7	0	0
beglückwünschen	1.0	0	0
Messerstecherei	0	0.7	0
verbünden	0.7	0	0
gütig	1.0	0	0
Vollstopfen	0	0.7	0
läutern	1.0	0	0
Mumps	0	1.0	0
lügnerisch	0	1.0	0
Höhnen	0	1.0	0
Verarmt	0	0.7	0
Beispielhaft	1.0	0	0
Mattigkeit	0	0.7	0
Ausrenken	0	0.7	0
arbeitsfreudig	0.7	0	0
ambitioniert	0.7	0	0
Aufgeblasen	0	0.7	0
Machtspiel	0	0.7	0
erfunden	0	1.0	0
Dull	0	1.0	0
Jauchzen	1.0	0	0
vertragen	0.7	0	0
Startschuss	0	1.0	0
leg	0	0.7	0
Farbenblindheit	0	1.0	0
Restitution	0.7	0	0
Fleischwunde	0	0.7	0
Mahngebühr	0	1.0	0
gut aufgelegt	1.0	0	0
ungehörig	0	1.0	0
vogelfrei	0	0.7	0
Haftstrafe	0	1.0	0
Existenzsicherung	0.7	0	0
arbeitsam	0.7	0	0
unsanft	0	1.0	0
Haft	0	1.0	0
Berappeln	1.0	0	0
selbständig	0.7	0	0
Bewährung	0	1.0	0
versnobt	0	0.7	0
verblüffend	0.7	0	0
zig	0.7	0	0
Deformierung	0	1.0	0
Degradierung	0	1.0	0
Heimzahlen	0	1.0	0
Schüchternheit	0	1.0	0
Amtsmissbrauch	0	1.0	0
Linientreu	1.0	0	0
Raubüberfall	0	0.7	0
Lädieren	0	1.0	0
stechen	0	0.7	0
Gelenkentzündung	0	1.0	0
Geborgenheit	1.0	0	0
ablenken	0	1.0	0
zufriedenstellen	0.7	0	0
wehrtauglich	0.7	0	0
Dumpfheit	0	1.0	0
lock	1.0	0	0
ruinieren	0	1.0	0
Beschäftigungsabbau	0	0.7	0
liebenswürdig	1.0	0	0
Gieren	0	0.7	0
Bewusstlosigkeit	0	1.0	0
bohrend	0	1.0	0
Verdorren	0	0.7	0
Vorurteilsfrei	1.0	0	0
Medienrummel	0	0.7	0
Tugendhaft	1.0	0	0
angreifen	0	1.0	0
Vollgefressen	0	0.7	0
Sorgenfrei	1.0	0	0
pittoresk	0	1.0	0
drastisch	0	1.0	0
intelligent	1.0	0	0
interessieren	1.0	0	0
Schwerreich	0.7	0	0
Arbeitsuntauglichkeit	0	1.0	0
Vergiessen	0	1.0	0
Schlampigkeit	0	1.0	0
Blattern	0	1.0	0
Abkapiteln	0	1.0	0
erstaunen	1.0	0	0
Werksspionage	0	0.7	0
grobschlächtig	0	1.0	0
Chancenreich	1.0	0	0
unrühmlich	0	0.7	0
Vertraulichkeit	0.7	0	0
Kampf	0	0.7	0
Ekel erregend	0	1.0	0
Glorreich	1.0	0	0
krüppelig	0	0.7	0
trottelig	0	1.0	0
täuschen	0	1.0	0
spöttisch	0	0.7	0
Drogenhandel	0	0.7	0
Gedeih	0.7	0	0
absterben	0	0.7	0
grauenvoll	0	1.0	0
Umweltbewusst	1.0	0	0
Reiselust	1.0	0	0
Verbummeln	0	0.7	0
Schuss	0	1.0	0
eintönig	0	1.0	0
Depressiv	0	1.0	0
Pfiff	1.0	0	0
Kränkelnd	0	1.0	0
Demontage	0	1.0	0
Reisethrombose	0	1.0	0
Typhus	0	1.0	0
aufgelöst	0	1.0	0
Ausdauer	0.7	0	0
Schreikrampf	0	1.0	0
Belügen	0	1.0	0
Vergehen	0	0.7	0
Fröhlichkeit	1.0	0	0
Dolchstoss	0	0.7	0
Konsolidierung	1.0	0	0
blutend	0	1.0	0
Zwietracht	0	1.0	0
aufsehenerregend	0.7	0	0
Infekt	0	1.0	0
Menschenfreundlichkeit	1.0	0	0
Unwohlsein	0	1.0	0
bekennen	0.7	0	0
Aussichtslos	0	0.7	0
Legitimation	0.7	0	0
Lebensfähigkeit	0.7	0	0
Kriminalitätsrate	0	1.0	0
Anbrüllen	0	1.0	0
Teufelswerk	0	1.0	0
Vertragsbruch	0	0.7	0
unentwegt	0.7	0	0
schwindeln	0	1.0	0
verächtlich	0	1.0	0
Furios	0.7	0	0
Dekor	0.7	0	0
präventiv	0.7	0	0
Genickschuss	0	1.0	0
Flitterwochen	0.7	0	0
Schaffenskraft	1.0	0	0
Masern	0	1.0	0
Seelenlosigkeit	0	1.0	0
Verbundenheit	0.7	0	0
ausmustern	0	1.0	0
Reflexhandlung	0	1.0	0
aufgeben	0	0.7	0
geständig	0.7	0	0
ekstatisch	1.0	0	0
verdächtigen	0	1.0	0
Simulieren	0	0.7	0
Fanatismus	0	1.0	0
Verlogenheit	0	1.0	0
Katarrh	0	1.0	0
Schnörkellos	0.7	0	0
Diskretion	0.7	0	0
Antiautoritär	0.7	0	0
Zweckfrei	0	1.0	0
Possenhaft	0	1.0	0
Reife	1.0	0	0
Zerrütten	0	0.7	0
tiefgreifend	1.0	0	0
redegewandt	1.0	0	0
Groggy	0	1.0	0
lebendig	0.7	0	0
Lohnenswert	1.0	0	0
unbändig	0	1.0	0
Dämmung	0	0.7	0
angeberisch	0	1.0	0
Zorn	0	1.0	0
Getrauen	0.7	0	0
Unverschämtheit	0	1.0	0
Meuterei	0	0.7	0
aufständisch	0	0.7	0
dünnhäutig	0	1.0	0
gebrechlich	0	1.0	0
Gemütlichkeit	1.0	0	0
Wimmern	0	1.0	0
Hauptschuld	0	1.0	0
Ödheit	0	1.0	0
fidel	1.0	0	0
Leichtfertigkeit	0	0.7	0
Ausgrenzen	0	1.0	0
Muff	0	0.7	0
herablassend	0	0.7	0
vorsorglich	0.7	0	0
sträuben	0	1.0	0
Lümmelhaft	0	1.0	0
körperlichesen Wohlgefühl	1.0	0	0
Gewitzt	1.0	0	0
Euthanasie	0	0.7	0
taub werden	0	1.0	0
Bezogenheit	0.7	0	0
widerstandsfähig	1.0	0	0
Auszehren	0	0.7	0
motiviert	1.0	0	0
heimsuchen	0	1.0	0
Update	0.7	0	0
tapf	1.0	0	0
aufsteigen	0.7	0	0
Zauderhaft	0	1.0	0
schamlos	0	1.0	0
ausschlassen	0	0.7	0
Feigheit	0	1.0	0
Schwarzmalerei	0	1.0	0
Vervollkommnung	0.7	0	0
Verlobung	0.7	0	0
Durchsichtigkeit	0.7	0	0
Befürchtung	0	1.0	0
konvertieren	0.7	0	0
reif	0.7	0	0
wahrhaft	1.0	0	0
Auslöschung	0	1.0	0
rein	1.0	0	0
Praktikum	1.0	0	0
Unterwürfigkeit	0	1.0	0
wichtig	0.7	0	0
trauen	0.7	0	0
Geziert	0	1.0	0
Ballerei	0	0.7	0
eingängig	1.0	0	0
Vertrauensvoll	1.0	0	0
rechen	1.0	0	0
Kratzwunde	0	0.7	0
Doll	0.7	1.0	0
Versorgungssicherheit	0.7	0	0
Neuansiedlung	0.7	0	0
Zufriedengeben	1.0	0	0
kindisch	0	0.7	0
verhindern	0	1.0	0
unfreiwillig	0	0.7	0
traumatisieren	0	1.0	0
Aussitzen	1.0	0	0
liebesfähig	1.0	0	0
Heimweh	0	1.0	0
Missionieren	0.7	0	0
goldig	0.7	0	0
Untreue	0	1.0	0
wagemutig	0.7	0	0
Erheitern	1.0	0	0
Aufblähen	0	1.0	0
Differenziertheit	0.7	0	0
Tabulos	0.7	0	0
Eiterbeule	0	1.0	0
Ermattung	0	1.0	0
Schädelbruch	0	1.0	0
Neuaufnahme	0.7	0	0
Aktiva	0.7	0	0
Syphilis	0	1.0	0
Wurmen	0	1.0	0
unzutreffend	0	1.0	0
Ausspannen	0.7	0	0
Hoffnungsschimmer	1.0	0	0
Obszönität	0	1.0	0
Wohlbefinden	1.0	0	0
Menschenrechtsverletzung	0	1.0	0
einschneidend	0	1.0	0
Blossstellung	0	1.0	0
Liebe	1.0	0	0
tranig	0	1.0	0
Abtragung	0	1.0	0
Astrein	1.0	0	0
konterkarieren	0	0.7	0
Übertölpeln	0	0.7	0
Hautabschürfung	0	0.7	0
Zurückscheuen	0	1.0	0
routiniert	1.0	0	0
Fragwürdigkeit	0	0.7	0
eintreten	0.7	0	0
Begütigen	1.0	0	0
Hauptsorge	0	1.0	0
Generalität	0.7	0	0
Einzelhaft	0	1.0	0
übersättigt	0	0.7	0
Illusionslos	0	1.0	0
Wegloben	0	0.7	0
zickig	0	0.7	0
Schramme	0	0.7	0
Straftat	0	0.7	0
Barbarei	0	1.0	0
Komplikationslos	0.7	0	0
abdrehen	0	1.0	0
Aussichtsreich	1.0	0	0
lebenstüchtig	1.0	0	0
Projektleitung	0	1.0	0
gehemmt	0	0.7	0
Einstecken	1.0	0	0
wüst	0	1.0	0
bewundern	1.0	0	0
Selbstbestimmungsrecht	0.7	0	0
off	0.7	0	0
Pollenallergie	0	1.0	0
verletzbar	0	1.0	0
Darmkrebs	0	1.0	0
Rechtsunsicherheit	0	0.7	0
Schock	0	1.0	0
Verschrecken	0	1.0	0
Graduiert werden	0.7	0	0
Beileid	1.0	0	0
Tatendrang	1.0	0	0
Vermurkst	0	1.0	0
Bedürftigkeit	0	1.0	0
Mietzinserhöhung	0.7	0	0
verwehren	0	1.0	0
eliminieren	0	1.0	0
Standhaftigkeit	1.0	0	0
verfluchen	0	1.0	0
Belastbarkeit	0.7	0	0
unheilverheissend	0	1.0	0
auskommen	0.7	0	0
chancenlos	0	1.0	0
Lungenstiche	0	1.0	0
Nierenvergiftung	0	1.0	0
Bekümmert	0	1.0	0
weh	0	1.0	0
spinnen	0	0.7	0
verwechseln	0	0.7	0
Landesverweis	0	1.0	0
Aufstacheln	0	1.0	0
kostspielig	0	1.0	0
Prosperität	1.0	0	0
Unausweichlichkeit	0	0.7	0
Spannungskopfschmerz	0	1.0	0
packend	0.7	0	0
Aufopferungsvoll	1.0	0	0
bewohnbar	0.7	0	0
nerven	0	1.0	0
Entstellung	0	1.0	0
Anknurren	0	1.0	0
Infamie	0	1.0	0
Beziehungslos	0	0.7	0
Insektenstich	0	0.7	0
Widernatürlichkeit	0	0.7	0
Infarkt	0	1.0	0
Anpassungsvermögen	0.7	0	0
lumpig	0	1.0	0
verkennen	0	0.7	0
sorglos	1.0	0	0
frenetisch	0.7	0	0
Besetzung	0	0.7	0
Nagelpilz	0	0.7	0
golden Hochzeit	0.7	0	0
Ausdrucksstark	1.0	0	0
verzeihend	0.7	0	0
Allergie	0	1.0	0
Unwillkommen	0	1.0	0
ästhetisch	1.0	0	0
Fassungslos	0	1.0	0
schroff	0	0.7	0
lästig	0	1.0	0
Vergeltungsschlag	0	1.0	0
Minderwertigkeitsgefühl	0	1.0	0
schmuddelig	0	1.0	0
tief traurig	0	1.0	0
Unberechenbarkeit	0	0.7	0
Prostitution	0	0.7	0
Gemächlichkeit	0.7	0	0
Verwertbarkeit	0.7	0	0
kärglich	0	0.7	0
bescheid	1.0	1.0	0
Kumpelhaft	0.7	0	0
unwirklich	0	1.0	0
Nierenstein	0	0.7	0
Darmpilz	0	0.7	0
Sensitivieren	0.7	0	0
sitzen bleiben	0	0.7	0
Todessehensucht	0	1.0	0
Lädiert	0	1.0	0
Rauskotzen	0	0.7	0
potthässlich	0	1.0	0
Segen	0.7	0	0
Unbegabt	0	1.0	0
Bodensanierung	1.0	0	0
Unvertretbarkeit	0	0.7	0
Krampfhaft	0	0.7	0
Waffengewalt	0	0.7	0
Schläfrigkeit	0	0.7	0
Talent	1.0	0	0
Anmassen	0	0.7	0
Gängeln	0	1.0	0
Gesundet	1.0	0	0
Durchtrainiert	0.7	0	0
erbrechen	0	1.0	0
legalisieren	0.7	0	0
Unausgeglichenheit	0	1.0	0
verschloss	0	1.0	0
Peinigen	0	1.0	0
Untauglichkeit	0	0.7	0
Intimität	1.0	0	0
Gelähmtheit	0	1.0	0
Herumhuren	0	1.0	0
Trübsinnigkeit	0	1.0	0
Entweihen	0	1.0	0
Verschreckt	0	1.0	0
genialisch	1.0	0	0
Kriminalitätsfrei	0.7	0	0
Diamanthochzeit	0.7	0	0
Schimpf	0	1.0	0
eindrücklich	1.0	0	0
Verdauungsstörung	0	1.0	0
Vorgeschoben	0	1.0	0
fluchen	0	1.0	0
Aushalten	0.7	0.7	0
klammheimlich	0	0.7	0
matt	0	0.7	0
Unfruchtbarkeit	0	0.7	0
Vergoldung	0.7	0	0
Risikofaktor	0	0.7	0
Tuberkulose	0	1.0	0
verstorben	0	1.0	0
Phobie	0	1.0	0
Aufbruch	0	0.7	0
Militärsanktion	0	1.0	0
Verbrechensrate	0	1.0	0
Rückenmassage	0.7	0	0
Nachteil	0	1.0	0
Feixen	0	1.0	0
Respekt	1.0	0	0
Ausheulen	0	1.0	0
Infragestellen	0	0.7	0
betteln	0	0.7	0
vorschreiben	0	0.7	0
Überlegenheitsgefühl	0	1.0	0
Takt	1.0	0	0
missliebig	0	1.0	0
Verspäten	0	0.7	0
Gemeinschaftsgefühl	1.0	0	0
Fahnenflucht	0	0.7	0
Lehrbefähigung	1.0	0	0
Unbeschlagen	0	1.0	0
nörgeln	0	1.0	0
grossherzig	1.0	0	0
aufklärerisch	0.7	0	0
Abstumpfung	0	1.0	0
Neuregelung	0.7	0	0
Schwerverwundet	0	1.0	0
