Title: Die alte Jungfer
Number of all tokens: 4052
Nummber of different tokens: 1787

Token	Frequency
stünde	2
geschrieben	2
Augen	2
denkt	2
kauft	2
entgegen	2
Freier	2
verdammter	2
dreißig	2
verstehens	2
befehlen	2
Beschreibung	2
danken	2
Verstand	2
ausdrücken	2
halten	2
bins	2
großer	2
Billard	2
Hypothesin	2
Cabinet	2
gegeben	2
hält	2
Vers	2
Gnaden	2
reizende	2
Narr	2
närrische	2
Schmause	2
Stärke	2
hättest	2
ists	2
Gebackens	2
ansteht	2
Worte	2
verfluchte	2
bekannt	2
Vielleicht	2
zeigen	2
vier	2
rechtschaffene	2
gefallen	2
suchen	2
gebe	2
Geh	2
Überlegung	2
spricht	2
Tanzen	2
Wenigstens	2
Kopf	2
zanken	2
Gewiß	2
alleine	2
Sorgen	2
unterschiedene	2
Gelegenheit	2
Gabe	2
Spötterei	2
kleinen	2
Jugend	2
freilich	2
guten	2
schmeckt	2
treten	2
braucht	2
Schimpf	2
jung	2
müßte	2
Füßen	2
Mensch	2
notwendig	2
allein	2
gesehen	1
laßt	1
schöne	1
tollen	1
mußt	1
drauf	1
Könntest	1
draus	1
hats	1
Platz	1
vergessen	1
jemals	1
letzten	1
vertraut	1
Wörtchen	1
desperat	1
Frisch	1
fällt	1
deutsch	1
angemeldet	1
zuzuhören	1
glückliche	1
irrst	1
toll	1
Wasser	1
annehmen	1
unvergleichlicher	1
vollens	1
vorher	1
allzuwohl	1
gottlos	1
Erzürne	1
Länder	1
tu	1
Helden	1
Gefälligkeit	1
wertesten	1
hartnäckig	1
Vorher	1
glühende	1
wertester	1
arme	1
verflossen	1
Kriegsmann	1
90	1
Franzosen	1
gewaltig	1
Text	1
laß	1
Lieder	1
befinde	1
Sara	1
anstehet	1
ansehnlichen	1
Zuckerlecken	1
Feinden	1
verfertiget	1
Anstatt	1
Kätz	1
Feindes	1
könntest	1
versprechen	1
antreffen	1
hölzerne	1
Immer	1
verstellt	1
Nachbarschaft	1
gütige	1
Trost	1
Blut	1
Gutheit	1
Wille	1
Nichtswitz	1
Antwort	1
Anstalt	1
Wärst	1
tragen	1
behalte	1
begreife	1
Darauf	1
Motion	1
Annehmlichkeiten	1
Gerichtsherr	1
Tändelei	1
Dero	1
Behalten	1
Dutzend	1
Spitzenmanne	1
christlichen	1
Schande	1
probiert	1
gestiftet	1
Hahn	1
halbe	1
Unvergleichlicher	1
Madame	1
Fenstern	1
Köpfchen	1
Ware	1
feurige	1
frei	1
Bauch	1
dünkt	1
brauchen	1
weniger	1
verruckt	1
beißen	1
Apfel	1
Steht	1
versöhnen	1
gegangen	1
kömmst	1
gehabt	1
wesentliche	1
lautem	1
darnach	1
lauter	1
bitten	1
gelber	1
allenfalls	1
lege	1
Verkleidung	1
Sachsen	1
Darfst	1
Närrin	1
vorgeht	1
lüderlichen	1
Prügel	1
Bedienten	1
unbekannter	1
nahe	1
frißt	1
vielem	1
Figur	1
beschäftiget	1
Gang	1
Sei	1
Holla	1
galante	1
Käse	1
leugnen	1
Müßiggänger	1
kommende	1
hingehen	1
angewandt	1
wäßrig	1
unterstehen	1
Miseriam	1
verstanden	1
dafür	1
Tochter	1
Unwillen	1
Seid	1
zerplatzen	1
floh	1
Sinne	1
Säkulum	1
Jahre	1
sage	1
liest	1
Verbindung	1
Jahrs	1
sollens	1
darbiete	1
schmeckte	1
Wenns	1
kriegerische	1
christlich	1
befindest	1
ziert	1
erzeugt	1
17	1
lasse	1
Betrieb	1
ausführen	1
Capitains	1
Naschmaul	1
sechs	1
Maule	1
hebt	1
Gewohnheit	1
vortreffliche	1
Geschicklichkeit	1
achtzig	1
zerfallen	1
einbringt	1
zukünftigen	1
mannbare	1
untüchtig	1
Sieht	1
ungemein	1
Stoß	1
Consequens	1
kennst	1
Danken	1
natürliche	1
gebührende	1
belieben	1
Feldzuge	1
fest	1
verflucht	1
artiger	1
geschiedene	1
Nebenzimmer	1
Erlaubnis	1
Willkommen	1
lärmen	1
überhören	1
gefunden	1
Nam	1
Krankheit	1
wievielste	1
erzählen	1
gönne	1
lachst	1
Obgleich	1
anhängen	1
Reichtum	1
ehrliebender	1
nie	1
legen	1
jetzo	1
Clarice	1
dürfen	1
englisches	1
Garten	1
angekommen	1
Leutgen	1
Tänze	1
Darinne	1
wärest	1
just	1
Streit	1
aufgeschlagen	1
Musen	1
sagten	1
Herausgehen	1
Gar	1
sitzen	1
faßte	1
sechzehn	1
schalten	1
beschweren	1
Sagen	1
vorteilhafte	1
stoßen	1
Orte	1
unten	1
wobei	1
drucken	1
Vogel	1
Gedulden	1
Ton	1
mannbares	1
ekel	1
Ewr	1
verwünschte	1
Quark	1
Versprechen	1
Grab	1
stecken	1
aufgesucht	1
erbaulich	1
Schuh	1
drückt	1
Komödie	1
lieben	1
majestätischer	1
Zähne	1
Vorschläge	1
umgeht	1
Topp	1
geschieht	1
hübsch	1
nähme	1
leiden	1
Wäre	1
Bauer	1
Fenster	1
stürmisch	1
dringend	1
Eheleute	1
ausgelesen	1
wollten	1
Freundin	1
Partie	1
besteht	1
gelegnerer	1
Fleischerhund	1
niederträchtige	1
beiseite	1
Blicke	1
geschehn	1
Weisen	1
vorbringt	1
Ostern	1
herzlich	1
überlegt	1
Freundinnen	1
tust	1
mache	1
hurtiger	1
Hochzeitabend	1
Schlusse	1
Tagen	1
verliebt	1
schalkhaft	1
kaiserliche	1
Wem	1
Wörter	1
reißt	1
faulen	1
Wahl	1
selber	1
unterbringe	1
zärtliche	1
Tag	1
Stoßen	1
flucht	1
Grabe	1
Glaubst	1
Narrenspossen	1
gelinder	1
übrige	1
deutschen	1
Vorstellen	1
Töpfen	1
benennen	1
trotz	1
Appetit	1
Unrecht	1
Ehestand	1
einzigen	1
Kräusel	1
verschwendrischen	1
Benennung	1
einziges	1
einziger	1
unbekümmert	1
abgewonnen	1
michs	1
Erbaulich	1
bange	1
Verlangen	1
Warte	1
Gange	1
stören	1
wüßtest	1
schadet	1
vorsagte	1
ehrliches	1
Vorsehung	1
gewinnt	1
breite	1
Felde	1
unglückliche	1
gekauft	1
habt	1
lächerlich	1
geredet	1
bezeigen	1
einbilden	1
worüber	1
Hörest	1
folgen	1
unsern	1
groß	1
Männersucht	1
sterben	1
Freunde	1
Krame	1
zwölfte	1
tummeln	1
Korbe	1
milde	1
siehst	1
Traktaten	1
sauren	1
Bettler	1
zehnte	1
Vier	1
vorenthalten	1
Warten	1
Unwissenheit	1
Probe	1
unbesonnene	1
Menge	1
ausgäbst	1
bedenkst	1
Wetten	1
nimm	1
entbehren	1
bunt	1
halt	1
Grube	1
Flegel	1
erteilt	1
not	1
irre	1
umzugehen	1
Kleider	1
gedient	1
Schmaus	1
Aufsetzerin	1
Erstlich	1
eingeständig	1
Affengesichte	1
verzeihe	1
Ordnung	1
außer	1
Holländern	1
Prozent	1
betriegen	1
Kapitel	1
Theater	1
Bräutigams	1
Geschmacke	1
umhängen	1
Licht	1
fürstliche	1
zittre	1
unvernünftiges	1
unvernünftiger	1
behalten	1
darinne	1
schafft	1
wüßte	1
Post	1
Omen	1
unterlassen	1
Zweifelst	1
Laster	1
16	1
19	1
gehe	1
süße	1
unterdessen	1
Kennzeichen	1
Närrchen	1
Bürger	1
sahen	1
neulich	1
ausgeschlafen	1
geborgt	1
sat	1
antworten	1
Rechthaberin	1
gehörige	1
Reifrock	1
Name	1
sprach	1
machte	1
Cabinetstückchen	1
falle	1
ohnedem	1
Brunette	1
Erinnern	1
wacker	1
lernen	1
wunderbar	1
führen	1
Ecke	1
Dichter	1
Wen	1
fassen	1
Gesetzt	1
unverständiger	1
Drittens	1
König	1
otia	1
Männer	1
Ärgste	1
Diensten	1
hieße	1
bekümmern	1
willigen	1
hörte	1
geh	1
Männern	1
brauchst	1
Zumal	1
Tochtermann	1
erkundigen	1
feurigen	1
einst	1
Müssen	1
dachte	1
ältesten	1
Wache	1
einräumen	1
Kellertür	1
versichere	1
Hitze	1
Anspruch	1
gottlose	1
je	1
mans	1
22	1
Glücke	1
beklagen	1
zerlappte	1
stinken	1
jemanden	1
einfallen	1
teuer	1
beiderseits	1
Kehren	1
Werk	1
Grobheit	1
erlösen	1
verlöre	1
Kannst	1
Raserei	1
500	1
viele	1
Verbeugung	1
hoffe	1
Schuldhausen	1
einfinden	1
Unmöglich	1
einzig	1
Tatzen	1
Vorhaben	1
Ernsthaften	1
bescheidener	1
Menuet	1
ginge	1
krank	1
Anstiften	1
Dokumente	1
Erwägung	1
sauer	1
schwarzer	1
Mund	1
besitze	1
eigennützig	1
jetziger	1
Erben	1
Neuigkeiten	1
anderwärts	1
Erzeigen	1
entschlossen	1
seufzet	1
glücklichen	1
vortrefflichen	1
poetisch	1
beißenden	1
Abend	1
Entschließungen	1
jünger	1
vertrösten	1
Anderns	1
parat	1
beneidenswert	1
befohlen	1
erkenntlich	1
darf	1
genossen	1
Brote	1
pflegt	1
Montierung	1
Österreichern	1
Gulden	1
Arme	1
hinbegeben	1
gewonnen	1
bemühen	1
erzähle	1
schicken	1
hierinnen	1
suche	1
Satiren	1
schamhaft	1
gestrige	1
fragen	1
artig	1
nötig	1
nötigen	1
Schlesien	1
gebrauchen	1
Allusion	1
Leutchen	1
historischem	1
fein	1
mannhafter	1
eitel	1
diejenigen	1
Gedulde	1
Gefiel	1
Bloß	1
stark	1
Zweck	1
Schuldmann	1
Widerstehen	1
Stich	1
aufgesetzt	1
eingehen	1
gekleidet	1
nützlicher	1
geirrt	1
gehöre	1
erlangt	1
erinnern	1
halben	1
Verrichtungen	1
Freiersmann	1
satyrischem	1
wurde	1
sagst	1
verliebte	1
eigentlich	1
Darf	1
Edelmannen	1
Beschwerlichkeiten	1
Gottes	1
Entzückung	1
leisten	1
Musae	1
gibts	1
hochadliches	1
unsrer	1
leichtsinniger	1
Traum	1
dienen	1
Übels	1
gescheiten	1
übertroffen	1
Gelegenheiten	1
breit	1
steckten	1
Rücken	1
Feinheit	1
Stückgen	1
Sprünge	1
Liebhaber	1
beständige	1
Plunder	1
Türe	1
Lehre	1
Körper	1
Freunden	1
treffen	1
Schafbock	1
Seelen	1
übern	1
Wenden	1
hinterläßt	1
Pfui	1
Mühe	1
armes	1
nachkommen	1
fernern	1
deswegen	1
Tod	1
geschehen	1
darum	1
muntern	1
Offizier	1
verschont	1
Universalerbe	1
hingehn	1
Grillen	1
Verziehen	1
bedauren	1
Adel	1
biete	1
anderswo	1
merkt	1
fängst	1
abgekauft	1
Recht	1
Lächerliches	1
Injurie	1
theologisch-polemisch-poetischen	1
wegkomme	1
währen	1
rasend	1
Meisterstück	1
willens	1
Schlingel	1
vorläufig	1
ehrliche	1
Laus	1
dreimal	1
Übergänge	1
feste	1
mitzuteilen	1
allerliebstes	1
allerliebster	1
Jawort	1
leichte	1
Alter	1
bezahle	1
angeht	1
bezahlt	1
altes	1
Erb	1
rechtschaffner	1
gewartet	1
vorgestellt	1
Neidische	1
gespielt	1
nenne	1
Ermunterung	1
Bessers	1
verzweifelte	1
Gutes	1
Lumpenhund	1
erlauben	1
Mut	1
abzuhelfen	1
Henne	1
schimpfen	1
bedeuten	1
fehlt	1
unerträglich	1
Muster	1
bißgen	1
erbauliche	1
Schatz	1
Schritt	1
natürlichen	1
Eh	1
ertragen	1
Haar	1
irren	1
zufrieden	1
Weißt	1
wilder	1
höchst	1
Schalkhaften	1
beschlagen	1
Vaters	1
Geplaudre	1
nächste	1
verzweifelten	1
gewöhnt	1
finde	1
nennen	1
Ehekrüpel	1
herkommen	1
aufbringen	1
Zettel	1
Rechten	1
nackigte	1
darüber	1
Eheteufel	1
Bekomme	1
Falsche	1
Ursache	1
stehe	1
Poesie	1
erschaffen	1
beständig	1
schamrot	1
Mutter	1
unrecht	1
redet	1
Adlicher	1
vorige	1
hitzig	1
Ratschlägen	1
gilt	1
Verächter	1
Geldborgern	1
Klügste	1
unserer	1
Bedingungen	1
Großmut	1
hervortut	1
Titel	1
Geborgt	1
überrascht	1
gesungen	1
redst	1
treiben	1
Dahinter	1
Nichtswürdiger	1
manchmal	1
seh	1
kleinste	1
verraten	1
Zeile	1
Lehn	1
klug	1
Arrest	1
vorsagt	1
Katze	1
Ohre	1
Quere	1
Tode	1
Anlaß	1
Schaden	1
Zank	1
abgesetzte	1
abgedankten	1
Gesellschaftliche	1
walten	1
Tags	1
hinters	1
Erschrak	1
zugezählt	1
scribentis	1
gab	1
Ding	1
abfertigen	1
verewiget	1
Reihen	1
Engländern	1
möchten	1
ziehn	1
sicherer	1
bekomme	1
Arbeit	1
Besuch	1
jungen	1
ersten	1
Hausrat	1
beweisen	1
Rekommendation	1
andermal	1
Gehn	1
warum	1
holte	1
herumspringen	1
bringst	1
dreien	1
künftig	1
verdient	1
Schätzchen	1
wohlgetroffenen	1
Köpfe	1
Hindernis	1
rechte	1
Dienst	1
Monaten	1
finden	1
Zeiten	1
Weibchen	1
Alte	1
Schamröte	1
Beredsamkeit	1
Kommt	1
Redens	1
Denken	1
Zufall	1
Armingen	1
rechter	1
Streiche	1
Ehemänner	1
mögen	1
tiefer	1
Wahrlich	1
Bemühen	1
verderbst	1
dümmer	1
Nehmen	1
verziehen	1
Freuen	1
begegnete	1
Freiers	1
Treppe	1
Pack	1
Gefallen	1
dulden	1
künftigen	1
stückweise	1
allerdings	1
schaffen	1
redest	1
lachende	1
Adlichen	1
ließe	1
gescheite	1
Gedichte	1
verfahren	1
überirdische	1
Schwanze	1
herrscht	1
eindringen	1
Machts	1
sähe	1
Plappermaul	1
blühenden	1
geglaubt	1
Gemütsart	1
Hauptpunkten	1
Lernen	1
Betragen	1
Frauenzimmern	1
Umstände	1
gesehn	1
Namens	1
Überflusse	1
Frauenzimmers	1
willen	1
Tu	1
sichern	1
Kerlen	1
kaufte	1
goldnes	1
gottloses	1
jüngst	1
Gewissers	1
hierbei	1
lang	1
dächten	1
verzählt	1
strafbar	1
Ausnahme	1
vieren	1
Cabinettüre	1
gestoßen	1
Halse	1
höflicher	1
anakreontische	1
Familie	1
Schon	1
schreit	1
Ergebene	1
geschmeckt	1
Anno	1
bleiben	1
Kunst	1
Widersprechen	1
angeschrieben	1
wenigstens	1
Hexe	1
eigensinnig	1
gestehen	1
Bruder	1
kaufe	1
gelegt	1
Dingergen	1
Einwilligung	1
gefahren	1
30	1
Hochzeitcarmen	1
Sapienti	1
voll	1
Finger	1
anwende	1
Wohl	1
Hut	1
Gestern	1
schön	1
Angriff	1
versöhnt	1
Weiber	1
Madam	1
vergraben	1
läuft	1
Worinne	1
Taufschein	1
lammen	1
kennt	1
erbaulichem	1
treffe	1
widerrufst	1
fortpflanzen	1
ziemlich	1
tief	1
Erklärung	1
heiß	1
Betteldorf	1
geringe	1
ältern	1
secessum	1
Rekompenz	1
gesund	1
erworben	1
Fragen	1
grobes	1
deutlichen	1
Vaterland	1
Brücke	1
Sollten	1
Loser	1
eingezogen	1
nascht	1
Anweisung	1
Woche	1
deutlichsten	1
gedenke	1
gekrönten	1
ablaufen	1
Gefahr	1
guter	1
glaubst	1
bekennen	1
Übel	1
Golde	1
beigetragen	1
Daran	1
kaum	1
her	1
Wesentliche	1
Abschied	1
Vorrecht	1
stößt	1
ausgeholfen	1
einerlei	1
lebhafte	1
dahin	1
irrest	1
umsonst	1
Nächte	1
Davon	1
gelten	1
adliches	1
ausgesonnen	1
adlichem	1
Vortreffliches	1
lebendig	1
Forderungen	1
zuzieht	1
Belieben	1
ichs	1
Zorn	1
unhöflich	1
verloren	1
leidige	1
übriges	1
spräche	1
wegnehmen	1
Herzen	1
Geschwister	1
anzufangen	1
Genug	1
jemand	1
Ernst	1
Intressen	1
betrügen	1
käme	1
Bene	1
wichtigen	1
anstehe	1
entkommen	1
uneben	1
gelegen	1
herankriechen	1
Äußere	1
schreibst	1
Betrügerei	1
unsinniges	1
verhaßt	1
neumodische	1
unzähligmal	1
Schelm	1
Täubchen	1
leben	1
Füße	1
Bringst	1
ausweisen	1
Aufs	1
hilft	1
bessern	1
geschenkt	1
packen	1
fünfhundert	1
Vetters	1
Begegnet	1
Dafür	1
allzusehr	1
Frommen	1
Stoff	1
Ohrfeige	1
überlegen	1
lebe	1
allezeit	1
Rolle	1
vergebens	1
Viertens	1
Anfällen	1
Anteil	1
beschwerst	1
Achsel	1
Wahrheit	1
Freigeister	1
besinnen	1
Hört	1
widersetzen	1
scherzen	1
vors	1
Valer	1
Kaufen	1
Antecedens	1
quaerunt	1
scherzhaftem	1
göttlichen	1
beteuren	1
verführst	1
einfließen	1
Gefangen	1
Creditoren	1
Creditores	1
Lauf	1
Hoffnung	1
nütze	1
brauche	1
längst	1
ändern	1
spitzbübisch	1
abhelfen	1
Christi	1
Judas	1
beschreiben	1
Ehrfurcht	1
willige	1
Schwäger	1
allzuviel	1
artigsten	1
Knebelbart	1
Kaffeehause	1
Tasche	1
gedacht	1
Moral	1
Haus	1
bekäme	1
wen	1
Oronten	1
Männchen	1
wichtigsten	1
Naturlehre	1
erschlage	1
Familien	1
Heirate	1
Profession	1
ehlichen	1
bemächtige	1
höflich	1
Sonderlich	1
Personen	1
handeln	1
zusammen	1
Beispiele	1
ziele	1
Böhmen	1
Drolligtes	1
kleiner	1
feinen	1
wetten	1
Maus	1
gegenen	1
Beschimpfung	1
beißt	1
oben	1
drollichter	1
fahren	1
Maul	1
dahinten	1
gelesen	1
eins	1
überheben	1
Bildung	1
Gelder	1
Appetitliche	1
Todes	1
geheim	1
Schatzes	1
übrig	1
neutral	1
Welt	1
Kundmann	1
geblieben	1
mythologischem	1
Sprechen	1
davor	1
seit	1
Diener	1
1748	1
wohlgewachsenen	1
davon	1
Erzähle	1
einzige	1
Kohlen	1
nutzen	1
Untüchtig	1
Versehn	1
Lust	1
zugreifen	1
