Title: Der junge Gelehrte
Number of all lemmas: 8748
Nummber of different lemmas: 2647

Lemma	POS	Frequency	Tokens
brauchen	VVFIN, VVINF	11	brauchte, brauche, braucht, brauchen, brauchst
lieben	VVFIN, VVINF, VVPP	11	liebe, liebt, lieben, geliebt
Ding	NN	11	Ding, Dinger, Dingen, Dinge
Thalassio	NN, NE	11	Thalassio
schlagen	VVPP, VVFIN, VVINF	11	geschlagen, Schlagt, schlägt, schlage, schlagen, Schlagen
Berlin	NE	11	Berlin
fragen	VVPP, VVFIN, VVINF, VVIMP	11	gefragt, fragen, frage, fragte, fragt, frag
einander	PRF	11	einander
alsdenn	NE, NN, VVFIN	11	alsdenn
Lateiner	NN	11	Lateiner
jen	PDAT, PDS	11	jener, jenen, jene, jenem, jenes
klug	ADJA, ADJD	11	klügsten, klug, klüger, klügere
Dank	NN	11	Dank, Danke
Weib	NN	11	Weiber, Weibern, Weib, Weibes
Geld	NN	11	Geld, Gelde, Geldes
deutsch	ADJA, NN, ADJD	10	deutsche, Deutsch, deutsch, deutschen
Augenblick	NN	10	Augenblick, Augenblicke
Lisetten	NN	10	Lisetten
bitten	VVFIN, VVPP, VVINF	10	bitte, gebeten, bitten
Streich	NN	10	Streich, Streiche
fangen	VVFIN, VVPP, VVINF	10	fängt, gefangen, fingen, fangen, Fangen
rufen	VVFIN, VVINF, VVPP	10	ruft, rufen, gerufen
schlecht	ADJA, ADJD	10	schlechte, schlechten, schlechter, schlecht, Schlecht
merken	VVFIN, VVIMP, VVINF	10	merkt, merkst, merkte, merke, merken, merk
verzeihen	VVFIN, VVPP, VVINF	10	verzeihen, Verzeihen, verziehen
Maul	NN	10	Maul, Maule
bloß	ADJD, ADJA	10	Bloß, bloß, bloße, bloßen, bloßes
Alte	NN	10	Alten, Alte
Homer	NN, ADJA, ADJD	10	Homer
suchen	VVFIN, VVPP, VVINF	10	sucht, gesucht, suchte, suchen
loben	VVFIN, VVINF	10	lobt, lobe, loben, lobte, lobten
Mädchen	NN	9	Mädchen
legen	VVFIN, VVPP, VVINF	9	legen, legte, Legen, lege, legt, gelegt
Vermögen	NN	9	Vermögen, Vermögens
Epithalamium	NN	9	Epithalamium
ei	NE, FM	9	Ei, ei
einzig	ADJA, ADJD	9	einzige, einziges, einziger, einzig, einzigen
fein	ADJD, ADJA	9	fein, feines, feiner, Fein
Exempel	NN	9	Exempel
unser	PPOSAT	9	Unser, unsere, Unsere, unser, unsrer, unserm
Teufel	NN	9	Teufel
tausend	CARD	9	tausend, Tausend
nennen	VVFIN, VVINF	9	nennt, nennen
bedenken	VVFIN	9	Bedenke, Bedenken, bedenken
Dokument	NN	9	Dokument, Dokuments, Dokumente
Jungfer	NN	9	Jungfer
verlassen	VVPP, VVIMP, VVFIN, ADJD, VVINF	9	verlassen, Verlaß
sitzen	VVFIN, VVINF	9	sitzen, sitzt, sitze
heilig	ADJA, ADJD	9	heiligen, heiliger, heilige, heilig
Glück	NN	9	Glück
Geist	NN	9	Geist, Geister, Geistern
Auge	NN	9	Augen, Auge
fahren	VVPP, VVFIN, VVIMP, VVINF	9	gefahren, fahren, fahr, fährt
Seite	NN	8	Seiten, Seite
schlimm	ADJA, ADJD	8	schlimme, schlimm, schlimmsten, schlimmer, schlimmen
leben	VVFIN, VVINF	8	lebe, Leben, leben
halb	ADJD, ADJA	8	halb, halbe, halbes
Akademie	NN	8	Akademie
Xantippe	NN	8	Xantippe
schwer	ADJD, ADJA	8	schwer, schweren, schwerer
verlieren	VVPP, VVINF	8	verloren, verlieren
gehören|hören	VVPP	8	gehört, Gehört
leicht	ADJD	8	leichter, leicht
danken	VVFIN, VVPP, VVINF	8	danke, gedankt, danken
verlangen	VVFIN, VVPP, VVINF	8	verlangt, verlangst, verlangen
Taube	NN	8	Tauben, Taube
kaum	ADV	8	kaum, Kaum
umsonst	ADV	8	umsonst, Umsonst
Ernst	NN, NE	8	Ernst
Buche	NN	8	Buche
überlegen	VVFIN, VVINF, VVPP	8	überlegen, überlegt, Überlegen, überlege
Wahrheit	NN	8	Wahrheit, Wahrheiten
Mamsell	ADJA, NN, NE	8	Mamsell
jemals	ADV	7	jemals
schuldig	ADJD, ADJA	7	schuldig, schuldige
bezahlen	VVFIN, VVINF, VVPP	7	bezahlte, bezahlen, bezahlt
hintergehen	VVINF, VVPP, VVFIN	7	hintergehen, hintergangen, hintergeht, Hintergangen
laß	ADJD	7	laß
schade	ADJD	7	Schade
Ernste	NN, NE	7	Ernste
laufen	VVPP, VVINF, VVFIN	7	gelaufen, laufen, läuft, Läuft
albern	ADJA, ADJD	7	alberne, albern, albernes
Zweifel	NN	7	Zweifel
Tugend	NN	7	Tugend, Tugenden
stoßen	VVFIN, VVINF, VVPP, VVIMP	7	stoße, stoßen, stößt, gestoßen, Stoß
St	NE	7	St
fehlen	VVPP, VVFIN	7	gefehlt, fehlte, fehlt, fehlen
stören	VVINF, VVPP, VVFIN	7	stören, gestört, störe, stört
Deutsche	NN	7	Deutschen, Deutscher, Deutsche
Lüge|Lügen	NN	7	Lügen
ihrige	PPOSAT	7	Ihrige, ihrige
geschwind	ADJD	7	geschwind
darin	PAV	7	Darin, darin
Kabinett	NN	7	Kabinett, Kabinette
lehren	VVPP, VVFIN	7	gelehrt, lehren
essen	VVINF, VVFIN	7	essen, esse, ißt
übel	ADJD	7	übel, Übel
laut	ADJD, APPR	7	lauter, laut, Laut, Lauter
Republik	NN	7	Republik
verstecken	VVINF, VVFIN, VVPP	7	verstecken, Verstecke, verstecke, versteckt
erlauben	VVFIN, VVPP, VVINF	7	Erlauben, erlaubt, erlauben
fallen	VVFIN, VVIMP, VVINF	7	fiel, fall, fallen
vollkommen	ADJD	7	vollkommen, Vollkommen
überall	ADV	7	überall, Überall
Ursache	NN	7	Ursache, Ursachen
Bediente	NN	7	Bedienter, Bedienten
arm	ADJD, ADJA	7	arm, arme, armes, armen
Kind	NN	7	Kinder, Kind
fern	APPR, ADJD	7	fern
Seele	NN	7	Seele
sachte	ADV	7	Sachte, sachte
Vers	NN	7	Verse, Vers
ichs	ADJD	7	ichs
zurück	PTKVZ	7	zurück
Geschicklichkeit	NN	7	Geschicklichkeit
übrig	ADJA, ADJD	7	übrigen, übrig, übrige
treten	VVFIN	7	Trete, trete, Tritt, tritt
Abhandlung	NN	7	Abhandlung, Abhandlungen
Dankbarkeit	NN	6	Dankbarkeit
drei	CARD	6	drei
Person	NN	6	Person, Personen
falsch	ADJD, ADJA	6	falsch, falsches, Falscher, falschen, falscher
de	FM, NE	6	de
Ausstattung	NN	6	Ausstattung
wert	ADJD	6	wert
vernünftig	ADJD	6	vernünftig
unglücklich	ADJA, ADJD	6	unglückliches, unglücklich, Unglückliche
beinahe	ADV	6	beinahe
stecken	VVINF, VVFIN	6	stecken, steckt, Steckt
gehorchen	VVFIN, VVINF	6	gehorchten, Gehorchten, gehorchen
ansehen	VVINF, VVFIN, VVPP	6	ansehen, ansieht, angesehen
Preis	NN	6	Preis, Preise
Narre	NN, ADJD	6	Narre
spielen	VVFIN, VVINF	6	spielte, spielen, spielt
Schlingel	NN	6	Schlingel
Stand	NN	6	Stand, Stande
ewig	ADJD, ADJA	6	ewig, ewige
werd	VVFIN	6	ward
wunderbar	ADJA, ADJD	6	wunderbare, wunderbaren, wunderbar
fassen	VVINF, VVPP, VVFIN	6	fassen, gefaßt, Fassen
bekümmern	VVPP, VVINF	6	bekümmert, bekümmern
gering	ADJA	6	geringsten, geringe, geringste
nötig	ADJD	6	nötig
schimpfen	VVINF, VVFIN, VVPP	6	schimpfen, schimpft, schimpfe, geschimpft, Schimpften
zanken	VVINF, VVFIN, VVPP	6	zanken, gezankt
Idiote	NN	6	Idiote
verzweifelt	ADJA	6	verzweifelte
treffen	VVFIN, VVINF	6	trifft, treffen, träfe
besitzen	VVFIN, VVINF	6	besitzt, besitzen, besitze
edel	ADJD, ADJA	6	edler, edel, edle, Edle
werfen	VVFIN, VVPP, VVINF	6	warf, geworfen, werfen, wirft, Wirft
Schrift	NN	6	Schriften, Schrift
närrisch	ADJA, ADJD	6	närrische, närrischen, närrisch
meinig	PPOSS	6	meinigen, meinige
Freude	NN	6	Freude, Freuden
manchmal	ADV	6	manchmal
weder	KON	6	weder
ah	ITJ	6	Ah
Belohnung	NN	6	Belohnung
Abschied	NN	6	Abschied
Betrug	NN	6	Betrug
st	VVFIN	6	st
Lob	NN	6	Lob, Lobe
Tasche	NN	6	Taschen, Tasche
Stern	NN	6	Stern
Potz	NN	6	Potz
Nachricht	NN	6	Nachricht, Nachrichten
Lust	NN	6	Lust
niederträchtig	ADJA	5	niederträchtigste, niederträchtige, niederträchtiger
toll	ADJA, ADJD	5	tollen, toll
Stunde	NN	5	Stunde
Frage	NN	5	Fragen, Frage
tragen	VVFIN, VVPP	5	trug, trägt, trage, getragen
klingen	VVINF, VVFIN	5	klingen, klingt
Dutzend	NN	5	Dutzend
vielmehr	ADV	5	vielmehr
erhalten	VVFIN, VVINF, VVPP	5	erhält, erhalten, erhielten
Entschuldigung	NN	5	Entschuldigungen, Entschuldigung
Schuld	NN	5	Schuld
erzählen	VVINF, VVFIN	5	erzählen, Erzähle, erzählt
schließen	VVFIN, VVINF, VVPP	5	schließe, schließen, geschlossen
unwissend	ADJA	5	unwissenden, Unwissender, unwissende
griechisch	ADJD, ADJA	5	Griechisch, griechische, griechischen
hurtig	ADJD	5	Hurtig, hurtig
selber	ADV	5	selber
Absicht	NN	5	Absicht
halt	ADV	5	Halt
Torheit	NN	5	Torheiten, Torheit
deutlich	ADJD, ADJA	5	deutlicher, deutliche, deutlich
Geduld	NN	5	Geduld
führen	VVINF	5	führen
Weg	NN	5	Wege, Weg
betrachten	VVFIN, VVINF, VVPP	5	betrachten, betrachtet
nunmehr	ADV	5	nunmehr
aufhören	VVINF, VVFIN	5	aufhören, aufhört
eitel	ADJD	5	eitel
entschließen	VVPP, VVINF	5	entschlossen, entschließen
Zeitlebens	NN	5	Zeitlebens
Dummheit	NN	5	Dummheit
Julianens	NN	5	Julianens
los	PTKVZ, ADJD	5	los
Menscher	NN	5	Menscher
Bestie	NN	5	Bestie, Bestien
erinnern	VVFIN, VVINF	5	erinnere, erinnern, erinnerten
Zeitung	NN	5	Zeitung
berühmt	ADJA, ADJD	5	berühmte, berühmt
Mühe	NN	5	Mühe
aufs	APPRART	5	aufs
rächen	VVINF	5	rächen
darum	PAV	5	darum, Darum
redlich	ADJD	5	redlich, redlicher
mirs	ADJD	5	mirs
vollends	ADV	5	vollends
unterdessen	ADV	5	unterdessen, Unterdessen
nimmermehr	ADV	5	nimmermehr, Nimmermehr
zufrieden	ADJD, VVFIN	5	zufrieden
allerlieb	ADJA, ADJD	5	allerliebstes, allerliebst, allerliebster
arg	ADJD, ADJA	5	ärger, ärgeres, arg
zwingen	VVPP, VVINF	5	gezwungen, zwingen
Freundschaft	NN	5	Freundschaft
richten	VVFIN, VVINF	5	richtet, richten
besorgen	VVPP, VVFIN	5	besorgt, besorge
willen	APPO	5	willen, Willen
dringen	VVFIN, VVINF	5	dringe, dringt, dringen
Vetter	NE, NN	5	Vetter
schmeicheln	VVFIN, VVPP, VVINF	5	schmeichelt, geschmeichelt, schmeichle, schmeicheln
Veränderung	NN	5	Veränderung
tief	ADJD, ADJA	5	tiefer, tiefen, tiefe
Schulmeister	NN	5	Schulmeister, Schulmeistern
Anfang	NN	5	Anfang, Anfangs
einerlei	ADV, PIAT, PIS	5	einerlei
einbilden	VVINF, VVFIN, VVPP	5	einbilden, einbildet, eingebildet
weisen	VVFIN, VVINF	5	wies, weisen, weise
jemand	PIS	5	jemand
vier	CARD	5	vier
trauen	VVFIN, VVINF	5	traue, traut, trauen, Traut
Heirat|Heiraten	NN	5	Heiraten
sogleich	ADV	5	sogleich
Hoffnung	NN	5	Hoffnung
Schimpf	NN	5	Schimpf, Schimpfe
Weibsbild	NN	5	Weibsbild
weg	PTKVZ, ADV	5	weg
Gelegenheit	NN	5	Gelegenheit, Gelegenheiten
zwei	CARD	5	Zwei, zwei
erkennen	VVINF, VVFIN	5	erkennen
Amt	NN	5	Amt, Amte
niemand	PIS	4	niemand
fürchterlich	ADJA, ADJD	4	fürchterliche, fürchterlicher, fürchterlichsten, fürchterlich
Uhr	NN	4	Uhr
Posse	NN	4	Possen
drinne	VVFIN	4	drinne
Paar	NN	4	Paar
Arm|Arme	NN	4	Arme
Vaterland	NN	4	Vaterland
frei	ADJA, ADJD	4	freie, frei
kömmst	VVFIN	4	kömmst
Fertigkeit	NN	4	Fertigkeit
entschuldigen	VVINF, VVFIN	4	entschuldigen, entschuldigt
angenehm	ADJA, ADJD	4	angenehmerer, angenehmsten, angenehm
fürchten	VVFIN	4	Fürchten, fürchte
Lisettens	NN	4	Lisettens
Schule	NN	4	Schule
verflucht	ADJA	4	verfluchte, verfluchten, verfluchtes
wenig	ADV	4	wenig
Schande	NN	4	Schande
nie	ADV	4	nie
Beweis	NN	4	Beweise, Beweis
Eigenschaft	NN	4	Eigenschaft, Eigenschaften
Ton	NN	4	Tone
Beschäftigung	NN	4	Beschäftigungen
Quark	NN	4	Quark, Quarks
Hochzeit	NN	4	Hochzeit
leiden	VVINF, VVFIN	4	leiden, leidet
Taler	NN	4	Taler
leer	ADJD	4	leer
Kluge	NN, NE	4	Klugen, Kluges
rot	ADJA, ADJD	4	roten, rote, rot
übergeben	VVPP, VVINF	4	übergeben
wiederholen	VVINF, VVFIN	4	wiederholen, wiederhole
hoffen	VVFIN, VVINF	4	hoffe, hoffen, hoffte
Horaz	NE	4	Horaz
et	FM	4	et
Begriff	NN	4	Begriff, Begriffe
Kurz	NE	4	Kurz
Hals	NN	4	Hals
wacker	ADJD, ADJA	4	wacker, wackre
Aggressor	NN	4	Aggressor
unsre	PPOSAT	4	unsre, unsern
fallen|fällen	VVFIN	4	fällt
Mädel	NN	4	Mädel
Mund	NN	4	Mund, Munde
eigennützig	ADJD, ADJA	4	eigennützig, Eigennützigen, eigennützige
Prozess	NN	4	Prozeß
Abend	NN	4	Abend
entgegen	PTKVZ	4	entgegen
stark	ADJA, ADJD	4	starke, stärksten, stark
notwendig	ADJD	4	notwendig, Notwendig
minder	ADJD	4	minder
richtig	ADJD	4	richtig, Richtig
hinaus	ADV, PTKVZ	4	hinaus
lustig	ADJD	4	lustig, lustiger
erhitzen	VVPP, VVFIN	4	erhitzt, erhitze
Tor	NN	4	Toren, Tor
Tod	NN	4	Tode
herunter	ADV, PTKVZ	4	herunter
Ärger	NN	4	Ärgers
Sperling	NN	4	Sperling
verschieden	ADJA	4	verschiedene
ernsthaft	ADJA, ADJD	4	ernsthaftesten, ernsthafter, ernsthaften, ernsthaft
ausgehen	VVPP, VVINF	4	ausgegangen, ausgehen
Mönch	NN	4	Mönch
Wissenschaft	NN	4	Wissenschaften
Umstand	NN	4	Umstände, Umständen
Fehler	NN	4	Fehler
dadurch	PAV	4	dadurch, Dadurch
durchaus	ADV	4	durchaus
Dienst	NN	4	Diensten, Dienste, Dienst
erwarten	VVINF, VVPP, VVFIN	4	erwarten, erwartet, erwarte
vorlesen	VVPP, VVINF, VVFIN	4	vorgelesen, vorlesen
schwatzen	VVINF, VVFIN	4	schwatzen, schwatzt
Gesicht	NN	4	Gesicht
verfluchter	ADJA	4	verfluchter, Verfluchter
Schurke	NN	4	Schurke
Ritter	NN	4	Ritter
Weile	NN	4	Weile
geschehen	VVINF, VVPP, VVFIN	4	geschehen, geschieht
gemein	ADJD, ADJA	4	gemein, gemeinen, gemeiner
Kunst	NN	4	Kunst
Ort	NN	4	Ort, Orte
befehlen	VVINF, VVPP, VVFIN	4	befehlen, befohlen, befehle
zornig	ADJD	4	zornig
Nase	NN	4	Nase, Nasen
Lobeserhebungen	NN	4	Lobeserhebungen
Beschreibung	NN	4	Beschreibung, Beschreibungen
liebenswürdig	ADJA	4	liebenswürdiges, liebenswürdige, liebenswürdigen
Pfarr	NE	4	Pfarr
erstaunen	VVFIN, VVINF, VVPP	4	erstaune, erstaunen, erstaunt
Mannsperson	NN	4	Mannspersonen
Kompliment	NN	4	Komplimente, Kompliment
wunderlich	ADJA	4	wunderlichen, wunderliche, Wunderliche
wodurch	PWAV	4	Wodurch, wodurch
euer	PPOSAT	4	euer, eure, eurer
Monade	NN	4	Monaden
Rede	NN	4	Rede
Studierstube	NN	4	Studierstube
Mode	NN	4	Mode
Kaufmann	NN	4	Kaufmann
allezeit	ADV	4	allezeit
Rechnung	NN	4	Rechnungen, Rechnung
Stadt	NN	4	Stadt
längst	ADV	4	längst
ziehen	VVINF, VVPP	4	ziehen, gezogen
entdecken	VVINF	4	entdecken
greifen	VVFIN	4	greift, griff, greife
Bösewicht	NN	4	Bösewicht, Bösewichte
Ohr	NN	4	Ohren, Ohr
handeln	VVINF, VVFIN	4	handeln, handelt
denken|gedenken	VVPP	4	gedacht
Jugend	NN	4	Jugend
perpende	NN	4	perpende
aufmerksam	ADJD	4	aufmerksam
eins	CARD	4	eins, einem
Unwissende	NN	4	Unwissenden, Unwissender, Unwissende
Vertrauen	NN	4	Vertrauen
seit	APPR	4	seit, Seit
vortrefflich	ADJA, ADJD	4	vortreffliches, vortreffliche, vortrefflich
voraus	PTKVZ, ADV	3	voraus
Misstrauen	NN	3	Mißtrauen
annehmen	VVIZU, VVFIN	3	anzunehmen, annimmst
Zeug	NN	3	Zeug
gesinnt	ADJD	3	gesinnt
Plaudern	NN	3	Plaudern
nichtswürdig	ADJA	3	nichtswürdigen, nichtswürdige
Deutschland	NE	3	Deutschland
sicher	ADJD, ADJA	3	sicher, sichersten
sterben	VVPP, VVFIN, VVINF	3	gestorben, starb, sterben
Gegenstand	NN	3	Gegenstand
Antwort	NN	3	Antwort, Antworten
unsterblich	ADJD	3	unsterblich
entreißen	VVPP, VVINF	3	entrissen, entreißen
weniger	ADV	3	weniger
Urteil	NN	3	Urteil
viperino	NE	3	viperino
Rede|Reden	NN	3	Reden
Sakrament	NN	3	Sakrament
vorgehen	VVFIN, VVPP	3	vorgeht, vorgegangen
gefährlich	ADJD, ADJA	3	gefährlich, gefährliche, gefährlichen
raten	VVFIN, VVINF	3	raten, rate
Närrin	NN	3	Närrin
nahe	PTKVZ	3	nahe
Schein	NN	3	Schein
Gang	NN	3	Gang
Vergnügen	NN	3	Vergnügen, Vergnügens
Grille|Grillen	NN	3	Grillen
dasjenige	PDS	3	dasjenige
Gewalt	NN	3	Gewalt
<UNKNOWN>	NN, VVINF	3	Stirne, öftern, Galimathias
erfüllen	VVINF	3	erfüllen
Schweig	NE	3	Schweig
zänkisch	ADJD	3	zänkisch
Vorurteil	NN	3	Vorurteile, Vorurteil
ankommen	VVFIN, VVINF	3	ankäme, ankommen
Ungewissheit	NN	3	Ungewißheit
unten	ADV	3	unten
kosten	VVINF, VVFIN	3	kosten, kostet
Punkt	NN	3	Punkt, Punkte
Wichtigste	NN	3	Wichtigste, Wichtigsten
naseweis	ADJD	3	naseweis
hübsch	ADJD, ADJA	3	hübsch, hübsches
tugendhaft	ADJD	3	tugendhaft
woher	PWAV	3	woher, Woher
Devise	NN	3	Devise
dritt	ADJA	3	dritten, dritte
Ehemann	NN	3	Ehemann
lateinisch	ADJA, ADJD	3	lateinisches, Lateinisch, lateinischen
vel	NE, ADJA	3	vel
Tat	NN	3	Tat
geloben|loben	VVPP	3	gelobt
Gute	NN	3	Gutes, Gute
Unrecht	NN	3	Unrecht, Unrechtes
Ehestand	NN	3	Ehestand
Benennung	NN	3	Benennungen, Benennung
versuchen	VVFIN, VVINF, VVPP	3	Versuchen, versuchen, versucht
Rat	NN	3	Rat
