Title: Miß Sara Sampson
Number of all lemmas: 25395
Nummber of different lemmas: 3843

Lemma	POS	Frequency	Tokens
Ehre	NN	14	Ehre
Tage	NN, JJ	14	Tage
wenigstens	IN, RB, RP	14	wenigstens
setzen	VB, VBN, RP, PRP$	14	setzen, gesetzt, setzt, setzte
Geh	NN	14	Geh
weniger	IN, RB, RP	13	weniger
Lassen	MD	13	Lassen
unter	IN	13	unter
Tag	NN	13	Tag
wegen	RP, IN	13	wegen
welchen	WP	13	welchen
am	IN	13	am
Arabellen	NN	13	Arabellen
nein	RB, RP	13	nein
Füssen	NNP	13	Füßen
derselben	NN	13	derselben
eher	RB, IN, RP	13	eher
rechen	VB, VBN	13	recht, gerecht, rechten
Nicht	RB	13	Nicht
bald	WRB, RB, RP	13	bald
ihren	PRP$	12	ihren
im	IN	12	im
Zeit	NN, JJ	12	Zeit
ihrem	PRP$	12	ihrem
Ende	NN	12	Ende
Vermögen	NN	12	Vermögen
hoffen	VB	12	hoffe, hoffen
beid	DT, JJ	12	beiden, beide, beides
gefallen	VB, VBN, RP	12	gefallen
führen	VB	12	führt, führen, führte, führe
verlieren	VB, VBN	12	verlieren, verloren, verlöre
sind	JJ, RB, VB	12	sind
Glück	NN	12	Glück
liebt	NN	12	liebt
annehmen	VB, RP	11	annehmen, angenommen
Gedanke	NNS, NN	11	Gedanken, Gedanke
angenehm	JJ, VB	11	angenehm, angenehme, angenehmer, angenehmen
wirst	WRB, RB, JJ	11	wirst
schreiben	VBN, VB, RB	11	geschrieben, schreiben, schreibt
jetzt	IN, RB, NNP, RP	11	jetzt
zur	IN	11	zur
verstehen	VB	11	verstehe, verstehen, versteht, verstanden
Ihres	NN, NNP	11	Ihres
folgen	VB, VBN	11	folgen, folgt, folgte, folgten, gefolgt
Mit	IN	11	Mit
kann	JJ, RB, VB, NN	11	kann
verdienen	VB, VBN	11	verdient, verdienen
lernen	VB, RP, VBN	11	lernte, gelernt, lernen, lerne
Wer	WP	11	Wer
einzig	JJ	11	einzige, einziger, einzigen, einzig
deinen	NN	11	deinen
ehe	CC, RB	11	ehe
grausam	JJ	11	grausam, grausame, grausamer, grausamen
hast	NN	11	hast
Unglück	NN	11	Unglück
endlich	IN, RB, JJ	11	endlich, endliche
jed	DT, JJ	11	jeder, jeden, jede
nennen	VB	11	nenne, nennen, nennt, genannt, nannte
Freude	NN	11	Freude
dein	PRP$	11	dein
Fehler	NN	11	Fehler
darauf	RB	11	darauf
Sampson	NN, NNP	11	Sampson
oft	RB, IN, RP	11	oft
dazu	RB	10	dazu
willst	RP, WRB	10	willst
Seite	NN	10	Seite
damit	RB, IN	10	damit
Arm	NN, NNS	10	Armen, Arme, Arm
deswegen	RB, RP	10	deswegen
unsern	PRP$	10	unsern
kurz	JJ	10	kurze, kurz, kurzen, kurzer
Bitte	NNS, NN	10	Bitten, Bitte
Dass	IN, RB	10	Daß
erfahren	VBN, VB, RP	10	erfahren, erfuhr
gehabt	NN	10	gehabt
lass	JJ, VB	10	laß, lasse
scheinen	VB, VBN, RB	10	scheinen, scheint, schien
Sollen	MD, VB	10	Soll, Sollen
Lass	NN, NNP	10	Laß
erwarten	VB	10	erwarten
bist	NN	10	bist
helfen	VB	10	hilft, half, helfen
unserer	PRP$	10	unserer
Indem	RB	10	Indem
daran	RB	10	daran
Hier	RB, IN, RP	9	Hier
ward	NNP, NN	9	ward
Vergnügen	NN	9	Vergnügen
Empfindung	NNS, NN	9	Empfindungen, Empfindung
Bella	NN	9	Bella
unsere	PRP$	9	unsere
ansehen	VBN, VB	9	angesehen, ansehen, ansieht
Wo	WRB	9	Wo
väterlich	JJ	9	väterliches, väterlichen, väterliche
welchem	WP	9	welchem
erinnern	VB, VBN	9	erinnern, erinnere, erinnert
unser	PRP$	9	unser
List	NN	9	List
erlauben	VB, VBN	9	erlauben, erlaubte, erlaubt
wagen	VB, RP, VBN	9	wagen, gewagt
dann	NNP, RP, RB	9	dann
Auch	RB, WRB, IN	9	Auch
reden	VB, VBN, RP	9	reden, redet, rede, geredet
sehe	PRP$	9	sehe
wäre	RB, VB	9	wäre
Hoffnung	NN, JJ	9	Hoffnung
Mensch	NN	9	Mensch
Sprache	NN	8	Sprache
Zu	IN, RB	8	Zu
desselben	NN	8	desselben
Dolch	NN	8	Dolch
Antwort	NN	8	Antwort
durchaus	RB	8	durchaus
Ha	NN	8	Ha
lieset	NN	8	lieset
zum	IN	8	zum
Schmerz	NNS, NN	8	Schmerzen, Schmerz
fehlen	VB	8	fehlen, fehlt, fehlte, fehle
schrecklich	JJ	8	schreckliche, schrecklicher, schrecklichen, schrecklich
Klage	NNS	8	Klagen
Mitleiden	NN, JJ	8	Mitleiden
leicht	IN, JJ, RP	8	leicht, leichter
gross	JJ	8	groß, große, großes
besser	RP, RB, JJ	8	besser, bessere
welches	WDT, WP	8	welches
Lebens	NN	8	Lebens
Wut	NN	8	Wut
lässen	VB	8	läßt
jen	DT	8	jener, jene, jenem
Nur	RB, IN	8	Nur
Vergebung	NN	8	Vergebung
sonst	RB	8	sonst
zwar	RB, RP, JJ	8	zwar
Gewalt	NN	8	Gewalt
geschehen	VB, VBN	8	geschehen
Seele	NN	8	Seele
Madam	JJ, RB	8	Madam
verlangen	VB	8	verlangen, verlangt
seinem	PRP$	8	seinem
zeigen	VB, VBN	8	zeigen, gezeigt, zeigt
Solmes	NN, NNP	8	Solmes
Freund	NNS, NN, NNP	8	Freunde, Freund
Schicksal	NN, NNS	8	Schicksal, Schicksale
Willen	NN	8	Willen
nuren	RB, RP, VBN, VB	8	nur
davon	RB	8	davon
Nachricht	NNS, NN	8	Nachrichten, Nachricht
Miene	NN, NNS	7	Miene, Mienen
Person	NN	7	Person
Rache	NN	7	Rache
deiner	PRP$	7	deiner
William	JJ	7	William
brauchen	VB	7	braucht, brauchen
gefährlich	JJ	7	gefährlichen, gefährliche, gefährlich
Herzens	JJ, NN	7	Herzens
Geschlechts	NN	7	Geschlechts
dafür	RB	7	dafür
Verbindung	NN	7	Verbindung
erhalten	VB, VBN	7	erhalten
alles	RB	7	alles
ausser	IN	7	außer
ihres	PRP$	7	ihres
fort	IN, RP	7	fort
Schwachheit	NN	7	Schwachheit
Freundin	NN, NNS	7	Freundin, Freundinnen
Verstellung	NN, NNP	7	Verstellung
ihnen	PRP	7	ihnen
fliehen	VB	7	fliehen, flieht
Ihrem	NN, JJ	7	Ihrem
fasen	VB, VBN, JJ	7	fast
Gerechtigkeit	JJ, NN	7	Gerechtigkeit
Leute	NN	7	Leute
verzeihen	VB	7	verzeihen
Kann	NNP, NN	7	Kann
falsch	JJ	7	falsch, falschen
Wollust	NN	7	Wollust
empfinden	VB, VBN	7	empfinden, empfunden
Reden	NN	7	Reden
Gift	NN	7	Gift
Mühe	NN	7	Mühe
werfen	VB, VBN, RP	7	warfen, geworfen, werfen
bloss	RP, RB, JJ	7	bloß, bloße
Komm	NN	7	Komm
heuen	VB, VBN	7	heute, heut
Welche	WP	7	Welche
Gesinnung	NNS	7	Gesinnungen
gestehen	VB, VBN	7	gestehen, gestanden
seh	PRP$	7	seh
Natur	NN	7	Natur
Zimmer	NN, JJ	7	Zimmer
weinen	VB	7	weinen, geweint
allzu	RB	7	allzu
Nacht	NN, NNP	7	Nacht
Man	DT, RB	7	Man
Bedenken	NN	7	Bedenken
erklären	VB	7	erklären, erkläre, erklärt, erklärten
wiedern	VB, VBN	7	wieder
Gefahr	NN	7	Gefahr
dahin	JJ, RB, RP	7	dahin
verbinden	VB, VBN, RP	7	verband, verbunden, verbinden
verlor	NN, JJ	7	verlor, verloren
Vielleicht	RP, RB, IN	7	Vielleicht
natürlich	RP, RB	7	natürlich
Vorwurf	NN, NNP	7	Vorwurf
ziehen	VB	7	zog, ziehen, zieht
weder	CC	7	weder
Blick	NN	7	Blick
jemals	RB, IN	6	jemals
überzeugen	VB, VBN	6	überzeugt, überzeugen
wann	WRB	6	wann
plötzlich	JJ	6	plötzlich, plötzliche
Mädchen	NN	6	Mädchen
nahe	TO, IN, RP	6	nahe
fällen	VB	6	fällt
Dienste	NN	6	Dienste
schwach	JJ, RB	6	schwach, schwache
fangen	VB	6	fängt, fangen
fürchten	VB, RP	6	fürchten, gefürchtet
enthalten	VBN	6	enthalten
Schande	NN	6	Schande
kalt	JJ	6	kalter, kalt, kaltem, kalte
Vorstellungen	NN, JJ	6	Vorstellungen
nunmehr	RB	6	nunmehr
Wir	PRP	6	Wir
mache	NN	6	mache
Flucht	NN	6	Flucht
davonen	VB, RB	6	davon
Laster	NN	6	Laster
gehe	NN	6	gehe
Wohin	NN, NNP	6	Wohin
Erlauben	NN	6	Erlauben
sogleich	RP, RB, IN	6	sogleich
Anteil	NN	6	Anteil
In	IN	6	In
London	NN	6	London
erzeigen	VB, NN, VBN	6	erzeigt, erzeigen
Nichts	NN	6	Nichts
teu	JJ	6	teuer
Tod	NN	6	Tod
darum	RB	6	darum
sondern	RB, CC	6	sondern
Gewissen	NN	6	Gewissen
Oder	NN	6	Oder
Armen	NN	6	Armen
unruhig	JJ	6	unruhige, unruhig, unruhiger
dabei	RB	6	dabei
bekommen	VBN, VB, RB	6	bekommen
euch	PRP	6	euch
Morgen	NN	6	Morgen
Händen	NN	6	Händen
Reue	NN	6	Reue
Ohne	IN	6	Ohne
fürchte	NN	6	fürchte
bös	JJ	6	böse
verursachen	VB, VBN, RP	6	verursachen, verursacht
Aufenthalt	NN	6	Aufenthalt
Allein	NN	6	Allein
gedenken	VB, VBN	6	gedenken, gedacht
empfangen	VB	6	empfangen
Geben	NN	6	Geben
Geist	NN	6	Geist
Anverwandte	NN	6	Anverwandte
Gewiss	UH, DT	6	Gewiß, Gewisse
jung	JJ	6	jungen, jung, junge, junges
Freundschaft	NN	6	Freundschaft
Indemen	RB, VB	5	Indem
Sohn	NN	5	Sohn
frei	JJ	5	freien, frei, freie
best	VB, JJ	5	beste, bester
Abscheu	NN	5	Abscheu
fest	JJ, RP	5	festes, fest, festen
Hälfte	NN	5	Hälfte
legen	VB	5	gelegt, legen
Leidenschaft	NNS, NN, JJ	5	Leidenschaften, Leidenschaft
Angst	NN	5	Angst
reeissen	VB	5	reißt, reißen
schweigen	RP, VB	5	geschwiegen, schweigen
entdeckt	NN, JJ	5	entdeckt, entdeckter
Sage	NN	5	Sage
wirklich	JJ	5	wirkliche, wirklich
Kräfte	NN	5	Kräfte
halb	CD	5	halb
Vorwürfe	NN	5	Vorwürfe
Schrecken	NN	5	Schrecken
Schlinge	NN	5	Schlinge
Noch	RB	5	Noch
kosen	VB	5	kosten, kostet
merken	VB	5	merke, merken, merkte
sollten	NN	5	sollten
liebster	NN	5	liebster
geschwind	RB, IN	5	geschwind
Wert	NN	5	Wert
Zwang	NN	5	Zwang
Ihn	NN, JJ	5	Ihn, Ihnen
Sache	NN	5	Sache
Stich	NNS, NN	5	Stiche, Stich
Erbarmen	NN, NNP	5	Erbarmen
Gehen	VB, NN	5	Geht, Gehen
nötig	JJ, VB	5	nötig, nötiger
habe	RB, VB	5	habe
Schönheit	NN	5	Schönheit
Darf	NN	5	Darf
Traum	NNS, NN	5	Träume, Traum
Kommen	NN	5	Kommen
Strafe	NN	5	Strafe
Gesichte	NN	5	Gesichte
treffen	VB	5	treffen, trifft, getroffen
krank	JJ	5	krank
Recht	NN	5	Recht
Anblick	NN, NNS	5	Anblick, Anblicke
tausend	CD	5	tausend
Mut	NN, JJ	5	Mut
Verführer	NN	5	Verführer
fallen	VB	5	fiel, fallen
Ursache	NN, JJ	5	Ursache
Freiheit	NN	5	Freiheit
Einbildungen	NN	5	Einbildungen
scheinet	NN	5	scheinet
strafen	VB	5	strafen
Dank	IN, RP	5	Dank
dadurch	RB	5	dadurch
zwingen	VB, VBN	5	gezwungen, zwingen, zwinget, zwang
abern	CC, VBN, VB	5	aber
Besuch	NN, NNP	5	Besuch
danke	RP, RB, IN	5	danke
bin	JJ, VB	5	bin
handeln	VB	5	handle, handeln, handelt
darinen	VB	5	darin
Itzt	NN	5	Itzt
lang	JJ	5	langen, lang, langem
Martern	NN	5	Martern
Schon	FW, RB	5	Schon
Elende	NN	5	Elende
früh	JJ	5	früh
liegen	VB	5	liegt, liegen
reg	JJ	5	rege
zufried	JJ	5	zufrieden
bessern	VB, RP, PRP$, VBN	5	bessern, besser
vergebens	JJ, RB	5	vergebens
Denn	RB	5	Denn
selten	RB	5	selten
längst	RB	5	längst
Einbildung	NN	5	Einbildung
Auge	NN	5	Auge
dess	WDT	5	dessen
Gelegenheit	NN	5	Gelegenheit
übrig	JJ	5	übrigen, übrig
Diener	NNP	5	Diener
zweifeln	VB, RP	5	zweifeln, gezweifelt
Haus	NN	5	Haus
Denkungsart	NNP	4	Denkungsart
versprach	NN	4	versprach
Arabella	NNP, NN	4	Arabella
derjenig	DT, WDT	4	derjenigen, derjenige
Drohung	NNS	4	Drohungen
Acht	NN	4	Acht
vermögen	VB	4	vermag, vermögen
arme	NN, FW	4	arme
spät	JJ	4	späte, spät
niemand	DT	4	niemand
tragen	VB, VBN	4	tragen, getragen
deinem	NN	4	deinem
geliebt	NN	4	geliebt
sahe	NN	4	sahe
Erbschaft	NN	4	Erbschaft
tot	JJ, RB	4	tot
Bedienter	NN	4	Bedienter
entschuldigen	VB	4	entschuldigen, entschuldigt
Einfall	NN	4	Einfall
Bin	NN	4	Bin
anfangen	VB	4	anfangen
desto	RB, CC	4	desto
Sieh	NN	4	Sieh
gefällig	JJ	4	gefällig, gefällige
hab	NN	4	hab
niemals	RB, IN, RP	4	niemals
hat	RB	4	hat
gönnen	VB	4	gönnen
welch	WDT	4	welche, welch, welches
widerfahren	NN	4	widerfahren
Vergeben	NN	4	Vergeben
verschwinden	VB, VBN	4	verschwinden, verschwunden
überwinden	VBN, VB	4	überwunden, überwinden
erscheinen	VB	4	erschienen, erscheinen
geliebten	NN, NNP	4	geliebten
grösst	JJ	4	größten
Betrübnis	NN	4	Betrübnis
Eben	NN	4	Eben
Vergessen	NN	4	Vergessen
gehören	VBN, VB	4	gehört
trennen	VB	4	trennen
Glauben	NN	4	Glauben
Tat	NN	4	Tat
Wohltat	NN	4	Wohltat
Absicht	NN	4	Absicht
verbergen	VB	4	verbergen, verbirgt
Verlangen	NN	4	Verlangen
Sehen	NN, NNP	4	Sehen
Soen	VBN, RB	4	So
Schmeichelei	NN	4	Schmeichelei
Glückseligkeit	NN	4	Glückseligkeit
Verderben	NN	4	Verderben
ungern	JJ, NN	4	ungern
Stelle	NN	4	Stelle
still	JJ	4	still, stille
erweisen	VBN, VB	4	erwiesen, erweisen
aufhalten	VB	4	aufhalten
Verräter	NN	4	Verräter
siehst	NN	4	siehst
behalten	VB, VBN, RP	4	behalten
hätte	RB	4	hätte
Geheimnis	NNS, NN	4	Geheimnisse, Geheimnis
befinden	VB	4	befinden, befinde, befanden
bereits	RB, IN	4	bereits
dazuen	VB, RB	4	dazu
betrachten	VB, RP	4	betrachten, betrachtet
Hitze	NN	4	Hitze
Da	IN, RB	4	Da
Jahr	NN	4	Jahr
Güte	NN	4	Güte
wied	JJ	4	wieder
warten	VB	4	wartet, warten
Stahl	NN	4	Stahl
zugleich	IN, RB	4	zugleich
zittern	VB	4	zittern
glücklicher	NN	4	glücklicher
verführt	NN, NNP	4	verführt
eigne	NN, JJ	4	eigne
Luft	NN	4	Luft
fragen	VB	4	fragen
ach	UH	4	ach
Zug	NN	4	Zug
her	IN	4	her
erschrecke	NN	4	erschrecke
Herrn	NN, JJ	4	Herrn
Meine	PRP$	4	Meine
laut	JJ	4	lauter
meist	DT, JJ	4	meisten, meiste
Deine	NN	4	Deine
Auf	IN	4	Auf
Schritt	NN	4	Schritt
ersparen	VB	4	ersparen
geringste	NN, JJ	4	geringste
vollkomm	JJ	4	vollkommen
weisst	NN	4	weißt
darüber	RB	4	darüber
Zettel	NN	4	Zettel
Busen	NN	4	Busen
anzunehmen	VB	4	anzunehmen
Reich	NNS, NN	4	Reiche, Reich
hin	IN	4	hin
Ohnmacht	NN	4	Ohnmacht
erkaufen	NN	4	erkaufen
eignen	VB	4	eignen
Inhalt	NN	4	Inhalt
Bluts	NN	4	Bluts
unschuldig	JJ	4	unschuldig
herein	RP, RB	4	herein
erschrecken	VB	4	erschrecken
gnädiger	NNP	4	gnädiger
vermute	NN	4	vermute
Gesicht	NN	4	Gesicht
Glücklich	JJ, VB	4	Glücklich, Glückliche
Buhlerin	NN	4	Buhlerin
Unglücklich	VB, JJ	4	Unglückliche
Hände	NN	4	Hände
strafbar	JJ	4	strafbarer, strafbar, strafbare
Weil	RB, IN	4	Weil
gemein	JJ	4	gemeiner, gemeinen, gemeine
befehlen	VBN, VB, PRP$	4	befohlen, befehlen
genassen	VB	4	genießen
Besuche	NN	4	Besuche
Gut	NN, JJ	4	Gut, Gute
entsagen	VB	4	entsagen, entsagt
Verzeihen	NN	4	Verzeihen
zwischen	IN	4	zwischen
danken	VB	4	dankt, danken
nochen	RB, VB, VBN	4	noch
dochen	RB, RP, VB	4	doch
gleichgültig	JJ	4	gleichgültig
gutes	NN, JJ	4	gutes
bekennen	VB	4	bekannten, bekannt, bekennen
Anfang	NN	4	Anfang
dasjenig	DT	4	dasjenige
seines	PRP$	4	seines
Genug	NN	4	Genug
Wolle	NNS	4	Wollen
einander	PRP	4	einander
unwürdig	JJ	4	unwürdig, unwürdiges
überlegen	VB	4	überlegen
allezeit	NN	4	allezeit
Ungeheuer	NN	4	Ungeheuer
näh	JJ	4	näher
entdecken	VB	4	entdecken
Folgen	NN	4	Folgen
Verzweiflung	NN	4	Verzweiflung
Reiz	NNS	4	Reize
retten	VB	4	retten
Welch	JJ	4	Welcher, Welches
