Title: Philotas
Number of all lemmas: 6867
Nummber of different lemmas: 1718

Lemma	POS	Frequency	Tokens
voraus	RB, IN	2	voraus
vergessen	VBN, VB	2	vergessen
Tausend	NN	2	Tausend
Andenken	NN	2	Andenken
Überall	NN	2	Überall
Kindheit	NN	2	Kindheit
entwaffnet	NN	2	entwaffnet
Zwar	RB	2	Zwar
Länder	NN, JJ	2	Länder
welch	WP, WDT	2	welch
bewegen	VB	2	bewegen
geben	RP, VB	2	gegeben, geben
Greis	NNP, NN	2	Greis
Taten	NN	2	Taten
Hülfe	NN	2	Hülfe
aufriss	NN	2	aufriß
Blut	NN	2	Blut
toden	NN	2	toden
findest	NN	2	findest
frei	JJ	2	frei
daraufen	VB	2	darauf
unendlich	JJ	2	unendlicher
beschworen	NN	2	beschworen
gehabt	NN	2	gehabt
tot	JJ	2	tot
nahe	RP	2	nahe
Nichtswürdiger	NNP, NN	2	Nichtswürdiger
Sei	NN	2	Sei
Streich	NN	2	Streich
menschlich	JJ	2	menschliche
Gegenteil	NN	2	Gegenteil
sieh	NN	2	sieh
gibst	NN	2	gibst
Schwerde	NN	2	Schwerde
genugen	RP	2	genug
fürchten	VB	2	gefürchtet, fürchten
wo	WRB	2	wo
erfüllen	VB	2	erfüllen
erleben	VB	2	erlebe, erleben
vergönnen	NN	2	vergönnen
Anbetung	NN	2	Anbetung
blutig	JJ	2	blutig, blutigen
Sieh	NN	2	Sieh
wenden	VB	2	wenden
Stahl	NN	2	Stahl
Flamme	NN	2	Flamme
weiss	VB	2	weiß
Tugend	NN	2	Tugend
läng	JJ	2	länger
Art	NN	2	Art
Fasse	NNP	2	Fasse
Siege	NN	2	Siege
schaudert	NN	2	schaudert
niederschlagen	VB	2	niederschlagen
schiehen	VB	2	geschieht
Geschichte	NN	2	Geschichte
Hand	NN	2	Hand
Ende	NN	2	Ende
war	VB	2	war
zählen	VB	2	zähle, zählen
fort	RP	2	fort
erspare	NN	2	erspare
Befehlen	NN	2	Befehlen
Staats	NN	2	Staats
herzlich	JJ	2	herzlich
Adern	NN	2	Adern
deswegen	RB, RP	2	deswegen
mache	NN	2	mache
streng	JJ	2	strengen, strenger
schrecklich	JJ	2	schrecklich, schreckliche
Lachen	NN	2	Lachen
betrachten	RP	2	betrachtet
Vielleicht	RB	2	Vielleicht
Göttern	NN	2	Göttern
ertappt	NN	2	ertappt
liebern	VB	2	lieber
unserm	PRP$	2	unserm
spielen	VB	2	spielen
Gebet	NN	2	Gebet
deinigen	NN	2	deinigen
Verräter	NN	2	Verräter
Vorsatze	NN	2	Vorsatze
zweit	JJ	2	zweiten, zweite
blind	JJ	2	blinden, blind
befinden	VB	2	befinden
schlagen	VB	2	schlug, schlägt
Feuer	NN	2	Feuer
fordern	VB	2	fordern, forderte
wert	JJ, RP	2	wert
Elend	NN, JJ	2	Elend
Nimm	NN	2	Nimm
Glied	NNS	2	Glieder
kurz	JJ	2	kurz
wunderbar	JJ	2	wunderbaren, wunderbarer
feuriger	NNP	2	feuriger
einst	RB	2	einst
Frucht	NN	2	Frucht
Krieger	NN	2	Krieger
Befehlshaber	NN	2	Befehlshaber
Ihr	PRP$	2	Ihr
redlich	JJ	2	redliche, redlichen
möglich	JJ	2	mögliche, möglich
dabei	RB	2	dabei
Dass	IN	2	Daß
Befehl	NN	2	Befehl
lehren	VB, VBN	2	lehren, gelehrt
glücklicher	NN	2	glücklicher
Nochen	RB	2	Noch
begegnen	VB	2	begegnen
Luft	NN	2	Luft
besser	RB, RP	2	besser
entgegen	IN	2	entgegen
Gehen	VB, NN	2	Geht, Gehen
her	IN	2	her
stark	JJ	2	stark, starke
Stirb	NN	2	Stirb
ehe	CC	2	ehe
Zweck	NN	2	Zweck
euer	PRP$	2	euer
welchem	WP	2	welchem
welchen	WP	2	welchen
ab	RP	2	ab
erinnern	VB	2	erinnern, erinnere
höher	JJ	2	höhere
Darf	NN	2	Darf
unser	PRP$	2	unser
erfahren	VB, VBN	2	erfahren
Traum	NN, NNS	2	Traum, Träume
dienen	VB	2	dienen
elend	JJ	2	elend
sprich	NNP	2	sprich
Kleinigkeit	NN	2	Kleinigkeit
Verzeihung	NN	2	Verzeihung
Körper	NN	2	Körper
grausam	JJ	2	grausamen, grausam
Wozu	NN	2	Wozu
Auf	IN	2	Auf
Aus	IN	2	Aus
verlieren	VB	2	verlieren
halte	NN	2	halte
edel	JJ	2	edel
klagen	VB	2	klagen
Zelt	NN	2	Zelt
gelehrt	JJ	2	gelehrt
Oder	NN	2	Oder
herab	NN	2	herab
vollkomm	JJ	2	vollkommen
nein	RP, RB	2	nein
ernsthaft	JJ	2	ernsthaft
manch	JJ	2	manche, mancher
Vielleichen	VBN	2	Vielleicht
lässen	VB	2	läßt
umarme	NN	2	umarme
wagen	VB, VBN	2	wagen, gewagt
Imm	JJ	2	Immer
Kein	NN	2	Kein
Keim	NNS, NN	2	Keime, Keim
ruhig	JJ	2	ruhig
Mittel	NN	2	Mittel
Wohle	NN	2	Wohle
Schmeichle	NN	2	Schmeichle
Umstand	NNS	2	Umstände
ungehalten	NN	2	ungehalten
Erfahrung	NN	2	Erfahrung
grösstes	NN, JJ	2	größtes
Träne	NN	2	Träne
wehe	NN	2	wehe
Schwöre	NN	2	Schwöre
Reich	NN	2	Reich
vollenden	VB	2	vollenden
Helm	NN	2	Helm
Zukunft	NN	2	Zukunft
Könnte	NN	2	Könnte
seh	PRP$, VB	2	seh, sehen
schwören	VB	2	schwören, geschworen
Lösegeld	NN	2	Lösegeld
Gott	NN	2	Gott
bestärken	NN	2	bestärken
Freundschaft	NN	2	Freundschaft
nähern	VB, RP	2	nähert, genähert
sehnte	NN	2	sehnte
nützen	VB	2	nützen
bluten	VB	2	bluten
warum	WRB	2	warum
scheinet	NN	2	scheinet
verweigern	VB	2	verweigern
Namen	NN	2	Namen
Dir	NN	2	Dir
Pferde	NN	2	Pferde
denkst	FW, NN	2	denkst
Seit	IN, NN	2	Seit, Seite
Tagen	NN	2	Tagen
schaffen	VB	2	schaffen
gefangenen	NN	2	gefangenen
Tritt	NN	2	Tritt
Grunde	NN	2	Grunde
Einsicht	NN	2	Einsicht
Hände	NN	2	Hände
lang	JJ	2	langen, lang
gehen	VB	2	gehen
An	IN	2	An
zerschmettern	NN	2	zerschmettern
Regierung	NN	2	Regierung
Gefangenern	VB	2	Gefangener
Indem	RB	2	Indem
Augen	NN	2	Augen
prahlen	VB	2	prahlen
sind	JJ, VB	2	sind
Wohl	RB, WRB	2	Wohl
Sieges	NN	2	Sieges
erklären	VBN, VB	2	erkläret, erklären
Ebene	NN	2	Ebene
liebst	WRB	2	liebst
schmeicheln	VB	2	schmeicheln
Verzeih	NN	2	Verzeih
Folge	NN	2	Folge
dochen	RB, VBN	2	doch
Beute	NN	2	Beute
Zunge	NN	2	Zunge
sichersten	NN	2	sichersten
unverdächtig	JJ	2	unverdächtigen
liegen	VB	2	liegt
Teil	NN	2	Teil
müd	JJ	2	müde
gedenken	VBN	2	gedacht
umsonst	RB, IN	2	umsonst
lebendig	JJ	2	lebendig
finst	JJ	2	finster
stehen	VB	2	steht, stehe
verlor	JJ	2	verloren
leben	VB, VBN	2	leben
Liebes	NN	2	Liebes
sehr	RB, IN	2	sehr
hiermit	IN, RP	2	hiermit
glaub	NN	2	glaub
Waffe	NNS	2	Waffen
sollst	WRB, RB	2	sollst
Folgen	NN	2	Folgen
Verzweiflung	NN	2	Verzweiflung
ruhen	VB	2	ruhen
dess	WDT, DT	2	dessen
kennst	NN	2	kennst
Um	IN	2	Um
Väter	NN	2	Väter
daran	RB	2	daran
Bildung	NN	2	Bildung
melden	VB	2	melden
Den	DT	2	Den
Vorsicht	NN	2	Vorsicht
ins	IN	2	ins
alleinen	RP	2	allein
Herolde	NN	2	Herolde
Ach	NN	2	Ach
wäret	NN	1	wäret
steigen	RB	1	stieg
Schenke	NN	1	Schenke
schöne	NN	1	schöne
Sprache	NN	1	Sprache
Lykus	NN	1	Lykus
dasselb	DT	1	dasselbe
treulich	JJ	1	treulich
Hier	RB	1	Hier
träumen	VB	1	träumen
Richter	NN	1	Richter
versetzen	VB	1	versetzen
fällt	NN	1	fällt
winden	VB	1	winden
unsicher	JJ	1	unsicheres
Knochen	NN	1	Knochen
neu	JJ	1	neuen
unerfahrner	NN	1	unerfahrner
drei	CD	1	drei
Ländern	NN	1	Ländern
Vergib	NN	1	Vergib
vervielfältiget	NN	1	vervielfältiget
derjenig	DT	1	derjenige
bedingen	VB	1	bedingen
anstatt	IN	1	anstatt
Spruch	NN	1	Spruch
Vorteile	NN	1	Vorteile
Verzögerung	NN	1	Verzögerung
reichen	VB	1	reichen
sterb	JJ	1	sterben
Allzugütigen	NN	1	Allzugütigen
Mannschaft	JJ	1	Mannschaft
Ärgernis	NN	1	Ärgernis
daurenden	VB	1	daurende
Trauren	NN	1	Trauren
Sogleich	NN	1	Sogleich
Erniedrigungen	NN	1	Erniedrigungen
Person	NN	1	Person
verkümmern	NN	1	verkümmern
Geschäft	NN	1	Geschäft
Ausschlag	NN	1	Ausschlag
Entsetzen	NN	1	Entsetzen
weckte	NN	1	weckte
springen	VB	1	sprang
Auswechselung	NN	1	Auswechselung
gelehrter	NN	1	gelehrter
wirklich	JJ	1	wirklich
zieht	VB	1	zieht
eng	JJ	1	eng
höre	VB	1	höre
hoh	JJ	1	hohen
strömt	NN	1	strömt
gelass	JJ	1	gelassen
Weinen	NN	1	Weinen
Feindes	NN	1	Feindes
persönlich	JJ	1	persönliche
All	DT	1	Alle
schnellesten	NN	1	schnellesten
Als	WRB	1	Als
Trost	NN	1	Trost
Frage	NN	1	Frage
getraue	NN	1	getraue
neunzig	CD	1	neunzig
Verlieret	NN	1	Verlieret
regieren	VB	1	regieren
schone	NN	1	schone
Wüsste	NN	1	Wüßte
Gehorsame	NN	1	Gehorsame
bewacht	NN	1	bewacht
erzeugen	VBN	1	erzeugt
erschrecklich	JJ	1	erschrecklich
Töte	NN	1	Töte
Bewusstsein	NN	1	Bewußtsein
verabscheuen	VB	1	verabscheuen
Stirne	NN	1	Stirne
vorgebauet	NN	1	vorgebauet
verzögere	NN	1	verzögere
Geschwind	NN	1	Geschwind
Muss	NN	1	Muß
Ware	NNS	1	Waren
untersagte	NN	1	untersagte
Staatsmann	NN	1	Staatsmann
entwachsen	NN	1	entwachsen
weniger	RB	1	weniger
Necken	NN	1	Necken
Urteil	NN	1	Urteil
sahe	NN	1	sahe
Gefährten	NN	1	Gefährten
erblickten	NN	1	erblickten
pfropfet	NN	1	pfropfet
widerrufen	VB	1	widerrufen
verdreusst	NN	1	verdreußt
umarmte	NN	1	umarmte
Entschlossenheit	NN	1	Entschlossenheit
Staates	NN	1	Staates
endlich	RB	1	endlich
gefährlich	JJ	1	gefährlichen
lege	NN	1	lege
unschädlichste	PRP$	1	unschädlichste
bitter	JJ	1	bitteres
Gesinnung	NNS	1	Gesinnungen
Hör	NN	1	Hör
gerat	NN	1	gerat
Dampf	NN	1	Dampf
verabscheuungswürdig	JJ	1	verabscheuungswürdig
sonen	RB	1	sonst
Gelächter	NN	1	Gelächter
durchaus	RB	1	durchaus
nachfolgen	VB	1	nachfolgen
mind	JJ	1	minder
Wildfang	NN	1	Wildfang
tiefsinnigen	NN	1	tiefsinnigen
ehren	VB	1	ehren
ablösen	VB	1	ablösen
Anschlag	NN	1	Anschlag
herplappern	NN	1	herplappern
erteiltest	RP	1	erteiltest
ausgelöset	NN	1	ausgelöset
empfangen	VB	1	empfanget
entsetze	NN	1	entsetze
hältst	RP	1	hältst
verfliegende	NN	1	verfliegende
Ungeduld	NN	1	Ungeduld
geschlagen	NN	1	geschlagen
Woran	NN	1	Woran
gewählet	NN	1	gewählet
Wann	NN	1	Wann
Macht	NN	1	Macht
Jahre	NN	1	Jahre
Spott	NN	1	Spott
schenket	NN	1	schenket
Mache	NN	1	Mache
Bin	NN	1	Bin
daher	RB	1	daher
unvorgesehenes	NN	1	unvorgesehenes
begleitest	NN	1	begleitest
hinab	NN	1	hinab
Freilich	FW	1	Freilich
befindest	RP	1	befindest
annehmen	VB	1	annehmen
fühlende	NN	1	fühlende
Schwören	NN	1	Schwören
mög	NN	1	mög
Ehern	VB	1	Eher
beschimpfen	NN	1	beschimpfen
machst	RB	1	machst
vollendete	NN	1	vollendete
unbetauert	NN	1	unbetauert
brennen	VB	1	brennen
jüngern	JJ	1	jüngern
argwohnen	NN	1	argwohnen
erhalten	VB	1	erhalten
hauend	JJ	1	hauend
Möchtest	NN	1	Möchtest
welche	WP	1	welche
Schalk	NN	1	Schalk
Verachtung	NN	1	Verachtung
Schale	NNS	1	Schalen
Abscheu	NN	1	Abscheu
Blicke	NN	1	Blicke
zitterst	NN	1	zitterst
elender	NN	1	elender
daranen	VB	1	daran
kleinmütig	JJ	1	kleinmütig
Unglücklicher	NN	1	Unglücklicher
scheue	NN	1	scheue
wider	IN	1	wider
Schweig	JJ	1	Schweig
Unter	IN	1	Unter
unglücklicher	NN	1	unglücklicher
müsse	RB	1	müsse
frühzeitiger	NNP	1	frühzeitiger
Herold	NN	1	Herold
betäubt	NN	1	betäubt
Schuld	NN	1	Schuld
freundlich	JJ	1	freundliche
Aufmerksamkeit	NN	1	Aufmerksamkeit
Gedenke	NN	1	Gedenke
schloss	NN	1	schloß
Schweres	NN	1	Schweres
fest	RP	1	fest
Kleinigkeiten	NN	1	Kleinigkeiten
gewachsen	NN	1	gewachsen
Erfindungskraft	NN	1	Erfindungskraft
Verdienst	NN	1	Verdienst
Sterben	NN	1	Sterben
ernste	NN	1	ernste
Sieg	NN	1	Sieg
aussen	RB	1	außen
wüsste	NN	1	wüßte
Schmeicheleien	NN	1	Schmeicheleien
Schlag	NNP	1	Schlag
Aristodems	NN	1	Aristodems
ihrem	PRP$	1	ihrem
unglücklich	JJ	1	unglücklichen
Ungewissheit	NN	1	Ungewißheit
beweine	NN	1	beweine
ihres	PRP$	1	ihres
bergan	NN	1	bergan
gesonnen	NN	1	gesonnen
Werden	VB	1	Wird
kalt	JJ	1	kalt
erwarte	NN	1	erwarte
zurückspringen	VB	1	zurückspringt
Nacheiferung	JJ	1	Nacheiferung
Kinde	NN	1	Kinde
Erwiderung	NN	1	Erwiderung
Schicksals	NN	1	Schicksals
Spiele	NN	1	Spiele
Angesichte	NN	1	Angesichte
Wärest	NN	1	Wärest
eiltest	NN	1	eiltest
fliegen	VB	1	flog
verblutet	NN	1	verblutet
freudige	NN	1	freudige
