Title: Die Juden
Number of all lemmas: 9755
Nummber of different lemmas: 2015

Lemma	POS	Frequency	Tokens
meinen	PRP$, VB, VBN	35	meinen, meine, gemeint
lassen	VB, RB, VBN	35	lassen, ließ, gelassen
bei	IN	35	bei
Und	CC, RB	34	Und
O	NN	34	O
aus	IN, RP	31	aus
dies	WDT, DT	31	diesem, diesen, dieser, diese, dieses
all	DT, JJ	31	alle, aller, alles, allen, allem
wir	PRP, JJ	31	wir
Was	WP	30	Was
ihm	PRP, JJ	30	ihm
denn	RP, RB, WRB, IN	30	denn
schon	RB, RP, IN	29	schon
wohl	RB, RP, IN	29	wohl
für	IN	28	für
Dose	NN	26	Dose
nichts	DT, RB	26	nichts
tun	VBN, VB, NN	26	getan, tun, tut
Es	PRP	26	Es
Das	DT	25	Das
an	IN, RP	25	an
viel	RB, IN, DT, RP, WRB	25	viel, viele
Euch	NN	25	Euch
uns	JJ, PRP	24	uns
Jude	NNS, NN	24	Juden, Jude
glauben	VB, VBN	24	glaube, glauben, glaubt, geglaubt, glaubte
aber	IN, WRB, RB, RP, CC	23	aber
gut	JJ	23	gut, guter, guten, gute, gutem
Aber	CC, RB	23	Aber
Ihre	PRP$	23	Ihre
Herrn	NN, NNP, JJ	22	Herrn
meine	PRP$	22	meine
Ja	NN, NNP	22	Ja
da	IN, RB	22	da
Der	DT	22	Der
einmal	RB, RP, IN	21	einmal
mögen	VB, VBN	21	mag, mögen, möchte, möge
ganz	RB, JJ, IN	21	ganz, ganzen, ganze, ganzer
Doch	WRB, RB, RP	21	Doch
sehen	VB, RP, VBN, RB	20	sieht, gesehen, sehen, seht
wenig	IN, DT, WRB, JJ, RB, RP	20	wenig, wenige, wenigen
vor	IN, RP	20	vor
Wenn	IN, RB	19	Wenn
Vogt	NNP, NN	19	Vogt
also	RP, RB, IN	19	also
mussen	VB, VBN	19	muß
Freund	NN, NNS	19	Freund, Freunde
kommen	RP, VBN, VB, RB	18	gekommen, kommen, kam, kommt
wahr	RP, RB	18	wahr
oder	CC, RB	18	oder
wieder	RB, IN, RP	18	wieder
mehr	RB, RP, IN	18	mehr
Nein	NN	18	Nein
nehmen	VB, RP, RB	17	nimmt, nehme, genommen, nehmen
So	RB, IN, RP	17	So
nach	IN	17	nach
ehrlich	JJ	16	ehrlichen, ehrlicher, ehrliches
sehr	RB, IN, RP, WRB	16	sehr
kein	DT, JJ, RB	16	kein, keinen, keine, keiner
bleiben	VBN, VB, PRP$, RP	16	geblieben, bleiben
gleich	JJ, RB	16	gleich, gleichen
gewiss	NN, JJ	15	gewiß, gewissen, gewisser
im	IN	15	im
etwas	DT, JJ	15	etwas
gar	RB, RP	15	gar
geben	VB, VBN	14	geben, gibt, gegeben
selbst	JJ	14	selbst
ja	RB, RP	14	ja
eben	RB	14	eben
weeissen	VB	14	weiß
wissen	VB, RB	13	wissen
Mann	NN	13	Mann
um	IN, RP	13	um
gehen	VB, PRP$	13	geht, gehen
denken	VB, VBN	13	denken, denke, dachte
Sein	VB, PRP$, VBN	12	Ist, War, Sein, Sind
meinem	PRP$	12	meinem
Mein	NN	12	Mein
ist	VB, JJ	11	ist
jetzt	RB, IN	11	jetzt
lieb	JJ, VB	11	lieben, liebe, lieber
Hand	NN	11	Hand
Lisette	NN, NNP	11	Lisette
Wir	PRP	11	Wir
wegen	IN, RP	11	wegen
fragen	VB, VBN	11	fragen, fragt, gefragt
Ei	NN	11	Ei
Nun	UH	11	Nun
Papa	NN	11	Papa
Allein	NN, RB	11	Allein
stehen	NN, VB, RB	11	steht, stehen
ha	NN	11	ha
Ach	NN	10	Ach
du	PRP	10	Du, du
wo	WRB	10	wo
zum	IN	10	zum
Wie	IN	10	Wie
bringen	VB, RB, VBN	10	bringen, bringt, brachte, gebracht
Kerl	NNS, NN	10	Kerle, Kerl
ob	RB, IN	10	ob
müssen	VB, VBN	10	müssen, müßte, müßt
finden	VB, VBN, RB	10	fand, finden, gefunden
wer	WP	10	wer
hier	RP, RB, NNP	10	hier
einig	JJ, DT	10	einigen, einige
andre	NN	9	andre
Uhr	NN	9	Uhr
damit	RB, IN	9	damit
gehabt	NN, NNP	9	gehabt
erst	RB, JJ, IN, RP	9	erst, erste
anders	RB, RP	9	anders
unter	IN	9	unter
Ihrem	NN, JJ	9	Ihrem
reden	VB, PRP$	9	reden, rede
Freundschaft	NN, JJ	9	Freundschaft
Die	DT	9	Die
halten	VB	9	halten, hält, hielt
rechen	VB	9	rechten, recht, rechte
Ein	DT	9	Ein
Herz	NN, NNS	8	Herz, Herzen
kömmen	MD	8	kömmt
bitten	VB, VBN	8	bitten, bitte, gebeten
Vergnügen	NN	8	Vergnügen
nun	RB	8	nun
soen	RB, VBN, VB	8	so
Zeit	NN	8	Zeit
meines	NN, IN, JJ	8	meines
Gehen	VB, VBN, NN	8	Geht, Gehen
über	IN	8	über
ohne	IN	8	ohne
des	DT	8	des
nein	RB, RP	8	nein
warum	WRB	8	warum
weil	IN, RB	8	weil
Bart	NN, NNP	8	Bart
Man	DT, RB	8	Man
seine	PRP$	8	seine
gern	RP, IN, RB	8	gern
sehe	PRP$	8	sehe
Wahrheit	NN	8	Wahrheit
bald	RB, WRB	8	bald
Diener	NNP, NN	8	Diener
gegen	IN	7	gegen
Seite	NN	7	Seite
Geier	NN	7	Geier
Ha	NN	7	Ha
vielleicht	RB	7	vielleicht
fort	RP, JJ, RB	7	fort
deswegen	RB, IN	7	deswegen
Bei	IN	7	Bei
Verdacht	NN, NNS	7	Verdacht, Verdachte
beid	JJ, DT	7	beide, beides, beiden
Da	IN	7	Da
gross	JJ	7	groß, großer, großes, große, großen
unser	PRP$	7	unser
Kommen	NN	7	Kommen, Kommt
Warum	NN	7	Warum
sonst	RB, WRB	7	sonst
Gott	NN	7	Gott
befehlen	VBN, VB, RP	7	befohlen, befehlen
Nu	NN	7	Nu
ihr	PRP, JJ	7	ihr
ichs	NN	7	ichs
Glück	NN	7	Glück
Vielleicht	RB, IN, RP	7	Vielleicht
Christ	NNS, NN	7	Christen, Christ
Denn	WRB, RB	7	Denn
dazu	RB	6	dazu
Fräulein	NN, NNP	6	Fräulein
Bedienten	NN, NNP	6	Bedienten
Sollen	NN, RB, MD	6	Sollen, Sollte, Soll
dafür	RB	6	dafür
Geschenk	NN	6	Geschenk
läng	JJ, RB	6	länger
ihnen	PRP	6	ihnen
Vermögen	NN	6	Vermögen
lange	RB, RP	6	lange
Ihrer	PRP$	6	Ihrer
ei	RP	6	ei
Leute	NN, NNP	6	Leute
dich	PRP	6	dich
Mamsell	NN	6	Mamsell
Teufel	NN	6	Teufel
Nur	RB, IN	6	Nur
Umstand	NNS	6	Umstände
Stande	NN	6	Stande
dumm	JJ, RB	6	dummer, dumm
klug	JJ	6	klug, kluges
sitzen	VB	6	sitzen, sitze
weit	JJ	6	weit
sind	VB, JJ, RB	6	sind
Gut	NN	6	Gut
zufried	JJ	6	zufrieden
Liebe	NN	6	Liebe
seid	NN	6	seid
wann	WRB	5	wann
Frage	NN	5	Frage
Verzeihen	NN	5	Verzeihen
schenken	VBN, VB	5	geschenkt, schenken
klein	JJ	5	kleine, klein, kleinen
gehn	NN	5	gehn
dürfen	VB	5	dürfte, darf, dürfen, dürften
beinahe	RB, RP	5	beinahe
Also	RP, RB	5	Also
zur	IN	5	zur
bös	JJ	5	böse
leiden	VB, VBN	5	leiden, leid
verstehen	VBN, VB	5	verstanden, versteht, verstehe
Bitte	NN, NNS	5	Bitte, Bitten
Tag	NN	5	Tag
Wo	WRB	5	Wo
gestern	IN, RB	5	gestern
kann	VB, RB	5	kann
wert	RB, RP	5	wert
verdienen	VB	5	verdient, verdienen
lernen	VB, VBN	5	lernen, gelernt, lerne
Wer	WP	5	Wer
Grobheit	NN	5	Grobheit
kennen	VB	5	kennen, kenne
her	IN	5	her
Menschen	NN	5	Menschen
ab	RP, RB	5	ab
am	IN	5	am
Ehre	JJ, NN	5	Ehre
begleiten	VB	5	begleiten, begleitet
Mühe	NN	5	Mühe
fallen	VB, VBN	5	fallen
Spass	NN	5	Spaß
Namen	NN	5	Namen
gestehn	NN	5	gestehn
bin	VB, JJ	5	bin
Vermutung	NN, NNS	5	Vermutung, Vermutungen
silberne	NN	5	silberne
könnte	VB, RB	5	könnte
Ernst	NNP, NN	5	Ernst
etwa	RB, RP	5	etwa
setzen	VB, VBN	5	setzt, gesetzt, setzen
Nicht	RB	5	Nicht
Wohltat	NN	5	Wohltat
Den	DT	5	Den
davon	RB	5	davon
jung	JJ	5	junge, jung, junger, jungen
allein	RB, RP	5	allein
Eure	NN	4	Eure
Zu	IN	4	Zu
kaum	RB	4	kaum
verschwiegen	NN	4	verschwiegen
übel	JJ	4	übel
weniger	RB	4	weniger
solch	DT, PRP	4	solche, solchen, solch
Gedanke	NNS	4	Gedanken
Bedienter	NN	4	Bedienter
Tochter	NN	4	Tochter
Dienste	NN	4	Dienste
näh	JJ	4	näher
Garten	NN	4	Garten
andern	DT	4	andern
weiss	VB	4	weiß
Krumm	NNP	4	Krumm
nu	UH	4	nu
Grossmut	NN	4	Großmut
Flucht	NN	4	Flucht
Vergeltung	NN	4	Vergeltung
Dieb	NNS, NN	4	Diebe, Dieb
Tobaksdose	NN	4	Tobaksdose
unsern	PRP$	4	unsern
ihre	PRP$	4	ihre
Leuten	NN	4	Leuten
Martin	NNP	4	Martin
hören	VB	4	hören, hört
befinden	PRP$, VB	4	befinden, befindet, befinde
Du	NN	4	Du
sollten	NN	4	sollten
Jahr	NN	4	Jahr
dergleichen	PRP	4	dergleichen
Abreise	NN	4	Abreise
Dass	IN	4	Daß
meinigen	NN	4	meinigen
verstehs	NN	4	verstehs
hör	NN, JJ	4	hör, höre
besser	RB, RP	4	besser
nötig	JJ	4	nötig
fein	JJ	4	fein, feinen
geirrt	NN	4	geirrt
dienen	VB, VBN	4	dienen
Kleinigkeit	NN	4	Kleinigkeit
Aus	IN	4	Aus
sondern	CC	4	sondern
Recht	NN	4	Recht
Schuldigkeit	NN	4	Schuldigkeit
bekommen	VB, VBN	4	bekommen
Reden	NN	4	Reden
Henker	NN	4	Henker
höchst	JJ	4	höchst
heuen	VB, VBN	4	heute
übereilt	NN	4	übereilt
selb	DT	4	selber
antworen	VB	4	antworten
Händen	NN	4	Händen
Jungfer	NN	4	Jungfer
unschuldig	JJ	4	unschuldig
habt	NN	4	habt
erkenntlich	JJ	4	erkenntlich, erkenntliches
scheinen	VB	4	scheinen, scheint
leicht	JJ	4	leicht, leichter
Frauenzimmers	NN	4	Frauenzimmers
Himmel	NN	4	Himmel
Zum	IN	4	Zum
wenigstens	RB	4	wenigstens
Augen	JJ, NN	4	Augen
Gefahr	NN	4	Gefahr
liegen	VB	4	liegt
älter	NN	4	älter
seinem	PRP$	4	seinem
vorhin	RB, RP, IN	4	vorhin
zeigen	VB, RP	4	zeigen, zeigt, gezeigt
jetzen	VBN, VB	4	jetzt
gefallen	VB, RP	4	gefallen
sehn	NN	4	sehn
allezeit	NN	4	allezeit
suchen	VB	4	suchen, sucht
genug	RB, RP, NNP	4	genug
entdecken	VB	4	entdecken
greifen	VB, VBN	4	greifen, griff, gegriffen
freilich	RB, RP	4	freilich
schöne	NN	3	schöne
reissen	VBN, VB	3	gerissen, riß
verfolgen	VB	3	verfolgen, verfolgt
Dankbarkeit	NN	3	Dankbarkeit
annehmen	VB	3	angenommen, annehmen
muss	VB	3	muß
heraus	RB, RP	3	heraus
Dazu	RB	3	Dazu
kehren	VB	3	kehren
Augenblick	NN, NNP	3	Augenblick
Stunde	NN	3	Stunde
tragen	VBN, VB	3	getragen, trägt, trugen
falsch	JJ	3	falschen, falsch
deiner	PRP$	3	deiner
Dero	NN	3	Dero
Wort	NNS, NN	3	Wörter, Wort
unschätzbar	PRP$, JJ	3	unschätzbar, unschätzbare
laufen	VB	3	läuft, gelaufen, laufen
angenehm	JJ	3	angenehmen, angenehme, angenehmer
Räuber	NN	3	Räuber
Jahre	NN	3	Jahre
erhalten	VB, VBN	3	erhalten, erhält
Lassen	MD	3	Lassen
Wollen	MD	3	Will
stehlen	VB, VBN	3	stehlen, gestohlen
Zweifel	NN	3	Zweifel
Fasson	NN	3	Fasson
ihrer	PRP$	3	ihrer
sprechen	VB	3	sprechen
Wollte	NN	3	Wollte
niemals	RB, WRB	3	niemals
lieben	VB	3	liebe
beschwerlich	JJ	3	beschwerlich
Von	IN	3	Von
Volk	NN	3	Volk
gehören	VBN, RP, VB	3	gehört
mirs	NN	3	mirs
behaupten	VB	3	behaupten
Unrecht	NN, JJ	3	Unrecht
Ihren	NN	3	Ihren
ertappt	NN	3	ertappt
unserm	PRP$	3	unserm
davonen	VB	3	davon
immer	RB	3	immer
erweisen	VBN, VB	3	erwiesen, erweisen
Munde	NN	3	Munde
wollensen	MD	3	wollens
schuldig	JJ	3	schuldig
ähnlich	JJ, VB	3	ähnlicher, ähnlich
gehe	NN	3	gehe
sau	JJ	3	sauer
Schnupftabaksdose	NN, NNP	3	Schnupftabaksdose
Furcht	NN	3	Furcht
Weg	NN	3	Weg
Gesetzt	NN	3	Gesetzt
dazuen	VB	3	dazu
verlegen	VB	3	verlegen
merken	VB	3	merken, merke, gemerkt
umbringen	VB	3	umbringen
unsre	PRP$	3	unsre
Ihn	JJ, NN	3	Ihnen, Ihn
Sache	NN	3	Sache
In	IN	3	In
gering	JJ	3	geringes, geringen, geringer
Dosen	NN	3	Dosen
erzeigen	VB, NN	3	erzeigt, erzeigen
hieher	NN	3	hieher
Euren	NN	3	Euren
Mantelsäcke	NN	3	Mantelsäcke
einander	PRP	3	einander
Verdrüsslichkeiten	NN	3	Verdrüßlichkeiten
gleichwohl	RB	3	gleichwohl
Exempel	NN	3	Exempel
empfindlich	JJ	3	empfindlich
Reise	NN	3	Reise
durch	IN	3	durch
alsdann	NNP	3	alsdann
lügen	VB, VBN	3	lügen, gelogen
komm	NN	3	komm
damien	VB	3	damit
werfen	VB, RP	3	werfe, geworfen
Mords	NN	3	Mords
erlauben	VB, VBN, RP	3	erlauben, erlaubt
bedeuten	VB, VBN	3	bedeutet, bedeuten
nimmermehr	NN	3	nimmermehr
endlich	RP, RB	3	endlich
Hunger	NN	3	Hunger
abpacken	NN	3	abpacken
Hurtig	JJ	3	Hurtig
urteilen	VB	3	urteilen
silbernen	NN	3	silbernen
Hören	NN	3	Hören
Könnte	NN	3	Könnte
Ursach	JJ, VB	3	Ursachen
Dank	IN	3	Dank
lass	JJ, VB	3	laß, lasse
Ohne	IN	3	Ohne
Durst	NN	3	Durst
verlassen	VB	3	verlassen
fällen	VB, RP	3	gefällt
redt	NNP	3	redt
Pferde	NN	3	Pferde
hinter	IN	3	hinter
allgemein	JJ	3	allgemeine, allgemeiner, allgemein
vom	IN	3	vom
Frauenzimmer	NN	3	Frauenzimmer
dringen	VB	3	drängen, dringen, drang
Ah	NN	3	Ah
Leben	NN	3	Leben
Fremden	NN	3	Fremden
dafüren	VB	3	dafür
nochen	VB	3	noch
gedenken	VB, VBN	3	gedenken, gedacht
dahin	RP	3	dahin
Paar	NN	3	Paar
Meilen	NN	3	Meilen
verbinden	VB	3	verband, verbinden
seinen	PRP$	3	seinen
Stunden	NN	3	Stunden
wild	JJ	3	wilde, wild
Verwirrung	NN, NNS	3	Verwirrung, Verwirrungen
oft	RB	3	oft
Drum	NN	3	Drum
ihren	PRP$	3	ihren
zwei	CD	3	zwei
daran	RB	3	daran
wär	NN, JJ	3	wär, wären
Gewiss	UH, DT	3	Gewiß, Gewisse
schäme	NN	3	schäme
Säue	NN	2	Säue
Sprache	NN	2	Sprache
jemals	RB	2	jemals
beleidigen	VB	2	beleidigen, beleidigt
neu	JJ	2	neuen, neue
bezahlen	VB	2	bezahlen
Unglücke	NN	2	Unglücke
Mangel	NN	2	Mangel
Gefälligkeit	NN	2	Gefälligkeit
Acht	NN	2	Acht
hieren	VB, VBN	2	hier
Mantelsack	NN	2	Mantelsack
zuwider	NN	2	zuwider
zielen	VB	2	zielen
Neugierde	NN	2	Neugierde
Hülfe	NN	2	Hülfe
verstellt	NN	2	verstellt
verbindlich	JJ	2	verbindlich
Antrag	NN	2	Antrag
daraufen	VB	2	darauf
spazieren	VB	2	spazieren
wussen	VB	2	wußte
Ganz	NN	2	Ganz
bedanken	VB	2	bedanken
vermisse	NN	2	vermisse
gottloser	NN	2	gottloser
Macht	NN	2	Macht
umsonst	RB, RP	2	umsonst
sollens	NN, JJ	2	sollens
kurzen	NN	2	kurzen
anfangen	VB	2	anfangen
schämen	VB	2	schämen
weiter	RB	2	weiter
vermuten	VB	2	vermuten
brav	JJ	2	brav, braver
Neugierigkeit	NN	2	Neugierigkeit
allzugütig	JJ	2	allzugütig
Schuld	NN	2	Schuld
entfliehen	VB	2	entfliehen
Aufsicht	NN, NNP	2	Aufsicht
angefallen	VBN	2	angefallen
Sies	RB	2	Sies
desto	CC	2	desto
Genugtuung	NN	2	Genugtuung
wenden	VB	2	wendet
ordentlich	JJ	2	ordentliche, ordentlicher
wüsste	NN	2	wüßte
dächte	NN	2	dächte
ohngefähr	NN	2	ohngefähr
fertig	JJ	2	fertig
Eigenschaft	NNS	2	Eigenschaften
verlange	NN	2	verlange
gewinnen	VB, VBN	2	gewonnen
Anerbieten	NN	2	Anerbieten
Schulze	NN	2	Schulze
Sagen	NN	2	Sagen
Art	NN	2	Art
Arm	NNS, NN	2	Arme, Arm
Punkt	NN	2	Punkt
hundertmal	RB	2	hundertmal
Mannspersonen	NN	2	Mannspersonen
verschweigen	VB	2	verschweigen
reeissen	VB	2	reißen
Geduld	NN	2	Geduld
schätzbar	JJ	2	schätzbar
Erstaunen	NN	2	Erstaunen
Wohlstands	NN	2	Wohlstands
Stehlen	JJ, NN	2	Stehlen
entdeckt	NN	2	entdeckt
Schade	NN	2	Schade
ansehen	VBN	2	angesehen
Tat	NN	2	Tat
übrige	JJ, NN	2	übrige
Sachte	PRP$	2	Sachte
Franzose	NN, NNS	2	Franzose, Franzosen
Soen	VBN	2	So
glücklich	JJ	2	glücklich
Dies	DT	2	Diese
lächerlich	JJ	2	lächerlich
schlassen	VB	2	schließen
gewohnt	JJ	2	gewohnt
darauf	RB	2	darauf
grob	JJ	2	grob
fasen	VB	2	fast
meinetwegen	RB	2	meinetwegen
Larve	NN	2	Larve
Galgen	NN	2	Galgen
Unglück	JJ, NN	2	Unglück
erlernen	VB	2	erlernen, erlernt
Wollten	NN	2	Wollten
Erkenntlichkeit	NN	2	Erkenntlichkeit
Komplimente	NN	2	Komplimente
Stricke	NN	2	Stricke
Ihrige	NN	2	Ihrige
ewig	JJ	2	ewig
schlecht	JJ	2	schlecht
sahen	NN	2	sahen
machts	NN	2	machts
kurz	VB, JJ	2	kurzem, kurzer
dankbar	JJ	2	dankbar
Lande	NN	2	Lande
führen	VB	2	führen
Wen	NN	2	Wen
betrachten	VB	2	betrachten
kosen	VB	2	kostet
geh	NN	2	geh
Alles	NN	2	Alles
Erretter	NN	2	Erretter
verwirrt	JJ	2	verwirrt
geschwind	RP, RB	2	geschwind
tut	VB, JJ	2	tut
Kann	NNP	2	Kann
Hätte	NN	2	Hätte
besorge	NN	2	besorge
verdammt	NN, JJ	2	verdammte, verdammt
je	RB	2	je
Messe	NN	2	Messe
glaube	VB	2	glaube
Glücke	NN	2	Glücke
Wisst	NN	2	Wißt
zugleich	RB	2	zugleich
dabei	RB	2	dabei
Spitzbube	NN	2	Spitzbube
hungert	NN	2	hungert
Je	IN	2	Je
schicken	VBN	2	geschickt
suche	NN	2	suche
habe	VB, RB	2	habe
unbelohnt	NN	2	unbelohnt
essen	VB	2	essen
ehe	CC	2	ehe
Sollte	NN	2	Sollte
Verrichtungen	NN	2	Verrichtungen
behüte	NN	2	behüte
Wissen	NN	2	Wissen
zanken	NN	2	zanken
Spiel	NN	2	Spiel
genötiget	NN	2	genötiget
Meine	PRP$	2	Meine
Nichts	NN	2	Nichts
notwendig	JJ	2	notwendig
beschuldigen	VB, RP	2	beschuldigt
alt	JJ, VB	2	alt
tu	NN	2	tu
darnachen	VB	2	darnach
wohin	RB	2	wohin
hinein	RP	2	hinein
Menschenliebe	NN	2	Menschenliebe
Unvorsichtigkeit	NN	2	Unvorsichtigkeit
laut	JJ	2	lauter
trinken	PRP$, VB	2	trinken
leid	JJ	2	leid
grausam	JJ	2	grausam, grausamer
hast	NN	2	hast
treffen	VB, VBN	2	getroffen
meist	RB, DT	2	meist, meisten
aufs	NN	2	aufs
rächen	VB	2	rächen
Gewissen	NN	2	Gewissen
Adel	NN	2	Adel
verlieren	VBN	2	verloren
halte	NN	2	halte
heran	NN	2	heran
Oder	NN	2	Oder
rasend	JJ	2	rasend
Bärte	NN	2	Bärte
deutlich	JJ	2	deutlich, deutlicher
Hamburg	NNP	2	Hamburg
Rat	NN	2	Rat
nötigen	VB	2	nötigen, genötigt
begeben	VB	2	begeben
ernsthaft	JJ	2	ernsthaft
hart	JJ	2	hart
Komm	NN	2	Komm
geringste	NN	2	geringste
irren	VB	2	irren
wagen	VB	2	gewagt, wagen
nennen	VB	2	nannte, nennen
unverschämt	JJ	2	unverschämt
Vaterlande	NN	2	Vaterlande
euch	PRP	2	euch
Wege	NN, JJ	2	Wege
meinig	JJ, DT	2	meinige
Freiheit	NN	2	Freiheit
Hat	NN	2	Hat
küssen	VB	2	küssen
gewusst	NN	2	gewußt
Unwahrheit	JJ, NNP	2	Unwahrheit
rechtschaffne	NN	2	rechtschaffne
arm	JJ	2	armen, arm
Kind	NN	2	Kind
Für	IN	2	Für
dadurch	RB	2	dadurch
Schaden	NN	2	Schaden
wem	WP	2	wem
zwingen	VBN, VB	2	gezwungen, zwingen
Auch	RB	2	Auch
Tage	NN	2	Tage
Urteile	NN	2	Urteile
Verdammt	NN	2	Verdammt
Natur	NN	2	Natur
abern	VBN, CC	2	aber
sehren	VB, RB	2	sehr
Heirat	NNS, NN	2	Heiraten, Heirat
bewegen	VB	2	bewegen
Nation	NNS, NN	2	Nationen, Nation
ansehn	NN	2	ansehn
zwar	RB	2	zwar
stellen	VB	2	stellen, stellt
Ob	IN	2	Ob
niedergeschlagen	NN	2	niedergeschlagen
Engeland	NN	2	Engeland
weis	NN	2	weis
wanns	NN	2	wanns
Gesicht	NN	2	Gesicht
Schweigen	VBN	2	Schweigt
Schicksal	NNS, NN	2	Schicksale, Schicksal
Geheimnis	NNS, NN	2	Geheimnisse, Geheimnis
Verlust	NN	2	Verlust
Herren	NN	2	Herren
Prise	NN	2	Prise
letzt	JJ	2	letzten, letzte
umwenden	NN	2	umwenden
meiner	RB	2	meiner
Weil	IN	2	Weil
Not	NN	2	Not
Holland	NNP	2	Holland
ging	JJ, VB	2	gingen, ging
gemein	JJ	2	gemein
reich	JJ	2	reich
gestehen	VB, RP	2	gestehen, gestanden
Ort	NN	2	Ort
Bedenken	NN	2	Bedenken
Seele	NN	2	Seele
Lügen	NN	2	Lügen
Frankreich	NNP	2	Frankreich
erklären	VBN, VB	2	erklärt, erklären
zornig	JJ	2	zornig
Geschenke	NN	2	Geschenke
anzunehmen	VB	2	anzunehmen
Euer	NN	2	Euer
liebenswürdig	JJ	2	liebenswürdig
Mit	IN	2	Mit
ziemlich	JJ	2	ziemlich
rechtschaffnen	NN, JJ	2	rechtschaffnen
verlangen	VB	2	verlangen
eins	CD	2	eins
Reisende	NN	2	Reisende
erfreuen	VB	2	erfreut, erfreuen
Griff	NN, NNS	2	Griff, Griffe
Hause	NN	2	Hause
Rede	NN	2	Rede
beigestehen	VB, VBN	2	beigestanden
Zorn	NN	2	Zorn
weisen	VB	2	weisen
zärtlich	JJ	2	zärtliche, zärtlichen
Überlegen	NN	2	Überlegen
Wohltäters	NN	2	Wohltäters
Wolle	NNS	2	Wollen
Gast	NN	2	Gast
deine	PRP$	2	deine
Geben	NN	2	Geben
wichtig	RB, JJ	2	wichtig, wichtigen
spotten	VB	2	spotten
wird	RB	2	wird
Kenner	NN	2	Kenner
zumuten	VB	2	zumuten
vergebens	WRB, JJ	2	vergebens
Spitzbuben	NN	2	Spitzbuben
Physiognomie	NN	2	Physiognomie
längst	RB	2	längst
ziehen	VB	2	zieht, ziehen
vermummt	NN	2	vermummt
halbpart	NNP	2	halbpart
Liebesantrag	NN	2	Liebesantrag
Tasche	NN	2	Tasche
weg	RP	2	weg
Frühstück	NN	2	Frühstück
wünschen	VB	2	wünschen
fahren	VBN, VB	2	fährt, fahren
ertappte	NN	2	ertappte
Segen	NN	2	Segen
übrig	JJ	2	übrigen
Welt	NN	2	Welt
Vertrauen	NN	2	Vertrauen
entsetzlich	JJ	2	entsetzlich
seit	IN	2	seit
zweifeln	VB	2	zweifeln
Entleibten	NN	2	Entleibten
Nachricht	NN	2	Nachricht
Ihrigen	JJ, NN	2	Ihrigen
steinern	JJ	2	steinern
Mensch	NN	2	Mensch
höchste	NN	2	höchste
vortrefflich	JJ	2	vortrefflich
Respekt	NN	1	Respekt
würde	RB	1	würde
fragst	NN	1	fragst
erwiesene	NN	1	erwiesene
steigen	VB	1	stieg
vergeissen	VB	1	vergißt
Könntest	NN	1	Könntest
Wochen	NN	1	Wochen
Trotz	IN	1	Trotz
Hier	RB	1	Hier
pflegen	VB	1	gepflegt
Richter	NN	1	Richter
dürstet	NN	1	dürstet
naseweiser	NN	1	naseweiser
Brodgrümel	NN	1	Brodgrümel
Schubsäcke	NN	1	Schubsäcke
Umgang	NN	1	Umgang
täte	NN	1	täte
Bedienungen	NN	1	Bedienungen
deutsch	JJ	1	deutsch
dennen	RP	1	denn
besässen	NN	1	besäßen
angefangen	NN	1	angefangen
verrate	NN	1	verrate
Schritte	NN	1	Schritte
Merken	NN	1	Merken
Miene	NN	1	Miene
ausersehen	NN	1	ausersehen
Übels	NN	1	Übels
toll	JJ	1	toll
Zeug	NN	1	Zeug
satteln	VB	1	satteln
