Title: Nathan der Weise
Number of all lemmas: 27884
Nummber of different lemmas: 4584

Lemma	POS	Frequency	Tokens
mehr	RB, RP, VB, IN, WRB, NNP	78	mehr
schon	RB, IN, WRB, RP, VB, JJ	78	schon
ihr	PRP, JJ, PRP$	78	ihr
an	IN, RP	77	an
Denn	RB, IN, WRB, RP	77	Denn
dir	PRP	74	dir
Es	PRP, JJ	74	Es
ganz	JJ, NNP, RB, IN	74	ganze, ganz, ganzen
viel	IN, RP, DT, RB, WRB	74	viel, viele, vielen
Dass	IN, RB	73	Daß
Den	DT, WDT	72	Den
Mit	IN, TO	69	Mit
Bruder	NN, JJ	69	Bruder
des	DT, WDT	68	des
sagen	VB, VBN, RB, RP, PRP$	65	sagen, sagt, sage, gesagt, sagte
kommen	VBN, VB, RB	63	gekommen, kommen, kommt, kam, komme, käme, kamen
Von	IN	63	Von
selbst	JJ, RB	63	selbst
Nur	RB, IN, RP, JJ	62	Nur
mussen	VB, VBN, RB	61	muß, mußtet, mußt, mußte
aus	IN, RP, TO	60	aus
Jude	NN, NNS	60	Jude, Juden
Ja	NN	60	Ja
bei	IN, RP	59	bei
dich	PRP, JJ	59	dich
machen	VB, RP, VBN, JJ, PRP$	59	machen, macht, machten, mach, gemacht, machte, gemacht.
Sie	PRP, JJ	58	Sie
Du	NN, JJ	58	Du
Saladin	NN, JJ	58	Saladin
wieder	RB, IN, RP	58	wieder
gar	RP, RB, IN	57	gar
uns	PRP, JJ, PRP$	55	uns
Auch	RB, WRB, IN	55	Auch
Noch	IN, RB, JJ, RP	54	Noch
kein	JJ, DT, RB	53	kein, keiner, keinem, keine, keinen
da	IN, RB	52	da
lieb	VB, JJ	52	lieber, liebes, lieb, lieben, liebe
sollen	MD	52	soll, sollen, sollte
lassen	VB, VBN, RP, RB	52	ließ, gelassen, laßt, lassen
gern	RP, RB, IN, VB, WRB	52	gern
Als	IN	51	Als
Wer	WP	51	Wer
Patriarch	JJ, NN, VB	49	Patriarchen, Patriarch
In	IN, TO	48	In
Auf	IN, TO	48	Auf
weeissen	VB	48	weiß
wär	NN, VB	48	wär, wäre
oder	CC, RB	47	oder
Mein	NN, JJ, NNP	46	Mein
Mann	NN, NNP	46	Mann
erst	VB, JJ, RP, RB, IN	45	erste, ersten, erst, erster
Christ	NN, NNS	44	Christ, Christen
tun	VB, RP, VBN	43	tun, tut, getan, tat
O	NN	43	O
meinen	PRP$, VB, RB, VBN	42	meinen, meint, meine, meinst, meinte
hier	RB, IN, WRB, RP	42	hier
sehn	NN, NNP	41	sehn
Sultan	NN, JJ	40	Sultan
Mich	NN, NNP	40	Mich
Recha	JJ, NN, NNP	40	Recha
wir	PRP, PRP$, JJ	40	wir
aber	RB, RP, IN, NNP, CC, WRB	39	aber
immer	RP, RB, IN	39	immer
Mir	NN, RB	37	Mir
Dem	DT, WDT	37	Dem
meine	PRP$, VB	36	meine
sonst	IN, RB, RP	36	sonst
Da	IN, RB	35	Da
um	IN, RP	35	um
wo	WRB	34	wo
wahr	RP, RB, JJ	34	wahr, wahre, wahrer
hören	VB	34	hören, hört, hörte, hörst, höre
bald	RB, IN, WRB, RP	34	bald
hab	NN	33	hab
Bei	IN, TO	33	Bei
einmal	IN, RB, RP	33	einmal
müssen	VB, PRP$, VBN, MD	33	müßte, müssen, müßt, müsse, müß, müßtet
Ah	NN	33	Ah
geben	VB, VBN	32	gab, geben, gegeben, gibt
Herr	NN, NNP, JJ	32	Herr
kömmen	MD	32	kömmt, kömmst
Sich	PRP$	31	Sich
vor	IN, RP	31	vor
nie	IN, RB, RP	31	nie
rechen	VB, VBN, JJ	31	rechte, recht
allein	RB, RP, IN, WRB	31	allein
Sittah	NN, NNP	30	Sittah
Al-Hafi	NN	30	Al-Hafi
Des	JJ, DT	30	Des
jed	JJ, DT	29	jede, jeden, jeder, jedem, jedes
ob	IN, RB	29	ob
Daja	RB	29	Daja
gleich	VB, JJ	29	gleichen, gleich
man	DT, RB	28	man
eben	RB, VBN, RP, IN, VB	28	eben
nach	RP, IN	28	nach
Wohl	RB, IN, WRB	28	Wohl
Mädchen	NN, NNP	28	Mädchen
Geld	NN, NNP	28	Geld
im	IN	27	im
Wo	WRB	27	Wo
Tempelherr	NN, JJ	27	Tempelherr, Tempelherren
geh	NN	27	geh
glauben	VB, VBN	27	glaubte, glaubt, glauben, glaube, glaubst, geglaubt
seinen	PRP$	27	seinen
seid	NN	27	seid
ist	RB, VB, JJ	26	ist
sprechen	VB, VBN	26	sprechen, sprach, gesprochen, spricht
denken	VB, PRP$	26	denken, dachte, denkt, denke
meinem	PRP$	26	meinem
Menschen	NN	26	Menschen
gehen	VB, RB	26	ging, geht, gehen, gehn, gegangen
seinem	PRP$	26	seinem
wer	WP	26	wer
freilich	RB, RP, IN, WRB	26	freilich
sehen	VB, VBN	25	sahen, sehen, seht, sieht, sah, gesehen
wenig	IN, RB, NNP, RP	25	wenig
dürfen	VB, VBN	25	darf, dürft, dürfen, dürfte, durfte, durften, dürfe
Ritter	NN, NNP	25	Ritter
selb	DT	25	selber
dann	RB, FW, RP, IN	25	dann
seine	PRP$	25	seine
Freund	NN, NNS, JJ	25	Freund, Freunde
kennen	VB	24	kennen, kenne, kennt
Aber	CC, RB	24	Aber
Hat	NN	24	Hat
Nein	NN	24	Nein
Für	IN, TO	24	Für
Allein	NN	24	Allein
ichs	NN, NNP, FW	24	ichs
seiner	PRP$	24	seiner
Liebe	NN	24	Liebe
Eure	NN, JJ, RB	23	Eure
Herz	NN, NNS	23	Herz, Herzen
zum	IN	23	zum
Engel	NN	23	Engel
mögen	VB, RB	23	möchtet, mag, möchtest, möchte, magst, möchten, mögen, möge
bleiben	VB, RP, VBN	23	bleibt, geblieben, bleiben
Euer	NN, JJ	23	Euer
Geh	NN, NNP	23	Geh
Sei	NN	22	Sei
soen	RB, VB, RP, VBN	22	so
Schwester	NN	22	Schwester
Zeit	NN, JJ	22	Zeit
wissen	VB, RB	22	wissen
itzt	DT, RP	22	itzt
Ring	NN, NNS	22	Ring, Ringe
Dank	RP, IN	22	Dank
An	IN	22	An
solch	DT, JJ, PRP$	21	solcher, solchen, solches, solche, solch
weiter	IN, RB, RP	21	weiter
Kann	NNP, NN	21	Kann
habt	NN	21	habt
Derwisch	NN	21	Derwisch
Nichts	NN	21	Nichts
Zum	IN	21	Zum
dochen	VB, RB, VBN, RP	21	doch
ists	NN	21	ists
retten	VB, VBN, RP	21	rettete, retten, gerettet
Mensch	NN, JJ	21	Mensch
Tochter	NN	20	Tochter
hätt	NN	20	hätt
Ihm	PRP	20	Ihm
Komm	NN	20	Komm
dein	PRP$, JJ	20	dein, deinen
Um	IN	20	Um
Vor	IN, TO	19	Vor
Ihn	NN, FW	19	Ihn
Recht	NN	19	Recht
bloss	RB, IN, RP, JJ	19	bloß, bloße
Ei	NN	19	Ei
Im	IN	19	Im
Kind	NN, NNP	19	Kind
Wunder	NN	19	Wunder
Leben	NN, NNP	19	Leben
über	IN	18	über
finden	VB, RB, VBN, RP	18	finden, fand, gefunden
Lass	NN, JJ	18	Laß
deine	PRP$	18	deine
sehr	RB, IN, WRB, RP	18	sehr
Welt	NN	18	Welt
nuren	RB, RP, VB, VBN	18	nur
gewiss	NN, JJ, NNP	17	gewiß, gewissen
willst	WRB, RP, RB, NNP	17	willst
anders	RB, RP	17	anders
lange	RB, IN	17	lange
beid	JJ, DT	17	beide, beiden, beides, beider
her	IN	17	her
Warum	NN	17	Warum
nennen	VB, PRP$	17	nennen, nennt, nannte, nennst, nennte
Ha	NN	17	Ha
Gut	NN, JJ	17	Gut, Gute, Guter
stehen	VB, RB	17	stand, steht, stehe, stehen
wahrlich	JJ	16	wahrlich
deiner	PRP$	16	deiner
klein	JJ, RB	16	kleines, klein, kleinen, kleiner
Volk	NN, NNP	16	Volk
Wir	PRP	16	Wir
Hand	NN, JJ	16	Hand
nehmen	VB, VBN	16	nehmen, genommen, nehme, nahm
bringen	VB, RP	16	bringe, bringt, bringen, gebracht, brachte
Sache	NN	16	Sache
durch	IN, RP	16	durch
Aus	IN	16	Aus
Ganz	NN, JJ	16	Ganz
Nach	JJ, IN	16	Nachen, Nach
warum	WRB	16	warum
weit	JJ, RB	16	weit, weitem
jung	JJ, VB	16	junger, jung, junge, jungen
dort	RB, IN, RP, NNP	15	dort
brauchen	VB, VBN, RB	15	braucht, brauchen
fragen	VB, RP, RB	15	fragen, fragt, gefragt
Herrn	JJ, NN	15	Herrn
etwas	DT, JJ, RB	15	etwas
Durch	IN	15	Durch
Schach	NN, JJ	15	Schach
Dajaten	RB, VB	15	Daja
Muss	NN	14	Muß
Werden	VB	14	Wird
wisst	NN	14	wißt
Feuer	NN, JJ	14	Feuer
Dich	NN	14	Dich
heuen	RB, VB, VBN	14	heut, heute
ohne	IN	14	ohne
hast	NN	14	hast
heeissen	VB	14	heißen, heißt, heiße, heißet
scheinen	VB, VBN	14	schien, scheinen, scheint
Weil	IN	14	Weil
Schon	RB, IN, JJ	14	Schon
leben	VB, VBN	14	lebt, leben, lebte
Sieh	NN	13	Sieh
Wort	NN, NNS	13	Wort, Worte
weniger	RB, VB, RP, IN	13	weniger
nimm	NN	13	nimm
kurz	JJ	13	kurz, kurzem, kurze
besser	RP, RB, IN	13	besser
meines	NN	13	meines
endlich	RB, IN, RP	13	endlich
Stauffen	NN	13	Stauffen
fromm	JJ, VB, NN	13	fromme, fromm, frommer, frommen
oft	IN, RB, WRB	13	oft
auchen	VB, RB	13	auch
lass	JJ, VB	13	laß, lasse
Sollen	MD	13	Soll
bis	IN	13	bis
bist	NN	13	bist
Euern	NN, JJ	13	Euern
Man	DT, RB	13	Man
Hafi	NN	13	Hafi
kaum	RB, RP, IN, WRB	13	kaum
seines	PRP$	13	seines
wem	WP	13	wem
eins	CD	13	eins
Christin	NN	12	Christin
deinen	NN, NNP	12	deinen
best	JJ, NN	12	besten, beste, best
weisen	VB, PRP$	12	wies, weisen
Sagen	VB, VBN	12	Sagt, Gesagt
Kommt	NN	12	Kommt
folgen	VB, RB, VBN	12	folgt, folgen, gefolgt
ewig	JJ	12	ewig, ewige, ewigen, ewiger
ins	IN	12	ins
möglich	JJ	12	möglich, möglicher
gross	JJ, VB	12	große, groß, großen
ab	RP	12	ab
am	IN	12	am
Spiel	NN	12	Spiel
komm	NN	12	komm
Tag	NN	12	Tag, Tage
andern	DT, JJ	12	andern
Dein	NN	12	Dein
Seele	NN	12	Seele
verlangen	VBN, VB	12	verlangt, verlangen
liegen	VB	12	lag, liegt, lagen, liegen
Hört	NN	12	Hört
genug	RP, RB	12	genug
Gewiss	UH, JJ	12	Gewiß, Gewisse
andre	NN, NNP	11	andre
niemand	DT, RB	11	niemand
Augenblick	NN, NNP	11	Augenblick
Weiss	NN, JJ	11	Weiß
bitten	VB, PRP$	11	bittet, bitten, bitte
Macht	NN	11	Macht
drei	CD	11	drei
läng	JJ	11	länger
Sohn	NN, NNS	11	Sohn, Söhne
fort	RP, IN, RB	11	fort
gehören	RP, VBN, VB	11	gehört
schwerlich	JJ	11	schwerlich
fehlen	VB, VBN	11	fehlt, fehlen, fehlet, fehlte, gefehlt
Palmen	NN	11	Palmen
bitt	NN, JJ	11	bitt, bitter, bitte
Assad	NN, VB, NNP	11	Assad
wiederum	RB, IN, RP	11	wiederum
Rat	NN	11	Rat
lässen	VB	11	läßt
jen	VB, DT, JJ, WDT	11	je, jene, jenem, jenen, jener
euch	PRP	11	euch
ruhig	JJ	11	ruhig, ruhige
fühlen	VB	11	fühlen, fühlte, fühle, fühlest, fühlt
Namen	NN	11	Namen
vom	IN	11	vom
holen	VB, VBN	11	holen, holte, geholt, holt
reich	JJ	11	reich, reicher
sollt	NN	11	sollt
Wahrheit	NN	11	Wahrheit
Rechas	NN, JJ	11	Rechas
Zwar	RB, RP, IN	10	Zwar
ward	NNP	10	ward
deinem	NN	10	deinem
wohlen	VB, RB, JJ	10	wohl
weiss	VB, RB, JJ	10	weiß
ihrer	PRP$	10	ihrer
lasst	RB, IN, RP, WRB	10	laßt
kalt	JJ	10	kalter, kalt, kalte
borgen	VB, RP, VBN	10	borgen, borgt
unter	IN	10	unter
zur	IN	10	zur
Muselmann	NNP, NN	10	Muselmann
Tat	NN	10	Tat
führen	VB	10	führen, führt
Weg	NN	10	Weg
einzig	JJ	10	einziger, einzig, einzigen, einzige
verlieren	VB, VBN, PRP$	10	verlieren, verloren
nein	RB, RP	10	nein
seh	VB, PRP$	10	sehen, seh
Dir	NN, IN	10	Dir
weis	JJ, NN	10	weise, weis
leicht	JJ, NNP, RP, IN	10	leicht, leichter
wenigstens	WRB, RB, RP, IN	10	wenigstens
danken	VB	10	danken, danket, dankt
Gefahr	NN	10	Gefahr
welcher	WP	10	welcher
Haus	NN, NNP	10	Haus, Hause
Blut	NN	9	Blut
deines	NN	9	deines
Lasst	NN	9	Laßt
Bleibt	NN	9	Bleibt
Vernunft	NN	9	Vernunft
Seid	NN	9	Seid
vielleicht	RB, IN, RP	9	vielleicht
ihnen	PRP	9	ihnen
Patriarchen	VB, JJ, RB	9	Patriarchen
ihre	PRP$	9	ihre
spielen	VB	9	spielen
kann	VB, RB, JJ	9	kann
Tempelherrn	NN	9	Tempelherrn
wert	RP, RB	9	wert
werd	NNP, NN	9	werd
sag	NN	9	sag
Geduld	NN	9	Geduld
fallen	VB, VBN	9	fiel, fallen
damit	RB, IN	9	damit
Gehen	VB	9	Geht
darum	RB	9	darum
Fall	NN, JJ	9	Fall
Kein	NN, JJ, VB	9	Kein, Keine, Keiner
bin	RB, VB	9	bin
Ob	IN, RB	9	Ob
Soen	VBN, RB, VB	9	So
weil	IN, RB	9	weil
Euerm	NN, NNP	9	Euerm
Augen	NN, JJ	9	Augen
voll	JJ	9	volle, vollem, voll, voller, vollen
eher	IN, RB, RP	9	eher
Hause	NN	9	Hause
zurück	RP, IN	9	zurück
Glück	NN	9	Glück
setzen	VB, RP, VBN	9	setzt, setzen, setzte, gesetzt
gebt	NN	9	gebt
Jud	NN	9	Jud
näh	JJ	9	näher
Kopf	NN	9	Kopf
liebt	NN	9	liebt
zwei	CD	9	zwei
Hier	IN, RB	8	Hier
neu	JJ, VB	8	neue, neuen, neues, neu
Sehr	RB	8	Sehr
sterben	PRP$, VB, VBN	8	sterben, stirbt, starb, gestorben
recht	JJ, VB, RB	8	rechter, recht
übel	JJ	8	übel
frei	JJ	8	frei, freien, freier, freiem
Curd	RB, NNP	8	Curd
tot	JJ	8	tot, toten
Mantel	NN, JJ	8	Mantel
fällen	RP, VB	8	gefällt, fällt
Gewalt	NN	8	Gewalt
nämlich	JJ, NN, RB, VB	8	nämliche, nämlichen
jaten	RB, RP, VB	8	ja
Allerdings	RP, WRB, RB	8	Allerdings
Händen	NN, JJ	8	Händen
unserm	PRP$	8	unserm
wegen	RP, IN	8	wegen
je	IN, RB, RP	8	je
andrer	NN	8	andrer
suchen	VBN, VB	8	gesucht, sucht, suchen
wessen	WP	8	wessen
hör	NN, VB	8	hör, höre
Eurer	NN, JJ	8	Eurer
worden	VBN	8	worden
Auchen	VB, RB, VBN	8	Auch
Tempelherren	NN	8	Tempelherren
tausend	CD	8	tausend
weisst	NN	8	weißt
stehn	NN	8	stehn
reden	VB	8	reden, redet, rede
Dann	RP, IN, RB, WRB	8	Dann
Natur	NN	8	Natur
zwar	RB, RP	8	zwar
Feind	NN, NNS	8	Feind, Feinde
Himmel	JJ, NN	8	Himmel
hättet	NN, NNP	8	hättet
Stelle	NN	8	Stelle
sehe	PRP$	8	sehe
handeln	VB	8	handeln, handle, handelt
eh	RB, WRB, IN	8	eh
davon	RB	8	davon
bezahlen	VB, RP, VBN, PRP$	7	bezahlen, bezahlt
sicher	RB, IN, RP	7	sicher
wirklich	JJ	7	wirklich
Jüdin	NN	7	Jüdin
ihren	PRP$	7	ihren
Königin	NN	7	Königin
Bis	IN	7	Bis
Freilich	JJ	7	Freilich
schämen	VB	7	schämen, schämt
rufen	VB	7	rief, rufen, ruft
Wollen	MD	7	Will
Grund	NN	7	Grund
erzählen	VB	7	erzählen, erzählt, erzähle, erzählet
wüsste	NN	7	wüßte
Tugend	NN, JJ	7	Tugend
hat	RB	7	hat
lieben	VB, NN, RB	7	lieben, liebt, liebe
Ende	NN	7	Ende
Nuren	RB, VB	7	Nur
macht	RB, JJ, VB	7	macht
völlig	JJ	7	völlig
dünkt	NN	7	dünkt
Geheimnis	NN	7	Geheimnis
schlagen	VB	7	schlagen, schlägt, schlagt
Kinder	NN	7	Kinder
welchen	WP	7	welchen
Am	IN	7	Am
Gottes	NN	7	Gottes
unser	PRP$	7	unser
Habt	NN	7	Habt
Wär	NN	7	Wär
Oder	NN	7	Oder
Gutes	NN, NNP	7	Gutes
Uns	NN, NNP	7	Uns
Mutter	NN	7	Mutter
Hab	NN	7	Hab
Je	IN, RB	7	Je
hin	IN	7	hin
arm	JJ	7	armen, arm, armer, armes
klug	JJ	7	klug
verbrennen	VB, RP	7	verbrannt, verbrennen
Bild	NN	7	Bild
steh	NN	7	steh
allerdings	RP, RB, IN, WRB	7	allerdings
Stimme	NN	7	Stimme
Fast	NN	7	Fast
indes	CC, RB	7	indes
Wunsch	JJ, NN	7	Wunsch
halten	VB, VBN	7	halten, gehalten
nochen	RP, VB, RB	7	noch
bring	FW	7	bring
verlor	JJ, NN	7	verloren, verlor
Christenkind	NN	7	Christenkind
Drum	NN	7	Drum
Gelegenheit	JJ, NN	7	Gelegenheit
vergessen	VBN, RP, VB	6	vergessen
Trotz	IN	6	Trotz
Richter	NN	6	Richter
arme	NN	6	arme
spät	JJ	6	spät
Taten	NN	6	Taten
Wolf	NN, NNP	6	Wolf
Gedanke	NNS, NN	6	Gedanken, Gedanke
Gern	NN	6	Gern
Seit	IN	6	Seit
fangen	VBN, VB, NN	6	gefangen, fängt, fingt
schenken	VB	6	schenken, geschenkt
brav	JJ, VB	6	brav, braven, braver
Schuld	NN	6	Schuld
Kloster	NN	6	Kloster
Gehört	NN	6	Gehört
ihrem	PRP$	6	ihrem
Ists	NN	6	Ists
Dochen	RB, VB, VBN	6	Doch
untern	JJ, NN	6	untern
war	VB, RB	6	war
nunen	VB, RB	6	nun
fassen	VB, VBN	6	faßt, gefaßt, fassen
verstehen	VB, RB	6	verstehn, versteht, verstehen
Weisen	NN, VB	6	Weisen, Wies
Dingen	NN	6	Dingen
lesen	VB, PRP$	6	lesen, gelesen
schaden	VB	6	schadet, schaden
Filneck	NN	6	Filneck
stolz	JJ	6	stolz
Bettler	NN	6	Bettler
Nathans	NN	6	Nathans
halt	IN, RP	6	halt
werfen	VB	6	warf, wirft, geworfen, werfen
schuldig	JJ	6	schuldig
Wem	NN	6	Wem
schlecht	JJ	6	schlecht, schlechter
Nimm	NN	6	Nimm
König	DT, NNP, NN	6	Könige, König
schnell	JJ	6	schnell, schneller
Tränen	NN	6	Tränen
krank	JJ	6	krank
Sultans	JJ, NN	6	Sultans
gibts	NN, JJ	6	gibts
unsrer	PRP$	6	unsrer
erfahren	RP, VB, VBN	6	erfahren
richtig	JJ	6	richtig
Aug	NN, JJ	6	Aug, Auge
aufs	NN, IN, JJ	6	aufs
Geckerei	NN	6	Geckerei
gnug	NN	6	gnug
mirs	NN	6	mirs
Stein	NNS, NN	6	Steine, Stein
Hast	NN	6	Hast
hassen	VB	6	hießet, hieß, hassen
edler	NN	6	edler
nehmt	NN	6	nehmt
mind	JJ	6	minder
Auge	NN	6	Auge
Jerusalem	NNP, NN	6	Jerusalem
erwarten	VB	6	erwarten, erwartet
schaffen	VB	6	schaffen, schafft
Ihrs	NN	6	Ihrs
Weit	NN, NNP	6	Weit
Not	NN	6	Not
Weib	NN	6	Weib
Feur	NN	6	Feur
Gemacht	NN	6	Gemacht
Tut	NN, JJ	6	Tut
Rede	NN	6	Rede
Genug	NN	6	Genug
etwa	RP, RB, IN	6	etwa
stets	RB, JJ, IN	6	stets
selten	RB, RP	6	selten
ziehen	VB, VBN	6	zieht, ziehst, gezogen
wünschen	VB, VBN	6	wünschte, gewünscht, wünsche
weder	CC, RB	6	weder
Bald	NN	6	Bald
Blick	NN, NNP	6	Blick
Brautkleid	NN	6	Brautkleid
Mach	NN	6	Mach
treten	VB, RP	6	trat, treten, getreten, tritt
Ach	NN	6	Ach
könnt	VB, RB, JJ	5	könnt
Kindheit	NN	5	Kindheit
Wasser	NN	5	Wasser
wart	NNP, NN	5	wart
muss	VB	5	muß
Wege	NN, NNP	5	Wege
tragen	VB	5	tragen, trägt, tragt
vernehmen	RP, VBN, VB	5	vernommen, vernehmen
unterscheiden	VB	5	unterscheiden
heissen	PRP$, VB	5	heißen
Eindruck	NN	5	Eindruck
Conrad	NNP	5	Conrad
Kurz	NN	5	Kurz
Spott	NN, JJ	5	Spott
Ganges	NNP	5	Ganges
sieh	NN	5	sieh
Bruders	NN	5	Bruders
vielmehr	RB	5	vielmehr
Gewesen	NN	5	Gewesen
kennst	NN	5	kennst
Kasse	NN	5	Kasse
Zweifel	NN	5	Zweifel
Hauses	NN	5	Hauses
Schwert	NN	5	Schwert
plötzlich	JJ	5	plötzlich
Arm	NN, NNS	5	Arm, Arme
stecken	VB	5	steckt, stecken
Beste	NN	5	Beste
Vom	JJ	5	Vom
Glauben	NN	5	Glauben
bestellen	VBN, VB, RP	5	bestellt, bestellen
Vielleicht	RB, IN	5	Vielleicht
liebern	VB, NN	5	lieber
würdig	JJ	5	würdig
hoffen	VB	5	hoffen, hoffte, hofft
Euers	NN	5	Euers
Beutel	NN	5	Beutel
keines	NN	5	keines
zweit	JJ	5	zweiten, zweiter, zweite
gehn	NN	5	gehn
merken	VB	5	merken, merkt, merke
Ägypten	NN	5	Ägypten
geschwind	RB, FW	5	geschwind
dergleichen	PRP	5	dergleichen
drum	RP, RB	5	drum
Christenheit	NN	5	Christenheit
zugleich	RB, IN	5	zugleich
nah	JJ	5	nah, naher
wahren	VB, PRP$	5	wahren
verschmäht	NN	5	verschmäht
Bloss	NN	5	Bloß
Zug	NN	5	Zug
Söhnen	NN, VB	5	Söhnen
alt	JJ	5	alter, alt, alte
Kleinigkeit	NN	5	Kleinigkeit
treffen	VB, VBN	5	treffen, getroffen, trifft
meist	DT	5	meisten
Jahren	NN	5	Jahren
könnte	VB, RB	5	könnte
Wozu	NN	5	Wozu
Gewissen	NN	5	Gewissen
Zur	IN	5	Zur
damien	VB	5	damit
gelehrt	JJ	5	gelehrt
Augenblicke	NN	5	Augenblicke
blieb	NN	5	blieb
Füssen	NNP	5	Füßen
Ist	VB, JJ, RB	5	Ist
Argwohn	NN	5	Argwohn
Denkt	NN	5	Denkt
stellen	VB	5	stellen, stellt
Zeiten	NN	5	Zeiten
Kennt	NN	5	Kennt
fürcht	NN	5	fürchte, fürcht
darauf	RB	5	darauf
sogleich	RB, IN, RP	5	sogleich
schicken	RP, VB	5	geschickt, schicken
sind	VB	5	sind
schön	JJ	5	schön
Sonst	NN	5	Sonst
erkennen	VB	5	erkennen
möchen	MD	5	möcht
umsonst	RB, IN, RP	5	umsonst
gegen	IN	5	gegen
Zins	NNS, NN	5	Zinsen, Zins
gelten	VB, VBN	5	gilt, gelten
Ernst	NNP	5	Ernst
zuerst	RB, RP	5	zuerst
gefallen	VB, VBN, RP	5	gefallen
bessern	VB, PRP$	5	besser, bessern
Entschluss	NNS, NN	5	Entschlüsse, Entschluß
Geist	NN	5	Geist
längst	IN, RB	5	längst
Welch	NN	5	Welch
Viel	NN, JJ	5	Viel
dess	WDT, DT	5	dessen
Ohr	NN	5	Ohr
manch	JJ, DT	5	manche, manchem, manches, manch
würd	NNP	5	würd
loben	VB, RP	5	loben, gelobt
Dies	DT	4	Diese, Dieser
Wünsch	JJ, NN	4	Wünsche, Wünsch
drauf	RP, RB	4	drauf
dennen	RB, VB	4	denn
dienen	VB	4	dienen
ungefähr	IN, WRB, RP	4	ungefähr
dazu	RB	4	dazu
reichen	VB, PRP$	4	reiche, reichen
welch	WDT, WP	4	welch
ziemt	NN	4	ziemt
Posse	NN	4	Posse
Seite	NN	4	Seite
Rechte	NN	4	Rechte
erzogen	NN	4	erzogen
Geschwind	JJ, NN	4	Geschwind
konnt	JJ, NN	4	konnten, konnt
gehabt	NN	4	gehabt
vorgehen	VB	4	vorgeht
Gang	NN, NNP	4	Gang
eilt	NN	4	eilt
Einfalt	NN	4	Einfalt
wirst	WRB, RP	4	wirst
gewinnen	VB, VBN, RP	4	gewinnen, gewonnen
mehren	VB, RP	4	mehr
Libanon	NNP	4	Libanon
Spiele	NN	4	Spiele
Springer	NN	4	Springer
frisch	JJ	4	frisch, frische
Beifall	NN	4	Beifall
Heisst	NN, JJ	4	Heißt
Versprechen	NN	4	Versprechen
He	NN	4	He
Grab	JJ, NN	4	Grab
bös	JJ	4	böser, böse
