Title: Der Freigeist
Number of all lemmas: 20338
Nummber of different lemmas: 3332

Lemma	POS	Frequency	Tokens
Nacht	NN	5	Nacht
Hände	NN, JJ	5	Hände
Anmerkung	NN	5	Anmerkung
Kredit	NN	5	Kredit
erklären	VB	5	erklären
Freude	NN	5	Freude
Verstand	NN	5	Verstand
einerlei	IN, RB	5	einerlei
dasjenig	DT	5	dasjenige
zufried	JJ	5	zufrieden
Pöbel	NN	5	Pöbel
leben	VB	5	leben, lebt
zeigen	VB, VBN	5	zeigen, zeigt
gefallen	VB, VBN, RP	5	gefallen
allezeit	RB, IN, NN	5	allezeit
Denn	RB	5	Denn
wild	JJ	5	wilde, wilder, wilden, wildes
Zierde	NN	5	Zierde
ziehen	VB	5	ziehen, zieht
freilich	RB	5	freilich
selb	DT	5	selber
Verdruss	JJ, NN	5	Verdruß
Charakter	NN	4	Charakter
Richter	NN	4	Richter
Lärm	NN	4	Lärm
Miene	NN	4	Miene
überzeugen	VB	4	überzeugt, überzeugen
derjenig	DT	4	derjenigen, derjenige
Also	RB	4	Also
Jetzt	NN	4	Jetzt
A	NN	4	A
deines	NN, NNP, JJ	4	deines
Desto	NN	4	Desto
brauchen	VB	4	brauchen, braucht
gehabt	NN	4	gehabt
Erklärung	NN	4	Erklärung
wirst	WRB, RB	4	wirst
sieh	NN	4	sieh
Schwören	NN	4	Schwören
schämen	VB	4	schämen
grausam	JJ	4	grausames, grausame, grausam
verlange	NN	4	verlange
Fromme	NN	4	Fromme
Erlaubnis	NN	4	Erlaubnis
ihrem	PRP$	4	ihrem
unglücklich	JJ	4	unglücklich, unglückliche, unglückliches
Werden	NN, VB	4	Werden, Wird
Eigenschaft	NNS	4	Eigenschaften
Ho	NNP, NN	4	Ho
ankömmt	NN	4	ankömmt
leiden	VB	4	leiden
fort	RP	4	fort
Vor	IN	4	Vor
nu	UH	4	nu
Schuldner	NN	4	Schuldner
behaupten	VB	4	behauptet, behaupten
betrachten	VBN, VB	4	betrachtet, betrachten
liebern	VB, NN	4	lieber
Pflichten	NN	4	Pflichten
folgen	VB	4	folgen
Johann	NNP	4	Johann
beschliessen	VB, RP, VBN	4	beschlossen
davonen	VB	4	davon
Larve	NN	4	Larve
halb	JJ, CD	4	halben, halb
erweisen	VBN, VB	4	erwiesen, erweisen
Wollten	NN	4	Wollten
Ansehen	NN	4	Ansehen
Vorwürfe	NN	4	Vorwürfe
behalten	VB, RP, VBN	4	behalte, behalten
schlecht	JJ	4	schlechte, schlecht
Einfall	NN, NNS	4	Einfall, Einfälle
Weg	NN	4	Weg
kosen	VB	4	kosten, kostet
unsre	PRP$	4	unsre
Güte	NN	4	Güte
Büchern	NN	4	Büchern
Gesichter	NN	4	Gesichter
Lustige	NN	4	Lustige
dabei	RB	4	dabei
Spitzbube	NN	4	Spitzbube
begegnen	VB	4	begegnet, begegnen
hieher	NN	4	hieher
Ermahnung	NN	4	Ermahnung
empfinden	VBN, VB	4	empfunden, empfinden
her	IN	4	her
Schönheit	NN	4	Schönheit
gibt	JJ, VB	4	gibt
schöner	NN	4	schöner
erinnern	VB	4	erinnern, erinnere
Wissen	NN	4	Wissen
freuen	VB	4	freuen
alt	JJ	4	alter, alte, alten
Kommen	NN	4	Kommen
liebste	NN, NNP	4	liebste
laut	JJ	4	lauter, laut
verlieren	VB	4	verlieren
Oder	NN	4	Oder
Hast	NN	4	Hast
nein	RB	4	nein
nimmermehr	NN	4	nimmermehr
Dingen	NN	4	Dingen
dann	NNP	4	dann
Ursache	NN	4	Ursache
Vollkommenheiten	NN	4	Vollkommenheiten
Streitigkeit	NN	4	Streitigkeit
Töchter	NN	4	Töchter
unserer	PRP$	4	unserer
Stande	NN	4	Stande
ruhig	JJ	4	ruhige, ruhig
Einbildungen	NN	4	Einbildungen
dumm	JJ	4	dumm, dummer, dummen
fähig	JJ	4	fähig
klug	JJ	4	klug
finde	NN	4	finde
weder	CC, RB	4	weder
Natur	NN	4	Natur
abern	JJ, VBN, RB	4	aber
Aufrichtigkeit	NN	4	Aufrichtigkeit
fühlen	VB	4	fühlte, fühle, fühlen
gelingen	PRP$, VB	4	gelingen
Lass	NN	4	Laß
dafür	RB	4	dafür
Herren	NN, NNP	4	Herren
eingebildet	NN	4	eingebildet
derselben	NN	4	derselben
Lobrede	NN	4	Lobrede
Weil	IN	4	Weil
Schon	RB	4	Schon
anhören	VB	4	anhören
Pflicht	NN	4	Pflicht
entgegen	RP, IN	4	entgegen
Wohl	RB, IN	4	Wohl
Gut	NN, VB	4	Gut, Gute
Hochzeit	NN, JJ	4	Hochzeit
schmeicheln	VB	4	schmeicheln
zwischen	IN	4	zwischen
klar	JJ	4	klarer, klar
fröhlich	JJ	4	fröhlichen, fröhliche
Kompliment	NN	4	Kompliment
heilig	JJ	4	heilige, heilig, heiligen
verächtlich	JJ	4	verächtlich
Paar	NN	4	Paar
umsonst	RB, JJ, RP	4	umsonst
Wolle	NNS	4	Wollen
bessern	VB, PRP$	4	bessern, besser
spotten	VB	4	spotten
Schwierigkeit	NN	4	Schwierigkeit
überlegen	VB	4	überlegen
morgen	VBN, RB	4	morgen
längst	RB, RP, IN	4	längst
ists	NN	4	ists
Sorgen	NN	4	Sorgen
Einem	NN	4	Einem
unterbrechen	VB	4	unterbrechen
erkennen	VB	4	erkennen
hasse	NNP	4	hasse
ho	NN	4	ho
anfange	NN	4	anfange
seit	IN	4	seit
Lust	NN	4	Lust
Indemen	RB	3	Indem
Sprache	NN	3	Sprache
pflegen	VB	3	pflegt, pflegen
Misstrauen	NN	3	Mißtrauen
dort	RB	3	dort
schiehen	VB	3	geschieht
spät	RB, JJ	3	spät
Taten	NN	3	Taten
recht	NN, RB	3	recht
versprechen	VBN, VB	3	versprochen, versprechen
All	JJ, DT	3	Alle
Winkel	NN	3	Winkel
Als	IN	3	Als
höchste	NN	3	höchste
Weise	NN	3	Weise
Bäcker	NN	3	Bäcker
falsch	JJ	3	falsche, falschen
deinem	NN	3	deinem
geschehen	VB, VBN, RP	3	geschehen
Verzeihen	NN	3	Verzeihen
überladen	NN, JJ	3	überladen
daraufen	VB, RB	3	darauf
unterscheiden	VB	3	unterscheiden, unterschieden
deutsch	JJ	3	deutsch
entschuldigen	VB	3	entschuldigen
angenehm	JJ	3	angenehme, angenehm
Empfindung	NNS, NN	3	Empfindungen, Empfindung
Tochter	NN, JJ	3	Tochter
Macht	NN	3	Macht
denen	WDT, WP	3	denen
daher	RB	3	daher
besen	VB	3	beste, besten
Türe	NN	3	Türe
best	JJ	3	beste, besten
fangen	VB	3	fängt, fange, fangen
irr	JJ	3	irre
Überzeugung	NN	3	Überzeugung
Schweig	JJ	3	Schweig
Grund	NN	3	Grund
mehren	VBN	3	mehr
Verstandes	NN	3	Verstandes
Sieh	NN	3	Sieh
erzählen	VB	3	erzählen
legen	VBN, VB	3	gelegt, legen
wärest	WRB, RB, RP	3	wärest
Beweis	NN, NNS	3	Beweis, Beweise
gewinnen	VB	3	gewinnen
Aus	IN	3	Aus
jaten	RP, RB, VB	3	ja
gönnen	VB	3	gönnen
widerfahren	NN	3	widerfahren
Punkt	NN	3	Punkt
stecken	VB	3	stecken
Fuss	NN	3	Fuß
war	VB	3	war
nunen	RB	3	nun
Geständnis	NN	3	Geständnis
Stücken	NN	3	Stücken
Erstaunen	NN	3	Erstaunen
fehlen	VB	3	fehlt, fehlte
Eben	NN	3	Eben
Ding	NN	3	Ding
handeln	VB	3	handeln
Falschheit	NN	3	Falschheit
Grossmut	NN	3	Großmut
Schwachheiten	NN	3	Schwachheiten
Schluss	NN	3	Schluß
Tat	NN	3	Tat
streng	JJ	3	strenge
Viert	JJ	3	Vierten
Vermögen	NN	3	Vermögen
Lachen	NN	3	Lachen
vorsichtig	JJ	3	vorsichtig
vermehren	VB	3	vermehren
Freundlichkeit	NN	3	Freundlichkeit
beurteilen	VB	3	beurteilen
Begriffen	NN	3	Begriffen
Gliedern	NN	3	Gliedern
Lisidors	NN	3	Lisidors
auszudrücken	NN	3	auszudrücken
lässt	RB, VB, JJ	3	läßt
Mamsells	RP, RB	3	Mamsells
menschlich	JJ	3	menschlichen, menschliche
fasen	VB, VBN	3	fast
Begreifen	VB, VBN	3	Begriffe
Gerechtigkeit	NN	3	Gerechtigkeit
List	NN	3	List
scheine	NN	3	scheine
ähnlich	JJ	3	ähnlicher, ähnlichen
Ihrige	NN	3	Ihrige
ewig	JJ	3	ewig
Kurz	NN	3	Kurz
wert	RB, JJ	3	wert
bestehen	VB	3	bestanden, bestehen
sau	JJ	3	sauer
Bitte	NN	3	Bitte
Bei	IN	3	Bei
Lernen	NN	3	Lernen
Wohltaten	NN	3	Wohltaten
aufnehmen	VB	3	aufnimmt, aufnehmen
liebster	NN	3	liebster
Mädel	NN	3	Mädel
Wahrheiten	NN	3	Wahrheiten
Nunmehr	NN	3	Nunmehr
rächen	VB	3	rächen
herum	IN	3	herum
Glücke	NN	3	Glücke
eig	JJ	3	eigen
zugleich	IN, RB	3	zugleich
Ungeheuer	NN	3	Ungeheuer
seufzen	RP, VB	3	geseufzt, seufzen
wessen	WP	3	wessen
vernünftiges	NN	3	vernünftiges
