Title: Minna von Barnhelm, oder das Soldatenglück
Number of all lemmas: 23538
Nummber of different lemmas: 3803

Lemma	POS	Frequency	Tokens
bloss	IN, RB, JJ	8	bloß, bloßer
Komm	NNP, NN	8	Komm
Nur	IN, RP, RB	8	Nur
Hören	NN	8	Hören
Gott	NN	8	Gott
Minister	NN	8	Minister
weit	JJ	8	weit
un	NN	8	un
letzt	JJ, VB	8	letzten, letzter, letzte, letztem
befehlen	VB	8	befohlen, befehlen
halten	VB, VBN	8	hält, gehalten, halten
Dukaten	NN	8	Dukaten
ichs	NN	8	ichs
leben	VB	8	leben, lebt, lebten, lebe
Wernern	NNP, NN, JJ	8	Wernern
ce	NN, NNP	8	ce
ins	IN	8	ins
Nachricht	NN, NNS	8	Nachricht, Nachrichten
Paul	NNP	7	Paul
drei	CD	7	drei
Indemen	RB	7	Indem
gegen	IN	7	gegen
Gedanke	NN, NNS	7	Gedanke, Gedanken
Ganz	NN, JJ	7	Ganz
Streich	JJ, NN	7	Streiche, Streich, Streiches
dafür	RB	7	dafür
welche	WP, WDT	7	welche
ihrer	PRP$	7	ihrer
mache	NN	7	mache
ihnen	PRP	7	ihnen
Tag	NN	7	Tag
lange	RB, IN	7	lange
liebern	VB, NN	7	lieber
folgen	VB, VBN	7	folgen
nimm	NN	7	nimm
schlecht	JJ	7	schlechte, schlechter, schlecht
Leute	NN	7	Leute
wert	RP, RB, JJ	7	wert
Noch	RB	7	Noch
Menschen	NN	7	Menschen
erinnern	VB	7	erinnerte, erinnern, erinnere
Türe	NN	7	Türe
damien	IN, VB, RB	7	damit
Recht	NN	7	Recht
zwanzig	CD	7	zwanzig
Händen	NN	7	Händen
hin	IN	7	hin
Gnädiges	NN	7	Gnädiges
Ohne	IN	7	Ohne
wem	WP	7	wem
abern	CC, RB, VB	7	aber
herein	RP, RB	7	herein
bin	VB, NN, JJ	7	bin
darauf	RB	7	darauf
Nacht	NN	7	Nacht
indes	RB, CC	7	indes
sind	VB, RB	7	sind
fahren	RP, VB	7	gefahren, fahren, fuhr
Vielleicht	RP, RB	7	Vielleicht
erhalten	VB, VBN	7	erhalten, erhält
Lieber	NN	7	Lieber
sehe	PRP$	7	sehe
Geh	NN	7	Geh
sollst	RP, IN, RB, WRB	7	sollst
zwei	CD	7	zwei
Thüringen	NNP	7	Thüringen
eins	CD	7	eins
davon	RB	7	davon
brauche	NN	7	brauche
neu	JJ	6	neue, neuen, neu
Heraklius	NN	6	Heraklius
ward	NNP	6	ward
Als	IN	6	Als
weniger	RB, IN	6	weniger
gehabt	NN	6	gehabt
aufheben	VB, VBN, RP	6	aufheben, aufgehoben
Bedienten	NN	6	Bedienten
fällen	VBN, VB	6	gefällt, fällt
Schwester	NN	6	Schwester
desto	CC	6	desto
hab	NN, JJ	6	hab
borgen	VB	6	geborgt, borgen
hat	RB	6	hat
läng	JJ	6	länger
Arm	NN, NNS	6	Arm, Arme
vielleicht	RB, IN, RP	6	vielleicht
Louisdor	NN	6	Louisdor
nochmals	RB, IN, RP	6	nochmals
Ende	NN	6	Ende
gib	NN	6	gib
Eben	NN	6	Eben
Ihres	NN	6	Ihres
Dies	DT	6	Diese, Dieser, Dieses
Bei	IN	6	Bei
gestern	RB, IN	6	gestern
gnädig	NN, JJ	6	gnädige, gnädiges, gnädigen
wegen	RP, IN, RB	6	wegen
behalten	VBN, VB	6	behalten, behalte
Kurz	NN	6	Kurz
sag	NN	6	sag
Wohin	NN	6	Wohin
merken	VB, VBN	6	merke, merken, gemerkt, merkt
geh	NN	6	geh
sollten	NN	6	sollten
dabei	RB	6	dabei
welches	WDT, WP	6	welches
übel	JJ	6	übel, üble
trinken	RB, VB	6	trinkt, trinken, tranken
grausam	JJ	6	grausam, grausame, grausamen
Mühe	NN	6	Mühe
Aus	IN, RP	6	Aus
ruhig	JJ	6	ruhig, ruhiger
lachen	VB	6	lachen, lache
zwingen	VB	6	zwingt, zwingen
Auch	RB	6	Auch
Jungfer	NN	6	Jungfer
Krüppel	NN	6	Krüppel
Geheimnis	NNS, NN	6	Geheimnisse, Geheimnis
Verlust	NN	6	Verlust
holen	VB, PRP$	6	holt, hole, holen
Marloff	NN	6	Marloff
Not	NN, FW	6	Not
Justen	NN	6	Justen
Männer	NN, NNP	6	Männer
ziemlich	JJ	6	ziemlich
morgen	RB, NNP, RP	6	morgen
Budel	NN	6	Budel
liegen	VB	6	liegen, liegt, lag
welchem	WP	6	welchem
Wolle	NNS	6	Wollen
versetzt	NN	6	versetzt
Haben	NN, VB	6	Haben, Hätten
Rechnung	NN	6	Rechnung
bald	RB, WRB, RP	6	bald
Welch	NN, JJ	6	Welch, Welcher, Welches
Um	IN	6	Um
Dem	DT	6	Dem
Wünsch	NN, JJ	5	Wünsche
Jäger	NN, NNP	5	Jäger
Sehr	RB	5	Sehr
vom	IN	5	vom
Zweifel	NN	5	Zweifel
Sohn	NN	5	Sohn
eigen	JJ	5	eigenen, eigenes, eigene
Desto	NN	5	Desto
sahe	NN	5	sahe
laufen	VB, VBN	5	laufen, lief
wussen	VB	5	wußte
Vergnügen	NN	5	Vergnügen
annehmen	VB	5	annehmen, annimmt
bar	JJ	5	bar, bares
schämen	VB	5	schämen
unglücklicher	NN	5	unglücklicher
erkenne	NN	5	erkenne
fest	RP, JJ, RB	5	fest, festen
erzählen	VB	5	erzählen, erzählt
Stolz	NN, NNP	5	Stolz
Wechsel	NN	5	Wechsel
stecken	VB	5	steckt, stecken
Tränen	NN	5	Tränen
Ding	NN, NNP	5	Ding, Dinger
me	FW, NN, NNP	5	me
Lachen	NN	5	Lachen
unserm	PRP$	5	unserm
Gesellschaft	NN	5	Gesellschaft
Beutel	NN	5	Beutel
en	PRP	5	en
kenn	NN	5	kenn
gehe	NN	5	gehe
verdienen	VB, VBN	5	verdient, verdienen
Weg	NN	5	Weg
verzeihen	VB, PRP$	5	verzeihen
Kann	NNP, NN	5	Kann
Jahr	NN	5	Jahr
Güte	NN	5	Güte
Erlauben	NN	5	Erlauben
tausend	CD	5	tausend
stark	JJ	5	stark
wiederum	RB, JJ	5	wiederum
eigentlich	JJ	5	eigentlich, eigentlichen
sodann	NNP	5	sodann
Nichts	NN	5	Nichts
Wagen	NN, JJ	5	Wagen
Warte	NN	5	Warte
gibts	NN	5	gibts
richtig	JJ	5	richtig
St	PRP$, NNP	5	St, St.
erlauben	VB	5	erlauben, erlaubt, erlaubet, erlaube
ernsthaft	JJ	5	ernsthafte, ernsthaften, ernsthaft
Mannes	NN	5	Mannes
jen	DT, NN	5	jenem, jenen, jen
kam	VB, JJ	5	kam
Hat	NN	5	Hat
Dank	RP, IN, TO	5	Dank
Tage	NN	5	Tage
zwar	RB, JJ	5	zwar
euch	PRP	5	euch
brechen	VB, RP	5	brechen, gebrochen
Dienst	NN	5	Dienst, Dienste
erwarten	VB	5	erwarten, erwartet
gnädigen	JJ, NN	5	gnädigen
Dame	NNP, NN	5	Dame
Nehmen	VB	5	Nehmen
verkennen	VB, PRP$	5	verkennen
Himmel	NN	5	Himmel
früh	JJ	5	früh
Bruder	NN	5	Bruder
Grossen	NN	5	Großen
warten	VBN, VB, RB	5	warten
Gütern	NN	5	Gütern
wovon	WRB	5	wovon
Fräuleins	NN	5	Fräuleins
umsonst	IN, RB, RP	5	umsonst
verbinden	VB, VBN, RP	5	verbunden, verbinde
Stände	NN	5	Stände
weisen	PRP$, RB, VB, JJ	5	weisen, wies, weisend
ists	NN	5	ists
plaudern	VB	5	plaudern
betrügen	VB	5	betrügen
Stelle	NN	5	Stelle
keines	NN	5	keines
ganzes	NN	5	ganzes
vier	CD	5	vier
gefallen	VB, VBN	5	gefallen
fremd	JJ	5	fremde, fremdes, fremd
wäre	VB, RB	5	wäre
Wahrheit	NN	5	Wahrheit
Stadt	NN, JJ	5	Stadt
wild	JJ, VB	5	wildes, wilde, wilden, wild
Kopf	NN	5	Kopf
Einem	NN	5	Einem
Euch	NN	5	Euch
Gewiss	UH	5	Gewiß
jung	VB, JJ	5	junge, jung, jungen
betteln	VB	4	betteln
schöne	NN	4	schöne
Zwar	RB, IN, WRB	4	Zwar
Eure	NN	4	Eure
voraus	IN, RP, JJ	4	voraus
versetzen	VB, VBN	4	versetzen, versetzt
Gr	NN	4	Gr
Wasser	NN	4	Wasser
dazu	RB	4	dazu
Zu	IN	4	Zu
Acht	NN	4	Acht
ma	NN, FW	4	ma
ers	NN	4	ers
wirklich	JJ	4	wirklich
étes	FW, NN	4	étes
niemand	RB, DT	4	niemand
Freude	NN, NNP	4	Freude
Weise	NN	4	Weise
Hie	RB	4	Hier
deinen	NN, JJ	4	deinen
jammert	NN	4	jammert
darnach	RB	4	darnach
gefährlich	JJ	4	gefährlich
Schlüssel	NN	4	Schlüssel
Bedienter	NN	4	Bedienter
durchaus	RB	4	durchaus
Mitleid	NN	4	Mitleid
entschuldigen	VB, PRP$	4	entschuldigen
Bank	NN	4	Bank
lügen	VBN, VB	4	gelogen, lügen
Gewalt	NN	4	Gewalt
Seit	IN	4	Seit
Tochter	NN	4	Tochter
Mache	NN, NNP	4	Mache
Bin	NN	4	Bin
Freilich	JJ	4	Freilich
rufen	VB	4	ruft, rief
achtzig	CD	4	achtzig
kennst	NN	4	kennst
mehren	VBN, VB	4	mehr
Grobian	NN, JJ	4	Grobian
Werden	NN, VB	4	Werden, Wird
weiss	VB	4	weiß
Art	NNP, NN, JJ	4	Art
lieset	NN	4	lieset
Quartier	NN, NNS	4	Quartier, Quartiere
jamais	NN	4	jamais
Tat	NN	4	Tat
bring	JJ, FW	4	bringe, bring
Sonne	NN	4	Sonne
unmöglich	JJ	4	unmöglich
su	NN	4	su
gelass	NN, JJ	4	gelaß, gelassen
blind	JJ	4	blinde, blinden, blind
ewig	JJ	4	ewig
sechs	CD	4	sechs
vollends	NN	4	vollends
aufsuchen	VB	4	aufsuchen
drum	RB, RP	4	drum
zugleich	RB, IN	4	zugleich
Unsere	PRP$	4	Unsere
verkaufen	VB	4	verkauft, verkaufen
meinigen	NN, JJ	4	meinigen
Chevalier	NN, FW	4	Chevalier
Kinder	NN	4	Kinder
suche	NN	4	suche
ehe	CC	4	ehe
Sollte	NN	4	Sollte
sobald	CC	4	sobald
Tellheims	NN	4	Tellheims
freuen	VB	4	freuen
Spiel	NN	4	Spiel
unser	PRP$	4	unser
notwendig	JJ	4	notwendig
dienen	VB	4	dienen
müsste	VB	4	müßte
gewahr	NN	4	gewahr
Schatulle	NN	4	Schatulle
Verzeihung	NN	4	Verzeihung
treffen	VB, RP	4	treffen, getroffen, trifft
à	JJ, NN	4	à
Ton	NN	4	Ton
Fritz	NN	4	Fritz
Gutes	NN, NNP	4	Gutes
nein	RB, RP	4	nein
ersparen	VB	4	ersparen
avec	NN, FW	4	avec
Wilhelm	NNP	4	Wilhelm
Umstand	NNS	4	Umstände
Seine	PRP$	4	Seine
unserer	PRP$	4	unserer
Notwendigkeit	NN	4	Notwendigkeit
sei	JJ, VB, RB	4	sei
Für	IN	4	Für
Fingern	NN	4	Fingern
verlassen	VB	4	verlassen
scheinen	VB	4	scheinen, scheint
verdiene	NN	4	verdiene
unsrer	PRP$	4	unsrer
vermutet	NN	4	vermutet
gnädiger	NNP	4	gnädiger
Lass	NN	4	Laß
Vernunft	NN	4	Vernunft
Kutscher	NN	4	Kutscher
Treppe	JJ, NN	4	Treppe
Gesicht	NN	4	Gesicht
schaffen	VB, RP	4	schaffen, schafft, geschaffen
Majors	NN, JJ	4	Majors
Herren	NN	4	Herren
leicht	JJ	4	leicht
Kamerad	NN	4	Kamerad
Hände	NN	4	Hände
lang	JJ	4	langer, lang
geschehen	RP, VBN	4	geschehen
Bist	NN	4	Bist
reich	JJ	4	reicher, reich
wenigstens	IN, RB, WRB	4	wenigstens
les	NNP, FW, NN	4	les
erklären	VB	4	erklären, erklärte
Reitknecht	NN	4	Reitknecht
sik	NN	4	sik
Türken	NN	4	Türken
verlangen	VB	4	verlangen, verlangt
zehn	CD	4	zehn
verabschieden	VB, VBN	4	verabschiedete, verabschiedet
Meinig	DT	4	Meinige
hässlich	JJ	4	häßlich, häßlichen
Paar	NN, JJ	4	Paar
eher	RP, RB, IN	4	eher
Riccaut	FW, NN	4	Riccaut
jemand	DT	4	jemand
Pf	NN	4	Pf
Anteil	NN	4	Anteil
Treue	NN	4	Treue
oft	RB, RP	4	oft
wen	WP	4	wen
Auge	NN	4	Auge
besehen	NN	4	besehen
Ohr	NN	4	Ohr
Willen	NN	4	Willen
langen	VBN	4	lang, lange
weder	CC	4	weder
Diener	NNP, NN	4	Diener
treten	VB	4	tritt, treten
Haus	NN	4	Haus
würde	RB	3	würde
ausfahren	NN, NNP	3	ausfahren
jemals	RB, RP	3	jemals
gerade	RP, RB	3	gerade
träumen	VB, RP	3	träumen, geträumt
Misstrauen	NN	3	Mißtrauen
Miene	NN	3	Miene
toll	JJ	3	toll
mes	FW, NN	3	mes
Damen	NN	3	Damen
putzen	VB, VBN	3	putzen, geputzt
Königlich	JJ	3	Königlichen, Königliches, Königliche
reichen	VB, JJ	3	reicht, reichte
Also	RB, IN	3	Also
Jed	DT	3	Jede
welch	WP, WDT	3	welches, welche
Dinge	NN	3	Dinge
warm	JJ	3	warm
wann	WRB	3	wann
sterben	VB	3	sterbe, sterben
Himmels	NN	3	Himmels
Excellence	NNP, NN	3	Excellence
wenden	VB	3	wendet, wendend
trefflich	JJ	3	trefflich, trefflichen
Monat	NN	3	Monat
amis	FW	3	amis
Läufer	NN	3	Läufer
