Title: Emilia Galotti
Number of all lemmas: 19342
Nummber of different lemmas: 3241

Lemma	POS	Frequency	Tokens
du	PRP, PRP$, JJ	62	du
für	IN	61	für
Mutter	NN, NNP, JJ	61	Mutter
Emilia	NNP, NN	60	Emilia
ihm	JJ, PRP	59	ihm
wohl	RB, RP, WRB, IN, JJ	58	wohl
Der	DT, WDT	58	Der
nach	IN, RP	57	nach
um	IN, RP	57	um
wie	IN, WRB	57	wie
nichts	DT, RB	56	nichts
kommen	RP, VB, PRP$	56	gekommen, kommen, kamen, komme, kam
Ihnen	PRP, JJ	56	Ihnen
des	DT	53	des
Die	DT	53	Die, Dies
Er	PRP	52	Er
selbst	JJ	51	selbst
kein	DT, JJ, RB	51	keiner, keine, keinen, kein, keinem
Nun	UH	51	Nun
aus	IN, RP, TO	50	aus
gut	JJ, RB, VB	50	gut, gute, guter, gutem, guten
uns	PRP, JJ	50	uns
bei	IN, RP	49	bei
da	RB, IN	48	da
Graf	NN, NNP	48	Graf
an	IN, RP, TO	48	an
mussen	VB, VBN	48	muß, mußt, mußte, gemußt
Vater	NN	47	Vater
So	RB, IN, RP	46	So
wieder	IN, RP, RB, WRB	46	wieder
viel	RP, RB, IN, WRB, JJ, DT	46	viel, vielem, vielen
Wenn	IN, RB	44	Wenn
Ein	DT	44	Eine, Ein, Einer, Einen
Nicht	RB	43	Nicht
Wie	IN	42	Wie
tun	VB, VBN, NN, RP	42	tun, getan, tut
nun	RB, RP, IN	41	nun
ja	RB, WRB, RP	41	ja
gehen	VB, JJ	41	geht, gehen, gegangen, ging, gingen
Galotti	NNP, NN	41	Galotti
wir	JJ, PRP	41	wir
machen	RP, VB, PRP$, VBN	40	gemacht, macht, machen, mach
Es	PRP	40	Es
hören	VB, VBN	39	höre, hören, hörte, hört, höret, hörten
Gräfin	JJ, NN, NNP	39	Gräfin
lassen	VB, VBN	39	lassen, ließ, lasse, gelassen
meinen	VB, PRP$, VBN, RB	38	meine, meint, meinen, meinest
O	NN, NNP	37	O
sehen	VB, VBN, RP, RB	37	sieht, gesehen, sehen, sah
sprechen	VB, PRP$, VBN, RP	36	gesprochen, sprechen, sprach, spricht
mehr	RB, IN, RP, NNP, WRB	35	mehr
ganz	RB, JJ, IN, RP	35	ganz, ganze, ganzen, ganzer
aber	RB, IN, RP, WRB, CC	34	aber
wo	WRB	32	wo
oder	CC, RB	32	oder
Grafen	NN	32	Grafen
schon	RB, WRB, RP, JJ	32	schon
Wort	NN, NNS, JJ	31	Wort, Worte
Prinze	NNS	31	Prinzen
Ihre	PRP$	30	Ihre
wissen	VB, RB, VBN	29	wissen
dir	JJ, PRP	29	dir
man	DT	29	man
heuen	VB, VBN, RB	29	heute, heut
gar	RP, RB, IN	29	gar
gnädiger	NNP	28	gnädiger
Ha	NN	28	Ha
Mit	IN	28	Mit
dich	PRP	28	dich
vor	RP, IN	28	vor
Wo	WRB	27	Wo
Sein	VB, PRP$, VBN	27	Ist, Sind, Sein, Wäre, War
erst	RB, JJ, IN, RP	26	erst, erste, ersten
bringen	VB, VBN	26	bringen, bringe, bringt, brachte, gebracht
müssen	VB	26	müssen, müßten, müßte, müßt, müsse
Wer	WP	25	Wer
ruhig	JJ	24	ruhig, ruhiger
Augen	NN	24	Augen
denn	RB, WRB, RP, IN	24	denn
Freund	NN, NNS, NNP	24	Freund, Freunde
ist	VB, NN, JJ	23	ist
Conti	NN	23	Conti
ohne	IN	23	ohne
Frau	NN, NNP	23	Frau
Denn	RB, IN, WRB	23	Denn
dürfen	VB, VBN	22	darf, dürfen, dürfte, dürft, dürften
Ihr	PRP$, NN, JJ	22	Ihr, Ihrem, Ihres
ab	RP, IN, RB	22	ab
mögen	VB, RB	22	mag, mögt, möge, mögen, möchtest, möchte, möchten
hab	NN, NNP	21	hab
Hand	NN, JJ	21	Hand
Appiani	NN, JJ	21	Appiani
Mann	NN, NNP	21	Mann
gnädige	JJ, NN	21	gnädige
eben	RP, RB, IN	21	eben
Doch	WRB, RB, RP	21	Doch
geben	VB, RP	20	gibt, geben, gegeben, gab
kömmen	MD	20	kömmt
tot	JJ	20	tot
wahr	JJ, RP, RB, IN	20	wahre, wahr
einzig	JJ, VB	20	einzigen, einziger, einzige, einzig
sehr	RB, RP, IN, WRB	20	sehr
Liebe	NN	20	Liebe
anders	RB, JJ, WRB, IN, RP, NNP	19	anders
denken	VB	19	dachte, denken, denke, denkt
nehmen	VB, NN, RP	19	nimmt, nehmen, genommen, nahm, nehme
Stadt	NN	19	Stadt
über	IN, TO	19	über
Nur	RB, IN, RP	19	Nur
Nein	NN	19	Nein
Ah	NN	19	Ah
weeissen	VB, RB	19	weiß
gewiss	NN, JJ	18	gewiß, gewisse
Nichts	NN	18	Nichts
Recht	NN	18	Recht
Auch	RB, IN, WRB	18	Auch
Gott	NN	18	Gott
bleiben	VB	18	bleibt, bleiben, blieben
glauben	VBN, VB	18	geglaubt, glaubt, glaube, glaubte, glauben
Herz	NNS, NN, JJ	17	Herzen, Herz
andern	DT, JJ, VB, NN	17	andern, andere
lieb	JJ, VB	17	lieben, liebe, lieber
etwas	DT, JJ, RB	17	etwas
dein	PRP$	17	dein
Zufall	NN	17	Zufall
allein	RB, RP, IN	17	allein
gegen	IN	16	gegen
soen	VBN, RB, VB	16	so
unter	IN	16	unter
Ihrer	PRP$	16	Ihrer
immer	RB, IN	16	immer
In	IN	16	In
ob	IN, RB	16	ob
dann	RB, RP	16	dann
Morgen	NN	16	Morgen
Ja	NN	16	Ja
seine	PRP$	16	seine
gern	RB, RP, WRB, IN	16	gern
seinen	PRP$	16	seinen
rechen	VB	16	recht, rechten
wer	WP	16	wer
Da	RB, IN	15	Da
zum	IN	15	zum
ihre	PRP$	15	ihre
Orsina	NN	15	Orsina
kennen	VB, VBN	15	kenne, kennen, kennt
Gnade	NN, NNS	15	Gnade, Gnaden
Warum	NN, RB	15	Warum
finden	VB, RB, VBN	15	fand, findet, finden, gefunden
sonst	RB, IN, RP	15	sonst
Indem	RB	15	Indem
weiter	RB, JJ, RP, IN	14	weiter, weitere
Eben	NN, NNP	14	Eben
gehören	VB, RP, VBN	14	gehöret, gehört, gehörte, gehörest
Dies	DT	14	Dieser, Dieses, Diese
beid	DT, JJ	14	beide, beiden, beider
führen	VB	14	führen, führe, führt, führte, führet
Ehre	NN	14	Ehre
Braut	NN	14	Braut
jed	JJ, DT	14	jeden, jedem, jeder, jedes
Kunst	NN	14	Kunst
seiner	PRP$	14	seiner
genug	RB, IN, RP	14	genug
gleich	JJ	14	gleich, gleichen
wenig	RB, RP, IN, JJ	13	wenig, wenigen
Tone	NN	13	Tone
Du	NN, JJ	13	Du
sogleich	RB, RP	13	sogleich
Dass	RB, IN	13	Daß
einmal	RB, RP, IN	13	einmal
Hier	RB, RP	12	Hier
weniger	RB, IN, RP	12	weniger
Angelo	NNP, NN	12	Angelo
Gewalt	NN	12	Gewalt
nie	RB, RP	12	nie
lange	RB, IN, RP	12	lange
meinem	PRP$	12	meinem
Wagen	NN	12	Wagen
Fräulein	NN, NNP	12	Fräulein
worden	VBN	12	worden
Oder	NN	12	Oder
bloss	RB, JJ, RP, IN	12	bloß, bloßer, bloße
warum	WRB	12	warum
erwarten	VB, RB, VBN	12	erwarten, erwartet
Bild	NN, JJ	12	Bild
Seele	NN	12	Seele
halten	VBN, VB	12	gehalten, halten, hält
verlor	JJ	12	verloren
sehe	PRP$, RB	12	sehe
Guastalla	NN	12	Guastalla
Mörder	NN, NNP	12	Mörder
Welt	NN	12	Welt
bitten	VB, VBN	11	bitte, bitten, bat, gebeten
ihren	PRP$	11	ihren
im	IN	11	im
zur	IN	11	zur
Gut	NN, VB	11	Gut, Gute, Guter
Leben	NN	11	Leben
Glück	NN, JJ	11	Glück
klein	JJ, VB	10	kleinen, kleine, kleiner, kleines
Zeit	NN	10	Zeit
ihrer	PRP$	10	ihrer
Claudia	NNP, NN	10	Claudia
verstehen	VB, VBN	10	versteht, verstanden, verstehen, verstehe
Ihren	JJ, NN, NNP	10	Ihren
kann	VB, JJ, RB	10	kann
Sache	NN	10	Sache
Kommen	NN	10	Kommen
Auf	IN	10	Auf
Tod	NN	10	Tod
Kind	NN	10	Kind
Namen	NN, JJ	10	Namen
weit	JJ	10	weit, weitem
bist	NN	10	bist
Brief	NN, NNS	10	Brief, Briefe
damit	RB, IN	10	damit
bald	RB, RP, WRB, IN	10	bald
freilich	RB, IN, JJ, RP	10	freilich
heeissen	VB	10	heißt, heißen
Dinge	NN	9	Dinge
Als	IN	9	Als
Dolch	NN	9	Dolch
vielleicht	IN, RB, RP	9	vielleicht
Wir	PRP	9	Wir
ihnen	PRP	9	ihnen
Dosalo	NN	9	Dosalo
Madame	NN	9	Madame
besser	RB, RP	9	besser
am	IN	9	am
Freundschaft	NN	9	Freundschaft
Nach	IN	9	Nach
Mein	NN	9	Mein
bis	IN	9	bis
seinem	PRP$	9	seinem
zurück	RP, JJ, IN	9	zurück
stehen	VB, JJ	9	stehe, steht, stehen, stand
leben	VB	9	leben, lebe, lebte, lebt
Kopf	NN	9	Kopf
retten	VB, VBN, RP	9	retten, gerettet
ha	NN	9	ha
Haus	NN	9	Haus, Hause
wann	WRB	8	wann
wirklich	JJ	8	wirklich
Seite	NN	8	Seite
Gemahlin	NN	8	Gemahlin
best	JJ, VB	8	bester, bestes, beste, besten
hätt	NN	8	hätt
Wut	NN	8	Wut
ihrem	PRP$	8	ihrem
unglücklich	JJ, VB	8	unglücklicher, unglücklich, unglückliche, unglücklichen
Von	IN	8	Von
verlieren	VB	8	verlieren
Tag	NN	8	Tag
weil	IN	8	weil
Soen	RB, VBN	8	So
Weg	NN, JJ	8	Weg
Alles	NN	8	Alles
Mund	NN	8	Mund
gross	VB, JJ	8	großen, großer, große, groß, großem, großes
her	IN	8	her
Schönheit	NN	8	Schönheit
Herrn	JJ, NN	8	Herrn
unser	PRP$	8	unser
alt	JJ	8	alter, alte, alten
geschehen	RP, VBN, VB	8	geschehen
nein	RB, RP	8	nein
lachen	VB	8	lachen, lacht
herein	RB, RP, NNP	8	herein
darauf	RB	8	darauf
Man	DT	8	Man
schön	JJ	8	schön
warten	VB	8	wartet, warten, wartete
heraus	RP, RB	8	heraus
Battista	NN	8	Battista
fahren	PRP$, VB	8	fahren, fährt
ander	JJ, DT, NN	8	andere, anderes
Emilien	NN	8	Emilien
vergessen	VB, RP	7	vergessen
Zu	IN	7	Zu
Also	RP, RB	7	Also
gehe	NN	7	gehe
ward	NNP, NN	7	ward
Augenblick	NNP, NN	7	Augenblick
Stunde	NN, JJ	7	Stunde
Verzeihen	NN	7	Verzeihen
brauchen	VB	7	brauchen, braucht
Gedanke	NNS, NN	7	Gedanken, Gedanke
Ganz	NN	7	Ganz
Lassen	MD	7	Lassen
Verachtung	NN	7	Verachtung
ausser	IN	7	außer
Tugend	NN	7	Tugend
Arm	NN, NNS	7	Arm, Arme
Ding	NNP, NN	7	Ding
Ihrem	JJ, NN	7	Ihrem
Marchese	NN, JJ	7	Marchese
folgen	VB	7	folgt, gefolgt, folgen
Verdacht	JJ, NN	7	Verdacht
schlagen	VB, NN	7	schlägt, schlagen, schlug, geschlagen
Noch	RB, RP	7	Noch
dabei	RB	7	dabei
Mädchen	NN, NNP	7	Mädchen
Maler	NN	7	Maler
meines	NN	7	meines
Meine	PRP$	7	Meine
treffen	VBN, VB, RP	7	trifft, treffen, getroffen
durch	IN	7	durch
Wozu	NN	7	Wozu
darum	RB	7	darum
nennen	VB	7	nennen, nennst, nannte, nennest
Verbrechen	NN	7	Verbrechen
unserer	PRP$	7	unserer
hin	IN	7	hin
bin	VB, NN, JJ	7	bin
Sabionetta	NN	7	Sabionetta
letzt	JJ	7	letzten, letzte
befehlen	VB, VBN, PRP$	7	befohlen, befehlen
Gegen	IN	7	Gegen
Verstand	NN	7	Verstand
welcher	WP	7	welcher
Geh	NN	7	Geh
wild	JJ	7	wild, wildes, wilden
Um	IN	7	Um
eins	CD	7	eins
treten	VB	7	tritt, treten, trat
Sich	PRP$	6	Sich
Lüge	NN	6	Lüge
solch	DT, JJ	6	solche, solches, solchen
nämlich	JJ, RP	6	nämliche, nämlichen, nämlich
Freilich	JJ	6	Freilich
wert	RB, RP, JJ	6	wert
läng	JJ	6	länger
Bräutigam	NN	6	Bräutigam
ehrlich	JJ	6	ehrliche, ehrlichen, ehrlicher
glücklich	JJ	6	glücklich, glückliches
Bei	IN	6	Bei
Mir	NN	6	Mir
itzt	DT, RP	6	itzt
wegen	IN	6	wegen
fassen	VB, RP, VBN	6	fassen, gefaßt, faßt
merken	VBN, VB	6	gemerkt, merken
geschwind	RP, RB	6	geschwind
Werk	NN	6	Werk
Messe	NN	6	Messe
Ihm	PRP	6	Ihm
entgegen	IN, TO, RP, RB	6	entgegen
Menschen	NN	6	Menschen
ehe	CC	6	ehe
welchen	WP	6	welchen
Aus	IN	6	Aus
Haar	NN, NNS	6	Haar, Haare
also	RB, RP	6	also
lass	JJ	6	laß
Auge	NN	6	Auge
zusammen	IN, RB, RP	6	zusammen
unschuldig	JJ	6	unschuldig
fällen	VB	6	fällt
Lass	NN	6	Laß
Wahrlich	JJ, RB	6	Wahrlich
Himmel	NN	6	Himmel
je	RB	6	je
liegen	VB, RB	6	liegt, liegen
deine	PRP$	6	deine
Bruneschi	NN, NNP	6	Bruneschi
melden	VB, VBN	6	melden, gemeldet
Des	JJ	6	Des
Den	DT	6	Den
Kammerherr	NN, NNP	6	Kammerherr
Lust	NN, JJ, NNS	6	Lust, Lüste
voraus	JJ, IN, RB, RP	5	voraus
gerade	RB, NNP	5	gerade
Miene	NN, NNS	5	Miene, Mienen
beleidiget	NN	5	beleidiget
darübern	VB	5	darüber
willst	RP, WRB, RB	5	willst
muss	VB, JJ, RB	5	muß
spät	JJ, RB	5	spät
nahe	IN, RP	5	nahe
dafür	RB	5	dafür
vielmehr	RB, WRB, RP	5	vielmehr
abgelaufen	NN	5	abgelaufen
wider	IN	5	wider
Kloster	NN	5	Kloster
sollt	NN	5	sollt
weiss	VB, JJ	5	weiß
Art	NN	5	Art
fort	IN, RP	5	fort
Massa	NN	5	Massa
fehlen	VB	5	fehlet, fehlt, fehlen
Wen	NN	5	Wen
Tat	NN	5	Tat
Unrecht	NN	5	Unrecht
lesen	VBN, RP, VB	5	gelesen, las
liebern	VB	5	lieber
worüber	RB, IN, WRB	5	worüber
entfernen	VBN, VB	5	entfernt, entfernen
gestern	RB, RP, NNP	5	gestern
Haben	NN, VB	5	Haben
nochmals	RB, RP	5	nochmals
werfen	VB	5	wirft, werfe
ergreifen	VBN, VB	5	ergriffen, ergreifen
Leute	NN	5	Leute
sag	NN, VB	5	sag, sage
fertig	JJ	5	fertige, fertig
Furcht	NN	5	Furcht
sterbenden	JJ, NN	5	sterbenden
Dich	NN	5	Dich
zugleich	RB, RP	5	zugleich
möglich	JJ	5	möglich
begegnen	VB, VBN	5	begegnet, begegnen
Gehen	VB, NN, RB	5	Geht, Gehen
fragen	VB, VBN	5	fragt, fragen
welches	WDT	5	welches
einander	PRP	5	einander
Sollte	NN	5	Sollte
Gift	NN	5	Gift
sondern	CC	5	sondern
grösst	JJ	5	größte, größten, größter
Rose	NN, JJ	5	Rose
lässen	VB	5	läßt
Schritt	NN	5	Schritt
Vaters	NN, JJ	5	Vaters
wenigstens	IN, RB	5	wenigstens
auchen	RB, VB	5	auch
weder	CC, RB	5	weder
verlassen	VB	5	verlassen
Kammerdiener	NN, NNP	5	Kammerdiener
danke	RP	5	danke
fürchte	NN	5	fürchte
leicht	RP, JJ	5	leicht
Hände	NN	5	Hände
Verwahrung	NN	5	Verwahrung
einig	JJ, DT	5	einige, einigen, einig
Hause	NN	5	Hause
Pirro	NN	5	Pirro
Original	NN	5	Original
Stelle	NN	5	Stelle
Wahrheit	NN	5	Wahrheit
wem	WP	5	wem
Anstalten	NN	5	Anstalten
wünschen	VB, VBN	5	wünschte, gewünscht, wünschen
Willen	JJ, NN	5	Willen
wär	NN	5	wär
davon	RB	5	davon
Verstande	NN	5	Verstande
dazu	RB	4	dazu
erwarte	NN	4	erwarte
gelass	JJ, RB	4	gelassen
Hülfe	NN	4	Hülfe
Sohn	NN	4	Sohn
deiner	PRP$	4	deiner
vernehmen	VBN, VB	4	vernommen, vernehmen
Lasst	NN	4	Laßt
konnt	NN	4	konnt
scheinen	VB	4	schien, scheint, schienen
Gleichgültigkeit	NN	4	Gleichgültigkeit
Sinne	NN	4	Sinne
Bin	NN	4	Bin
erhalten	VB	4	erhalten
Kirche	NN	4	Kirche
legen	VB	4	legte, legt, legen
Nimmermehr	NN	4	Nimmermehr
hat	RB	4	hat
hierher	RP, RB	4	hierher
Ton	NN	4	Ton
weiblich	JJ	4	weibliches, weiblichen
reeissen	VB	4	reißt, reißen
Tränen	NN	4	Tränen
schwerlich	JJ	4	schwerlich
Allerdings	RP, RB	4	Allerdings
Perlen	NN	4	Perlen
würdigen	VB, PRP$	4	würdigen
unsere	PRP$	4	unsere
Händen	NN	4	Händen
stolz	JJ	4	stolz
gnädig	JJ	4	gnädig
Gerechtigkeit	NN	4	Gerechtigkeit
zweit	JJ	4	zweiten
Ende	NN	4	Ende
ewig	JJ	4	ewig
geht	VB	4	geht
Nimm	NN	4	Nimm
Hals	NN	4	Hals
Geduld	NN	4	Geduld
lernen	VB, PRP$	4	lernen
kosen	VBN, VB	4	kosten, kostet
Blut	NN	4	Blut
schreien	VB	4	schreien, schreiet
verzeihen	VB	4	verzeihen
Kann	NNP, NN	4	Kann
Grimaldi	NN	4	Grimaldi
Nebenbuhler	NN	4	Nebenbuhler
Engel	NN	4	Engel
schicken	RP, VB	4	geschickt, schicken
Todesurteil	NN	4	Todesurteil
Künstler	NN	4	Künstler
Geschwind	NN	4	Geschwind
Kleinigkeit	NN	4	Kleinigkeit
Liebhaber	NN	4	Liebhaber
Odoardo	NN	4	Odoardo
Verzeihung	NN	4	Verzeihung
Türe	NN	4	Türe
senden	VB	4	senden
Auchen	VBN, RB	4	Auch
erheben	VB	4	erheben, erhebt, erhob
Teufel	NN	4	Teufel
Schuldigkeit	JJ, NN	4	Schuldigkeit
vorbei	IN	4	vorbei
vollends	NNP, NN	4	vollends
erlauben	VB, VBN	4	erlauben, erlaubt, erlaube
Reden	NN	4	Reden
endlich	RB, JJ	4	endlich, endlichen
Endlich	RB, JJ	4	Endlich
wofür	IN, RB, WRB	4	wofür
jen	DT	4	jene, jenem, jener, jenen
Umstand	NNS, NN	4	Umstände, Umstand
Kein	NN, DT, JJ	4	Kein, Keine
reden	VB	4	reden
Hören	NN	4	Hören
Vorzimmer	NN	4	Vorzimmer
seh	PRP$	4	seh
vorher	RB, RP	4	vorher
Natur	NN	4	Natur
andermal	RB, RP	4	andermal
zwar	RB, RP, IN	4	zwar
beschäftigen	VB	4	beschäftiget
brechen	VB, VBN	4	brechen, gebrochen
hereintritt	NN, NNP	4	hereintritt
hinter	IN	4	hinter
Dame	NN	4	Dame
Nehmen	VB	4	Nehmen
leid	JJ	4	leid
Name	NN	4	Name
Feind	NN	4	Feind
früh	JJ	4	früh, frühen
voll	JJ	4	voll, voller, vollem
Wohl	RB, WRB, RP	4	Wohl
Fürsten	NN	4	Fürsten
heut	JJ, RB, VB	4	heute, heut
eher	RB, RP	4	eher
nochen	RB, VB, VBN	4	noch
hoffen	VB	4	hoffen, hoffe
Vortrefflich	JJ	4	Vortrefflich
Gefahr	NN	4	Gefahr
gutes	NN	4	gutes
bekennen	VB, VBN	4	bekennen, bekannt
tief	JJ	4	tiefer, tief, tiefen
kaum	RB	4	kaum
erwägen	VB	4	erwägen
dahin	RB, IN, RP	4	dahin
Rede	NN	4	Rede
zufried	JJ	4	zufrieden
beten	VB	4	beten
äussern	VB	4	äußern, äußerst
zärtlich	JJ	4	zärtliche, zärtlichen
jemand	DT	4	jemand
Wolle	NNS	4	Wollen
denk	NN	4	denk
Gebiete	NN	4	Gebiete
Sinnen	PRP$	4	Sinnen
Lieber	NN, NNP	4	Lieber
Geben	NN	4	Geben
setzen	VB, VBN	4	setzt, setzen, gesetzt
glaub	NN, VB	4	glaub, glaube
Anteil	NN	4	Anteil
suchen	VB	4	suchen
Überlegung	NN	4	Überlegung
selten	RB, RP	4	selten
Entfernung	NN	4	Entfernung
Beutel	NN	4	Beutel
gnädiges	JJ, NN	4	gnädiges
daran	RB	4	daran
Nähe	NN	4	Nähe
seit	IN	4	seit
Indemen	RB, VB	3	Indem
Platz	NN	3	Platz
Richter	NN	3	Richter
Gegenwart	JJ, NN	3	Gegenwart
dort	IN, RB	3	dort
Damen	NN	3	Damen
Wünsch	VB, JJ	3	Wünsche
Fall	NN	3	Fall
hieren	VBN, VB	3	hier
arme	NN	3	arme
Person	NN	3	Person
warm	JJ	3	warm, warmes
Sieh	NN	3	Sieh
Zwar	RB	3	Zwar
Himmels	NN	3	Himmels
versprechen	VBN, VB	3	versprochen, versprechen
eigen	JJ	3	eigene
Pause	NN	3	Pause
Dort	RP, RB	3	Dort
deinen	NN	3	deinen
plötzlich	JJ	3	plötzlich, plötzlichen
deines	NN, JJ	3	deines
augenblicklich	JJ	3	augenblicklich, augenblicklichen
lauf	NN	3	lauf
frei	JJ	3	freie, frei
Närrin	NN	3	Närrin
wussen	VB	3	wußte
Bedienter	NN	3	Bedienter
Bedienten	NN	3	Bedienten
Wortwechsel	NN	3	Wortwechsel
Vergnügen	NN	3	Vergnügen
Streich	NN	3	Streiche, Streich
Vermählung	NN	3	Vermählung
Räuber	NN	3	Räuber
morden	VB	3	morden
Verbindung	NN	3	Verbindung
sinken	VB, PRP$	3	sinken
gelten	VB	3	gilt, gelten
Bilde	NN	3	Bilde
rufen	VB	3	rufen
fürchten	VB	3	fürchten
elenden	JJ, NN	3	elenden
daranen	VB	3	daran
wohlen	RB, VB, VBN	3	wohl
Unglücklicher	NN	3	Unglücklicher
erkenne	NN	3	erkenne
Zweifel	NN	3	Zweifel
Genugtuung	NN	3	Genugtuung
wüsste	NN	3	wüßte
Sagen	NN	3	Sagen
Entführung	NN	3	Entführung
denen	WDT	3	denen
Sehr	RB	3	Sehr
Werden	VB, NN	3	Wird, Werden
Blicke	NN, JJ	3	Blicke
sitzen	VB, RP	3	sitzen, gesessen
Geschmeide	NN	3	Geschmeide
widerfahren	NN, RB	3	widerfahren
feierlich	JJ	3	feierlich, feierlichen
arbeiten	VB	3	arbeiten
Argwohn	NN	3	Argwohn
Hochzeit	NNS, NN	3	Hochzeiten, Hochzeit
nunen	VB, RB	3	nun
Unschuld	NN	3	Unschuld
Fenster	NN	3	Fenster
Schwachheit	NN	3	Schwachheit
früher	RB, NNP	3	früher
geträumet	NN	3	geträumet
mache	NN	3	mache
Religion	NN	3	Religion
sogar	RB	3	sogar
schrecklich	JJ	3	schrecklich, schreckliche
einziges	NN	3	einziges
Sehen	NN	3	Sehen
bezeigen	NN, VB	3	bezeigen, bezeigte
unsern	PRP$	3	unsern
Halle	NN	3	Halle
Gesicht	NN, JJ	3	Gesicht
Tanz	NN	3	Tanz
davonen	VB	3	davon
halb	CD, NN	3	halb, halbes
Unglück	NN	3	Unglück
schuldig	JJ	3	schuldig
schlecht	JJ	3	schlechter, schlecht
verbitten	NN	3	verbitten
vertrauen	VB	3	vertrauen
alles	RB	3	alles
verdienet	NN	3	verdienet
Unser	PRP$	3	Unser
kurz	JJ	3	kurz
weitern	VBN, NN, VB	3	weiter, weitern
allerdings	RP, RB	3	allerdings
väterlich	JJ	3	väterlichen, väterliche
besonder	JJ	3	besondere
Andacht	NNP, NN	3	Andacht
Ihn	NN	3	Ihn
willen	IN	3	willen
teilen	VB	3	teilen
Bester	NN	3	Bester
wessen	WP	3	wessen
Befehl	NN	3	Befehl
Gefängnis	NN	3	Gefängnis
Kränkungen	NN	3	Kränkungen
Bittschriften	NN	3	Bittschriften
nötig	JJ	3	nötig
welchem	WP	3	welchem
schöner	NN	3	schöner
erinnern	VB	3	erinnern, erinnere
Wissen	NN	3	Wissen
Entzückung	NN	3	Entzückung
Eltern	NN, JJ	3	Eltern
Weiter	RB	3	Weiter
erfahren	VBN, VB	3	erfahren, erfuhr
Traum	NN	3	Traum
dienen	VB	3	dienen
begleiten	VB, RP	3	begleiten, begleitet
laut	JJ, VB	3	laute, lauter, laut
manch	DT, JJ	3	manchem, mancher
Porträt	NN, NNP	3	Porträt
hast	NN	3	hast
meist	DT	3	meisten
eilen	VB, PRP$	3	eilen
Rota	NN	3	Rota
ziehen	VB	3	ziehen, ziehe
damien	VB	3	damit
verwunden	VB, VBN	3	verwunden, verwundet
Armen	NN	3	Armen
Alter	NN	3	Alter
Triumph	NNS, NN	3	Triumphe, Triumph
eräugnen	NN	3	eräugnen
malen	VB	3	malen
Verbrechens	NN	3	Verbrechens
ernsthaft	JJ	3	ernsthaft, ernsthafte
bedeuten	VB	3	bedeuten
geringste	NN	3	geringste
unruhig	JJ	3	unruhig
irren	VB	3	irren
Mannes	NN	3	Mannes
wagen	VB, VBN	3	wagen, gewagt
weisst	NN	3	weißt
darüber	RB	3	darüber
Oberst	NN, VB	3	Oberster
Nie	NN	3	Nie
Wege	NN	3	Wege
geruhen	NN	3	geruhen
Achtung	NN	3	Achtung
stürzte	NN	3	stürzte
indes	CC, RB	3	indes
Hab	NN	3	Hab
antworen	VB	3	antworten
küssen	VB	3	küssen
gewusst	NN	3	gewußt
hie	JJ	3	hier
ersen	NN, VB	3	erste, ersten
begünstigter	NN	3	begünstigter
Durchlaucht	NN	3	Durchlaucht
