Title: Der Freigeist
Number of all tokens: 7976
Nummber of different tokens: 3184

Token	Frequency
Erbschaft	1
Staates	1
gefährliche	1
Fahne	1
ungeheuer	1
Hinderung	1
he	1
drunter	1
Geldes	1
lege	1
Freigeist	1
Kapitel	1
wesentlichste	1
sprengen	1
bitter	1
traktieren	1
Gesinnung	1
verbieten	1
Wunderbarer	1
lüderlicher	1
Nichtswürdiger	1
bedanken	1
Gleichgültigkeit	1
beschäftiget	1
Geschlechte	1
Schwude	1
Seh	1
aufmutzen	1
leugnet	1
anwendest	1
ausmacht	1
Eigennutz	1
Wildfang	1
Mine	1
anständigere	1
geendigt	1
Reizen	1
Märtyrer	1
Hundsfott	1
hingehen	1
Einfalt	1
herbei	1
Tausendste	1
Trauung	1
Viertelstunden	1
Weltweisheit	1
Heitern	1
erleuchtet	1
unbeantwortet	1
bemerkter	1
Kurtisieren	1
beschämt	1
geschlagen	1
Wand	1
Bürschchen	1
Zanks	1
Abschilderungen	1
sanften	1
unterdrückte	1
Sinne	1
verweilen	1
mitten	1
beratschlagen	1
gemäß	1
beteuern	1
ausgeben	1
höchstens	1
Brand	1
gesonnen	1
Reisen	1
Knie	1
Neubegierde	1
Unbiegsamer	1
geklatscht	1
Gemüter	1
Bestreben	1
rechtschaffen	1
Lehre	1
verteidigen	1
lästerliches	1
nichte	1
Führen	1
abbrechen	1
Anhänger	1
taubes	1
mitteilet	1
heimliche	1
ältesten	1
auslassen	1
ledig	1
grausam	1
Bockshorn	1
Seelenkannibal	1
wohlbedächtig	1
Zipfel	1
Ehrgeiz	1
Verschonen	1
Blödsinnigsten	1
unterdessen	1
vortreffliche	1
erhalten	1
Geschicklichkeit	1
bezeugt	1
fürchten	1
Lobsprüche	1
parteiisch	1
Ehemann	1
enthalten	1
Nichtswürdigkeit	1
elendes	1
Abscheu	1
begreiflich	1
une	1
abscheuliche	1
Beispielen	1
Zwingen	1
Stoß	1
Kunstgriff	1
Anmerkungen	1
springe	1
entfielen	1
Ausdrücke	1
anflehen	1
hiesigen	1
derentwegen	1
Aufschub	1
unglückliches	1
Beispiele	1
Gesichts	1
abzusagen	1
Lustig	1
vornehmlich	1
absprechen	1
Schule	1
überraschen	1
Steine	1
abgeleget	1
angelangt	1
Hälfte	1
verdrießlichen	1
artiges	1
gestritten	1
Zürne	1
Vorurteil	1
Vorwitz	1
Verdienst	1
Besorgung	1
vorzubringen	1
servir	1
geplaudert	1
artigen	1
lebhaftes	1
scheinende	1
verletzen	1
entehren	1
strengern	1
größre	1
wenden	1
ordentlich	1
Dolch	1
allzugern	1
wollts	1
beleidigende	1
manches	1
vornehmsten	1
geirret	1
wendet	1
manche	1
Reichtum	1
verlornen	1
hierinne	1
annähme	1
Töchtern	1
dankbar	1
unglücklich	1
wankendem	1
Anherkunft	1
vorgegangen	1
anrechnen	1
Schmeichlerin	1
Untier	1
Verschieb	1
verdienten	1
dürren	1
erwarte	1
Kopien	1
eindrückt	1
Karnevalserfahrung	1
nächster	1
frage	1
stampfen	1
dächte	1
Geschlecht	1
verlangt	1
borgen	1
prahlenden	1
Mädchens	1
schalten	1
Stilleschweigen	1
Schuß	1
allerfeinste	1
verließen	1
beunruhiget	1
Geier	1
Wind	1
erstenmale	1
Stolz	1
füllen	1
Ton	1
gescheut	1
Arm	1
darzu	1
vermute	1
eingeladen	1
Anstand	1
abzielen	1
treuherziges	1
Handschriften	1
wirft	1
Beschäftigung	1
Baue	1
heiligen	1
zweite	1
Derjenige	1
Bediente	1
Gläubiger	1
besinnst	1
Verschwenden	1
Schuld	1
He	1
Prezeln	1
Nachttische	1
bloße	1
bricht	1
binden	1
berühmter	1
sahe	1
aufnimmt	1
regelmäßig	1
niedrigsten	1
Formalität	1
Setzen	1
verjüngte	1
abgekartetes	1
Bürge	1
Still	1
Gegenstande	1
woran	1
gezürnt	1
liebet	1
drüber	1
Unmensch	1
Schwiegersohn	1
Verändrung	1
erhoben	1
Notwendig	1
Rechtfertigungen	1
beleidigten	1
blöde	1
gib	1
Schulden	1
Vorstellungen	1
zurückkommen	1
unsichtbare	1
demütigen	1
zeigt	1
Richterin	1
leidet	1
Verleugner	1
Fehl	1
abermal	1
setze	1
Tone	1
erspare	1
braver	1
la	1
munter	1
Französische	1
löset	1
übereilen	1
Plaudern	1
Schwachheit	1
Ruhe	1
Hundertste	1
unwert	1
gelangen	1
geliebten	1
ernsthaften	1
entfallen	1
bekehren	1
verschwendet	1
kostbarer	1
Gegenteile	1
gehöret	1
nötige	1
Umkehr	1
gewürzt	1
Wohlstande	1
künftig	1
Hund	1
niederträchtige	1
beschrieben	1
scharf	1
anbete	1
Pferd	1
unbequemen	1
verdächtig	1
Äußerste	1
Glauben	1
vorbringe	1
Bär	1
dringender	1
überlegt	1
bearbeitet	1
Franzosen	1
Katzenkopf	1
vorgewiesen	1
hurtig	1
Blutsfreunde	1
stiften	1
wählen	1
Wem	1
Grausamkeit	1
hinunter	1
übergeben	1
reißt	1
verrichten	1
Wohlstand	1
beredtern	1
Wahn	1
Bibel	1
warst	1
Dinger	1
Lächelnd	1
würdest	1
hundertmal	1
brave	1
Wiederholung	1
verblinden	1
beurlauben	1
bestellen	1
Sachte	1
Groll	1
schrecklich	1
verstecken	1
Gute	1
wiederholen	1
Pfaffen	1
einzigen	1
zuziehen	1
einziges	1
fliehen	1
stehet	1
Fort	1
Darin	1
Knien	1
Pest	1
schlucken	1
Streitköpfe	1
ausliefern	1
unterschieden	1
vernünftige	1
Kahle	1
verbergen	1
geblendet	1
belustigen	1
auszulachen	1
stören	1
Wirst	1
höfliche	1
glückseligem	1
Sehen	1
unmenschlicher	1
bleibe	1
schaden	1
rettete	1
pere	1
Mamsellchen	1
Hoffe	1
lächerlich	1
tyrannisieren	1
Vorwerk	1
versetze	1
ihrigen	1
gelehrter	1
Schüler	1
Gesichtszüge	1
kriechende	1
ruchlose	1
unserm	1
Backofen	1
Bösewichter	1
abgeborgt	1
würdig	1
Schwiegersohne	1
gebeten	1
Unsre	1
bestrebet	1
Unmögliches	1
zeither	1
ungläubig	1
Überfluß	1
blinde	1
Balthasarn	1
Rodomontade	1
schieben	1
eingefleischten	1
Unnatürlichste	1
Verklagung	1
entkleiden	1
scheußlichsten	1
zerrissen	1
Konkurse	1
erträglich	1
erhält	1
grob	1
Glaube	1
strittest	1
zugestoßener	1
verhehlte	1
abgebrochen	1
ausgegangen	1
hebe	1
kennten	1
brennt	1
innere	1
innern	1
Urteilen	1
Gunst	1
Revansche	1
Unbesonnenheit	1
fange	1
berechtiget	1
Verleumder	1
spielst	1
schnurrige	1
still	1
Jenes	1
Jener	1
entschuldige	1
Verdienste	1
entbehren	1
Länge	1
meiste	1
Schlaue	1
Lacht	1
Meisterstück	1
Fahren	1
menschlichen	1
vorausgesetzt	1
ausgekundschaftet	1
erteile	1
Nötiges	1
vorbei	1
ruhen	1
gequälet	1
erwerben	1
Überlege	1
drücken	1
Gebet	1
Klasse	1
Kette	1
itzt	1
Wunderlicher	1
Gelassenheit	1
ungestalteten	1
deinigen	1
Länger	1
auftragen	1
et	1
Danksagung	1
grausames	1
Edelste	1
allerkleinste	1
Beteurung	1
ungeschimpft	1
unanständig	1
kühnern	1
peinigen	1
Schöps	1
zärtlichste	1
Stand	1
klarer	1
vier	1
Blind	1
annimmt	1
Seid	1
Wen	1
willkürliche	1
Heiligkeit	1
beiß	1
geleugnet	1
Nase	1
beiher	1
abgelegt	1
Standes	1
zweien	1
unvernünftigen	1
unterm	1
Erde	1
freundschaftlichste	1
Engländsch	1
nachsehend	1
jenem	1
dünkt	1
jenen	1
vorfallen	1
Atem	1
beklage	1
befinden	1
Lohn	1
Münze	1
wüßte	1
vermengen	1
Post	1
drohe	1
Feuer	1
stolzen	1
unterlassen	1
verraten	1
erkundigte	1
kriechenden	1
beschämen	1
aufwallende	1
diesesmal	1
sah	1
Puppe	1
Futter	1
tauschen	1
Erklären	1
ans	1
Allzugütige	1
Hals	1
Haare	1
Halt	1
Helfen	1
Spotte	1
fertig	1
bezauberte	1
gegenseitigen	1
trägt	1
ansieht	1
Name	1
Höhe	1
sprach	1
flüchtigen	1
machte	1
carogne	1
bete	1
Mitleiden	1
erwiesen	1
ohnedem	1
rückgängige	1
erbt	1
fille	1
bewahre	1
herauszieht	1
vorgefaßten	1
nannten	1
einsehen	1
Kröte	1
Gesetzt	1
ernähren	1
Rocke	1
setzt	1
auszuhalten	1
Brocke	1
herumhudeln	1
verachtet	1
geseufzt	1
hörte	1
erzürnen	1
unverschämter	1
Krank	1
nachdrücklichste	1
beschwöre	1
Männern	1
schwer	1
Punkte	1
Fragst	1
Religiöse	1
Niederträchtige	1
solltet	1
Joch	1
fehlte	1
hungriger	1
