Abschaltung	Abschaltung	NN	0	1	0	0.333333	0	0.666667
Abschaum	Abschaum	NN	0	1	0	-	-	-
Abscheu	Abscheu	NN	0	1	0	-	-	-
Abscheuern	abscheuern	VVINF	0	1	0	-	-	-
Abscheulichkeit	Abscheulichkeit	NN	0	1	0	-	-	-
Abschreckung	Abschreckung	NN	0	1	0	1	0	0
Abschreckungsmittel	Abschreckungsmittel	NN	0	1	0	-	-	-
Abschroter	Abschroter	NN	0	1	0	-	-	-
Abschuss	Abschuß	NN	0	1	0	-	-	-
Abschwung	Abschwung	NN	0	1	0	-	-	-
Abschwächung	Abschwächung	NN	0	1	0	-	-	-
Abschätzung	Abschätzung	NN	0	1	0	-	-	-
Absenkung	Absenkung	NN	0	1	0	-	-	-
Absetzung	Absetzung	NN	0	1	0	-	-	-
Absonderung	Absonderung	NN	0	1	0	-	-	-
Abspaltung	Abspaltung	NN	0	1	0	-	-	-
Abstoß	abstoßen	NN	0	1	0	-	-	-
Abstrich	Abstrich	NN	0	1	0	0.666667	0.166667	0.166667
Abstufung	Abstufung	NN	0	1	0	0.333333	0.666667	0
Absturz	Absturz	NN	0	1	0	0.181818	0.727273	0.0909091
Absurdität	Absurdität	NN	0	1	0	-	-	-
Abtrag	Abtrag	NN	0	1	0	-	-	-
Abtragung	Abtragung	NN	0	1	0	-	-	-
Abtreibungsgegner	Abtreibungsgegner	NN	0	1	0	-	-	-
Abtrünnigkeit	Abtrünnigkeit	NN	0	1	0	-	-	-
Aburteilung	Aburteilung	NN	0	1	0	-	-	-
Abweg	Abweg	NN	0	1	0	-	-	-
Abwehr	Abwehr	NN	0	1	0	-	-	-
Abwehrkampf	Abwehrkampf	NN	0	1	0	-	-	-
Abwehrschanze	Abwehrschanze	NN	0	1	0	-	-	-
Abweichler	Abweichler	NN	0	1	0	-	-	-
Abweichlerin	Abweichlerin	NN	0	1	0	-	-	-
Abweichung	Abweichung	NN	0	1	0	0.5	0.333333	0.166667
Abweisung	Abweisung	NN	0	1	0	-	-	-
Abwendung	Abwendung	NN	0	1	0	-	-	-
Abwesende	Abwesende	NN	0	1	0	-	-	-
Abwesenheit	Abwesenheit	NN	0	1	0	0	1	0
Abzug	Abzug	NN	0	1	0	0.388889	0.0555556	0.555556
Abzweig	abzweigen	NN	0	1	0	-	-	-
Ach	ach	NN	0	1	0	0.5	0.416667	0.0833333
Achillessehne	Achillessehne	NN	0	1	0	-	-	-
Achselzucken	Achselzucken	NN	0	1	0	-	-	-
Achterbahn	Achterbahn	NN	0	1	0	-	-	-
Achterliek	Achterliek	NN	0	1	0	-	-	-
Achtlosigkeit	Achtlosigkeit	NN	0	1	0	-	-	-
Achtung	Achtung	NN	0	1	0	0.257143	0.457143	0.285714
Aderlasser	Aderlasser	NN	0	1	0	-	-	-
Advokatur	Advokatur	NN	0	1	0	-	-	-
Affe	Affe	NN	0	1	0	0	0.666667	0.333333
Affektiertheit	Affektiertheit	NN	0	1	0	-	-	-
Affentheater	Affentheater	NN	0	1	0	-	-	-
Affenzahn	Affenzahn	NN	0	1	0	-	-	-
Affront	Affront	NN	0	1	0	-	-	-
Aggression	Aggression	NN	0	1	0	0	1	0
Aggressivität	Aggressivität	NN	0	1	0	-	-	-
Aggressor	Aggressor	NN	0	1	0	-	-	-
Agitatio	Agitatio	NN	0	1	0	-	-	-
Agitation	Agitation	NN	0	1	0	-	-	-
Agitator	Agitator	NN	0	1	0	-	-	-
Agonie	Agonie	NE	0	1	0	-	-	-
Ahndung	Ahndung	NN	0	1	0	-	-	-
Ahnungslosigkeit	Ahnungslosigkeit	NN	0	1	0	-	-	-
Aids-Erkrankung	Aids-Erkrankung	NN	0	1	0	-	-	-
Aids-Infizierte	Aids-Infizierte	NN	0	1	0	-	-	-
Akzeptierverweigerung	Akzeptierverweigerung	NN	0	1	0	-	-	-
Alarm	Alarm	NN	0	1	0	0.333333	0.5	0.166667
Alarmbereitschaft	Alarmbereitschaft	NN	0	1	0	-	-	-
Alarmierung	Alarmierung	NN	0	1	0	-	-	-
Alarmruf	Alarmruf	NN	0	1	0	-	-	-
Alarmsignal	Alarmsignal	NN	0	1	0	0	1	0
Alarmzustand	Alarmzustand	NN	0	1	0	-	-	-
Albernheit	Albernheit	NN	0	1	0	-	-	-
Albtraum	Albtraum	NN	0	1	0	0	1	0
Alkoholparanoia	Alkoholparanoia	NN	0	1	0	-	-	-
Allantoisparasit	Allantoisparasit	NN	0	1	0	-	-	-
Allein	allein	ADV	0	1	0	0.404255	0.404255	0.191489
Alleinherrscher	Alleinherrscher	NN	0	1	0	-	-	-
Alleinherrscherin	Alleinherrscherin	NN	0	1	0	-	-	-
Alleinsein	Alleinsein	NN	0	1	0	-	-	-
Almosen	Almosen	NN	0	1	0	-	-	-
Almosenempfänger	Almosenempfänger	NN	0	1	0	-	-	-
Almosenempfängerin	Almosenempfängerin	NN	0	1	0	-	-	-
Altern	Alter	NN	0	1	0	0.307692	0.538462	0.153846
Alterskachexie	Alterskachexie	NN	0	1	0	-	-	-
Altersschwäche	Altersschwäche	NN	0	1	0	0	0.5	0.5
Alterung	Alterung	NN	0	1	0	-	-	-
Altlast	Altlast	NN	0	1	0	-	-	-
Altstoff	Altstoff	NN	0	1	0	-	-	-
Altweibergeschwätz	Altweibergeschwätz	NN	0	1	0	-	-	-
Ambiguität	Ambiguität	NN	0	1	0	-	-	-
Ambivalenz	Ambivalenz	NN	0	1	0	-	-	-
Amnestie	Amnestie	NN	0	1	0	-	-	-
Amoklauf	Amoklauf	NN	0	1	0	-	-	-
Amortisation	Amortisation	NN	0	1	0	-	-	-
Amortisierung	Amortisierung	NN	0	1	0	-	-	-
Analphabet	Analphabet	NN	0	1	0	-	-	-
Analphabetin	Analphabetin	NN	0	1	0	-	-	-
Anarchie	Anarchie	NN	0	1	0	-	-	-
Anarchismus	Anarchismus	NN	0	1	0	-	-	-
Anarchist	Anarchist	NN	0	1	0	-	-	-
Anarchistin	Anarchistin	NN	0	1	0	-	-	-
Anbruch	Anbruch	NN	0	1	0	-	-	-
Andersdenkende	andersdenkend	NN	0	1	0	-	-	-
Andeutung	Andeutung	NN	0	1	0	0	0	1
Andrang	Andrang	NN	0	1	0	-	-	-
Androhung	Androhung	NN	0	1	0	0	1	0
Anfahren	anfahren	VVINF	0	1	0	0	1	0
Anfall	Anfall	NN	0	1	0	-	-	-
Anfechtung	Anfechtung	NN	0	1	0	-	-	-
Anfeindung	Anfeindung	NN	0	1	0	-	-	-
Anfressung	Anfressung	NN	0	1	0	-	-	-
Anfälligkeit	Anfälligkeit	NN	0	1	0	0	0.5	0.5
Angabe	Angabe	NN	0	1	0	0.105263	0.578947	0.315789
Angeber	Angeber	NN	0	1	0	-	-	-
Angeberei	Angeberei	NN	0	1	0	-	-	-
Angeberin	Angeberin	NN	0	1	0	-	-	-
Angreifer	Angreifer	NN	0	1	0	-	-	-
Angriff	Angriff	NN	0	1	0	1	0	0
Angriffe	Angriff	NN	0	1	0	1	0	0
Angriffs	Angriff	NN	0	1	0	1	0	0
Angriffslust	Angriffslust	NN	0	1	0	-	-	-
Angst	Angst	NN	0	1	0	0.411765	0.352941	0.235294
Angstgefühl	Angstgefühl	NN	0	1	0	-	-	-
Angsthase	Angsthase	NN	0	1	0	-	-	-
Anhänglichkeit	Anhänglichkeit	NN	0	1	0	-	-	-
Anhäufung	Anhäufung	NN	0	1	0	-	-	-
Animosität	Animosität	NN	0	1	0	-	-	-
Animus	Animus	NN	0	1	0	-	-	-
Anklage	Anklage	NN	0	1	0	-	-	-
Anklageschrift	Anklageschrift	NN	0	1	0	-	-	-
Anliegen	Anliegen	NN	0	1	0	0.25	0.5	0.25
Anmaßung	Anmaßung	NN	0	1	0	-	-	-
Annahmeverweigerung	Annahmeverweigerung	NN	0	1	0	-	-	-
Annihilation	Annihilation	NN	0	1	0	-	-	-
Anomalie	Anomalie	NN	0	1	0	-	-	-
Anordnung	Anordnung	NN	0	1	0	0	1	0
Anprangerung	Anprangerung	NN	0	1	0	-	-	-
Anrechnung	Anrechnung	NN	0	1	0	1	0	0
Anreißer	Anreißer	NN	0	1	0	-	-	-
Anriss	anreißen	NN	0	1	0	1	0	0
Anschiss	anscheißen	NN	0	1	0	-	-	-
Anschlag	Anschlag	NN	0	1	0	0	0.6	0.4
Anschoppung	Anschoppung	NN	0	1	0	-	-	-
Anschuldigung	Anschuldigung	NN	0	1	0	-	-	-
Ansengen	ansengen	VVINF	0	1	0	-	-	-
Anspannung	Anspannung	NN	0	1	0	-	-	-
Anspielung	Anspielung	NN	0	1	0	1	0	0
Ansprechschwelle	Ansprechschwelle	NN	0	1	0	-	-	-
Anspruch	Anspruch	NN	0	1	0	0.1875	0.5	0.3125
Anspruchsberechtigte	Anspruchsberechtigte	NN	0	1	0	-	-	-
Anspruchslosigkeit	Anspruchslosigkeit	NN	0	1	0	-	-	-
Ansprüche	Anspruch	NN	0	1	0	0.1875	0.5	0.3125
Anstauchen	Anstauchen	NN	0	1	0	-	-	-
Ansteckungskraft	Ansteckungskraft	NN	0	1	0	-	-	-
Anstifter	Anstifter	NN	0	1	0	-	-	-
Anstrengung	Anstrengung	NN	0	1	0	1	0	0
Anstößigkeit	Anstößigkeit	NN	0	1	0	-	-	-
Antagonismus	Antagonismus	NN	0	1	0	-	-	-
Antagonist	Antagonist	NN	0	1	0	-	-	-
Anteilnahme	Anteilnahme	NN	0	1	0	-	-	-
Anti	Anti	NN	0	1	0	0.142857	0.571429	0.285714
Antifaschist	Antifaschist	NN	0	1	0	-	-	-
Antikriegsdemonstration	Antikriegsdemonstration	NN	0	1	0	-	-	-
Antipathie	Antipathie	NN	0	1	0	1	0	0
Anwaltschaft	Anwaltschaft	NN	0	1	0	-	-	-
Anwaltsstand	Anwaltsstand	NN	0	1	0	-	-	-
Anzeichen	Anzeichen	NN	0	1	0	-	-	-
Anzüglichkeit	Anzüglichkeit	NN	0	1	0	-	-	-
Apathie	Apathie	NN	0	1	0	-	-	-
Apokalypse	Apokalypse	NN	0	1	0	-	-	-
Apologet	Apologet	NN	0	1	0	-	-	-
Appell	Appell	NN	0	1	0	-	-	-
Arbeitslosigkeit	Arbeitslosigkeit	NN	0	1	0	-	-	-
Arbeitsunfähigkeit	Arbeitsunfähigkeit	NN	0	1	0	-	-	-
Arglist	Arglist	NN	0	1	0	-	-	-
Arglose	arglos	NN	0	1	0	-	-	-
Arglosigkeit	Arglosigkeit	NN	0	1	0	-	-	-
Argwohn	Argwohn	NN	0	1	0	-	-	-
Armierung	Armierung	NN	0	1	0	-	-	-
Armseligkeit	Armseligkeit	NN	0	1	0	-	-	-
Armut	Armut	NN	0	1	0	-	-	-
Arrest	Arrest	NN	0	1	0	-	-	-
Arrestant	Arrestant	NN	0	1	0	-	-	-
Arroganz	Arroganz	NN	0	1	0	1	0	0
Arsch	Arsch	NN	0	1	0	-	-	-
Assassine	Assassine	NN	0	1	0	-	-	-
Atemlosigkeit	Atemlosigkeit	NN	0	1	0	-	-	-
Atemnot	Atemnot	NN	0	1	0	-	-	-
Atombombe	Atombombe	NN	0	1	0	-	-	-
Atrophie	Atrophie	NN	0	1	0	-	-	-
Attest	Attest	NN	0	1	0	-	-	-
Attitüde	Attitüde	NN	0	1	0	0.5	0	0.5
Attrappe	Attrappe	NN	0	1	0	-	-	-
Aufdeckung	Aufdeckung	NN	0	1	0	-	-	-
Aufeinanderprallen	aufeinanderprallen	VVINF	0	1	0	-	-	-
Auferlegung	Auferlegung	NN	0	1	0	-	-	-
Aufforderung	Aufforderung	NN	0	1	0	-	-	-
Aufforderungscharakter	Aufforderungscharakter	NN	0	1	0	-	-	-
Aufgabe	Aufgabe	NN	0	1	0	0.4	0.2	0.4
Aufgeber	Aufgeber	NN	0	1	0	-	-	-
Aufgliederung	Aufgliederung	NN	0	1	0	-	-	-
Aufheben	aufheben	VVINF	0	1	0	0.1	0.6	0.3
Aufhebens	Aufheben	NN	0	1	0	0.1	0.6	0.3
Aufhebung	Aufhebung	NN	0	1	0	-	-	-
Aufhetzer	Aufhetzer	NN	0	1	0	-	-	-
Auflage	Auflage	NN	0	1	0	0	0.666667	0.333333
Auflast	auflesen	VVINF	0	1	0	-	-	-
Auflegung	Auflegung	NN	0	1	0	-	-	-
Auflehnung	Auflehnung	NN	0	1	0	-	-	-
Auflösen	auflösen	VVINF	0	1	0	0	0.75	0.25
Auflösung	Auflösung	NN	0	1	0	0.24	0.28	0.48
Auflösungszeichen	Auflösungszeichen	NN	0	1	0	-	-	-
Aufmauern	aufmauern	VVINF	0	1	0	-	-	-
Aufopferung	Aufopferung	NN	0	1	0	-	-	-
Aufpasser	Aufpasser	NN	0	1	0	-	-	-
Aufpasserin	Aufpasserin	NN	0	1	0	-	-	-
Aufprall	Aufprall	NN	0	1	0	-	-	-
Aufpreis	Aufpreis	NN	0	1	0	0	0.666667	0.333333
Aufregung	Aufregung	NN	0	1	0	0	0	1
Aufreizung	Aufreizung	NN	0	1	0	-	-	-
Aufriss	aufreißen	NN	0	1	0	0	0	1
Aufruhr	Aufruhr	NN	0	1	0	-	-	-
Aufrüstung	Aufrüstung	NN	0	1	0	-	-	-
Aufschaltung	Aufschaltung	NN	0	1	0	-	-	-
Aufschlagen	aufschlagen	VVINF	0	1	0	0	1	0
Aufschlitzen	aufschlitzen	VVINF	0	1	0	-	-	-
Aufschneider	Aufschneider	NN	0	1	0	-	-	-
Aufschrei	Aufschrei	NN	0	1	0	-	-	-
Aufschub	Aufschub	NN	0	1	0	-	-	-
Aufsehen	Aufsehen	NN	0	1	0	-	-	-
Aufsicht	Aufsicht	NN	0	1	0	0	0.5	0.5
Aufsichtsführung	Aufsichtsführung	NN	0	1	0	-	-	-
Aufspaltung	Aufspaltung	NN	0	1	0	-	-	-
Aufstand	Aufstand	NN	0	1	0	-	-	-
Aufstürzung	Aufstürzung	NN	0	1	0	-	-	-
Aufsässige	aufsässig	NN	0	1	0	-	-	-
Aufwallung	Aufwallung	NN	0	1	0	-	-	-
Aufwiegler	Aufwiegler	NN	0	1	0	-	-	-
Aufzwingen	aufzwingen	VVINF	0	1	0	-	-	-
Augenschraube	Augenschraube	NN	0	1	0	-	-	-
Augenwischerei	Augenwischerei	NN	0	1	0	-	-	-
Ausbessern	ausbessern	VVINF	0	1	0	0.5	0	0.5
Ausbesserung	Ausbesserung	NN	0	1	0	-	-	-
Ausbeulung	Ausbeulung	NN	0	1	0	-	-	-
Ausbeute	Ausbeute	NN	0	1	0	1	0	0
Ausbeuterei	Ausbeuterei	NN	0	1	0	-	-	-
Ausbeutung	Ausbeutung	NN	0	1	0	-	-	-
Ausblasung	Ausblasung	NN	0	1	0	-	-	-
Ausbleiben	Ausbleiben	NN	0	1	0	-	-	-
Ausbleichen	ausbleichen	VVINF	0	1	0	-	-	-
Ausbohren	ausbohren	VVINF	0	1	0	-	-	-
Ausbruch	Ausbruch	NN	0	1	0	-	-	-
Ausbruchkanal	Ausbruchkanal	NN	0	1	0	-	-	-
Ausdehnungsbehinderung	Ausdehnungsbehinderung	NN	0	1	0	-	-	-
Auseinanderreißen	auseinanderreißen	VVINF	0	1	0	-	-	-
Auseinandersetzung	Auseinandersetzung	NN	0	1	0	-	-	-
Ausfall	Ausfall	NN	0	1	0	0.214286	0.571429	0.214286
Ausflucht	Ausflucht	NN	0	1	0	-	-	-
Ausfluss	Ausfluß	NN	0	1	0	-	-	-
Ausflüchte	Ausflucht	NN	0	1	0	-	-	-
Ausfällung	Ausfällung	NN	0	1	0	-	-	-
Ausführungsmängel	Ausführungsmangel	NN	0	1	0	-	-	-
Ausgemusterte	ausgemustert	NN	0	1	0	0	0	1
Ausgestoßene	ausgestoßen	NN	0	1	0	-	-	-
Aushändigung	Aushändigung	NN	0	1	0	-	-	-
Aushöhlung	Aushöhlung	NN	0	1	0	-	-	-
Auskochen	auskochen	VVINF	0	1	0	1	0	0
Auslassung	Auslassung	NN	0	1	0	-	-	-
Auslauf	Auslauf	NN	0	1	0	0	1	0
Auslöschung	Auslöschung	NN	0	1	0	-	-	-
Auslöser	Auslöser	NN	0	1	0	0.714286	0.285714	0
Ausmittigkeit	Ausmittigkeit	NN	0	1	0	-	-	-
Ausnahme	Ausnahme	NN	0	1	0	0.227273	0.5	0.272727
Ausradierung	Ausradierung	NN	0	1	0	-	-	-
Ausrede	Ausrede	NN	0	1	0	0	1	0
Ausreißer	Ausreißer	NN	0	1	0	-	-	-
Ausreißerin	Ausreißerin	NN	0	1	0	-	-	-
Ausrottung	Ausrottung	NN	0	1	0	-	-	-
Ausruf	Ausruf	NN	0	1	0	-	-	-
Ausrufverfahren	Ausrufverfahren	NN	0	1	0	-	-	-
Ausrutscher	Ausrutscher	NN	0	1	0	0	1	0
Ausschaltung	Ausschaltung	NN	0	1	0	-	-	-
Ausscheidung	Ausscheidung	NN	0	1	0	-	-	-
Ausscheidungsprodukt	Ausscheidungsprodukt	NN	0	1	0	-	-	-
Ausschießen	ausschießen	VVINF	0	1	0	-	-	-
Ausschlag	Ausschlag	NN	0	1	0	0.5	0	0.5
Ausschuss	Ausschuß	NN	0	1	0	0.4	0.6	0
Ausschussdaten	Ausschussdaten	NN	0	1	0	-	-	-
Ausschussteil	Ausschussteil	NN	0	1	0	-	-	-
Ausschweifung	Ausschweifung	NN	0	1	0	-	-	-
Ausschweifungen	Ausschweifung	NN	0	1	0	-	-	-
Aussichtslosigkeit	Aussichtslosigkeit	NN	0	1	0	-	-	-
Aussprache	Aussprache	NN	0	1	0	0.4	0.4	0.2
Ausstoß	Ausstoß	NN	0	1	0	1	0	0
Ausstrich	ausstreichen	VVINF	0	1	0	-	-	-
Ausströmen	ausströmen	VVINF	0	1	0	-	-	-
Austrieb	austreiben	VVINF	0	1	0	-	-	-
Auswaschungen	Auswaschung	NN	0	1	0	-	-	-
Auswechselung	Auswechselung	NN	0	1	0	-	-	-
Ausweglosigkeit	Ausweglosigkeit	NN	0	1	0	-	-	-
Ausweichbewegung	Ausweichbewegung	NN	0	1	0	-	-	-
Ausweichen	ausweichen	VVINF	0	1	0	0.333333	0.666667	0
Ausweisung	Ausweisung	NN	0	1	0	-	-	-
Auswirkung	Auswirkung	NN	0	1	0	-	-	-
Auswirkungen	Auswirkung	NN	0	1	0	-	-	-
Autarkie	Autarkie	NN	0	1	0	-	-	-
Autobahngebühr	Autobahngebühr	NN	0	1	0	-	-	-
Autokrat	Autokrat	NN	0	1	0	-	-	-
Autorität	Autorität	NN	0	1	0	-	-	-
Außenseiter	Außenseiter	NN	0	1	0	-	-	-
Außenseiterin	Außenseiterin	NN	0	1	0	-	-	-
Außenstehende	außenstehend	ADJA	0	1	0	-	-	-
Außermittigkeit	Außermittigkeit	NN	0	1	0	-	-	-
Avalancheeffekt	Avalancheeffekt	NN	0	1	0	-	-	-
Aversion	Aversion	NN	0	1	0	0	1	0
Axt	Axt	NN	0	1	0	0.333333	0.666667	0
Back	backen	FM	0	1	0	0.371429	0.4	0.228571
Backfisch	Backfisch	NN	0	1	0	0	1	0
Baffle	Baffle	NE	0	1	0	-	-	-
Baisse	Baisse	NN	0	1	0	-	-	-
Bakterienstamm	Bakterienstamm	NN	0	1	0	-	-	-
Balg	Balg	NN	0	1	0	-	-	-
Ballungszentrum	Ballungszentrum	NN	0	1	0	-	-	-
Bande	Band	NN	0	1	0	0.261538	0.484615	0.253846
Bandit	Bandit	NN	0	1	0	-	-	-
Bangigkeit	Bangigkeit	NN	0	1	0	-	-	-
Bankrotteur	Bankrotteur	NN	0	1	0	-	-	-
Bannmeile	Bannmeile	NN	0	1	0	-	-	-
Barbar	Barbar	NN	0	1	0	-	-	-
Bastard	Bastard	NN	0	1	0	-	-	-
Bataille	Bataille	NN	0	1	0	-	-	-
Bauchweh	Bauchweh	NN	0	1	0	-	-	-
Bauernschläue	Bauernschläue	NN	0	1	0	-	-	-
Baufälligkeit	Baufälligkeit	NN	0	1	0	-	-	-
Baurest	Baurest	NN	0	1	0	-	-	-
Beanspruchbarkeit	Beanspruchbarkeit	NN	0	1	0	-	-	-
Beanspruchung	Beanspruchung	NN	0	1	0	0.666667	0.333333	0
Beanstandung	Beanstandung	NN	0	1	0	0.333333	0.666667	0
Beaufschlagung	Beaufschlagung	NN	0	1	0	-	-	-
Bedauern	Bedauern	NN	0	1	0	0.666667	0.166667	0.166667
Bedenken	Bedenken	NN	0	1	0	0.428571	0.142857	0.428571
Bedenkzeit	Bedenkzeit	NN	0	1	0	-	-	-
Bedeutungslosigkeit	Bedeutungslosigkeit	NN	0	1	0	-	-	-
Bedingung	Bedingung	NN	0	1	0	0.333333	0.5	0.166667
Bedrohung	Bedrohung	NN	0	1	0	-	-	-
Bedrängnis	Bedrängnis	NN	0	1	0	-	-	-
Bedürfnis	Bedürfnis	NN	0	1	0	0.166667	0.833333	0
Bedürfnisse	Bedürfnis	NN	0	1	0	0.166667	0.833333	0
Bedürftigen	bedürftig	NN	0	1	0	0	0	1
Bedürftigkeit	Bedürftigkeit	NN	0	1	0	-	-	-
Beeinflussbarkeit	Beeinflußbarkeit	NN	0	1	0	-	-	-
Beeinflussung	Beeinflussung	NN	0	1	0	-	-	-
Beeinträchtigung	Beeinträchtigung	NN	0	1	0	1	0	0
Beengung	Beengung	NN	0	1	0	-	-	-
Befall	Befall	NN	0	1	0	-	-	-
Befallensein	Befallensein	NN	0	1	0	-	-	-
Befangenheit	Befangenheit	NN	0	1	0	-	-	-
Befehlsempfänger	Befehlsempfänger	NN	0	1	0	-	-	-
Befremden	Befremden	NN	0	1	0	-	-	-
Befristung	Befristung	NN	0	1	0	-	-	-
Befürchtung	Befürchtung	NN	0	1	0	0.4	0.4	0.2
Befürchtungen	Befürchtung	NN	0	1	0	0.4	0.4	0.2
Begleiterscheinung	Begleiterscheinung	NN	0	1	0	-	-	-
Begrenzung	Begrenzung	NN	0	1	0	-	-	-
Beharren	beharren	VVINF	0	1	0	-	-	-
Beharrlichkeit	Beharrlichkeit	NN	0	1	0	-	-	-
Beharrungsvermögen	Beharrungsvermögen	NN	0	1	0	-	-	-
Behauptung	Behauptung	NN	0	1	0	-	-	-
Behelf	Behelf	NN	0	1	0	-	-	-
Behelligung	Behelligung	NN	0	1	0	-	-	-
Beherrschung	Beherrschung	NN	0	1	0	-	-	-
Behinderte	Behinderte	NN	0	1	0	-	-	-
Behinderung	Behinderung	NN	0	1	0	-	-	-
Beichte	Beichte	NN	0	1	0	-	-	-
Beichtkind	Beichtkind	NN	0	1	0	-	-	-
Beigeschmack	Beigeschmack	NN	0	1	0	0.2	0.4	0.4
Beihilfe	Beihilfe	NN	0	1	0	-	-	-
Beil	Beil	NN	0	1	0	-	-	-
Beileid	Beileid	NN	0	1	0	-	-	-
Beileidsbezeugung	Beileidsbezeugung	NN	0	1	0	-	-	-
Beimengung	Beimengung	NN	0	1	0	-	-	-
