word	emotion	arousel
unheil	-2.15	4.529411765
knebel	-1.55	3.95
agil	1.0	2.315789474
aufhalten	-0.411764706	2.157894737
pille	-0.6	3.523809524
begraben	-2.1	3.555555556
mieten	-0.4	2.5
vollmond	1.6	2.4375
trieb	0.1	4.105263158
tuscheln	-1.3	3.0
zebra	1.09	2.82
honig	1.8	1.5625
album	0.8	2.476190476
stufe	0.3	2.15
nudel	1.55	1.578947368
kanon	0.7	2.0
taktvoll	1.9	1.833333333
plan	0.7	2.571428571
portwein	1.1	2.166666667
kummer	-1.9	3.6875
monolog	-0.7	2.052631579
abfahrt	0.3	3.117647059
profil	0.65	2.666666667
ertrag	1.5	2.315789474
preis	0.1	2.611111111
trauma	-2.05	4.411764706
krankheit	-1.735294118	3.766666667
tadeln	-1.2	3.631578947
mist	-1.5	3.222222222
punkt	0.176470588	1.888888889
million	1.5	3.277777778
zwist	-1.3	3.85
spiel	1.4	2.388888889
erwerb	1.05	2.684210526
kanzel	-0.85	1.947368421
teufel	-1.95	3.476190476
einheit	1.176470588	2.235294118
gott	1.5	2.5
eigelb	0.8	2.333333333
geige	1.5	2.59
verzehr	0.4	2.444444444
gründung	0.705882353	2.473684211
knebeln	-1.5	3.722222222
wurm	-1.36	2.73
aufwind	1.3	2.611111111
notwehr	-1.1	3.777777778
frieden	2.529411765	1.611111111
essig	-0.25	2.611111111
abfall	-1.7	2.411764706
debatte	-0.911764706	3.142857143
liefern	0.6	2.107142857
emotion	0.7	3.133333333
kommunist	-0.617647059	2.894736842
note	-0.4	2.833333333
pracht	2.0	3.157894737
löwe	0.36	4.05
pferd	1.18	3.09
murren	-1.0	2.105263158
ring	1.411764706	2.777777778
erdbeben	-1.7	4.470588235
gewinn	2.1	3.882352941
test	-0.3	3.0
ziegel	0.41	2.09
kaktus	0.5	2.428571429
gast	1.411764706	2.277777778
schlagen	-1.911764706	3.944444444
setzen	0.235294118	1.952380952
nutzen	0.823529412	2.263157895
tragik	-1.15	3.684210526
herde	0.35	2.388888889
beben	-1.2	4.0
gurgel	-1.45	2.722222222
abkehr	-0.6	2.80952381
schlecht	-2.3	3.777777778
grund	0.5	2.315789474
qual	-2.7	4.111111111
fordern	-0.882352941	2.736842105
braut	1.0	2.833333333
pech	-2.0	3.333333333
bauen	0.911764706	2.333333333
wert	1.058823529	2.5
nebel	-0.55	2.684210526
freuen	2.205882353	3.107142857
motorrad	1.4	2.888888889
plage	-2.0	3.333333333
erbitten	-0.2	2.722222222
treppe	0.05	2.36
latein	-0.15	2.263157895
dusche	1.7	2.1875
werk	0.676470588	2.473684211
kloster	0.058823529	1.833333333
bestehen	1.0	2.789473684
abwehr	-0.7	3.19047619
gelaunt	0.1	2.555555556
angel	-0.15	2.15
traurig	-2.1	2.833333333
mitte	0.75	2.105263158
spenden	1.0	2.157894737
balsam	1.3	1.315789474
allee	1.2	1.333333333
bankrott	-2.3	2.789473684
vornehm	0.9	2.263157895
abflug	0.7	3.142857143
erinnerung	1.411764706	2.947368421
nazi	-2.9	4.666666667
adeln	0.4	2.4
antworten	0.970588235	2.157894737
hypnose	0.0	3.166666667
kollege	0.705882353	2.619047619
pranke	-0.95	2.714285714
rutschig	-1.3	3.052631579
masse	-0.8	2.210526316
siesta	1.9	1.5
feigling	-1.8	3.352941176
abbruch	-0.7	2.904761905
triefen	-0.911764706	2.315789474
fleisch	-0.441176471	3.055555556
bett	2.0	2.166666667
morden	-2.7	4.388888889
alptraum	-2.8	4.529411765
ehrgeiz	1.5	3.555555556
zahnarzt	-1.5	4.117647059
schabe	-1.4	3.263157895
schreien	-1.235294118	3.714285714
wollust	1.1	3.722222222
lieblos	-2.3	3.277777778
rosten	-1.1	2.55
verdienen	0.764705882	3.095238095
brücke	0.82	2.09
angst	-2.6	4.380952381
reform	0.75	3.033333333
koran	-0.25	3.0
taumeln	-1.0	2.947368421
tatort	-1.0	3.428571429
runde	0.3	1.842105263
anker	1.0	1.888888889
akribie	-0.7	2.421052632
strumpf	0.45	1.59
sonnabend	2.088235294	2.904761905
licht	2.0	2.611111111
erbe	1.1	2.777777778
doktor	0.8	3.428571429
muffig	-1.4	1.736842105
lotus	1.45	1.888888889
nabel	0.6	2.315789474
fassen	0.058823529	2.052631579
aktion	1.0	2.944444444
bullig	-0.9	3.789473684
bluttat	-2.8	4.277777778
perfekt	2.4	3.166666667
erreger	-1.2	3.888888889
betrachten	0.676470588	2.142857143
zahn	-0.5	2.73
zahm	0.5	1.368421053
zahl	0.058823529	2.222222222
himmel	2.25	1.65
piranha	-1.3	4.0
presse	-0.4	3.176470588
trug	-2.0	2.833333333
dekadent	-2.0	2.263157895
hocker	0.14	1.95
straftat	-2.2	4.0
taufe	0.95	2.421052632
samstag	1.2	2.333333333
anflug	0.5	2.473684211
jazz	0.8	3.578947368
küste	2.0	1.833333333
wirrnis	-1.6	3.444444444
handikap	-1.3	3.111111111
nachruf	-0.7	2.642857143
wasser	1.55	1.833333333
platte	0.45	2.368421053
mies	-2.0	3.555555556
bombe	-2.5	4.0
puder	0.65	1.947368421
prima	2.7	2.578947368
radar	-1.05	2.888888889
sabotage	-2.0	3.722222222
stolpern	-1.0	3.157894737
zerstören	-2.529411765	3.928571429
konsequenz	-0.558823529	3.476190476
schatz	2.3	3.5
aufnehmen	1.029411765	2.368421053
steril	-0.4	2.4
faschismus	-2.735294118	4.0
sklavin	-1.7	3.944444444
eifrig	0.8	2.947368421
zart	1.7	2.222222222
freier	-1.1	3.444444444
behutsam	1.2	1.684210526
lilie	1.0	1.611111111
reiter	1.0	2.555555556
terror	-2.25	4.523809524
intim	1.3	3.789473684
zukunft	2.2	3.705882353
realität	0.323529412	2.833333333
zoll	-0.8	2.368421053
weste	-0.09	1.91
decke	1.36	1.59
revier	-0.2	2.588235294
heizung	1.14	1.82
beifall	1.7	2.941176471
import	0.55	1.842105263
stottern	-0.6	2.842105263
tonne	-0.35	2.210526316
august	1.5	2.210526316
schlacht	-2.2	3.888888889
versichern	0.529411765	1.947368421
auftrag	0.7	2.821428571
unfriede	-2.2	3.277777778
lexikon	0.3	2.5625
klage	-1.55	3.470588235
medaille	1.6	2.888888889
mond	1.3	1.833333333
neurose	-1.9	3.888888889
besorgt	-1.3	3.157894737
instinkt	0.7	3.526315789
zierlich	0.3	1.888888889
umtrunk	1.3	2.777777778
demut	-0.9	3.047619048
verzichten	-1.147058824	2.619047619
stinken	-1.9	3.388888889
vorstand	-0.941176471	2.052631579
mann	1.2	2.388888889
tropen	1.2	2.789473684
begrüßen	1.5	2.380952381
pinzette	-0.41	2.41
regler	0.1	2.35
droge	-1.25	3.947368421
erbin	0.8	3.285714286
saufen	-0.9	2.894736842
bedienen	-0.5	2.214285714
anrufen	1.205882353	2.842105263
eigenart	0.3	2.5
kämpfen	-0.647058824	3.761904762
grundlage	0.558823529	2.238095238
profi	1.4	2.95
künstler	1.794117647	2.888888889
sparen	-0.264705882	2.263157895
mensa	-0.05	2.0
traktor	0.27	2.77
teddy	1.77	1.86
unfall	-2.35	4.238095238
plakat	0.7	2.476190476
eitel	-1.1	3.052631579
rutsche	1.18	3.32
luft	2.2	2.222222222
razzia	-0.9	3.736842105
geiz	-1.6	3.611111111
einengen	-2.0	3.5
industrie	-0.647058824	2.523809524
armut	-1.95	3.333333333
verlies	-2.0	3.444444444
kultur	1.5	2.421052632
achse	0.0	2.166666667
krone	1.15	2.555555556
strafe	-2.4	3.761904762
käfer	-0.68	2.91
schaurig	-1.3	3.736842105
tiger	0.85	3.428571429
bewegung	1.617647059	3.294117647
minister	-0.1	2.277777778
aufstieg	1.8	3.294117647
geste	1.05	2.111111111
psychose	-2.1	4.6875
iglu	0.64	2.68
gelenk	0.05	2.315789474
scherz	1.9	3.25
pilot	0.6	2.631578947
kappe	-0.1	2.055555556
schlampe	-1.3	4.055555556
eis	1.8	2.789473684
leiter	0.25	2.25
mutlos	-1.4	2.0
pedant	-1.05	3.444444444
glaube	0.8	3.105263158
schrank	0.27	1.77
kranz	0.86	2.23
pfanne	0.65	1.842105263
klaue	-1.2	3.45
situation	0.029411765	2.80952381
krank	-2.0	3.368421053
spaß	2.323529412	3.578947368
übersehen	-0.823529412	1.842105263
suppe	0.6	2.157894737
brot	0.91	1.95
porree	-0.18	1.86
munkeln	-1.1	2.578947368
eintracht	0.441176471	1.842105263
kette	0.45	2.833333333
paar	1.764705882	1.944444444
nachmittag	1.235294118	2.210526316
schaukel	1.45	2.86
tourist	-0.2	2.222222222
sauer	-0.9	3.526315789
mustern	-0.6	2.857142857
truppe	-1.352941176	3.333333333
scham	-1.3	3.684210526
mumie	-0.6	2.842105263
betonen	0.588235294	2.333333333
anekeln	-2.1	3.607142857
seife	0.7	1.473684211
melodram	-0.9	3.619047619
verkaufen	-0.617647059	2.428571429
erdbeere	2.5	2.82
auswirkung	-0.411764706	2.578947368
siegel	0.7	2.476190476
akademie	0.588235294	3.142857143
wandern	0.2	2.3
sieger	1.75	3.823529412
wehren	-0.176470588	3.8
schattig	-0.1	2.0
tradition	0.176470588	2.421052632
applaus	1.8	3.588235294
lehrer	0.05	2.444444444
moder	-1.5	2.894736842
leistung	1.8	3.111111111
macher	1.1	2.95
protzen	-1.2	3.526315789
prosten	1.1	2.684210526
kalorie	-0.8	2.842105263
greuel	-2.15	3.875
witwe	-1.35	3.333333333
blondine	0.6	2.631578947
genie	1.9	3.705882353
nah	0.8	2.526315789
berichten	0.558823529	2.047619048
schießen	-2.088235294	3.866666667
parole	-0.2	3.105263158
makler	-0.4	2.176470588
piste	0.85	2.571428571
bieten	0.176470588	2.157894737
beachten	0.7	2.894736842
logik	1.15	2.35
entstehen	1.176470588	2.105263158
aufseher	-0.9	2.578947368
murmel	1.25	1.473684211
zäpfchen	-1.77	3.73
verehrer	1.5	3.882352941
druck	-1.588235294	3.611111111
frosch	-0.09	2.82
quelle	1.5	2.058823529
rose	1.5	1.833333333
ordner	-0.23	2.05
pilz	-0.5	2.73
instrument	1.176470588	3.315789474
purpur	1.5	2.65
torkeln	-0.6	3.0
rücksicht	1.352941176	2.666666667
gruß	1.441176471	1.684210526
altbau	0.7	2.526315789
neblig	-0.7	2.526315789
ami	-0.4	2.714285714
festung	0.1	3.411764706
larve	-0.4	2.736842105
lutscher	1.14	2.59
möwe	-0.05	2.91
streik	-0.8	3.80952381
darm	-1.14	2.91
begegnen	1.382352941	3.142857143
lutschen	0.6	2.392857143
amt	-0.7	2.526315789
kollektiv	0.0	2.894736842
kiste	0.45	1.888888889
kult	-0.1	2.833333333
affekt	0.0	3.625
trauern	-2.0	3.055555556
erlebnis	1.3	2.833333333
republik	-0.147058824	2.388888889
forderung	-0.852941176	2.952380952
fabel	1.45	2.052631579
pflege	0.45	2.0
kennen	1.117647059	2.368421053
leute	0.75	2.894736842
sollen	-1.0	3.0
zahlung	-0.7	3.047619048
anomal	-1.5	2.315789474
magma	0.0	3.052631579
sinken	-1.264705882	3.263157895
sauber	1.5	2.055555556
auskunft	0.5	2.117647059
rüssel	0.64	2.41
mafia	-1.8	4.157894737
freiheit	2.8	4.0
sucht	-2.3	4.0
dogge	-0.95	2.571428571
sitte	-0.15	2.555555556
lotto	0.25	2.473684211
einladung	1.647058824	2.6
kamel	1.1	2.277777778
biest	-1.6	4.1
launisch	-1.9	3.222222222
moos	0.7	1.904761905
erwartung	0.705882353	3.428571429
buddha	0.82	2.27
suche	0.35	3.1875
vergeben	0.2	2.368421053
aussicht	1.470588235	2.222222222
ausbaden	-1.3	2.421052632
mappe	0.3	2.111111111
thron	1.0	2.736842105
balken	0.3	2.111111111
kaffee	1.4	2.277777778
sprung	0.382352941	3.333333333
dasein	1.5	2.5
benötigen	-0.294117647	2.315789474
fragen	0.676470588	2.380952381
raub	-1.8	3.888888889
tätigkeit	0.735294118	2.761904762
raum	0.735294118	2.142857143
präsident	-0.882352941	2.952380952
anormal	-1.4	2.421052632
opium	-1.1	3.0
befreier	1.3	2.833333333
verlogen	-2.3	3.526315789
panne	-1.9	3.588235294
lenkbar	0.0	2.611111111
tumor	-2.7	4.5
ausreden	0.3	2.263157895
befreien	1.941176471	3.222222222
wehmut	-1.1	3.5
toxisch	-1.8	3.631578947
mikrofon	0.59	2.82
betrug	-2.05	3.8
altklug	-1.1	2.210526316
schlapp	-1.5	1.736842105
moped	-0.2	2.631578947
empfinden	1.5	2.333333333
dank	1.823529412	2.277777778
essen	1.558823529	3.526315789
erfüllung	2.058823529	2.285714286
bitte	0.65	2.857142857
lob	2.0	2.666666667
sabbern	-1.3	2.684210526
achten	1.2	2.368421053
wurst	0.5	2.45
stark	1.7	3.578947368
heucheln	-1.9	3.888888889
ehe	0.647058824	3.19047619
starr	-0.7	2.315789474
tiefe	0.2	3.277777778
bruder	1.676470588	2.222222222
verhaften	-1.823529412	4.1
schlinge	-1.0	3.047619048
foltern	-2.8	4.444444444
leblos	-2.3	3.5
eingehen	0.029411765	2.19047619
lehrjahr	-0.5	2.277777778
adler	1.25	2.444444444
zauber	1.55	3.555555556
ausstieg	-0.5	2.882352941
kanzler	-1.029411765	2.444444444
mahnen	-1.3	3.055555556
feuer	0.05	3.722222222
schnecke	-0.36	2.24
tatsache	0.0	2.5
gegensatz	0.029411765	3.066666667
flirt	1.7	4.368421053
überfall	-2.1	4.0
mädchen	1.323529412	2.666666667
lorbeer	1.4	2.111111111
reizvoll	1.6	3.333333333
geier	-0.5	3.176470588
parlament	-0.558823529	2.789473684
jugend	1.55	3.294117647
interesse	1.617647059	3.19047619
taste	0.35	2.125
gehen	0.411764706	2.315789474
spende	0.75	2.857142857
aufstand	-1.2	3.944444444
general	-1.352941176	2.833333333
diele	0.4	1.875
delle	-0.9	2.333333333
leuchte	1.3	2.388888889
film	1.5	2.611111111
zuflucht	1.2	2.777777778
effekt	0.4	3.315789474
puppe	0.45	2.0
idiot	-2.0	3.176470588
pappe	-0.05	1.941176471
spucken	-1.2	2.894736842
horoskop	-0.1	2.888888889
schminke	1.05	2.36
werbung	-0.5	2.941176471
puste	-0.25	2.842105263
schätzen	0.787878788	2.1
verloben	0.8	2.421052632
anklage	-1.5	3.857142857
einklang	1.9	1.529411765
finale	0.9	3.523809524
zugabe	1.5	2.941176471
neugier	0.3	3.555555556
vorzug	0.9	2.476190476
mystik	0.6	3.19047619
ziel	2.0	3.055555556
leisten	0.617647059	2.428571429
orakel	0.7	2.80952381
umsatz	0.088235294	2.722222222
zettel	0.5	2.111111111
darstellen	0.882352941	2.526315789
kaktee	0.27	2.36
bahre	-1.6	2.789473684
sinfonie	1.1	2.222222222
hantel	-0.27	2.5
kobra	-0.8	3.631578947
unding	-1.2	2.777777778
adjutant	-0.3	3.176470588
onkel	0.95	2.368421053
neige	-0.85	2.142857143
zins	-0.5	2.666666667
obst	1.4	2.111111111
diener	-0.5	2.277777778
erfahren	1.235294118	2.714285714
schatten	-0.352941176	2.444444444
neigung	0.4	2.4375
dienen	-1.088235294	2.476190476
pervers	-2.1	3.631578947
mystisch	0.3	2.263157895
friedhof	-1.6	3.166666667
wunder	1.85	3.625
treue	2.0	2.555555556
schwur	0.0	3.35
anheizen	0.5	2.833333333
steuer	-1.0	2.842105263
liter	0.5	1.888888889
wiege	1.1	1.277777778
abgrund	-1.4	3.882352941
winseln	-1.7	2.631578947
hemd	0.68	1.95
asche	-1.0	2.857142857
bestie	-2.1	4.529411765
fall	-1.090909091	2.833333333
aufenthalt	0.764705882	2.571428571
aschfahl	-1.9	1.894736842
übel	-1.823529412	3.611111111
strand	2.1	1.736842105
elend	-2.1	4.1
unrecht	-2.029411765	4.0
mild	1.1	1.578947368
verband	-1.18	2.95
grube	-0.95	2.523809524
höhe	0.5	3.263157895
torheit	-1.3	3.111111111
abhilfe	0.8	2.157894737
manager	0.7	2.842105263
freudlos	-2.2	2.368421053
sand	1.676470588	1.666666667
saboteur	-2.1	4.055555556
begleiten	1.235294118	2.761904762
bereiten	0.558823529	1.947368421
laut	-0.8	3.473684211
still	0.6	1.263157895
magier	1.0	3.421052632
mischehe	-0.5	2.777777778
ritter	0.95	3.047619048
mikado	0.82	2.59
elch	1.0	2.91
brille	-0.65	2.210526316
erfolgen	0.235294118	2.523809524
fassade	-0.2	2.222222222
gestank	-2.1	3.588235294
eidechse	0.32	2.82
brief	1.5	2.222222222
veto	-0.6	2.684210526
luftraum	0.6	2.105263158
abt	0.2	1.526315789
leim	0.0	2.111111111
leib	0.8	2.80952381
hochzeit	1.0	3.5
sintflut	-1.7	4.0
leid	-2.0	4.166666667
eid	0.1	3.526315789
ordnung	0.9	2.894736842
grausam	-2.2	3.888888889
heben	0.0	2.142857143
malaria	-2.1	4.0
hebel	0.35	2.25
hase	1.64	2.82
vertreter	-0.735294118	2.095238095
wache	-0.7	2.315789474
vertreten	-0.088235294	2.105263158
treffen	1.0	2.684210526
november	-0.5	2.166666667
vernichten	-1.970588235	3.523809524
schrei	-1.6	4.421052632
boden	0.05	1.555555556
fenster	1.14	1.91
angebot	0.970588235	2.904761905
hitze	-0.75	3.789473684
brutal	-2.0	4.526315789
maul	-1.1	2.944444444
hamster	0.86	2.41
anbau	0.85	1.578947368
koffer	0.7	2.315789474
vorwurf	-1.8	3.380952381
betragen	-0.382352941	1.894736842
lerche	1.2	1.65
zerlumpt	-1.9	2.944444444
fracht	0.3	2.6
reinheit	1.4	2.111111111
zeitung	0.6	2.571428571
starren	-0.911764706	2.857142857
busen	1.85	3.25
armee	-2.1	4.0
kompass	0.68	2.55
meineid	-1.8	3.375
papagei	1.55	3.18
verfügen	-0.088235294	2.428571429
beule	-1.4	3.2
fohlen	1.4	2.368421053
klären	1.058823529	2.761904762
autonom	0.8	2.947368421
hirsch	0.68	2.86
erheben	0.088235294	2.095238095
zorn	-1.8	4.117647059
tarnen	-0.6	2.466666667
mord	-2.8	4.444444444
trist	-1.8	2.65
schuft	-1.5	3.526315789
taumel	-0.1	3.15
glas	0.64	1.77
lenker	0.32	2.0
schwein	0.59	2.77
situiert	-0.1	1.944444444
endziel	0.6	3.80952381
frühjahr	2.029411765	2.444444444
irrlehre	-1.6	3.333333333
stich	-0.9	3.619047619
reizen	-0.4	3.8
testen	-0.2	2.789473684
pochen	-0.7	2.578947368
taub	-1.7	3.058823529
lotse	0.65	2.238095238
kreativ	2.6	2.944444444
kümmern	1.323529412	1.857142857
musikbox	1.0	2.777777778
warnung	-0.3	3.555555556
beitragen	1.088235294	2.333333333
pony	1.45	2.76
niedlich	1.0	1.789473684
zwingen	-2.088235294	3.833333333
narbe	-1.15	3.421052632
aufzucht	0.3	2.611111111
minimum	-0.6	2.285714286
sense	-0.9	2.368421053
ableger	0.1	2.222222222
vermieten	-0.058823529	2.476190476
zerfall	-1.6	3.3125
befürchten	-1.411764706	3.095238095
drohen	-2.176470588	3.928571429
beweis	0.6	2.368421053
vorspiel	1.9	4.117647059
arzt	0.088235294	2.777777778
können	1.676470588	2.736842105
werfen	-0.205882353	1.904761905
sandwich	1.2	2.166666667
übergehen	-0.970588235	2.473684211
zeugnis	-0.6	3.380952381
krücke	-1.95	3.45
charme	2.3	2.736842105
adressat	0.1	2.0
spitzel	-1.8	4.0
unfug	-0.2	3.388888889
abbauen	-0.8	2.105263158
versehen	-0.411764706	2.529411765
planet	1.2	2.368421053
kaufen	0.823529412	3.157894737
bursche	-0.529411765	2.157894737
deutung	0.5	2.411764706
abdanken	-0.4	2.666666667
leumund	-0.6	1.684210526
stabil	1.4	1.789473684
vorschlag	0.911764706	2.904761905
festlegen	-0.441176471	2.368421053
bestimmen	-0.470588235	2.473684211
pfeife	0.4	2.45
mission	0.9	2.631578947
heiraten	1.382352941	3.789473684
arroganz	-1.9	3.611111111
held	2.1	3.5
baltikum	0.0	2.055555556
radau	-1.25	3.611111111
leichte	0.8	2.095238095
begründen	0.382352941	2.523809524
islam	-0.05	3.055555556
weltkrieg	-2.823529412	4.619047619
dichter	1.588235294	2.277777778
wagen	1.058823529	2.111111111
meinung	1.5	2.666666667
nuklear	-2.1	4.0
diskussion	0.029411765	3.368421053
ansprechen	0.852941176	2.714285714
zustimmung	1.205882353	2.526315789
messer	-0.6	3.476190476
leittier	-0.1	2.352941176
senat	0.1	2.526315789
alter	-0.55	2.047619048
zeugin	0.0	3.352941176
freund	2.558823529	2.052631579
müssen	-1.382352941	2.80952381
gemse	0.7	1.857142857
maler	1.4	2.111111111
spicken	-0.4	3.0
arsenal	-0.9	2.285714286
lektion	-0.4	2.941176471
uhr	0.088235294	1.789473684
party	2.1	3.705882353
ablehnen	-0.941176471	3.047619048
tragen	0.117647059	1.894736842
oper	0.735294118	3.095238095
porto	-0.65	1.789473684
planlos	-1.7	2.473684211
trauring	0.0	2.888888889
gestaltung	1.147058824	2.476190476
tritt	-0.9	2.842105263
wunsch	1.6	2.45
hafer	0.75	1.473684211
mondlos	-0.6	1.421052632
käfig	-1.86	3.27
erfassen	0.411764706	2.380952381
unsinn	-1.0	3.368421053
papst	0.2	2.789473684
erlauben	0.647058824	1.894736842
bürste	0.23	2.05
parfum	0.9	3.047619048
nein	-1.6	3.333333333
zigarre	-0.2	2.611111111
voreilig	-1.2	2.842105263
monoton	-1.3	1.842105263
neid	-1.9	3.555555556
schwester	1.323529412	1.857142857
darlehen	-0.7	2.80952381
ungeheuer	-1.617647059	3.428571429
tracht	-0.6	1.684210526
heiter	1.8	2.65
solist	1.25	2.526315789
treulos	-2.1	2.421052632
lippe	1.55	2.333333333
bedeuten	1.029411765	2.631578947
massiv	-0.1	3.15
erzeugnis	0.470588235	2.380952381
makaber	-1.1	2.947368421
krokodil	-0.95	4.0
lesesaal	0.0	1.333333333
krawatte	0.14	2.27
anbieten	0.676470588	1.736842105
premiere	0.9	3.19047619
bereich	0.029411765	1.777777778
konflikt	-1.6	3.666666667
absage	-2.0	3.368421053
merkmal	0.0	2.5
kralle	-1.0	2.684210526
kriegen	-0.5	3.19047619
spalten	-0.7	2.833333333
gericht	-0.939393939	3.428571429
bulle	-0.6	2.789473684
siegen	1.117647059	3.473684211
fibel	0.4	1.947368421
vollziehen	-0.323529412	2.263157895
kuchen	1.6	2.0
speziell	0.7	2.578947368
ampel	-0.7	2.678571429
liaison	1.0	3.166666667
hassen	-2.5	4.444444444
bluse	0.68	2.41
rücklage	0.029411765	2.111111111
fallen	-1.058823529	2.578947368
bekommen	1.029411765	2.105263158
ding	-0.029411765	1.555555556
klinge	-1.3	3.684210526
klassik	0.7	3.052631579
fromm	0.4	2.3
boshaft	-1.9	3.944444444
hafen	1.15	2.0
tanne	1.25	1.6
heroisch	0.7	2.894736842
knabe	0.55	2.157894737
fasan	1.0	2.05
seenot	-2.1	4.058823529
krimi	0.6	3.263157895
blamage	-1.8	3.888888889
symptom	-1.2	3.333333333
forschung	1.058823529	2.80952381
militant	-2.0	3.611111111
seele	1.8	2.352941176
mama	2.3	2.388888889
banane	1.32	1.95
zittern	-1.5	3.555555556
nahrung	1.9	2.176470588
hotel	1.15	2.5
park	1.941176471	1.833333333
nennen	0.294117647	2.0
bedenken	0.176470588	2.722222222
theater	0.7	3.736842105
egoismus	-1.1	3.722222222
kante	-0.5	2.611111111
kind	1.8	2.444444444
benzin	-0.8	2.857142857
reue	0.1	2.944444444
fuchs	-0.18	3.5
aal	-0.5	2.380952381
mitgift	0.6	2.863636364
abstand	-0.352941176	1.944444444
beziehung	1.617647059	3.666666667
tod	-2.8	4.055555556
aas	-2.1	2.631578947
spargel	1.41	2.41
wippe	1.0	2.82
mensch	1.6	2.722222222
reise	2.25	3.294117647
hochschule	0.794117647	3.380952381
grandios	2.2	3.444444444
fehler	-1.6	3.19047619
schonung	0.7	1.678571429
sport	1.676470588	3.055555556
demokratie	0.617647059	3.263157895
sozialist	-0.352941176	3.142857143
lid	0.2	1.842105263
osterei	1.6	2.0
schlafen	2.0	1.642857143
reigen	1.05	2.105263158
trance	-0.1	2.6
henne	0.25	2.058823529
geschichte	0.764705882	2.714285714
defensiv	-0.6	2.473684211
sehnen	-0.8	3.315789474
dialekt	0.4	2.6875
verenden	-2.3	3.714285714
magisch	1.2	2.789473684
bedrohen	-2.029411765	4.0
sumpf	-0.8	2.210526316
lichtung	1.3	2.111111111
ziege	0.6	1.952380952
huhn	-0.09	2.43
topfit	2.3	3.55
quote	-0.05	2.055555556
auge	1.117647059	2.055555556
virus	-2.15	4.052631579
keule	-1.3	2.944444444
trostlos	-2.1	3.333333333
urlaub	2.45	2.5625
schulden	-1.8	3.476190476
tote	-2.6	4.176470588
wiese	1.55	1.411764706
freitod	-2.0	3.777777778
saftig	1.1	2.526315789
mühe	-0.117647059	2.888888889
distel	-0.55	2.157894737
gold	1.4	2.5
genießen	2.323529412	2.133333333
wehr	-0.6	2.421052632
kobold	0.6	2.473684211
rebell	0.15	4.0
hilflos	-1.8	4.0
küssen	2.617647059	3.178571429
konto	0.5	3.333333333
mauer	-0.5	2.777777778
ruhig	0.6	1.631578947
ruin	-2.3	4.125
betrag	-0.15	2.35
traum	1.5	2.0
abend	1.65	1.833333333
schwert	-0.82	3.59
ernte	1.2	2.0
szene	0.25	3.8
prahlen	-1.3	3.315789474
liebelei	0.9	3.904761905
typhus	-2.0	3.388888889
gratis	1.5	2.611111111
gedicht	0.7	2.947368421
ramsch	-0.941176471	2.142857143
dominanz	-0.6	3.526315789
eindruck	0.4	2.176470588
pegel	-0.45	2.5
zählen	0.117647059	1.933333333
gefühl	2.205882353	3.111111111
kichern	0.7	2.962962963
konzert	1.794117647	2.5
ungesund	-1.7	2.368421053
tumult	-1.1	3.95
aussetzen	-0.676470588	2.052631579
orgel	0.95	2.476190476
geld	1.6	2.944444444
rumoren	-0.9	2.684210526
fieber	-1.8	3.7
necken	0.6	2.842105263
urteil	-0.15	3.222222222
potenz	1.15	3.631578947
becher	0.55	1.714285714
treiben	-0.088235294	2.785714286
vormund	-0.6	2.157894737
harfe	1.45	1.5
ausmaß	-0.411764706	2.5625
verdienst	0.941176471	3.052631579
pleite	-1.9	3.736842105
sex	2.6	4.333333333
ziellos	-1.6	3.0
see	1.823529412	2.142857143
übernahme	-1.0	2.368421053
kurve	0.05	2.823529412
lynchen	-2.6	4.210526316
arg	-1.2	2.526315789
stumm	-0.9	1.526315789
herstellen	0.676470588	2.052631579
kenntnis	1.147058824	2.222222222
einsturz	-1.7	4.058823529
tarnung	-0.5	3.222222222
vortrag	0.0	2.333333333
erfolg	2.1	3.315789474
zitat	0.6	2.476190476
beseitigen	-0.882352941	2.526315789
engel	2.15	2.222222222
frisur	0.75	2.714285714
empfangen	1.147058824	2.761904762
spesen	0.25	2.684210526
durst	-1.1	3.45
strafen	-1.6	3.444444444
vorsicht	0.2	4.058823529
nähe	2.0	2.277777778
machtlos	-2.0	3.0
schimpf	-1.4	3.166666667
medizin	1.4	2.833333333
trage	-0.45	2.555555556
opposition	-0.176470588	3.380952381
lehre	0.65	2.80952381
klient	-0.2	2.789473684
verruf	-1.65	3.578947368
bronze	0.7	2.666666667
auslösen	0.264705882	2.157894737
brillant	2.2	3.166666667
sinn	1.8	2.166666667
fortsetzen	0.852941176	2.333333333
gewissen	0.7	3.315789474
last	-1.676470588	3.388888889
fessel	-1.3	4.05
minus	-1.0	3.052631579
bandit	-0.95	2.578947368
luftloch	-0.6	3.047619048
roman	1.7	1.888888889
drängen	-1.323529412	3.933333333
luder	-1.1	3.75
wuchern	-1.6	3.529411765
kehle	-0.15	3.210526316
regent	0.1	2.9
beutel	0.6	1.421052632
absatz	-0.088235294	2.235294118
litanei	-0.5	2.5
säge	-1.09	2.95
zwang	-2.1	4.15
peiniger	-2.3	4.111111111
bündnis	0.294117647	2.444444444
flexibel	1.7	2.444444444
stürzen	-1.617647059	3.357142857
hoffnung	2.2	2.611111111
verwandeln	1.147058824	2.368421053
vergehen	-1.382352941	3.142857143
