Title: Der Misogyn
Number of all lemmas: 12369
Nummber of different lemmas: 1788

Lemma	POS	Frequency	Tokens
kommen	VVINF, VVFIN, VVPP, VVIMP	31	kommen, Kommen, käme, gekommen, komme, komm, kommt
lassen	VVINF, VVFIN, VVIMP	31	lassen, ließe, läßt, Laß, Lassen, ließ, laßt, lasse
hören	VVFIN, VVINF	30	hörst, hören, Höre, höre, Hörst, hört, Hören
Bruder	NN	30	Bruders, Bruder
Leander	NE	29	Leander
eben	ADV	29	eben, Eben
Hilaria	NE	28	Hilaria
glauben	VVINF, VVFIN, VVPP	28	glauben, glaubt, Glaubst, geglaubt, glaube, glaubte, glaubten
gewiss	ADJD, ADJA	27	gewiß, Gewiß, gewissen, gewisse, gewisser
mehr	ADV, PIAT	27	mehr, Mehr
ganz	ADV, ADJA, ADJD	27	ganz, ganzes, ganze, Ganz, ganzen
selbst	ADV	26	selbst
tun	VVINF, VVFIN, VVPP	26	tun, tut, getan, tust, tue, taten
nichts	PIAT, PIS	25	nichts, Nichts
andere	PIS, PIAT	25	andere, andern, andrer, andre
einmal	ADV	24	einmal, Einmal
da	PTKVZ, KOUS, ADV	24	da, Da
bei	APPR	24	bei
sehr	ADV	24	sehr
Tochter	NN	23	Tochter
oder	KON	23	oder, Oder
vor	APPR, PTKVZ, ADV, APPRART	23	vor, Vor, Vors
lieben	VVINF, VVFIN, VVPP	22	lieben, liebte, liebe, geliebt, Lieben
viele	PIAT, PIS	21	vielen, viel, vieles, vielem, viele
mögen	VMFIN	21	mag, möchte, mögen, magst, möchten, Möchte
Solbist	NN	21	Solbist
wieder	ADV	20	wieder, Wieder
denken	VVINF, VVFIN, VVIMP	20	denken, dächte, Denken, dächten, denk, denke, denkt
Valer	NE	20	Valer
ob	KOUS	20	Ob, ob
über	APPR	20	über, Über
keine	PIAT	20	keine, keinen, kein
Laura	NE	19	Laura
gar	ADV	19	gar
O	NN	19	O
schön	ADJA, ADJD	19	schönes, schönen, schön, schönste, Schönste, schöne, schöner
Liebe	NN	19	Liebe
welche	PIAT, PRELS, PWAT, PIS, PWS	18	Welch, welche, welchen, welcher, Welche, welches, welchem
jetzt	ADV	18	jetzt, Jetzt
bringen	VVPP, VVINF, VVFIN	18	gebracht, bringen, brachte, bringe, Bringe
Mann	NN	18	Manne, Mann, Mannes
nach	APPR, PTKVZ	18	nach, Nach
Auge	NN	18	Augen
gleich	APPR, ADJA, ADJD	18	gleich, gleichen, gleicher, Gleich
dürfen	VMFIN, VMINF	17	dürfte, Darf, durfte, darf, durften, dürfen
Weib	NN	17	Weiber, Weibern, Weib
halten	VVPP, VVINF, VVFIN	17	gehalten, halten, hältst, hält, halte
geben	VVINF, VVFIN, VVPP	16	geben, Geben, gebe, gegeben
wo	PWAV	16	Wo, wo
erst	ADV, ADJA	16	erst, erste, ersten
nehmen	VVINF, VVFIN, VVIMP, VVPP	16	nehmen, nehme, nimmst, nimm, genommen, Nehmen
durch	APPR, PTKVZ	16	durch
Unglück	NN	16	Unglück, Unglücke
Leandern	NE, VVINF, NN	16	Leandern
recht	ADJD, PTKVZ	15	recht, Recht
unser	PPOSAT	15	unsere, unserm, unser, Unsere, unsrer, unsres
also	ADV	15	also
allein	ADV	15	allein, Allein
ab	PTKVZ	14	ab
wenige	PIS, PIAT	14	wenig, weniger, wenige
kömmt	VVFIN, ADJA, ADJD	14	kömmt
um	APPR, KOUI	14	um, Um
Frau	NN	14	Frau
genug	ADV	14	genug
wer	PWS	14	Wer, wer
gegen	APPR	13	gegen, Gegen
groß	ADJA, ADJD	13	größtes, groß, größte, große, großen, größer, großer
je	ADV, KOUS	13	Je, je
etwas	PIAT, PIS, ADV	13	etwas
nein	PTKANT	13	Nein, nein
finden	VVFIN, VVINF, VVPP	13	finde, findet, finden, gefunden
Wumshäter	NN	13	Wumshäter
bald	ADV	13	bald, Bald
Johann	NE	12	Johann
Prozess	NN	12	Prozeß, Prozesses, Prozesse
endlich	ADV	12	endlich, Endlich
bleiben	VVIMP, VVFIN, VVINF	12	Bleib, bleibt, bleib, bleiben, Bleiben
unmöglich	ADJD	12	unmöglich, Unmöglich
glücklich	ADJD, ADJA	11	glücklich, glücklichen
antworten	VVFIN, VVINF	11	Antworte, antworte, antworten, Antworten
erfahren	VVPP, VVFIN, VVINF	11	erfahren, erfuhr, erfährt, erführe
heute	ADV	11	heute, Heute
warum	PWAV	11	Warum, warum
zwar	ADV	11	zwar
weil	KOUS	11	weil
lang	ADJD, ADJA	11	länger, lange
Welt	NN	11	Welt
stehen	VVFIN, VVINF, VVIMP	11	steht, stehen, stehe, stehst, Steh, steh
setzen	VVPP, VVINF	11	Gesetzt, setzen, gesetzt
Herz	NN	10	Herz, Herzen
Pars	NN	10	Pars
wahr	ADJD, ADJA	10	wahr, wahren
vielleicht	ADV	10	Vielleicht, vielleicht
Hand	NN	10	Händen, Hand
Tag	NN	10	Tage, Tag, Tagen
hoffen	VVINF, VVFIN, VVIMP	10	hoffen, hoffe, hoff
ohne	APPR, KOUI	10	ohne
klug	ADJD	10	klug
bis	APPR, KON, KOUS	10	bis, Bis
viel	ADV	10	viel
hier	ADV	10	hier, Hier
Mensch	NN	10	Menschen, Mensch
drei	CARD	9	drei, Drei
wirklich	ADJD	9	wirklich, Wirklich
Zeit	NN	9	Zeit
unter	APPR	9	unter
schweigen	VVFIN, VVIMP	9	schweigen, Schweig, schweige, schweigt, schweig
folgen	VVINF, VVFIN	9	folgen, folge
immer	ADV	9	immer
leicht	ADJD	9	leicht, leichter
Sache	NN	9	Sache, Sachen
einzig	ADJA, ADJD	9	einzigen, einzige, einzig, einziger
kennen	VVFIN, VVINF, VVIMP, VVPP	9	kenne, kennen, kenn, gekannt, kennet
bekommen	VVPP, VVFIN, VVINF	9	bekommen, bekomme
erstaunen	VVFIN, VVPP, VVINF	9	erstaune, erstaunt, erstaunen, Erstaunen
damit	PAV, KOUS	9	damit, Damit
oft	ADV	9	oft
freilich	ADV	9	freilich, Freilich
Wort	NN	8	Wort, Worten, Worte
klein	ADJD, ADJA	8	klein, kleinen, kleine, kleiner
anders	ADV	8	anders
gewinnen	VVPP, VVFIN, VVINF	8	gewonnen, gewinne, gewinnen
kurz	ADJD, ADJA	8	kurz, kurzen, Kurz
merken	VVFIN, VVINF, VVPP	8	merkt, Merken, merken, gemerkt
einander	PRF	8	einander
verlieren	VVPP, VVINF, VVFIN	8	verloren, verlieren, verliert
möglich	ADJA, ADJD	8	möglichen, möglich
Paradies	NN	8	Paradies, Paradiese
Jungfer	NN	8	Jungfer, Jungfern
weit	ADJD	8	weit, Weit
Frauenzimmer	NN	8	Frauenzimmer
Himmel	NN	8	Himmel
wenigstens	ADV	8	wenigstens
eher	ADV	8	eher
Rede	NN	8	Rede
suchen	VVFIN, VVINF, VVPP	8	suchet, suchen, gesucht, sucht
Haus	NN	8	Hause, Haus
dazu	PAV	7	dazu
Person	NN	7	Person
bitten	VVFIN, VVINF, VVIMP	7	bitte, bitten, Bitte
fürchten	VVFIN	7	fürchtest, fürchtete, fürchte
desto	KON	7	desto, Desto
Art	NN	7	Art
nunmehr	ADV	7	nunmehr
böse	ADJA	7	böse, bösen, bösesten
ei	NE, FM	7	Ei, ei
ähnlich	ADJD	7	ähnlicher, ähnlich
Madmoisell	NE, NN	7	Madmoisell
gering	ADJA, ADJD	7	geringste, geringsten
meinen	VVFIN, VVINF	7	meinen, meine, meinten, meinst
Verzeichnis	NN	7	Verzeichnis, Verzeichnisse
darüber	PAV	7	darüber
Gleichheit	NN	7	Gleichheit
Mutter	NN	7	Mutter
reden	VVINF, VVFIN	7	reden, rede
arm	ADJD, ADJA	7	arm, armes, Armer, armen, arme
Gott	NN	7	Gottes, Gott
reisen	VVINF, VVFIN	7	reisen, reise
verlangen	VVFIN, VVINF	7	verlangst, verlangen, verlange, verlangt
längst	ADV	7	längst
vergleichen	VVINF, VVFIN	6	vergleichen, Vergleichen, vergliche
versprechen	VVFIN, VVINF	6	versprichst, versprechen, versprach, versprachen, verspreche
weiter	PTKVZ, ADV	6	weiter
erzählen	VVFIN, VVINF	6	erzählt, erzähle, Erzählen, erzählen, erzählte
sprechen	VVFIN, VVINF	6	spricht, sprechen, sprichst
Geschlecht	NN	6	Geschlecht, Geschlechts
weiblich	ADJA	6	weiblichen, weibliches, weiblicher, weibliche
gehören	VVFIN	6	gehörst, gehöre, gehört
schlecht	ADJA	6	schlechte, schlechten
versichern	VVPP, VVFIN, VVINF	6	versichert, versichere, versichern
geschwind	ADJD	6	geschwind, Geschwind
Jahr	NN	6	Jahren, Jahres, Jahr, Jahre
Betrachtung	NN	6	Betrachtung
am	PTKA	6	am
sondern	KON	6	sondern
Erfahrung	NN	6	Erfahrung
Ding	NN	6	Dingen, Ding, Dinge
darauf	PAV	6	darauf
Gesicht	NN	6	Gesicht, Gesichte
daraus	PAV	6	daraus
helfen	VVPP, VVFIN, VVINF	6	geholfen, helfen, Helfen, Hilft, hilft
beide	PIS	6	beide, beides
einige	PIAT	6	einige, einigen, einigem
gern	ADV	6	gern
Leichtgläubigkeit	NN	6	Leichtgläubigkeit
Glück	NN	6	Glück
leben	VVINF, VVFIN, VVPP	6	leben, Lebe, gelebt, lebt
vortrefflich	ADJD, ADJA	6	vortrefflich, vortreffliche
vergessen	VVFIN, VVPP, VVINF	5	vergißt, vergessen, Vergessen
wahrhaftig	ADJD	5	Wahrhaftig, wahrhaftig
Wasser	NN	5	Wasser
vorher	ADV	5	vorher
sicher	ADJD, ADJA	5	sicher, sichere, sicherer, sichersten
anfangen	VVFIN, VVINF, VVPP	5	anfängt, anfangen, angefangen
schämen	VVFIN, VVINF	5	schäme, schämen
Lisette	NE	5	Lisette
lange	ADV	5	lange
Torheit	NN	5	Torheit
wegen	APPO, APPR	5	wegen
dabei	PAV	5	dabei
bloß	ADJD, ADJA	5	bloß, bloße
los	PTKVZ, ADJD	5	los
Verdruss	NN	5	Verdruß
Stille	NN	5	Stille
alt	ADJA	5	alten, alte, altes
richtig	ADJD, ADJA	5	richtig, richtiges
besitzen	VVFIN, VVINF	5	besaß, besitzen
Recht	NN	5	Recht
heiraten	VVFIN, VVINF	5	heirate, heiraten, heiratete
Alter	NN	5	Alters, Alter
bedenken	VVFIN	5	bedenke, bedenken, Bedenke
Bedingung	NN	5	Bedingung
Schaden	NN	5	Schaden
besonders	ADV	5	besonders, Besonders
sonst	ADV	5	sonst, Sonst
Seele	NN	5	Seele
erklären	VVFIN, VVINF	5	erklären, Erkläre
danken	VVFIN, VVINF	5	danken, danke
Verstand	NN	5	Verstand, Verstandes
Mannsperson	NN	5	Mannsperson, Mannspersonen
kaum	ADV	5	kaum
verbinden	VVFIN, VVPP	5	verbinde, verbunden
Schmeichelei	NN	5	Schmeicheleien, Schmeichelei
grau	ADJA, ADJD	5	grauen, graue, grau
Stadt	NN	5	Stadt
Adam	NE	5	Adam
gleichwohl	ADV	5	gleichwohl, Gleichwohl
Weibsbild	NN	5	Weibsbild, Weibsbilder
zwei	CARD	5	zwei, zweien
daran	PAV	5	daran, Daran
Lust	NN	5	Lust
jemals	ADV	4	jemals
recht|rechts	ADJA	4	rechte, rechten
Miene	NN	4	Mienen, Miene
überzeugen	VVFIN, VVPP, VVINF	4	überzeugt, überzeugen
laß	ADJD	4	laß
Antwort	NN	4	Antwort
Lisettchen	NN	4	Lisettchen
abgeschmackt	ADJD	4	abgeschmackt, abgeschmackter
Vergnügen	NN	4	Vergnügen
Mamsell	NN, NE	4	Mamsell
Vernunft	NN	4	Vernunft
dafür	PAV	4	dafür
Leute	NN	4	Leuten, Leute
fangen	VVFIN, VVPP	4	fängst, fingen, fängt, gefangen
Schuld	NN	4	Schulden, Schuld
nie	ADV	4	nie
dieselb	PDAT	4	dieselben, dieselbe
niemals	ADV	4	niemals
stiften	VVINF	4	stiften
Beste	NN	4	Besten, Beste
Ende	NN	4	Ende
verdienen	VVFIN, VVINF	4	verdient, verdienen
fort	PTKVZ, ADV	4	fort
deswegen	PAV	4	deswegen
Tat	NN	4	Tat
lächerlich	ADJA, ADJD	4	lächerliche, lächerlich
Advokat	NN	4	Advokat, Advokaten
Einwilligung	NN	4	Einwilligung
st	VVFIN	4	st
entbehren	VVINF	4	entbehren
zweit	ADJA	4	zweite, zweiten
Geduld	NN	4	Geduld
solche	PIAT	4	Solche, solchen, solches
führen	VVINF, VVFIN	4	führen, Führen
ansehen	VVINF, VVPP	4	ansehen, angesehen
woher	PWAV	4	woher, Woher
darin	PAV	4	darin
närrisch	ADJA, ADJD	4	Närrisches, närrisch
hernach	ADV	4	hernach
vergeben	VVINF, VVFIN	4	vergeben, Vergeben
fragen	VVFIN, VVPP	4	Fragen, gefragt, fragen
her	PTKVZ	4	her
pfui	ITJ	4	Pfui, pfui
Ehre	NN	4	Ehre
Braut	NN	4	Braut
Körper	NN	4	Körper
St	NE	4	St
List	NN	4	List
Leanders	NE	4	Leanders
erlauben	VVFIN, VVINF	4	Erlauben, erlauben
fallen	VVINF, VVFIN	4	fallen, fallt
wagen	VVINF, VVFIN, VVPP	4	wagen, wagst, gewagt
vollkommen	ADJD	4	vollkommen
Umstand	NN	4	Umständen, Umstände
Ursache	NN	4	Ursache, Ursachen
unsinnig	ADJD, ADJA	4	Unsinnig, unsinnige, unsinnig
genießen	VVFIN, VVINF	4	Genießen, genießen
Gehorsam	NN	4	Gehorsam
Kind	NN	4	Kinder, Kind, Kindern
verlassen	VVPP, VVFIN, VVINF	4	verlassen, verlasse
erwarten	VVINF, VVPP, VVFIN	4	erwarten, erwartet, erwarte
geschehen	VVFIN, VVPP	4	geschieht, geschehen
reich	ADJA, ADJD	4	reiche, reichen, reich
gütig	ADJD, ADJA	4	gütig, gütige
indem	KOUS	4	Indem
verwickeln	VVPP, VVFIN, VVINF	4	verwickelt, verwickeln
fein	ADJD, ADJA	4	fein, feinen
gelten	VVINF, VVFIN	4	gelten, gilt
ungeduldig	ADJD	4	ungeduldig
zärtlich	ADJD, ADJA	4	zärtlich, zärtlichen, zärtliche
jemand	PIS	4	jemand, jemanden
begehen	VVINF, VVPP	4	begehen, begangen
etwa	ADV	4	etwa
seit	APPR	4	seit
Heirat|Heiraten	NN	4	Heiraten
besinnen	VVPP, VVFIN, VVINF	4	besonnen, Besinnen, besinnen
Gelegenheit	NN	4	Gelegenheit
Ohr	NN	4	Ohr
erkennen	VVINF, VVPP, VVFIN	4	erkennen, erkannt, erkennt
ha	NE	4	ha
davon	PAV	4	davon
jung	ADJA, ADJD	4	junge, jung, jungen, junger
voraus	PTKVZ, ADV	3	voraus
Recht|Rechte	NN	3	Rechte
Acht	NN	3	Acht
spät	ADJD	3	spät
hintergehen	VVINF, VVFIN	3	hintergehen, hintergeht
Hülfe	NN	3	Hülfe
tragen	VVPP, VVINF, VVFIN	3	getragen, tragen, trägt
Mädchen	NN	3	Mädchen
Gönner	NN	3	Gönner
brauchen	VVFIN, VVINF	3	brauche, brauchen, braucht
gefährlich	ADJD, ADJA	3	gefährlich, gefährlichste, gefährlichem
entschuldigen	VVFIN, VVINF	3	entschuldigt, entschuldigen
Fuß	NN	3	Fuß, Fuße, Füßen
diese	PDS	3	dieses
enthalten	VVPP, VVFIN	3	enthalten, enthielt
stellen	VVFIN, VVINF	3	stelle, stellen
wider	APPR	3	wider
Grund	NN	3	Grunde, Grund, Gründen
Sies	NN	3	Sies
legen	VVPP, VVFIN	3	gelegt, Legen
ankommen	VVPP, VVINF	3	angekommen, ankommen
schließen	VVINF, VVFIN	3	schließen, schließt
Garten	NN	3	Garten
Beweis	NN	3	Beweise, Beweis
Eigenschaft	NN	3	Eigenschaften
gönnen	VVINF, VVFIN	3	gönnen, Gönnen
schwarz	ADJA, ADJD	3	schwarze, schwarz
verschweigen	VVPP	3	verschwiegen
leiden	VVINF	3	leiden
erscheinen	VVPP, VVINF, VVFIN	3	erschienen, erscheinen, erscheine
verstehen	VVIMP, VVINF	3	versteh, verstehen
Hund	NN	3	Hundes, Hunde, Hund
selber	ADV	3	selber
ehrlich	ADJA	3	ehrlichen, ehrlicher
Unrecht	NN	3	Unrecht
versuchen	VVFIN, VVPP	3	versucht, versuchen
Weiberfeinde	NN	3	Weiberfeinde
Verdacht	NN	3	Verdacht
Gesellschaft	NN	3	Gesellschaft
schuldig	ADJD	3	schuldig
blind	ADJA, ADJD	3	blinden, blind
völlig	ADJA, ADJD	3	völligen, völlig
verheiraten	VVPP, VVINF	3	verheiratet, verheiraten
Name	NN	3	Namen
Furcht	NN	3	Furcht
Bitte	NN	3	Bitte
lernen	VVFIN, VVINF	3	lernt, lernen
bereits	ADV	3	bereits
einräumen	VVINF, VVFIN	3	einräumen, einräume
fallen|fällen	VVFIN	3	fällt
Mädel	NN	3	Mädel
Glücke	NN	3	Glücke
verdammt	ADJA	3	verdammten, verdammte
hochzuehrender	ADJA	3	hochzuehrender
sauer	ADJD	3	sauer, saurer
erschaffen	VVPP	3	erschaffen
Ankunft	NN	3	Ankunft
Falle	NN	3	Falle
erzeigen	VVINF, ADJD, VVFIN	3	erzeigen
schicken	VVINF	3	schicken
zuvor	ADV	3	zuvor
unangenehm	ADJD	3	unangenehm
nötig	ADJD, ADJA	3	nötig, nötiger
zuerst	ADV	3	zuerst
zanken	VVINF, VVFIN	3	zanken, zankt
breit	ADJD	3	breit
übel	ADJD	3	übel
alsdenn	VVFIN, VVIMP, NE	3	alsdenn
streiten	VVFIN	3	streiten
dreimal	ADV	3	dreimal
nötigen	VVINF	3	nötigen
ernsthaft	ADJD	3	ernsthaft
ersparen	VVINF, VVFIN	3	ersparen, erspare
heißen	VVFIN	3	heißt
Ei	NN	3	Ei
hassen	VVINF, VVFIN	3	hassen, hasse
zufrieden	ADJD	3	zufriedener, zufrieden
Erzählung	NN	3	Erzählung
ausgehen	VVPP, VVINF	3	ausgegangen, ausgehen
Freude	NN	3	Freude, Freuden
seh	NE, FM	3	seh
strafen	VVPP	3	gestraft
gefaßt	ADJD, ADJA	3	gefaßt, gefaßten
dadurch	PAV	3	dadurch
zusammen	ADV, PTKVZ	3	zusammen
Freundschaft	NN	3	Freundschaft
Gegenwart	NN	3	Gegenwart
Heirat	NN	3	Heirat
gehören|hören	VVPP	3	gehört
Wette	NN	3	Wette
Unglückliche	NN	3	Unglücklichen, Unglücklicher
acht	CARD	3	acht
Geheimnis	NN	3	Geheimnisse, Geheimnis
fallen|gefallen	VVPP	3	gefallen
Gewogenheit	NN	3	Gewogenheit
Nase	NN	3	Nase
mitgeben	VVINF	3	Mitgeben, mitgeben
Familie	NN	3	Familie
wetten	VVFIN	3	wette, wetten
Brief	NN	3	Briefe
Gut	NN	3	Gut
Ja	NN	3	Ja
zwischen	APPR	3	zwischen
liebenswürdig	ADJA	3	liebenswürdigen, Liebenswürdige, liebenswürdiger
Brautwerber	NN	3	Brautwerber
hoch	ADJA, ADJD	3	höchste, hohen, höher
wundern	VVFIN, VVINF	3	wundre, wunderten, wundern
Register	NN	3	Register
Hochedelgeborner	NN	3	Hochedelgeborner
eifersüchtig	ADJD	3	eifersüchtig, Eifersüchtig
liegen	VVFIN, VVPP	3	liegt, gelegen
Übel	NN	3	Übel
hinderlich	ADJD	3	hinderlich
dahin	PAV	3	dahin
aufrichtig	ADJD, ADJA	3	aufrichtig, aufrichtiges, aufrichtiger
ichs	ADJD	3	ichs
weisen	VVFIN, VVPP, VVINF	3	weisen, gewiesen
zurück	PTKVZ, ADV	3	zurück
vorstellen	VVPP, VVIZU, VVINF	3	vorgestellt, vorzustellen, vorstellen
gefallen	VVINF, VVFIN	3	gefallen, gefällt
Untreue	NN	3	Untreue
Wahrheit	NN	3	Wahrheit
scherzen	VVPP, VVFIN	3	gescherzt, scherzen, scherze
Freund	NN	3	Freunde, Freund
Kopf	NN	3	Kopf
weg	PTKVZ, ADV	3	weg
insonders	NN	3	insonders
treffen|triefen	VVPP	3	Getroffen, getroffen
geheim	ADJD, ADJA	3	geheim, geheime
hängen	VVPP, VVINF	3	gehangen, hängen
Vertrauen	NN	3	Vertrauen
Weiberfeindschaft	NN	3	Weiberfeindschaft
treten	VVFIN	3	Treten
Ihrigen	NN	3	Ihrigen
notwendig	ADJA, ADJD	3	notwendiges, notwendig
Ehe	NN	2	Ehen
nieder	PTKVZ, ADJD	2	nieder
Sprache	NN	2	Sprache
Schönheit	NN	2	Schönheit
Farbe	NN	2	Farbe
Wuchs	NN	2	Wuchs
Weibsbilde	NN	2	Weibsbilde
verfolgen	VVFIN, VVINF	2	verfolgt, verfolgen
derjenig	PDAT	2	demjenigen
ausfallen	VVINF, VVPP	2	ausfallen, ausgefallen
nichtswürdig	ADJA	2	nichtswürdigen, nichtswürdige
abtreten	VVPP, VVFIN	2	abgetreten, abtrete
wann	PWAV	2	wann
Junge	NN	2	Jungen
niemand	PIS	2	niemand, niemanden
beweisen	VVINF, VVFIN	2	beweisen, Beweisen
Scham	NN	2	Scham
wegkommen	VVPP, VVINF	2	weggekommen, wegkommen
Augenblick	NN	2	Augenblick, Augenblicke
verbindlich	ADJD	2	verbindlich
Frage	NN	2	Frage, Fragen
Weise	NN	2	Weise
Seite	NN	2	Seite
wahrscheinlich	ADJD	2	wahrscheinlicher
unterscheiden	VVINF, VVPP	2	unterscheiden, unterschieden
richten	VVFIN	2	richtete, richten
raten	VVFIN	2	raten, rate
Verkleidung	NN	2	Verkleidung
herkommen	VVINF	2	herkommen
albern	ADJD, ADJA	2	albern, albernes
Gang	NN	2	Gange
treu	ADJA	2	treuen, treuer
leugnen	VVINF	2	leugnen
Anschlag	NN	2	Anschlag
angenehm	ADJD, ADJA	2	angenehm, angenehmere
Einfall	NN	2	Einfall
gefangen	PTKVZ	2	gefangen
Macht	NN	2	Macht
daher	PAV, ADV	2	daher
weswegen	PWAV	2	weswegen
rechtschaffen	ADJA	2	rechtschaffenen
vielmehr	ADV	2	vielmehr
schwach	ADJD	2	schwach, schwächer
zuhalten	VVFIN, VVINF	2	zuhält, zuhalten
töricht	ADJD, ADJA	2	töricht, törichten
erhalten	VVINF, VVPP	2	erhalten
Handlung	NN	2	Handlung
Zweifel	NN	2	Zweifel
vergeb	VVFIN	2	vergeb
wenden	VVFIN, VVPP	2	wende, gewandt
unglücklich	ADJA, ADJD	2	unglückliches, unglücklich
Streit	NN	2	Streite, Streit
stoßen	VVFIN, VVINF	2	stieß, stoßen
Stolz	NN	2	Stolz
Zärtlichkeit	NN	2	Zärtlichkeit
Liebkosung	NN	2	Liebkosungen
Ha	NE	2	Ha
mehrere	PIS	2	mehreres
hundertmal	ADV	2	hundertmal
Grab	NN	2	Grab, Grabe
darunter	PAV	2	darunter
nochmals	ADV	2	nochmals
woran	PWAV	2	woran
vorkommen	VVINF, VVPP	2	vorkommen, vorgekommen
Bauer	NN	2	Bauer
behandeln	VVPP	2	behandelt
dritt	ADJA	2	dritten, dritte
bedienen	VVPP	2	bedient
Taler	NN	2	Taler
Uneinigkeit	NN	2	Uneinigkeit
nu	ITJ	2	Nu, nu
Aufrichtigkeit	NN	2	Aufrichtigkeit
gehorchen	VVINF	2	gehorchen
herzlich	ADJD	2	herzlich
schwerlich	ADJD	2	Schwerlich, schwerlich
Sachte	NN	2	Sachte
Gute	NN	2	Gutes, Guter
Nickel	NN	2	Nickels, Nickel
Gütigkeit	NN	2	Gütigkeit
Tölpel	NN	2	Tölpel
lesen	VVFIN, VVINF	2	lese, lesen
Sage	NN	2	Sage
stolz	ADJD	2	stolz
Verderben	NN	2	Verderbens
ungern	ADV	2	ungern
ärgern	VVINF, VVFIN	2	ärgern, ärgert
Probe	NN	2	Probe
