Title: Der Schatz
Number of all lemmas: 11596
Nummber of different lemmas: 1581

Lemma	POS	Frequency	Tokens
lüderlichen	ADJA	9	lüderlichen
dürfen	VMFIN	9	darf, dürfte, Darf
unter	APPR	9	unter, Unter
lange	ADV	9	lange
sechs	CARD	9	sechs, sechse
geschwind	ADJD, ADJA	9	geschwind, Geschwind, geschwinden
sonst	ADV	9	sonst, Sonst
kömmt	VVFIN, ADJD	9	kömmt
bleiben	VVFIN, VVINF	9	bliebe, bleiben, bleibt
wenigstens	ADV	9	Wenigstens, wenigstens
stehen	VVFIN, VVINF, VVIMP	9	stünde, stehen, steht, Steh
leben	VVINF, VVFIN	9	leben, Leben, lebt
jung	ADJD, ADJA	9	jung, junge, jungen
wirklich	ADJD	8	wirklich
Unglück	NN	8	Unglück, Unglücke
Sache	NN	8	Sache
erfahren	VVPP, VVFIN, VVINF	8	erfahren, erfuhr, erfährt, erfahre
kaufen	VVINF, VVPP, VVFIN	8	kaufen, gekauft
Gott	NN	8	Gott
weit	ADJD	8	weit
einige	PIAT, PIS	8	einige, einigen, einiges
schön	ADJD, ADJA	8	schön, schönste, schöne, schönes, schöner
Frau	NN	8	Frau
Auge	NN	8	Augen, Auge
freilich	ADV	8	freilich, Freilich
Nachricht	NN	8	Nachricht, Nachrichten
neun	CARD	7	neun, Neun
Person	NN	7	Person, Personen
bitten	VVFIN	7	bitte
Schuld	NN	7	Schuld, Schulden
Zeit	NN	7	Zeit
Tag	NN	7	Tag, Tage, Tagen
wegen	APPR, APPO	7	wegen
Kerl	NN	7	Kerl, Kerls
kurz	ADJD, ADJA	7	Kurz, kurze, kurz, kurzem
richtig	ADJD	7	richtig, richtiger
fünf	CARD	7	fünf, Fünf
weil	KOUS	7	weil
funfzig	NN, CARD	7	funfzig
darauf	PAV	7	darauf
beide	PIS	7	beides, beide
lang	ADJD, ADJA	7	länger, lange, langen
letzt	ADJA	7	letzter, letzten, letzte
reich	ADJA, ADJD	7	reichsten, reich, reiche, reichen, reichste
jemand	PIS	7	jemand, jemanden
setzen	VVINF, VVPP, VVFIN	7	setzen, gesetzt, setze, Setzt, setzte
Welt	NN	7	Welt
davon	PTKVZ, PAV	7	davon
vortrefflich	ADJA, ADJD	7	vortrefflicher, vortrefflich, vortrefflichen
allein	ADV	7	allein, Allein
wahrhaftig	ADJD	6	Wahrhaftig, wahrhaftig
Barschaft	NN	6	Barschaft
neu	ADJA	6	neuen, neue
vierzig	CARD	6	vierzig
Herz	NN	6	Herz, Herzens, Herzen
Streich	NN	6	Streiche, Streich
anders	ADV	6	anders
bis	KOUS, KON	6	bis, Bis
Ha	NE	6	Ha
zählen	VVPP, VVINF, VVFIN	6	gezählt, zählen, zählt
gehören	VVFIN	6	gehört, gehören
selber	ADV	6	selber
immer	ADV	6	immer
einzig	ADJA, ADJD	6	einzige, einzigen, einzig, einziger
zwanzig	CARD	6	zwanzig
dabei	PAV	6	dabei
Vorsprecher	NN	6	Vorsprecher
alsdann	VVFIN, ADJD, VVIMP	6	alsdann
nein	PTKANT	6	Nein, nein
endlich	ADV	6	endlich, Endlich
sechstausend	CARD	6	sechstausend, Sechstausend
Jungfer	NN	6	Jungfer
heute	ADV	6	heute
indem	KOUS	6	Indem
gern	ADV	6	gern
übrig	ADJD, ADJA	6	übrig, übrige, übriges
Ernst	NN, NE	6	Ernst
etwa	ADV	6	etwa
Kopf	NN	6	Kopfe, Kopf
Mensch	NN	6	Menschen, Mensch
drei	CARD	5	drei
Frage	NN	5	Frage
Ware	NN	5	Waren
brauchen	VVFIN, VVINF	5	brauchte, brauche, brauchen
Fuß	NN	5	Fuße, Füßen
diese	PDS	5	diese, Dieses, dieser, dieses
Geschlecht	NN	5	Geschlechts, Geschlechte, Geschlechter, Geschlecht
Zweifel	NN	5	Zweifel
nie	ADV	5	nie, Nie
unglücklich	ADJD, ADJA	5	unglücklich, unglücklicher
stoßen	VVINF, VVFIN	5	stoßen, stößt
Art	NN	5	Art
funfzehn	CARD	5	funfzehn
lieben	VVINF, VVFIN, VVPP	5	lieben, liebe, geliebt
fort	PTKVZ, ADV	5	fort, Fort
sieben	CARD	5	sieben
Degen	NE, NN	5	Degen
betrügen	VVPP	5	betrogen
darinne	NN, VVFIN	5	darinne
unterdessen	ADV	5	unterdessen, Unterdessen
ansehen	VVFIN, VVINF, VVIZU	5	ansieht, ansehen, anzusehen
sauer	ADJD, ADJA	5	sauer, saure
möglich	ADJA, ADJD	5	möglichstes, mögliche, möglich
übel	ADJD	5	übel
sondern	KON	5	sondern
Henker	NN	5	Henker
fallen	VVINF, VVFIN	5	fallen, fiel
Dienst	NN	5	Dienst, Diensten, Dienste
sitzen	VVINF, VVFIN	5	sitzen, sitze
Gesicht	NN	5	Gesicht, Gesichte
Himmel	NN	5	Himmel
Vorwerk	NN	5	Vorwerk
zehn	CARD	5	zehn
Kaufmann	NN, NE	5	Kaufmann
suchen	VVFIN, VVINF	5	suchte, suchen, suche
besinnen	VVFIN, VVINF	5	besinne, besinnt, besinnen, Besinnen
Stadt	NN	5	Stadt
Kamilla	NE	5	Kamilla
seit	APPR	5	seit
laß	ADJD	4	laß
Fisch	NN	4	Fische
Pate	NN	4	Pate
frei	ADJA, ADJD	4	freiem, frei
Rips	NN	4	Rips
laufen	VVFIN	4	läuft, lief
verraten	VVFIN, VVPP	4	verrät, verraten, verrate
anfangen	VVIZU, VVINF, VVFIN	4	anzufangen, anfangen, anfängt
schämen	VVFIN, VVINF	4	schämt, schämen
fangen	VVFIN, VVINF	4	fangen, fange, fängt
stecken	VVINF, VVFIN	4	stecken, steckt, steckte
halb	ADJA, ADJD	4	halben, halb, halbe
Prozent	NN	4	Prozent
Lohn	NN	4	Lohn
Teich	NN	4	Teiche
solche	PIAT	4	solchen, solche
großmütig	ADJD, ADJA	4	großmütig, großmütige
merken	VVINF, VVPP, VVFIN	4	merken, gemerkt, merke
herum	ADV, PTKVZ	4	herum
ein	PTKVZ	4	ein
aussehen	VVPP, VVIZU, VVFIN	4	ausgesehen, auszusehen, aussieht
Trinkgeld	NN	4	Trinkgeld
bloß	ADJA, ADJD	4	bloßen, bloß
Teufel	NN	4	Teufel
Gewissen	NN	4	Gewissen
mirs	ADJD	4	mirs
närrisch	ADJD, ADJA	4	närrisch, närrische, Närrisch
Rat	NN	4	Rat
Busch	NN	4	Busch, Busche
vollkommen	ADJA, ADJD	4	vollkommenen, vollkommene, vollkommen
Vorwerke	NN	4	Vorwerke
Ding	NN	4	Dingen, Ding, Dinge
schaffen	VVINF, VVPP	4	schaffen, geschafft
fast	ADV	4	fast
geschehen	VVFIN, VVPP	4	geschieht, geschehen, geschähe
lügen	VVFIN, VVINF, VVPP	4	lügst, lüge, lügen, gelogen
tausendmal	ADV	4	tausendmal
Bruder	NN	4	Bruder, Brüder
Kamillen	NN, VVINF, VVFIN	4	Kamillen
danken	VVFIN, VVPP	4	danke, gedankt
eher	ADV	4	eher, Eher
Teil	NN	4	Teils, Teile, Teil
weisen	VVPP, VVFIN, VVINF	4	gewiesen, weise, weisen
zurück	PTKVZ, ADV	4	zurück
neugierig	ADJD, ADJA	4	neugierig, neugierigen
Gallipoli	NE	4	Gallipoli
Herzensfreund	NN	4	Herzensfreund
mitkriegen	VVFIN, VVINF	4	mitkriegt, mitkriegen
ziehen	VVFIN, VVINF, VVPP	4	zog, ziehen, gezogen
verschließen	VVPP	4	verschlossen, Verschlossen
wünschen	VVINF	4	wünschen
Jugend	NN	4	Jugend
ha	NE	4	ha
dazu	PAV	3	dazu
jemals	ADV	3	jemals
pflegen	VVINF, VVFIN	3	pflegen, pflegte
Gasse	NN	3	Gasse
Zeug	NN	3	Zeug
nichtswürdig	ADJA	3	nichtswürdige, nichtswürdigen
sicher	ADJD	3	sichrer, sicher
hundert	CARD	3	hundert
antreffen	VVINF, VVIZU	3	antreffen, anzutreffen
Augenblick	NN	3	Augenblick
Wille	NN	3	Willen
wahrscheinlich	ADJD	3	wahrscheinlich
ansehnlich	ADJA, ADJD	3	ansehnliche, ansehnlich
Lelane	NE, NN	3	Lelane
daher	PAV	3	daher
rufen	VVINF, VVFIN	3	rufen, rief
wider	APPR	3	wider
Aufsicht	NN	3	Aufsicht
Erlaubnis	NN	3	Erlaubnis
wenig	ADV	3	wenig, Wenig
legen	VVFIN, VVINF	3	legen
jetzo	ADJD	3	jetzo
Beweis	NN	3	Beweis, Beweise
Tugend	NN	3	Tugend
Asinus	NE, NN	3	Asinus
Bißchen	NN	3	Bißchen
leer	ADJD	3	leer
nu	ITJ	3	Nu, nu
verstehen	VVFIN, VVIMP	3	versteht, versteh
fehlen	VVFIN, VVPP	3	fehlt, Gefehlt, gefehlt
Vermögen	NN	3	Vermögen, Vermögens
Unrecht	NN	3	Unrecht, Unrechtes
Dieb	NN	3	Diebe, Dieb
bekümmern	VVPP, VVINF	3	bekümmert, bekümmern
Nachschuß	NN	3	Nachschuß
umarmen	VVINF, VVFIN	3	umarmen
Wirtschaft	NN	3	Wirtschaft
Stiletti	NN	3	Stiletti
schuldig	ADJD	3	schuldig
behalten	VVINF, VVFIN	3	behalten, behielte
schlecht	ADJA, ADJD	3	schlechten, schlecht
anvertrauen	VVFIN, VVINF	3	anvertraute, anvertrauen
wert	ADJD	3	wert
sonderbar	ADJD, ADJA	3	Sonderbar, sonderbar, sonderbarer
König	NN	3	Königen, Könige
Dardanellen	NN	3	Dardanellen
fallen|fällen	VVFIN	3	fällt
aufsuchen	VVIZU, VVINF, VVFIN	3	aufzusuchen, aufsuchen, aufsuche
verzeihen	VVFIN, VVIMP	3	verzeihen, Verzeih, Verzeihen
Spitzbube	NN	3	Spitzbuben, Spitzbube
fein	ADJD	3	fein
Arm|Arme	NN	3	Arme
am	PTKA	3	Am, am
sobald	KOUS	3	Sobald, sobald
gleichwohl	KOUS, ADV	3	gleichwohl
Spiel	NN	3	Spiele
wohin	PWAV	3	Wohin, wohin
verzweifelt	ADJD, ADJA	3	verzweifelt, verzweifelter
Tod	NN	3	Tode, Todes
darum	PAV	3	darum
Recht	NN	3	Recht
Fall	NN	3	Fälle, Fall, Falls
Vorschlag	NN	3	Vorschlag, Vorschlage
Leandern	VVINF, NE	3	Leandern
nimmermehr	ADV	3	nimmermehr
Schatz	NN	3	Schatz
Haar	NN	3	Haar, Haare
Umstand	NN	3	Umstände, Umständen
Bediente	NN	3	Bedienten, Bedienter
meinig	PPOSS	3	Meinigen, meinigen
versuchen	VVINF	3	versuchen
hin	ADV	3	hin
Straße	NN	3	Straße
allerlieb	ADJA	3	allerliebstes, allerliebster
seh	NE	3	seh
klug	ADJD	3	klug
Dank	NN	3	Dank
Freundschaft	NN	3	Freundschaft
scheinen	VVINF, VVFIN	3	scheinen, scheint
meinetwegen	ADV	3	meinetwegen
leicht	ADJD	3	leicht
mitgeben	VVPP	3	mitgegeben
wiederkommen	VVINF, VVPP	3	wiederkommen, wiedergekommen
Leben	NN	3	Lebens, Leben
Ort	NN	3	Ort, Orte
willkommen	ADJD	3	willkommen, Willkommen
nötig	ADJD, ADJA	3	nötig, nötige
dreißig	CARD	3	dreißig
Hut	NN	3	Hut
hoch	ADJA, ADJD	3	höchsten, hoch, höher
warten	VVINF, VVFIN	3	warten, Warte
liegen	VVPP, VVINF, VVFIN	3	gelegen, liegen, liegt
rund	ADJA, ADV	3	rundes, rund
kaum	ADV	3	kaum
heraus	ADV, PTKVZ	3	heraus
Ewigkeit	NN	3	Ewigkeit
Ausschweifung	NN	3	Ausschweifungen, Ausschweifung
ists	VVFIN, ADJD	3	ists
begehen	VVPP, VVINF	3	begangen, begehen
zeigen	VVINF, VVFIN	3	zeigen, zeigte
vier	CARD	3	vier
fremd	ADJA, ADJD	3	fremde, fremd
Liebe	NN	3	Liebe
freudig	ADJD	3	freudig
Gelegenheit	NN	3	Gelegenheit
Kamille	NN	3	Kamille
gerne	ADV	3	gerne
daran	PAV	3	daran
melden	VVFIN, VVINF	3	meldet, melden
zweifeln	VVFIN	3	zweifelst, zweifeln, zweifle
vergessen	VVPP	2	vergessen
gerade	ADV, ADJA	2	gerade, gerades
träumen	VVPP	2	geträumt
Handelsmann	NN	2	Handelsmann
Korne	NN	2	Korne
toll	ADJD	2	toll
annehmen	VVINF	2	annehmen
dort	ADV	2	dort
überzeugen	VVPP	2	überzeugt
vorher	ADV	2	vorher
Mangel	NN	2	Mangel
wenigsten	ADV	2	wenigsten
er|es	PPER	2	Ihm
spät	ADJD	2	spät
springen	VVFIN	2	sprang
wann	PWAV	2	wann, Wann
kehren	VVFIN, VVPP	2	kehre, gekehrt
vorig	ADJA	2	vorigen, voriges
versprechen	VVFIN, VVPP	2	versprach, versprochen
wegkommen	VVINF	2	wegkommen
außerordentlich	ADJD	2	außerordentlich
Antwort	NN	2	Antwort
klingen	VVFIN	2	klingt
weniger	ADV	2	weniger
sahe	VVFIN	2	sahe
dahin	PAV	2	dahin
Ernste	NE, NN	2	Ernste
Gedanke	NN	2	Gedanken
Rohr	NN	2	Rohr
kaltsinnig	ADJD	2	kaltsinnig
entschuldigen	VVFIN, VVINF	2	entschuldigen
angenehm	ADJA, ADJD	2	angenehmsten, angenehm
Gewalt	NN	2	Gewalt
singen	VVFIN, VVINF	2	singt, singen
Neubegierde	NN	2	Neubegierde
Ausstattung	NN	2	Ausstattung
jede	PIAT	2	jeden, jedes
sacht	ADJD	2	sachter
Schwein	NN	2	Schwein, Schweine
fest	ADJA, ADJD	2	feste, fest
Hälfte	NN	2	Hälfte
Zehne	NN	2	Zehne
verzeihen|verziehen	VVFIN	2	Verziehen
Gesundheit	NN	2	Gesundheit
dankbar	ADJD	2	dankbar
schwarz	ADJA	2	schwarzen, schwarze
Ton	NN	2	Tone
Arm	NN	2	Arm
Wechsel	NN	2	Wechsel
o	ADJA, ADJD	2	o
denken|gedenken	VVPP	2	gedacht
Arnolph	NE	2	Arnolph
woran	PWAV	2	woran
fern	ADJD, ADJA	2	ferner, fernere
Topp	NN	2	Topp
Ende	NN	2	Ende
Partie	NN	2	Partie
Hund	NN	2	Hund, Hunde
zurechte	NN	2	zurechte
ergehen	VVINF	2	ergehen
Punkt	NN	2	Punkt
namens	APPR	2	Namens
schwerlich	ADJD	2	schwerlich, Schwerlich
Tat	NN	2	Tat
Pandolfo	NN	2	Pandolfo
Summe	NN	2	Summe
Absicht	NN	2	Absicht
Pest	NN	2	Pest
verbergen	VVPP	2	verborgen
verlieben	VVPP, VVINF	2	verliebt, verlieben
glücklich	ADJA	2	glücklicher, glückliche
hoffen	VVFIN	2	hoffe
Bouteille	NN	2	Bouteille
böse	ADJA, ADJD	2	böse
Ehrenschuld	NN	2	Ehrenschulden
Kränzchen	NN	2	Kränzchen
Torheit	NN	2	Torheit
Beutel	NN	2	Beutel
spielen	VVINF	2	spielen
bekömmt	ADJD, VVFIN	2	bekömmt
Verräter	NN	2	Verräter
List	NN	2	List
völlig	ADJA	2	völliger
Münze	NN	2	Münze
Prophezeiung	NN	2	Prophezeiung
Schrecken	NN	2	Schrecken
vertrauen	VVFIN, VVINF	2	vertraue, vertrauen
antworten	VVFIN, VVINF	2	Antworte, antworten
ohnfehlbar	ADJD	2	ohnfehlbar
Geduld	NN	2	Geduld
lernen	VVPP, VVINF	2	gelernt, lernen
wunderbar	ADJD, ADJA	2	wunderbar, wunderbarer
führen	VVFIN, VVINF	2	führte, führen
Weg	NN	2	Weg, Weges
bereits	ADV	2	bereits
garstig	ADJA	2	garstiger, garstigen
Fenster	NN	2	Fenstern, Fenster
hinterlassen	VVFIN, VVINF	2	hinterließ, hinterlassen
verachten	VVINF, VVPP	2	verachten, verachtet
väterlich	ADJA	2	väterlichen, väterliches
Boden	NN	2	Boden
freundschaftlich	ADJD	2	freundschaftlich
entweder	KON	2	entweder
verdammt	ADJA	2	verdammter
Güte	NN	2	Güte
tragen	VVINF	2	tragen
Paphlagonien	NN	2	Paphlagonien
hernach	ADV	2	hernach
zugleich	ADV	2	zugleich
eigennützig	ADJA	2	eigennützige, eigennützigen
sinnen	VVFIN	2	Sinnen
schießen	VVINF	2	schießen
Fremde	NN	2	Fremde
vergelten	VVINF, VVPP	2	vergelten, vergolten
schicken	VVFIN, VVINF	2	schicke, schicken
vergeben	VVINF	2	vergeben
gesprächig	ADJD	2	gesprächig
Rap	NN	2	Rap
jagen	VVFIN	2	jage, jagen
Neigung	NN	2	Neigung
stark	ADJA, ADJD	2	stärksten, stark
rechnen	VVINF	2	rechnen
ah	ITJ	2	ah, Ah
pfui	ITJ	2	Pfui, pfui
Ehre	NN	2	Ehre
Mühe	NN	2	Mühe
leihest	ADJD, VVFIN	2	leihest
Exempel	NN	2	Exempel
gibts	VVFIN, NN	2	gibts
Stille	NN	2	Stille
hinein	ADV	2	hinein
laut	ADJD	2	lauter
immerhin	ADV	2	immerhin
leichtsinnig	ADJA, ADJD	2	leichtsinnige, leichtsinnig
hervor	PTKVZ	2	hervor
zweimal	ADV	2	zweimal
verleumden	VVINF	2	verleumden
hinaus	ADV, PTKVZ	2	hinaus
leid	ADJD	2	leid
besitzen	VVFIN	2	besitze, besitzen
Viehsterben	NN	2	Viehsterben
Ei	NN	2	Ei
verlieren	VVINF, VVPP	2	verlieren, verloren
herab	PTKVZ	2	herab
Küste	NN	2	Küste
vorbei	ADV	2	vorbei
Schlingel	NN	2	Schlingel
Erde	NN	2	Erde
vollends	ADV	2	vollends
heiraten	VVINF	2	heiraten
gleichsam	ADJD	2	gleichsam
Ers	NE	2	Ers
Verleumdung	NN	2	Verleumdungen
Kürzesten	NN	2	Kürzesten
ersparen	VVINF	2	ersparen
Verkaufen	NN	2	Verkaufen
bedenken	VVFIN	2	Bedenke, bedenke
Vergebung	NN	2	Vergebung
vertun	VVINF, VVPP	2	vertun, vertan
tragisch	ADJA, ADJD	2	tragische, Tragisch
kostbar	ADJA	2	kostbare
Anstecken	NN	2	Anstecken
Freude	NN	2	Freude
Großmut	NN	2	Großmut
fähig	ADJD	2	fähig
engen	VVFIN	2	enge
Katze	NN	2	Katze
Bettlerin	NN	2	Bettlerin
zusammen	ADV	2	zusammen
